,Front_9_Par_5_Scoring_Average_RANK THIS WEEK,Front_9_Par_5_Scoring_Average_RANK LAST WEEK,Front_9_Par_5_Scoring_Average_PLAYER NAME,Front_9_Par_5_Scoring_Average_ROUNDS,Front_9_Par_5_Scoring_Average_AVG,Front_9_Par_5_Scoring_Average_TOTAL STROKES,Front_9_Par_5_Scoring_Average_TOTAL HOLES
48,T49,T49,Briny Baird,106,4.61,798,173
49,T49,T49,Jason Gore,82,4.61,668,145
50,T49,T49,Donnie Hammond,51,4.61,433,94
51,T49,T49,Brandt Jobe,96,4.61,761,165
52,T49,T49,Shigeki Maruyama,98,4.61,706,153
53,T54,T54,Billy Andrade,82,4.62,633,137
54,T54,T54,Bob Burns,92,4.62,725,157
55,T54,T54,John Cook,91,4.62,734,159
56,T54,T54,Fred Couples,68,4.62,540,117
57,T54,T54,Joel Edwards,99,4.62,818,177
58,T54,T54,Ernie Els,70,4.62,457,99
59,T54,T54,Mathew Goggin,96,4.62,762,165
60,T54,T54,J.J. Henry,86,4.62,720,156
61,T54,T54,Scott Hoch,84,4.62,712,154
62,T54,T54,Skip Kendall,111,4.62,906,196
63,T54,T54,Jim McGovern,66,4.62,517,112
64,T54,T54,Geoff Ogilvy,60,4.62,480,104
65,T54,T54,John Riegger,86,4.62,720,156
66,T54,T54,Chris Riley,104,4.62,809,175
67,T54,T54,Bob Tway,109,4.62,854,185
68,T54,T54,Kaname Yokoo,81,4.62,652,141
69,T70,T70,Stephen Ames,88,4.63,723,156
70,T70,T70,Paul Azinger,79,4.63,630,136
71,T70,T70,Cameron Beckman,103,4.63,819,177
72,T70,T70,Russ Cochran,76,4.63,634,137
73,T70,T70,Robert Damron,91,4.63,754,163
74,T70,T70,Scott Dunlap,80,4.63,579,125
75,T70,T70,Joe Durant,80,4.63,658,142
76,T70,T70,Fred Funk,118,4.63,921,199
77,T70,T70,Greg Kraft,105,4.63,847,183
78,T70,T70,Neal Lancaster,107,4.63,861,186
79,T70,T70,Ian Leggatt,84,4.63,722,156
80,T70,T70,Steve Lowery,100,4.63,759,164
81,T70,T70,Michael Muehr,94,4.63,745,161
82,T83,T83,Woody Austin,99,4.64,802,173
83,T83,T83,Rich Beem,91,4.64,710,153
84,T83,T83,Tom Byrum,85,4.64,687,148
85,T83,T83,Steve Elkington,64,4.64,469,101
86,T83,T83,Edward Fryatt,93,4.64,701,151
87,T83,T83,Brian Gay,114,4.64,886,191
88,T83,T83,Cliff Kresge,84,4.64,692,149
89,T83,T83,Justin Leonard,106,4.64,784,169
90,T83,T83,Tom Pernice Jr.,106,4.64,821,177
91,T83,T83,Brent Schwarzrock,63,4.64,534,115
92,T83,T83,Kirk Triplett,88,4.64,631,136
93,T83,T83,Garrett Willis,88,4.64,733,158
94,T83,T83,Brian Wilson,88,4.64,724,156
95,T96,T96,Robert Allenby,108,4.65,833,179
96,T96,T96,Jim Carter,103,4.65,795,171
97,T96,T96,Dan Forsman,81,4.65,618,133
98,T96,T96,Brent Geiberger,84,4.65,619,133
99,T96,T96,Pete Jordan,105,4.65,856,184
100,T96,T96,Andrew Magee,97,4.65,748,161
101,T96,T96,Frank Nobilo,91,4.65,726,156
102,T103,T103,Michael Clark II,87,4.66,685,147
103,T103,T103,Richie Coughlan,66,4.66,550,118
104,T103,T103,Tripp Isenhour,92,4.66,746,160
105,T103,T103,Len Mattiace,98,4.66,723,155
106,T103,T103,Blaine McCallister,80,4.66,685,147
107,T103,T103,Hal Sutton,96,4.66,722,155
108,T109,T109,Jeremy Anderson,69,4.67,589,126
109,T109,T109,David Frost,87,4.67,705,151
110,T109,T109,Bradley Hughes,96,4.67,771,165
111,T109,T109,Jonathan Kaye,116,4.67,957,205
112,T109,T109,Joey Sindelar,69,4.67,556,119
113,T114,T114,Steve Allan,88,4.68,706,151
114,T114,T114,Tommy Armour III,93,4.68,744,159
115,T114,T114,Doug Barron,62,4.68,529,113
116,T114,T114,Keith Clearwater,62,4.68,524,112
117,T114,T114,Marco Dawson,57,4.68,524,112
118,T114,T114,Paul Gow,79,4.68,637,136
119,T114,T114,Jimmy Green,94,4.68,763,163
120,T114,T114,Mark Hensby,71,4.68,599,128
121,T114,T114,Bernhard Langer,62,4.68,524,112
122,T114,T114,Jeff Maggert,84,4.68,678,145
123,T114,T114,Scott Simpson,73,4.68,576,123
124,T114,T114,Mike Sposa,96,4.68,810,173
125,T114,T114,Scott Verplank,99,4.68,748,160
126,T127,T127,Paul Goydos,86,4.69,680,145
127,T127,T127,Lee Janzen,96,4.69,812,173
128,T127,T127,J.L. Lewis,108,4.69,821,175
129,T127,T127,Dennis Paulson,75,4.69,591,126
130,T127,T127,Corey Pavin,72,4.69,539,115
131,T132,T132,Fulton Allem,56,4.7,465,99
132,T132,T132,"David Berganio, Jr.",76,4.7,574,122
133,T132,T132,Jay Don Blake,100,4.7,809,172
134,T132,T132,Mark Brooks,88,4.7,701,149
135,T132,T132,Robin Freeman,105,4.7,870,185
136,T132,T132,Steve Jones,75,4.7,550,117
137,T132,T132,Spike McRoy,95,4.7,738,157
138,T132,T132,Shaun Micheel,103,4.7,828,176
139,T132,T132,Craig Parry,68,4.7,550,117
140,T132,T132,Ted Tryba,110,4.7,917,195
141,T132,T132,Jean Van de Velde,52,4.7,404,86
142,T143,T143,Kent Jones,74,4.71,640,136
143,T143,T143,David Morland IV,88,4.71,744,158
144,T143,T143,Joe Ogilvie,110,4.71,891,189
145,T143,T143,Craig Perks,78,4.71,617,131
146,T143,T143,Lee Porter,93,4.71,758,161
147,T143,T143,Steve Stricker,73,4.71,546,116
148,T143,T143,Brian Watts,56,4.71,466,99
149,T150,T150,Danny Ellis,76,4.72,670,142
150,T150,T150,Tim Herron,97,4.72,712,151
151,T150,T150,Gabriel Hjertstedt,76,4.72,637,135
152,T150,T150,Per-Ulrik Johansson,82,4.72,656,139
153,T150,T150,Gary Nicklaus,96,4.72,788,167
154,T150,T150,Chris Tidland,83,4.72,698,148
155,T150,T150,Esteban Toledo,116,4.72,949,201
156,T150,T150,Grant Waite,78,4.72,647,137
157,T158,T158,Ben Bates,53,4.73,464,98
158,T158,T158,Brandel Chamblee,77,4.73,610,129
159,T158,T158,Matt Gogel,83,4.73,671,142
160,T158,T158,J.P. Hayes,76,4.73,638,135
161,T158,T158,Franklin Langham,63,4.73,459,97
162,T158,T158,Sean Murphy,70,4.73,596,126
163,T158,T158,Brett Quigley,67,4.73,539,114
164,T158,T158,Paul Stankowski,91,4.73,696,147
165,T158,T158,Tommy Tolles,89,4.73,742,157
166,T158,T158,Mark Wiebe,62,4.73,516,109
167,T168,T168,Ronnie Black,51,4.74,417,88
168,T168,T168,José María Olazábal,51,4.74,389,82
169,T168,T168,Carl Paulson,93,4.74,787,166
170,T168,T168,Chris Perry,80,4.74,644,136
171,T168,T168,Tom Scherrer,69,4.74,550,116
172,T168,T168,Willie Wood,52,4.74,455,96
173,T174,T174,Craig Kanada,80,4.75,703,148
174,T174,T174,Steve Pate,89,4.75,698,147
175,T176,T176,Doug Dunakey,83,4.76,690,145
176,T176,T176,Mark O'Meara,69,4.76,562,118
177,T176,T176,Duffy Waldorf,77,4.76,562,118
178,T179,T179,Ben Ferguson,76,4.77,649,136
179,T179,T179,Kelly Grunewald,66,4.77,572,120
180,T181,T181,Bill Glasson,69,4.78,550,115
181,T181,T181,Jeff Hart,87,4.78,764,160
182,T181,T181,Glen Hnatiuk,104,4.78,874,183
183,184,184,Jay Williamson,92,4.79,757,158
184,T185,T185,Brian Henninger,81,4.81,668,139
185,T185,T185,Rocky Walcher,59,4.81,519,108
186,T187,T187,Andrew McLardy,75,4.82,636,132
187,T187,T187,Larry Mize,76,4.82,612,127
188,T189,T189,Jeff Brehaut,80,4.83,671,139
189,T189,T189,Dicky Pride,78,4.83,681,141
190,T191,T191,Robert Gamez,59,4.86,525,108
191,T191,T191,"Dave Stockton, Jr.",61,4.86,544,112
192,193,193,Jeff Julian,55,4.91,491,100
193,194,194,Hunter Haas,78,4.93,676,137
