,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
55,T55,T55,Jeremy Anderson,69,3.0,24,8
56,T55,T55,Woody Austin,99,3.0,60,20
57,T55,T55,Greg Chalmers,92,3.0,24,8
58,T55,T55,Michael Clark II,87,3.0,72,24
59,T55,T55,Keith Clearwater,62,3.0,36,12
60,T55,T55,Fred Couples,68,3.0,60,20
61,T55,T55,Marco Dawson,57,3.0,36,12
62,T55,T55,Steve Elkington,64,3.0,24,8
63,T55,T55,David Frost,87,3.0,60,20
64,T55,T55,Fred Funk,118,3.0,36,12
65,T55,T55,Jim Furyk,88,3.0,48,16
66,T55,T55,Robert Gamez,59,3.0,24,8
67,T55,T55,Mathew Goggin,96,3.0,48,16
68,T55,T55,Lee Janzen,96,3.0,84,28
69,T55,T55,Davis Love III,75,3.0,120,40
70,T55,T55,Larry Mize,76,3.0,24,8
71,T55,T55,Sean Murphy,70,3.0,12,4
72,T55,T55,Carl Paulson,93,3.0,48,16
73,T55,T55,Corey Pavin,72,3.0,12,4
74,T55,T55,Dicky Pride,78,3.0,48,16
75,T55,T55,Loren Roberts,84,3.0,24,8
76,T55,T55,Mike Sposa,96,3.0,60,20
77,T55,T55,Hal Sutton,96,3.0,12,4
78,T55,T55,Rocky Walcher,59,3.0,12,4
79,80,80,Tom Lehman,82,3.03,97,32
80,T81,T81,Cameron Beckman,103,3.04,73,24
81,T81,T81,Jay Don Blake,100,3.04,73,24
82,T81,T81,Steve Flesch,112,3.04,73,24
83,T81,T81,Jeff Hart,87,3.04,73,24
84,T81,T81,J.L. Lewis,108,3.04,85,28
85,T81,T81,Kenny Perry,94,3.04,85,28
86,T81,T81,Chris Riley,104,3.04,73,24
87,T88,T88,John Daly,84,3.05,61,20
88,T88,T88,Joel Edwards,99,3.05,61,20
89,T88,T88,Sergio Garcia,64,3.05,61,20
90,T88,T88,Greg Kraft,105,3.05,61,20
91,T92,T92,Briny Baird,106,3.06,49,16
92,T92,T92,Bill Glasson,69,3.06,49,16
93,T92,T92,Pete Jordan,105,3.06,49,16
94,T92,T92,Lee Porter,93,3.06,49,16
95,T96,T96,Steve Allan,88,3.08,37,12
96,T96,T96,Brad Elder,111,3.08,37,12
97,T96,T96,Bob Estes,91,3.08,123,40
98,T96,T96,Brent Geiberger,84,3.08,37,12
99,T96,T96,Jason Gore,82,3.08,37,12
100,T96,T96,Kevin Johnson,93,3.08,37,12
101,T96,T96,Craig Kanada,80,3.08,37,12
102,T96,T96,Jeff Maggert,84,3.08,74,24
103,T96,T96,Geoff Ogilvy,60,3.08,37,12
104,T96,T96,Nick Price,74,3.08,37,12
105,T96,T96,Paul Stankowski,91,3.08,37,12
106,T96,T96,Chris Tidland,83,3.08,37,12
107,T96,T96,Grant Waite,78,3.08,74,24
108,T109,T109,Olin Browne,99,3.1,62,20
109,T109,T109,Joe Durant,80,3.1,62,20
110,T109,T109,Brian Gay,114,3.1,62,20
111,T109,T109,Per-Ulrik Johansson,82,3.1,62,20
112,T109,T109,Mark O'Meara,69,3.1,62,20
113,T109,T109,John Riegger,86,3.1,62,20
114,T109,T109,Scott Simpson,73,3.1,62,20
115,T116,T116,José Coceres,60,3.11,87,28
116,T116,T116,Justin Leonard,106,3.11,87,28
117,T118,T118,Rich Beem,91,3.13,25,8
118,T118,T118,Tom Byrum,85,3.13,50,16
119,T118,T118,Mark Calcavecchia,81,3.13,50,16
120,T118,T118,Brandel Chamblee,77,3.13,25,8
121,T118,T118,David Duval,78,3.13,75,24
122,T118,T118,Edward Fryatt,93,3.13,25,8
123,T118,T118,Paul Gow,79,3.13,25,8
124,T118,T118,Kelly Grunewald,66,3.13,25,8
125,T118,T118,Jerry Kelly,104,3.13,25,8
126,T118,T118,David Morland IV,88,3.13,50,16
127,T118,T118,Craig Perks,78,3.13,50,16
128,T118,T118,Jerry Smith,95,3.13,50,16
129,T118,T118,Brian Wilson,88,3.13,50,16
130,T131,T131,Fulton Allem,56,3.15,63,20
131,T131,T131,David Toms,100,3.15,63,20
132,T133,T133,Doug Dunakey,83,3.17,38,12
133,T133,T133,Hunter Haas,78,3.17,38,12
134,T133,T133,Jonathan Kaye,116,3.17,76,24
135,T133,T133,Billy Mayfair,102,3.17,76,24
136,T133,T133,Steve Pate,89,3.17,38,12
137,T133,T133,Tom Pernice Jr.,106,3.17,76,24
138,T133,T133,Garrett Willis,88,3.17,38,12
139,T140,T140,Matt Gogel,83,3.19,51,16
140,T140,T140,Spike McRoy,95,3.19,51,16
141,T140,T140,Esteban Toledo,116,3.19,51,16
142,143,143,Neal Lancaster,107,3.2,64,20
143,T144,T144,Stuart Appleby,105,3.21,77,24
144,T144,T144,Michael Muehr,94,3.21,77,24
145,T146,T146,Robert Allenby,108,3.25,65,20
146,T146,T146,Billy Andrade,82,3.25,39,12
147,T146,T146,K.J. Choi,95,3.25,13,4
148,T146,T146,Scott Dunlap,80,3.25,26,8
149,T146,T146,Brad Faxon,95,3.25,39,12
150,T146,T146,Carlos Franco,87,3.25,26,8
151,T146,T146,Harrison Frazar,88,3.25,13,4
152,T146,T146,Tim Herron,97,3.25,26,8
153,T146,T146,Gabriel Hjertstedt,76,3.25,39,12
154,T146,T146,Steve Jones,75,3.25,26,8
155,T146,T146,Cliff Kresge,84,3.25,26,8
156,T146,T146,Bernhard Langer,62,3.25,52,16
157,T146,T146,Shigeki Maruyama,98,3.25,52,16
158,T146,T146,Len Mattiace,98,3.25,26,8
159,T146,T146,Jim McGovern,66,3.25,26,8
160,T146,T146,Rocco Mediate,69,3.25,39,12
161,T146,T146,Chris Smith,101,3.25,39,12
162,T146,T146,Tommy Tolles,89,3.25,26,8
163,T146,T146,Mark Wiebe,62,3.25,13,4
164,165,165,Paul Goydos,86,3.29,79,24
165,166,166,Jimmy Green,94,3.3,66,20
166,167,167,Brian Henninger,81,3.33,80,24
167,T168,T168,Ian Leggatt,84,3.35,67,20
168,T168,T168,Frank Lickliter II,102,3.35,67,20
169,T170,T170,Doug Barron,62,3.38,27,8
170,T170,T170,Duffy Waldorf,77,3.38,54,16
171,172,172,J.J. Henry,86,3.4,68,20
172,173,173,Mark Hensby,71,4.0,16,4
