,Early_Par_4_Scoring_Average_RANK THIS WEEK,Early_Par_4_Scoring_Average_RANK LAST WEEK,Early_Par_4_Scoring_Average_PLAYER NAME,Early_Par_4_Scoring_Average_ROUNDS,Early_Par_4_Scoring_Average_AVG,Early_Par_4_Scoring_Average_TOTAL STROKES,Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,John Daly,84,3.62,76,21
1,2,2,Bernhard Langer,62,3.63,149,41
2,3,3,Craig Perks,78,3.74,187,50
3,4,4,Chris Tidland,83,3.75,75,20
4,T5,T5,Jeff Maggert,84,3.77,113,30
5,T5,T5,Bob Tway,109,3.77,226,60
6,T5,T5,Scott Verplank,99,3.77,226,60
7,8,8,Skip Kendall,111,3.78,227,60
8,T9,T9,Jeremy Anderson,69,3.8,114,30
9,T9,T9,Tim Herron,97,3.8,38,10
10,T9,T9,John Huston,64,3.8,76,20
11,T9,T9,Craig Kanada,80,3.8,156,41
12,T9,T9,Lee Porter,93,3.8,114,30
13,T14,T14,Chris DiMarco,108,3.82,195,51
14,T14,T14,Robert Gamez,59,3.82,42,11
15,16,16,Dicky Pride,78,3.83,115,30
16,T17,T17,David Duval,78,3.84,123,32
17,T17,T17,Kenny Perry,94,3.84,315,82
18,T19,T19,Woody Austin,99,3.85,154,40
19,T19,T19,Charles Howell III,89,3.85,308,80
20,T21,T21,Frank Lickliter II,102,3.86,297,77
21,T21,T21,David Toms,100,3.86,162,42
22,T23,T23,Glen Day,89,3.87,352,91
23,T23,T23,Steve Flesch,112,3.87,271,70
24,T23,T23,Matt Gogel,83,3.87,116,30
25,T23,T23,Paul Goydos,86,3.87,116,30
26,T23,T23,Craig Parry,68,3.87,116,30
27,T23,T23,Nick Price,74,3.87,240,62
28,T23,T23,Chris Riley,104,3.87,120,31
29,T30,T30,Olin Browne,99,3.88,318,82
30,T30,T30,Fred Couples,68,3.88,159,41
31,T30,T30,Tom Lehman,82,3.88,163,42
32,T33,T33,Paul Azinger,79,3.89,401,103
33,T33,T33,John Cook,91,3.89,272,70
34,T33,T33,Lee Janzen,96,3.89,237,61
35,T33,T33,Vijay Singh,98,3.89,206,53
36,T37,T37,K.J. Choi,95,3.9,39,10
37,T37,T37,Michael Clark II,87,3.9,121,31
38,T37,T37,Keith Clearwater,62,3.9,78,20
39,T37,T37,Ben Ferguson,76,3.9,78,20
40,T37,T37,Brian Gay,114,3.9,156,40
41,T37,T37,Jeff Hart,87,3.9,121,31
42,T37,T37,Jonathan Kaye,116,3.9,121,31
43,T37,T37,Cliff Kresge,84,3.9,121,31
44,T37,T37,Neal Lancaster,107,3.9,160,41
45,T37,T37,Shigeki Maruyama,98,3.9,195,50
46,T37,T37,Carl Paulson,93,3.9,273,70
47,T37,T37,Loren Roberts,84,3.9,156,40
48,T37,T37,Paul Stankowski,91,3.9,156,40
49,T37,T37,Grant Waite,78,3.9,195,50
50,51,51,Jim McGovern,66,3.91,43,11
51,T52,T52,Tom Byrum,85,3.92,200,51
52,T52,T52,Fred Funk,118,3.92,365,93
53,T52,T52,Greg Kraft,105,3.92,353,90
54,T52,T52,Brian Wilson,88,3.92,196,50
55,T56,T56,José Coceres,60,3.93,236,60
56,T56,T56,Jason Gore,82,3.93,161,41
57,T56,T56,Davis Love III,75,3.93,291,74
58,T56,T56,David Morland IV,88,3.93,236,60
59,T56,T56,Rocky Walcher,59,3.93,118,30
60,T61,T61,Robert Allenby,108,3.94,327,83
61,T61,T61,Jay Don Blake,100,3.94,319,81
62,T61,T61,Bob Burns,92,3.94,280,71
63,T61,T61,Mark Calcavecchia,81,3.94,126,32
64,T61,T61,Stewart Cink,102,3.94,449,114
65,T61,T61,Joel Edwards,99,3.94,331,84
66,T61,T61,Bob Estes,91,3.94,122,31
67,T61,T61,David Frost,87,3.94,205,52
68,T61,T61,Brent Geiberger,84,3.94,335,85
69,T61,T61,Scott McCarron,98,3.94,252,64
70,T61,T61,Andrew McLardy,75,3.94,197,50
71,T61,T61,Kirk Triplett,88,3.94,201,51
72,T73,T73,Kevin Johnson,93,3.95,79,20
73,T73,T73,Justin Leonard,106,3.95,249,63
74,T73,T73,José María Olazábal,51,3.95,79,20
75,T73,T73,Corey Pavin,72,3.95,83,21
76,T73,T73,John Riegger,86,3.95,237,60
77,T73,T73,Mike Sposa,96,3.95,237,60
78,T79,T79,Greg Chalmers,92,3.96,198,50
79,T79,T79,Pete Jordan,105,3.96,198,50
80,T79,T79,Billy Mayfair,102,3.96,376,95
81,T79,T79,Tiger Woods,76,3.96,2293,579
82,T83,T83,Stephen Ames,88,3.97,282,71
83,T83,T83,Robert Damron,91,3.97,361,91
84,T83,T83,Kelly Grunewald,66,3.97,123,31
85,T83,T83,Duffy Waldorf,77,3.97,123,31
86,T83,T83,Mike Weir,86,3.97,123,31
87,T88,T88,Stuart Appleby,105,3.98,370,93
88,T88,T88,Briny Baird,106,3.98,159,40
89,T88,T88,Tripp Isenhour,92,3.98,159,40
90,T88,T88,Per-Ulrik Johansson,82,3.98,163,41
91,T88,T88,Spike McRoy,95,3.98,203,51
92,T88,T88,Rocco Mediate,69,3.98,203,51
93,T88,T88,Jesper Parnevik,91,3.98,243,61
94,T88,T88,Ted Tryba,110,3.98,199,50
95,T88,T88,Kaname Yokoo,81,3.98,243,61
96,T97,T97,Steve Allan,88,4.0,80,20
97,T97,T97,Cameron Beckman,103,4.0,248,62
98,T97,T97,Marco Dawson,57,4.0,124,31
99,T97,T97,Sergio Garcia,64,4.0,120,30
100,T97,T97,Mark Hensby,71,4.0,40,10
101,T97,T97,Glen Hnatiuk,104,4.0,80,20
102,T97,T97,Bob May,86,4.0,120,30
103,T97,T97,Phil Mickelson,85,4.0,40,10
104,T97,T97,Michael Muehr,94,4.0,204,51
105,T97,T97,Sean Murphy,70,4.0,40,10
106,T97,T97,Steve Pate,89,4.0,164,41
107,T97,T97,Dennis Paulson,75,4.0,80,20
108,T97,T97,Tom Pernice Jr.,106,4.0,328,82
109,T97,T97,Kevin Sutherland,101,4.0,248,62
110,T97,T97,Esteban Toledo,116,4.0,80,20
111,T97,T97,Jay Williamson,92,4.0,80,20
112,T113,T113,Jim Carter,103,4.02,587,146
113,T113,T113,Jim Furyk,88,4.02,261,65
114,T113,T113,Bill Glasson,69,4.02,201,50
115,T113,T113,Andrew Magee,97,4.02,245,61
116,T113,T113,Jerry Smith,95,4.02,205,51
117,T118,T118,Tommy Armour III,93,4.03,246,61
118,T118,T118,Russ Cochran,76,4.03,242,60
119,T118,T118,J.J. Henry,86,4.03,161,40
120,T118,T118,Gabriel Hjertstedt,76,4.03,246,61
121,T118,T118,Ian Leggatt,84,4.03,161,40
122,T118,T118,Larry Mize,76,4.03,161,40
123,T118,T118,Geoff Ogilvy,60,4.03,161,40
124,T118,T118,David Peoples,96,4.03,242,60
125,T118,T118,Jeff Sluman,106,4.03,463,115
126,T118,T118,Garrett Willis,88,4.03,121,30
127,T128,T128,Steve Lowery,100,4.04,453,112
128,T128,T128,Shaun Micheel,103,4.04,206,51
129,T130,T130,Doug Barron,62,4.05,81,20
130,T130,T130,"David Berganio, Jr.",76,4.05,166,41
131,T130,T130,Joe Durant,80,4.05,259,64
132,T130,T130,Steve Elkington,64,4.05,81,20
133,T130,T130,Edward Fryatt,93,4.05,166,41
134,T130,T130,Gary Nicklaus,96,4.05,166,41
135,T130,T130,Chris Smith,101,4.05,162,40
136,T137,T137,Scott Dunlap,80,4.06,126,31
137,T137,T137,Danny Ellis,76,4.06,207,51
138,T139,T139,Mathew Goggin,96,4.07,248,61
139,T139,T139,Steve Jones,75,4.07,122,30
140,T139,T139,Len Mattiace,98,4.07,122,30
141,T139,T139,Steve Stricker,73,4.07,179,44
142,T143,T143,Mark Brooks,88,4.08,163,40
143,T143,T143,Brian Henninger,81,4.08,379,93
144,T143,T143,J.L. Lewis,108,4.08,204,50
145,T143,T143,Frank Nobilo,91,4.08,204,50
146,T143,T143,Mark O'Meara,69,4.08,363,89
147,T143,T143,Rory Sabbatini,73,4.08,326,80
148,T149,T149,Rich Beem,91,4.09,45,11
149,T149,T149,Brad Faxon,95,4.09,217,53
150,T149,T149,Tom Scherrer,69,4.09,217,53
151,T152,T152,Doug Dunakey,83,4.1,164,40
152,T152,T152,Brad Elder,111,4.1,123,30
153,T152,T152,Ernie Els,70,4.1,41,10
154,T152,T152,Carlos Franco,87,4.1,172,42
155,T152,T152,Joe Ogilvie,110,4.1,127,31
156,T152,T152,Mark Wiebe,62,4.1,86,21
157,T158,T158,Fulton Allem,56,4.12,169,41
158,T158,T158,Brandt Jobe,96,4.12,169,41
159,T160,T160,Harrison Frazar,88,4.13,124,30
160,T160,T160,Jimmy Green,94,4.13,165,40
161,T160,T160,Bradley Hughes,96,4.13,248,60
162,T160,T160,Blaine McCallister,80,4.13,384,93
163,T164,T164,Scott Hoch,84,4.14,178,43
164,T164,T164,Scott Simpson,73,4.14,182,44
165,T164,T164,Hal Sutton,96,4.14,269,65
166,T167,T167,Richie Coughlan,66,4.15,83,20
167,T167,T167,Robin Freeman,105,4.15,170,41
168,T167,T167,Chris Perry,80,4.15,166,40
169,170,170,Jerry Kelly,104,4.17,125,30
170,171,171,Billy Andrade,82,4.19,88,21
171,T172,T172,Paul Gow,79,4.2,172,41
172,T172,T172,Hunter Haas,78,4.2,84,20
173,174,174,Brandel Chamblee,77,4.23,127,30
174,175,175,Tommy Tolles,89,4.32,134,31
175,176,176,Kent Jones,74,4.38,92,21
