,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
149,T149,T149,Shaun Micheel,103,4.88,39,8
150,T149,T149,Lee Porter,93,4.88,39,8
151,T149,T149,Dicky Pride,78,4.88,39,8
152,153,153,Glen Day,89,4.9,98,20
153,154,154,Paul Gow,79,4.91,54,11
154,T155,T155,Joel Edwards,99,4.93,69,14
155,T155,T155,Bernhard Langer,62,4.93,74,15
156,157,157,Stephen Ames,88,4.95,99,20
157,T158,T158,Harrison Frazar,88,5.0,20,4
158,T158,T158,Robert Gamez,59,5.0,15,3
159,T158,T158,Jimmy Green,94,5.0,20,4
160,161,161,Cameron Beckman,103,5.07,71,14
161,162,162,Jay Williamson,92,5.13,41,8
162,163,163,Len Mattiace,98,5.5,22,4
163,164,164,Rich Beem,91,5.67,17,3
