,First_Tee_Early_Round_3_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_3_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_3_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_3_Scoring_Average_AVG,First_Tee_Early_Round_3_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_3_Scoring_Average_TOTAL ROUNDS
0,T1,T1,David Duval,64.0,128,2
1,T1,T1,Skip Kendall,64.0,64,1
2,T1,T1,David Toms,64.0,64,1
3,T4,T4,Jim Furyk,66.0,132,2
4,T4,T4,Tom Lehman,66.0,66,1
5,T4,T4,Craig Parry,66.0,66,1
6,T4,T4,Jeff Sluman,66.0,66,1
7,8,8,Steve Flesch,66.5,133,2
8,T9,T9,Stephen Ames,67.0,67,1
9,T9,T9,Bob Burns,67.0,67,1
10,T9,T9,Tom Byrum,67.0,67,1
11,T9,T9,Bernhard Langer,67.0,67,1
12,T9,T9,Davis Love III,67.0,134,2
13,T9,T9,Corey Pavin,67.0,67,1
14,T9,T9,Craig Perks,67.0,67,1
15,16,16,Greg Kraft,67.5,135,2
16,17,17,Tiger Woods,67.75,813,12
17,T18,T18,Robert Allenby,68.0,136,2
18,T18,T18,Jeremy Anderson,68.0,68,1
19,T18,T18,Jay Don Blake,68.0,68,1
20,T18,T18,Olin Browne,68.0,68,1
21,T18,T18,John Cook,68.0,68,1
22,T18,T18,Lee Janzen,68.0,68,1
23,T18,T18,Cliff Kresge,68.0,68,1
24,T18,T18,Nick Price,68.0,136,2
25,T18,T18,Chris Riley,68.0,68,1
26,T18,T18,Vijay Singh,68.0,68,1
27,T18,T18,Rocky Walcher,68.0,68,1
28,29,29,Frank Lickliter II,68.33,205,3
29,30,30,Paul Azinger,68.5,137,2
30,T31,T31,Glen Day,69.0,69,1
31,T31,T31,Chris DiMarco,69.0,138,2
32,T31,T31,Carl Paulson,69.0,69,1
33,T31,T31,Mike Sposa,69.0,69,1
34,T31,T31,Kevin Sutherland,69.0,69,1
35,T31,T31,Ted Tryba,69.0,69,1
36,37,37,Stewart Cink,69.33,208,3
37,T38,T38,Stuart Appleby,70.0,70,1
38,T38,T38,Fred Couples,70.0,70,1
39,T38,T38,Robert Damron,70.0,70,1
40,T38,T38,Brad Faxon,70.0,70,1
41,T38,T38,Sergio Garcia,70.0,70,1
42,T38,T38,Bill Glasson,70.0,70,1
43,T38,T38,Jeff Hart,70.0,70,1
44,T38,T38,Brian Henninger,70.0,140,2
45,T38,T38,Scott Hoch,70.0,70,1
46,T38,T38,Charles Howell III,70.0,210,3
47,T38,T38,Justin Leonard,70.0,70,1
48,T38,T38,Steve Lowery,70.0,70,1
49,T38,T38,Scott McCarron,70.0,70,1
50,T38,T38,John Riegger,70.0,70,1
51,T38,T38,Hal Sutton,70.0,70,1
52,T38,T38,Kaname Yokoo,70.0,70,1
53,T54,T54,J.L. Lewis,70.5,141,2
54,T54,T54,Rory Sabbatini,70.5,141,2
55,T56,T56,Tommy Armour III,71.0,71,1
56,T56,T56,Jim Carter,71.0,142,2
57,T56,T56,Greg Chalmers,71.0,71,1
58,T56,T56,Joel Edwards,71.0,71,1
59,T56,T56,Mathew Goggin,71.0,71,1
60,T56,T56,Bradley Hughes,71.0,71,1
61,T56,T56,Neal Lancaster,71.0,71,1
62,T56,T56,Dicky Pride,71.0,71,1
63,T56,T56,Scott Verplank,71.0,213,3
64,T65,T65,Brent Geiberger,71.5,143,2
65,T65,T65,Mark O'Meara,71.5,143,2
66,T67,T67,Cameron Beckman,72.0,72,1
67,T67,T67,Mark Brooks,72.0,72,1
68,T67,T67,David Frost,72.0,72,1
69,T67,T67,Edward Fryatt,72.0,72,1
70,T67,T67,Per-Ulrik Johansson,72.0,72,1
71,T67,T67,Jonathan Kaye,72.0,72,1
72,T67,T67,Billy Mayfair,72.0,72,1
73,T67,T67,Phil Mickelson,72.0,72,1
74,T67,T67,Jerry Smith,72.0,72,1
75,T67,T67,Steve Stricker,72.0,72,1
76,T77,T77,Gabriel Hjertstedt,73.0,73,1
77,T77,T77,Michael Muehr,73.0,146,2
78,T79,T79,Harrison Frazar,74.0,74,1
79,T79,T79,David Morland IV,74.0,74,1
80,T79,T79,Gary Nicklaus,74.0,74,1
81,T82,T82,Brandel Chamblee,75.0,75,1
82,T82,T82,Doug Dunakey,75.0,75,1
83,T82,T82,Geoff Ogilvy,75.0,75,1
84,T82,T82,Garrett Willis,75.0,75,1
85,86,86,Blaine McCallister,75.5,151,2
86,T87,T87,Paul Gow,77.0,77,1
87,T87,T87,Tom Pernice Jr.,77.0,77,1
88,89,89,Joe Durant,78.0,78,1
