,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
85,T84,T84,Danny Ellis,76,4.67,589,126
86,T84,T84,Robert Gamez,59,4.67,476,102
87,T84,T84,Brian Henninger,81,4.67,668,143
88,T84,T84,Neal Lancaster,107,4.67,854,183
89,T84,T84,Len Mattiace,98,4.67,729,156
90,T84,T84,Rocco Mediate,69,4.67,551,118
91,T84,T84,Corey Pavin,72,4.67,514,110
92,T84,T84,David Toms,100,4.67,756,162
93,T94,T94,Robert Allenby,108,4.68,768,164
94,T94,T94,Paul Azinger,79,4.68,613,131
95,T94,T94,Jay Don Blake,100,4.68,786,168
96,T94,T94,K.J. Choi,95,4.68,740,158
97,T94,T94,Glen Hnatiuk,104,4.68,777,166
98,T94,T94,Jim McGovern,66,4.68,468,100
99,T94,T94,Joe Ogilvie,110,4.68,876,187
100,T94,T94,Craig Parry,68,4.68,477,102
101,T94,T94,Garrett Willis,88,4.68,721,154
102,T94,T94,Kaname Yokoo,81,4.68,651,139
103,T104,T104,Tommy Armour III,93,4.69,727,155
104,T104,T104,Greg Chalmers,92,4.69,708,151
105,T104,T104,Dudley Hart,80,4.69,553,118
106,T104,T104,Lee Janzen,96,4.69,751,160
107,T104,T104,Blaine McCallister,80,4.69,666,142
108,T104,T104,Geoff Ogilvy,60,4.69,460,98
109,T104,T104,Dennis Paulson,75,4.69,549,117
110,T104,T104,Tom Pernice Jr.,106,4.69,812,173
111,T104,T104,Chris Tidland,83,4.69,600,128
112,T104,T104,Jean Van de Velde,52,4.69,361,77
113,T114,T114,Brad Elder,111,4.7,883,188
114,T114,T114,David Frost,87,4.7,686,146
115,T114,T114,Chris Riley,104,4.7,757,161
116,T114,T114,Brent Schwarzrock,63,4.7,498,106
117,T118,T118,Cameron Beckman,103,4.71,824,175
118,T118,T118,Bob Burns,92,4.71,711,151
119,T118,T118,Scott Dunlap,80,4.71,608,129
120,T118,T118,Dan Forsman,81,4.71,603,128
121,T118,T118,Robin Freeman,105,4.71,843,179
122,T118,T118,Paul Gow,79,4.71,594,126
123,T118,T118,Gabriel Hjertstedt,76,4.71,603,128
124,T118,T118,Per-Ulrik Johansson,82,4.71,589,125
125,T118,T118,Jerry Kelly,104,4.71,824,175
126,T118,T118,Cliff Kresge,84,4.71,655,139
127,T118,T118,J.L. Lewis,108,4.71,847,180
128,T118,T118,Frank Nobilo,91,4.71,716,152
129,T130,T130,Steve Allan,88,4.72,698,148
130,T130,T130,Craig Barlow,74,4.72,576,122
131,T130,T130,John Cook,91,4.72,737,156
132,T130,T130,Tim Herron,97,4.72,722,153
133,T130,T130,Andrew Magee,97,4.72,821,174
134,T130,T130,Spike McRoy,95,4.72,712,151
135,T130,T130,Carl Paulson,93,4.72,731,155
136,T130,T130,Jerry Smith,95,4.72,746,158
137,T130,T130,Ted Tryba,110,4.72,849,180
138,T130,T130,Jay Williamson,92,4.72,746,158
139,T140,T140,Glen Day,89,4.73,724,153
140,T140,T140,Steve Elkington,64,4.73,473,100
141,T140,T140,J.P. Hayes,76,4.73,615,130
142,T140,T140,Bob May,86,4.73,610,129
143,T140,T140,Michael Muehr,94,4.73,733,155
144,T140,T140,Chris Perry,80,4.73,639,135
145,T140,T140,Dicky Pride,78,4.73,620,131
146,T140,T140,Loren Roberts,84,4.73,638,135
147,T140,T140,Tommy Tolles,89,4.73,700,148
148,T149,T149,Kent Jones,74,4.74,583,123
149,T149,T149,Brian Watts,56,4.74,412,87
150,T151,T151,Donnie Hammond,51,4.75,423,89
151,T151,T151,Craig Kanada,80,4.75,675,142
152,T151,T151,Greg Kraft,105,4.75,836,176
153,T154,T154,Jay Haas,75,4.76,557,117
154,T154,T154,Bernhard Langer,62,4.76,462,97
155,T154,T154,Jeff Maggert,84,4.76,699,147
156,T154,T154,Shaun Micheel,103,4.76,819,172
157,T154,T154,Craig Perks,78,4.76,633,133
158,T154,T154,Bob Tway,109,4.76,885,186
159,T154,T154,Duffy Waldorf,77,4.76,566,119
160,T161,T161,Ben Bates,53,4.77,396,83
161,T161,T161,Robert Damron,91,4.77,753,158
162,T161,T161,Mark Hensby,71,4.77,563,118
163,T161,T161,Pete Jordan,105,4.77,821,172
164,T161,T161,Franklin Langham,63,4.77,467,98
165,T161,T161,Andrew McLardy,75,4.77,620,130
166,T161,T161,David Morland IV,88,4.77,715,150
167,T161,T161,John Riegger,86,4.77,691,145
168,T169,T169,Ben Ferguson,76,4.78,612,128
169,T169,T169,Mathew Goggin,96,4.78,793,166
170,T169,T169,Jimmy Green,94,4.78,746,156
171,T169,T169,Tripp Isenhour,92,4.78,727,152
172,T173,T173,Fulton Allem,56,4.79,450,94
173,T173,T173,Michael Clark II,87,4.79,718,150
174,T173,T173,Richie Coughlan,66,4.79,517,108
175,T173,T173,Jeff Hart,87,4.79,690,144
176,T173,T173,Kevin Johnson,93,4.79,747,156
177,T173,T173,Mark O'Meara,69,4.79,517,108
178,T179,T179,Billy Andrade,82,4.8,619,129
179,T179,T179,Mark Brooks,88,4.8,715,149
180,T179,T179,Kelly Grunewald,66,4.8,518,108
181,T179,T179,Brian Wilson,88,4.8,705,147
182,183,183,Scott Simpson,73,4.81,616,128
183,T184,T184,Jeremy Anderson,69,4.82,550,114
184,T184,T184,Gary Nicklaus,96,4.82,762,158
185,186,186,Keith Clearwater,62,4.83,483,100
186,T187,T187,Doug Dunakey,83,4.84,668,138
187,T187,T187,Lee Porter,93,4.84,760,157
188,T187,T187,Tom Scherrer,69,4.84,552,114
189,190,190,Doug Barron,62,4.85,514,106
190,T191,T191,Jeff Julian,55,4.86,413,85
191,T191,T191,"Dave Stockton, Jr.",61,4.86,486,100
192,193,193,Sean Murphy,70,4.92,566,115
193,194,194,Rocky Walcher,59,4.95,490,99
