,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Andrew Magee,97,2.25,9,4
1,T2,T2,Chris DiMarco,108,2.5,10,4
2,T2,T2,Bradley Hughes,96,2.5,10,4
3,T2,T2,Gary Nicklaus,96,2.5,10,4
4,T5,T5,Mark Calcavecchia,81,2.63,21,8
5,T5,T5,Fred Couples,68,2.63,21,8
6,T5,T5,Tripp Isenhour,92,2.63,21,8
7,T5,T5,Blaine McCallister,80,2.63,21,8
8,9,9,Steve Lowery,100,2.67,32,12
9,T10,T10,Jeremy Anderson,69,2.75,11,4
10,T10,T10,Paul Azinger,79,2.75,11,4
11,T10,T10,Tom Byrum,85,2.75,11,4
12,T10,T10,Jim Carter,103,2.75,44,16
13,T10,T10,Stewart Cink,102,2.75,44,16
14,T10,T10,John Cook,91,2.75,22,8
15,T10,T10,Marco Dawson,57,2.75,22,8
16,T10,T10,Steve Elkington,64,2.75,11,4
17,T10,T10,Bob Estes,91,2.75,11,4
18,T10,T10,Scott Hoch,84,2.75,11,4
19,T10,T10,Billy Mayfair,102,2.75,11,4
20,T10,T10,Shaun Micheel,103,2.75,11,4
21,T10,T10,Mark O'Meara,69,2.75,22,8
22,T10,T10,Joe Ogilvie,110,2.75,44,16
23,T10,T10,Jesper Parnevik,91,2.75,33,12
24,T10,T10,Chris Perry,80,2.75,11,4
25,T10,T10,Lee Porter,93,2.75,11,4
26,T10,T10,Jeff Sluman,106,2.75,22,8
27,T10,T10,Paul Stankowski,91,2.75,22,8
28,T10,T10,Bob Tway,109,2.75,44,16
29,T10,T10,Kaname Yokoo,81,2.75,33,12
30,31,31,Ted Tryba,110,2.81,45,16
31,T32,T32,Ben Ferguson,76,2.83,34,12
32,T32,T32,Skip Kendall,111,2.83,34,12
33,34,34,David Peoples,96,2.85,57,20
34,T35,T35,"David Berganio, Jr.",76,2.88,23,8
35,T35,T35,Olin Browne,99,2.88,23,8
36,T35,T35,Bob Burns,92,2.88,23,8
37,T35,T35,Robert Damron,91,2.88,23,8
38,T35,T35,Charles Howell III,89,2.88,23,8
39,T35,T35,Lee Janzen,96,2.88,23,8
40,T35,T35,Brandt Jobe,96,2.88,23,8
41,T35,T35,Davis Love III,75,2.88,23,8
42,T43,T43,Richie Coughlan,66,2.92,35,12
43,T43,T43,Jay Williamson,92,2.92,35,12
44,45,45,Kevin Sutherland,101,2.95,59,20
45,T46,T46,Stephen Ames,88,3.0,24,8
46,T46,T46,Cameron Beckman,103,3.0,36,12
47,T46,T46,Mark Brooks,88,3.0,12,4
48,T46,T46,Greg Chalmers,92,3.0,12,4
49,T46,T46,Russ Cochran,76,3.0,48,16
50,T46,T46,John Daly,84,3.0,24,8
51,T46,T46,Glen Day,89,3.0,12,4
52,T46,T46,Joel Edwards,99,3.0,12,4
53,T46,T46,Danny Ellis,76,3.0,12,4
54,T46,T46,Fred Funk,118,3.0,12,4
55,T46,T46,Jim Furyk,88,3.0,24,8
56,T46,T46,Robert Gamez,59,3.0,24,8
57,T46,T46,Sergio Garcia,64,3.0,12,4
58,T46,T46,Mathew Goggin,96,3.0,36,12
59,T46,T46,Jason Gore,82,3.0,24,8
60,T46,T46,Paul Gow,79,3.0,12,4
61,T46,T46,Kelly Grunewald,66,3.0,12,4
62,T46,T46,Glen Hnatiuk,104,3.0,36,12
63,T46,T46,Kevin Johnson,93,3.0,12,4
64,T46,T46,Steve Jones,75,3.0,12,4
65,T46,T46,Craig Kanada,80,3.0,24,8
66,T46,T46,J.L. Lewis,108,3.0,60,20
67,T46,T46,Scott McCarron,98,3.0,24,8
68,T46,T46,Andrew McLardy,75,3.0,12,4
69,T46,T46,Larry Mize,76,3.0,12,4
70,T46,T46,Sean Murphy,70,3.0,12,4
71,T46,T46,Carl Paulson,93,3.0,24,8
72,T46,T46,Kenny Perry,94,3.0,12,4
73,T46,T46,Dicky Pride,78,3.0,24,8
74,T46,T46,Loren Roberts,84,3.0,12,4
75,T46,T46,Rory Sabbatini,73,3.0,60,20
76,T46,T46,Tom Scherrer,69,3.0,12,4
77,T46,T46,Jerry Smith,95,3.0,36,12
