,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
0,T1,T1,Bob Estes,91,3.75,15,4
1,T1,T1,Chris Riley,104,3.75,15,4
2,T3,T3,Joel Edwards,99,4.0,12,3
3,T3,T3,Davis Love III,75,4.0,32,8
4,T3,T3,Billy Mayfair,102,4.0,16,4
5,6,6,Jason Gore,82,4.13,33,8
6,T7,T7,Steve Flesch,112,4.14,29,7
7,T7,T7,Scott McCarron,98,4.14,29,7
8,9,9,Jesper Parnevik,91,4.17,50,12
9,T10,T10,Skip Kendall,111,4.18,46,11
10,T10,T10,Tom Lehman,82,4.18,46,11
11,T12,T12,Paul Azinger,79,4.25,17,4
12,T12,T12,Rich Beem,91,4.25,34,8
13,T12,T12,"David Berganio, Jr.",76,4.25,34,8
14,T12,T12,Chris DiMarco,108,4.25,17,4
15,T12,T12,Brad Elder,111,4.25,34,8
16,T12,T12,Danny Ellis,76,4.25,17,4
17,T12,T12,Brian Gay,114,4.25,17,4
18,T12,T12,Kelly Grunewald,66,4.25,17,4
19,T12,T12,Chris Perry,80,4.25,17,4
20,T12,T12,Tom Scherrer,69,4.25,17,4
21,T12,T12,Rocky Walcher,59,4.25,17,4
22,T23,T23,Russ Cochran,76,4.38,70,16
23,T23,T23,Fred Couples,68,4.38,35,8
24,T23,T23,Robert Damron,91,4.38,35,8
25,T23,T23,Brad Faxon,95,4.38,35,8
26,T23,T23,Lee Janzen,96,4.38,35,8
27,T23,T23,Tom Pernice Jr.,106,4.38,35,8
28,T23,T23,Jeff Sluman,106,4.38,35,8
29,T30,T30,Shigeki Maruyama,98,4.4,66,15
30,T30,T30,Kevin Sutherland,101,4.4,88,20
31,T32,T32,Robert Allenby,108,4.43,31,7
32,T32,T32,Mark Calcavecchia,81,4.43,31,7
33,T34,T34,Cameron Beckman,103,4.45,49,11
34,T34,T34,Scott Verplank,99,4.45,49,11
35,T34,T34,Brian Wilson,88,4.45,49,11
36,T37,T37,Billy Andrade,82,4.5,36,8
37,T37,T37,Stuart Appleby,105,4.5,36,8
38,T37,T37,Mark Brooks,88,4.5,18,4
39,T37,T37,Bob Burns,92,4.5,36,8
40,T37,T37,Tom Byrum,85,4.5,18,4
41,T37,T37,John Daly,84,4.5,36,8
42,T37,T37,Scott Dunlap,80,4.5,18,4
43,T37,T37,Paul Gow,79,4.5,18,4
44,T37,T37,Hunter Haas,78,4.5,18,4
45,T37,T37,Glen Hnatiuk,104,4.5,54,12
46,T37,T37,Scott Hoch,84,4.5,18,4
47,T37,T37,Per-Ulrik Johansson,82,4.5,18,4
48,T37,T37,Neal Lancaster,107,4.5,18,4
49,T37,T37,Frank Lickliter II,102,4.5,54,12
50,T37,T37,Andrew Magee,97,4.5,18,4
51,T37,T37,Len Mattiace,98,4.5,18,4
52,T37,T37,Shaun Micheel,103,4.5,18,4
53,T37,T37,Sean Murphy,70,4.5,18,4
54,T37,T37,Joe Ogilvie,110,4.5,72,16
55,T37,T37,Kenny Perry,94,4.5,18,4
56,T37,T37,Lee Porter,93,4.5,18,4
57,T37,T37,Nick Price,74,4.5,18,4
58,T37,T37,Jerry Smith,95,4.5,54,12
59,T37,T37,Kirk Triplett,88,4.5,18,4
60,T37,T37,Jay Williamson,92,4.5,54,12
61,T37,T37,Kaname Yokoo,81,4.5,54,12
62,T63,T63,Jim Carter,103,4.53,68,15
63,T63,T63,Greg Kraft,105,4.53,68,15
64,T63,T63,David Peoples,96,4.53,86,19
65,T63,T63,Grant Waite,78,4.53,68,15
66,67,67,Michael Muehr,94,4.54,109,24
67,68,68,Jay Don Blake,100,4.55,91,20
68,T69,T69,Olin Browne,99,4.57,32,7
69,T69,T69,Paul Stankowski,91,4.57,32,7
70,71,71,Briny Baird,106,4.58,55,12
71,72,72,J.J. Henry,86,4.6,69,15
72,T73,T73,Marco Dawson,57,4.63,37,8
73,T73,T73,Brandt Jobe,96,4.63,37,8
74,T73,T73,Craig Kanada,80,4.63,37,8
75,T73,T73,Ian Leggatt,84,4.63,37,8
76,T73,T73,Jeff Maggert,84,4.63,37,8
77,T73,T73,Blaine McCallister,80,4.63,37,8
78,T73,T73,Mark O'Meara,69,4.63,37,8
79,T73,T73,Rory Sabbatini,73,4.63,88,19
80,T73,T73,Esteban Toledo,116,4.63,37,8
81,T73,T73,Ted Tryba,110,4.63,74,16
82,T73,T73,Bob Tway,109,4.63,74,16
83,84,84,Paul Goydos,86,4.65,107,23
84,T85,T85,Greg Chalmers,92,4.67,14,3
85,T85,T85,Stewart Cink,102,4.67,70,15
86,T87,T87,Jeff Hart,87,4.7,94,20
87,T87,T87,Brian Henninger,81,4.7,94,20
88,T89,T89,Woody Austin,99,4.71,33,7
