,Back_9_Lowest_Round_RANK THIS WEEK,Back_9_Lowest_Round_RANK LAST WEEK,Back_9_Lowest_Round_PLAYER NAME,Back_9_Lowest_Round_ROUNDS,Back_9_Lowest_Round_LOW RND
47,T12,T12,Garrett Willis,88,30
48,T12,T12,Tiger Woods,76,30
49,T12,T12,Kaname Yokoo,81,30
50,T51,T51,Fulton Allem,56,31
51,T51,T51,Billy Andrade,82,31
52,T51,T51,Tommy Armour III,93,31
53,T51,T51,Woody Austin,99,31
54,T51,T51,Briny Baird,106,31
55,T51,T51,Doug Barron,62,31
56,T51,T51,Cameron Beckman,103,31
57,T51,T51,Jay Don Blake,100,31
58,T51,T51,Jeff Brehaut,80,31
59,T51,T51,Olin Browne,99,31
60,T51,T51,Bob Burns,92,31
61,T51,T51,Mark Calcavecchia,81,31
62,T51,T51,Jim Carter,103,31
63,T51,T51,Brandel Chamblee,77,31
64,T51,T51,K.J. Choi,95,31
65,T51,T51,Stewart Cink,102,31
66,T51,T51,Michael Clark II,87,31
67,T51,T51,Keith Clearwater,62,31
68,T51,T51,Russ Cochran,76,31
69,T51,T51,Fred Couples,68,31
70,T51,T51,Glen Day,89,31
71,T51,T51,Joe Durant,80,31
72,T51,T51,Joel Edwards,99,31
73,T51,T51,Bob Estes,91,31
74,T51,T51,Brad Faxon,95,31
75,T51,T51,Dan Forsman,81,31
76,T51,T51,Harrison Frazar,88,31
77,T51,T51,Robin Freeman,105,31
78,T51,T51,Edward Fryatt,93,31
79,T51,T51,Fred Funk,118,31
80,T51,T51,Sergio Garcia,64,31
81,T51,T51,Brent Geiberger,84,31
82,T51,T51,Bill Glasson,69,31
83,T51,T51,Matt Gogel,83,31
84,T51,T51,Mathew Goggin,96,31
85,T51,T51,Jason Gore,82,31
86,T51,T51,Paul Gow,79,31
87,T51,T51,Jimmy Green,94,31
88,T51,T51,Hunter Haas,78,31
89,T51,T51,Dudley Hart,80,31
90,T51,T51,Tim Herron,97,31
91,T51,T51,Gabriel Hjertstedt,76,31
92,T51,T51,Glen Hnatiuk,104,31
93,T51,T51,Scott Hoch,84,31
94,T51,T51,Charles Howell III,89,31
95,T51,T51,Bradley Hughes,96,31
96,T51,T51,John Huston,64,31
97,T51,T51,Tripp Isenhour,92,31
98,T51,T51,Lee Janzen,96,31
99,T51,T51,Brandt Jobe,96,31
100,T51,T51,Per-Ulrik Johansson,82,31
101,T51,T51,Kevin Johnson,93,31
102,T51,T51,Steve Jones,75,31
103,T51,T51,Kent Jones,74,31
104,T51,T51,Pete Jordan,105,31
105,T51,T51,Skip Kendall,111,31
106,T51,T51,Greg Kraft,105,31
107,T51,T51,Neal Lancaster,107,31
108,T51,T51,J.L. Lewis,108,31
109,T51,T51,Frank Lickliter II,102,31
110,T51,T51,Steve Lowery,100,31
111,T51,T51,Shigeki Maruyama,98,31
112,T51,T51,Blaine McCallister,80,31
113,T51,T51,Scott McCarron,98,31
114,T51,T51,Rocco Mediate,69,31
115,T51,T51,Shaun Micheel,103,31
116,T51,T51,Larry Mize,76,31
117,T51,T51,David Morland IV,88,31
118,T51,T51,Michael Muehr,94,31
119,T51,T51,Sean Murphy,70,31
120,T51,T51,Gary Nicklaus,96,31
121,T51,T51,Frank Nobilo,91,31
122,T51,T51,Mark O'Meara,69,31
123,T51,T51,José María Olazábal,51,31
124,T51,T51,Jesper Parnevik,91,31
125,T51,T51,Craig Parry,68,31
126,T51,T51,Steve Pate,89,31
127,T51,T51,Corey Pavin,72,31
128,T51,T51,David Peoples,96,31
129,T51,T51,Craig Perks,78,31
130,T51,T51,Tom Pernice Jr.,106,31
131,T51,T51,Chris Perry,80,31
132,T51,T51,Dicky Pride,78,31
133,T51,T51,Chris Riley,104,31
134,T51,T51,Loren Roberts,84,31
135,T51,T51,Tom Scherrer,69,31
136,T51,T51,Brent Schwarzrock,63,31
137,T51,T51,Joey Sindelar,69,31
138,T51,T51,Vijay Singh,98,31
139,T51,T51,Chris Smith,101,31
140,T51,T51,Paul Stankowski,91,31
141,T51,T51,Steve Stricker,73,31
142,T51,T51,Kevin Sutherland,101,31
143,T51,T51,Chris Tidland,83,31
144,T51,T51,Tommy Tolles,89,31
145,T51,T51,Grant Waite,78,31
146,T51,T51,Mike Weir,86,31
147,T51,T51,Brian Wilson,88,31
148,T51,T51,Willie Wood,52,31
149,T150,T150,Steve Allan,88,32
150,T150,T150,Robert Allenby,108,32
151,T150,T150,Jeremy Anderson,69,32
152,T150,T150,Craig Barlow,74,32
153,T150,T150,Ben Bates,53,32
154,T150,T150,Rich Beem,91,32
155,T150,T150,"David Berganio, Jr.",76,32
156,T150,T150,Ronnie Black,51,32
157,T150,T150,Mark Brooks,88,32
158,T150,T150,José Coceres,60,32
159,T150,T150,Marco Dawson,57,32
160,T150,T150,Doug Dunakey,83,32
161,T150,T150,Steve Elkington,64,32
162,T150,T150,Danny Ellis,76,32
163,T150,T150,Ernie Els,70,32
164,T150,T150,Ben Ferguson,76,32
165,T150,T150,Carlos Franco,87,32
166,T150,T150,Donnie Hammond,51,32
167,T150,T150,Jeff Hart,87,32
168,T150,T150,J.P. Hayes,76,32
169,T150,T150,Mark Hensby,71,32
170,T150,T150,Craig Kanada,80,32
171,T150,T150,Cliff Kresge,84,32
172,T150,T150,Bernhard Langer,62,32
173,T150,T150,Franklin Langham,63,32
174,T150,T150,Ian Leggatt,84,32
175,T150,T150,Andrew Magee,97,32
176,T150,T150,Jeff Maggert,84,32
177,T150,T150,Len Mattiace,98,32
178,T150,T150,Bob May,86,32
179,T150,T150,Jim McGovern,66,32
180,T150,T150,Geoff Ogilvy,60,32
181,T150,T150,Dennis Paulson,75,32
182,T150,T150,Carl Paulson,93,32
183,T150,T150,Lee Porter,93,32
184,T150,T150,John Riegger,86,32
185,T150,T150,Mike Sposa,96,32
186,T150,T150,Hal Sutton,96,32
187,T150,T150,Jean Van de Velde,52,32
188,T150,T150,Rocky Walcher,59,32
189,T150,T150,Jay Williamson,92,32
190,T191,T191,Richie Coughlan,66,33
191,T191,T191,Jeff Julian,55,33
192,T191,T191,"Dave Stockton, Jr.",61,33
193,T191,T191,Duffy Waldorf,77,33
