,Back_9_Round_5_Scoring_Average_RANK THIS WEEK,Back_9_Round_5_Scoring_Average_RANK LAST WEEK,Back_9_Round_5_Scoring_Average_PLAYER NAME,Back_9_Round_5_Scoring_Average_AVG,Back_9_Round_5_Scoring_Average_TOTAL STROKES,Back_9_Round_5_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Robert Gamez,30.0,30,1
1,T1,T1,Davis Love III,30.0,30,1
2,T1,T1,Mark Wiebe,30.0,30,1
3,T1,T1,Kaname Yokoo,30.0,30,1
4,T5,T5,Bob Estes,31.0,62,2
5,T5,T5,Jay Haas,31.0,31,1
6,T5,T5,Kevin Johnson,31.0,31,1
7,T5,T5,Joey Sindelar,31.0,31,1
8,T9,T9,Mark Brooks,32.0,32,1
9,T9,T9,Mark Calcavecchia,32.0,32,1
10,T9,T9,John Cook,32.0,64,2
11,T9,T9,John Daly,32.0,32,1
12,T9,T9,Joe Durant,32.0,32,1
13,T9,T9,Steve Flesch,32.0,32,1
14,T9,T9,David Frost,32.0,32,1
15,T9,T9,Jim Furyk,32.0,32,1
16,T9,T9,Brian Gay,32.0,32,1
17,T9,T9,Loren Roberts,32.0,32,1
18,T9,T9,Garrett Willis,32.0,32,1
19,T20,T20,Billy Mayfair,32.5,65,2
20,T20,T20,Kevin Sutherland,32.5,65,2
21,T22,T22,Cameron Beckman,33.0,66,2
22,T22,T22,Glen Day,33.0,66,2
23,T22,T22,Brad Faxon,33.0,33,1
24,T22,T22,Harrison Frazar,33.0,33,1
25,T22,T22,Jason Gore,33.0,66,2
26,T22,T22,Skip Kendall,33.0,66,2
27,T22,T22,Greg Kraft,33.0,33,1
28,T22,T22,Tom Lehman,33.0,33,1
29,T22,T22,J.L. Lewis,33.0,33,1
30,T22,T22,Frank Lickliter II,33.0,33,1
31,T22,T22,Shigeki Maruyama,33.0,33,1
32,T22,T22,Blaine McCallister,33.0,33,1
33,T22,T22,Chris Perry,33.0,33,1
34,T22,T22,Kenny Perry,33.0,33,1
35,T22,T22,David Toms,33.0,33,1
36,T37,T37,Justin Leonard,33.5,67,2
37,T37,T37,Joe Ogilvie,33.5,67,2
38,T37,T37,Paul Stankowski,33.5,67,2
39,T37,T37,Kirk Triplett,33.5,67,2
40,T37,T37,Bob Tway,33.5,67,2
41,T42,T42,Stewart Cink,34.0,34,1
42,T42,T42,Fred Funk,34.0,68,2
43,T42,T42,Brent Geiberger,34.0,34,1
44,T42,T42,Lee Janzen,34.0,68,2
45,T42,T42,Craig Kanada,34.0,34,1
46,T42,T42,Jerry Kelly,34.0,34,1
47,T42,T42,Neal Lancaster,34.0,34,1
48,T42,T42,Ian Leggatt,34.0,34,1
49,T42,T42,Scott McCarron,34.0,68,2
50,T42,T42,Chris Riley,34.0,34,1
51,T42,T42,Rory Sabbatini,34.0,68,2
52,T42,T42,Scott Simpson,34.0,34,1
53,T42,T42,Steve Stricker,34.0,34,1
54,T55,T55,Stuart Appleby,34.5,69,2
55,T55,T55,Robin Freeman,34.5,69,2
56,T55,T55,Ted Tryba,34.5,69,2
57,T55,T55,Scott Verplank,34.5,69,2
58,T55,T55,Brian Wilson,34.5,69,2
