,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Tom Byrum,85,3.62,76,21
1,2,2,Vijay Singh,98,3.65,73,20
2,T3,T3,Woody Austin,99,3.7,37,10
3,T3,T3,Bob Estes,91,3.7,37,10
4,T3,T3,Scott McCarron,98,3.7,37,10
5,T3,T3,Dicky Pride,78,3.7,37,10
6,T7,T7,Chris DiMarco,108,3.75,75,20
7,T7,T7,Chris Tidland,83,3.75,75,20
8,T7,T7,Bob Tway,109,3.75,75,20
9,T10,T10,Stewart Cink,102,3.77,113,30
10,T10,T10,Carl Paulson,93,3.77,113,30
11,T12,T12,John Daly,84,3.8,38,10
12,T12,T12,Scott Dunlap,80,3.8,38,10
13,T12,T12,Tim Herron,97,3.8,38,10
14,T12,T12,Jonathan Kaye,116,3.8,38,10
15,T12,T12,Greg Kraft,105,3.8,38,10
16,T12,T12,J.L. Lewis,108,3.8,38,10
17,T12,T12,Davis Love III,75,3.8,38,10
18,T12,T12,David Morland IV,88,3.8,76,20
19,T12,T12,Joe Ogilvie,110,3.8,38,10
20,T12,T12,Kenny Perry,94,3.8,232,61
21,T12,T12,Chris Riley,104,3.8,38,10
22,23,23,Craig Kanada,80,3.81,118,31
23,24,24,Jim Carter,103,3.83,157,41
24,25,25,Bob Burns,92,3.84,119,31
25,T26,T26,Lee Janzen,96,3.85,77,20
26,T26,T26,Jeff Maggert,84,3.85,77,20
27,T26,T26,Loren Roberts,84,3.85,77,20
28,T26,T26,Brian Wilson,88,3.85,77,20
29,30,30,Tom Pernice Jr.,106,3.86,197,51
30,T31,T31,Skip Kendall,111,3.87,116,30
31,T31,T31,Grant Waite,78,3.87,116,30
32,33,33,Joel Edwards,99,3.88,163,42
33,34,34,Fred Funk,118,3.89,237,61
34,T35,T35,Jeremy Anderson,69,3.9,39,10
35,T35,T35,Stuart Appleby,105,3.9,199,51
36,T35,T35,Paul Azinger,79,3.9,82,21
37,T35,T35,Olin Browne,99,3.9,199,51
38,T35,T35,Keith Clearwater,62,3.9,78,20
