,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
138,T129,T129,Carl Paulson,93,3.08,566,184
139,T129,T129,Chris Perry,80,3.08,483,157
140,T129,T129,Dicky Pride,78,3.08,483,157
141,T129,T129,Chris Riley,104,3.08,619,201
142,T129,T129,Rory Sabbatini,73,3.08,407,132
143,T144,T144,Fulton Allem,56,3.09,352,114
144,T144,T144,Stuart Appleby,105,3.09,599,194
145,T144,T144,Tommy Armour III,93,3.09,569,184
146,T144,T144,Bob Burns,92,3.09,553,179
147,T144,T144,Doug Dunakey,83,3.09,503,163
148,T144,T144,Ben Ferguson,76,3.09,461,149
149,T144,T144,Carlos Franco,87,3.09,513,166
150,T144,T144,Brian Henninger,81,3.09,491,159
151,T144,T144,Kent Jones,74,3.09,464,150
152,T144,T144,Neal Lancaster,107,3.09,658,213
153,T144,T144,Frank Lickliter II,102,3.09,627,203
154,T144,T144,Steve Lowery,100,3.09,580,188
155,T144,T144,Jim McGovern,66,3.09,392,127
156,T144,T144,Mark O'Meara,69,3.09,393,127
157,T158,T158,David Duval,78,3.1,437,141
158,T158,T158,Shaun Micheel,103,3.1,630,203
159,T158,T158,Joey Sindelar,69,3.1,418,135
160,T158,T158,Grant Waite,78,3.1,474,153
161,T158,T158,Garrett Willis,88,3.1,543,175
162,T163,T163,Steve Allan,88,3.11,541,174
163,T163,T163,Woody Austin,99,3.11,598,192
164,T163,T163,Steve Flesch,112,3.11,660,212
165,T163,T163,Robin Freeman,105,3.11,649,209
166,T163,T163,Mathew Goggin,96,3.11,584,188
167,T163,T163,Kelly Grunewald,66,3.11,414,133
168,T163,T163,Len Mattiace,98,3.11,594,191
169,T163,T163,Mike Sposa,96,3.11,581,187
170,T163,T163,Paul Stankowski,91,3.11,556,179
171,T163,T163,Kaname Yokoo,81,3.11,507,163
172,T173,T173,Jeff Brehaut,80,3.12,484,155
173,T173,T173,Keith Clearwater,62,3.12,390,125
174,T173,T173,Steve Pate,89,3.12,539,173
175,T173,T173,Steve Stricker,73,3.12,399,128
176,T177,T177,Jason Gore,82,3.13,507,162
177,T177,T177,Cliff Kresge,84,3.13,517,165
178,T177,T177,Geoff Ogilvy,60,3.13,372,119
179,T177,T177,Jean Van de Velde,52,3.13,279,89
180,T177,T177,Rocky Walcher,59,3.13,373,119
181,T182,T182,Greg Kraft,105,3.14,646,206
182,T182,T182,Jerry Smith,95,3.14,602,192
183,T182,T182,"Dave Stockton, Jr.",61,3.14,389,124
184,T185,T185,Brandt Jobe,96,3.15,598,190
185,T185,T185,Andrew Magee,97,3.15,598,190
186,T187,T187,Gabriel Hjertstedt,76,3.16,486,154
187,T187,T187,John Huston,64,3.16,363,115
188,T187,T187,Kevin Johnson,93,3.16,585,185
189,190,190,Robert Gamez,59,3.18,385,121
190,191,191,David Morland IV,88,3.19,559,175
191,192,192,Duffy Waldorf,77,3.2,435,136
192,193,193,John Daly,84,3.21,523,163
193,194,194,Jeremy Anderson,69,3.22,448,139
