,Late_Round_1_Scoring_Average_RANK THIS WEEK,Late_Round_1_Scoring_Average_RANK LAST WEEK,Late_Round_1_Scoring_Average_PLAYER NAME,Late_Round_1_Scoring_Average_AVG,Late_Round_1_Scoring_Average_TOTAL STROKES,Late_Round_1_Scoring_Average_TOTAL ROUNDS
0,T1,T1,Fred Couples,63.0,63,1
1,T1,T1,Tom Lehman,63.0,63,1
2,T3,T3,Jim Carter,65.0,65,1
3,T3,T3,Danny Ellis,65.0,65,1
4,T3,T3,Per-Ulrik Johansson,65.0,65,1
5,T6,T6,Rich Beem,66.0,66,1
6,T6,T6,Skip Kendall,66.0,66,1
7,T6,T6,Shaun Micheel,66.0,132,2
8,T6,T6,Mike Weir,66.0,66,1
9,T10,T10,John Daly,67.0,67,1
10,T10,T10,Carlos Franco,67.0,67,1
11,T10,T10,Brian Gay,67.0,67,1
12,T10,T10,Kent Jones,67.0,67,1
13,T10,T10,Shigeki Maruyama,67.0,67,1
14,T10,T10,Vijay Singh,67.0,134,2
15,T10,T10,Scott Verplank,67.0,67,1
16,T17,T17,Robin Freeman,67.5,135,2
17,T17,T17,Brian Wilson,67.5,135,2
18,T19,T19,Fulton Allem,68.0,68,1
19,T19,T19,Glen Day,68.0,136,2
20,T19,T19,David Duval,68.0,136,2
21,T19,T19,Bob Estes,68.0,136,2
22,T19,T19,Steve Flesch,68.0,68,1
23,T19,T19,Robert Gamez,68.0,68,1
24,T19,T19,Tim Herron,68.0,68,1
25,T19,T19,Charles Howell III,68.0,68,1
26,T19,T19,Tripp Isenhour,68.0,68,1
27,T19,T19,Jonathan Kaye,68.0,68,1
28,T19,T19,Neal Lancaster,68.0,68,1
29,T19,T19,Scott McCarron,68.0,68,1
30,T19,T19,Jerry Smith,68.0,136,2
31,T19,T19,Mike Sposa,68.0,136,2
32,T33,T33,John Cook,68.33,205,3
33,T33,T33,J.L. Lewis,68.33,205,3
34,T33,T33,Tom Pernice Jr.,68.33,205,3
35,T36,T36,Stephen Ames,69.0,69,1
36,T36,T36,Paul Azinger,69.0,138,2
37,T36,T36,Cameron Beckman,69.0,207,3
38,T36,T36,Tom Byrum,69.0,138,2
39,T36,T36,Stewart Cink,69.0,69,1
40,T36,T36,Robert Damron,69.0,69,1
41,T36,T36,Chris DiMarco,69.0,69,1
42,T36,T36,David Frost,69.0,69,1
43,T36,T36,Sergio Garcia,69.0,69,1
44,T36,T36,Matt Gogel,69.0,69,1
45,T36,T36,Brandt Jobe,69.0,69,1
46,T36,T36,Davis Love III,69.0,138,2
47,T36,T36,Bob May,69.0,69,1
48,T36,T36,Jim McGovern,69.0,69,1
49,T36,T36,Frank Nobilo,69.0,69,1
50,T36,T36,Chris Perry,69.0,69,1
51,T36,T36,Chris Smith,69.0,69,1
52,T36,T36,Paul Stankowski,69.0,69,1
53,T36,T36,Kevin Sutherland,69.0,69,1
54,T36,T36,Chris Tidland,69.0,69,1
55,T56,T56,Joe Ogilvie,69.33,208,3
56,T56,T56,Ted Tryba,69.33,208,3
57,T58,T58,Stuart Appleby,69.5,139,2
58,T58,T58,Jeff Hart,69.5,139,2
59,T58,T58,David Peoples,69.5,139,2
60,T58,T58,Bob Tway,69.5,139,2
61,T62,T62,Robert Allenby,69.67,209,3
62,T62,T62,Greg Kraft,69.67,209,3
63,T64,T64,Tommy Armour III,70.0,70,1
64,T64,T64,Mark Brooks,70.0,70,1
65,T64,T64,Greg Chalmers,70.0,70,1
66,T64,T64,Scott Dunlap,70.0,70,1
67,T64,T64,Steve Elkington,70.0,70,1
68,T64,T64,Jim Furyk,70.0,70,1
69,T64,T64,Jason Gore,70.0,140,2
70,T64,T64,Brian Henninger,70.0,140,2
71,T64,T64,J.J. Henry,70.0,70,1
72,T64,T64,Glen Hnatiuk,70.0,70,1
73,T64,T64,Lee Janzen,70.0,70,1
74,T64,T64,David Morland IV,70.0,140,2
75,T64,T64,Jesper Parnevik,70.0,140,2
76,T64,T64,Lee Porter,70.0,70,1
77,T64,T64,Nick Price,70.0,140,2
78,T64,T64,Scott Simpson,70.0,140,2
79,T64,T64,Grant Waite,70.0,70,1
80,T64,T64,Tiger Woods,70.0,70,1
81,82,82,Bill Glasson,70.33,211,3
82,T83,T83,Woody Austin,70.5,141,2
83,T83,T83,Brent Geiberger,70.5,141,2
84,T83,T83,Carl Paulson,70.5,141,2
85,86,86,Michael Clark II,70.67,212,3
86,T87,T87,Mark Calcavecchia,71.0,71,1
87,T87,T87,Ernie Els,71.0,142,2
88,T87,T87,Kelly Grunewald,71.0,71,1
89,T87,T87,Bradley Hughes,71.0,71,1
90,T87,T87,Craig Kanada,71.0,71,1
91,T87,T87,Jerry Kelly,71.0,71,1
92,T87,T87,Andrew Magee,71.0,142,2
93,T87,T87,Michael Muehr,71.0,142,2
94,T87,T87,Gary Nicklaus,71.0,71,1
95,T87,T87,Kaname Yokoo,71.0,71,1
96,97,97,Mathew Goggin,71.33,214,3
97,T98,T98,Kenny Perry,71.5,143,2
98,T98,T98,Garrett Willis,71.5,143,2
99,100,100,Olin Browne,71.67,215,3
100,T101,T101,Billy Andrade,72.0,144,2
101,T101,T101,Marco Dawson,72.0,72,1
102,T101,T101,Doug Dunakey,72.0,72,1
103,T101,T101,Sean Murphy,72.0,72,1
104,T101,T101,Geoff Ogilvy,72.0,72,1
105,T101,T101,Corey Pavin,72.0,72,1
106,T101,T101,Loren Roberts,72.0,72,1
107,T101,T101,Jay Williamson,72.0,72,1
108,109,109,Jimmy Green,72.33,217,3
109,T110,T110,Fred Funk,72.5,145,2
110,T110,T110,Steve Pate,72.5,145,2
111,T112,T112,Steve Allan,73.0,146,2
112,T112,T112,Keith Clearwater,73.0,73,1
113,T112,T112,Russ Cochran,73.0,73,1
114,T112,T112,Steve Jones,73.0,73,1
115,T112,T112,Ian Leggatt,73.0,146,2
116,T112,T112,Jeff Maggert,73.0,73,1
117,T112,T112,Andrew McLardy,73.0,73,1
118,T112,T112,Spike McRoy,73.0,146,2
119,T112,T112,Rocco Mediate,73.0,73,1
120,T112,T112,Dicky Pride,73.0,73,1
121,T112,T112,David Toms,73.0,73,1
122,T112,T112,Kirk Triplett,73.0,73,1
123,124,124,Kevin Johnson,73.5,147,2
124,125,125,Paul Goydos,73.67,221,3
125,T126,T126,Richie Coughlan,74.0,148,2
126,T126,T126,Joe Durant,74.0,148,2
127,T126,T126,Paul Gow,74.0,74,1
128,T126,T126,Scott Hoch,74.0,74,1
129,T126,T126,Duffy Waldorf,74.0,222,3
