,Front_9_Round_4_Scoring_Average_RANK THIS WEEK,Front_9_Round_4_Scoring_Average_RANK LAST WEEK,Front_9_Round_4_Scoring_Average_PLAYER NAME,Front_9_Round_4_Scoring_Average_AVG,Front_9_Round_4_Scoring_Average_TOTAL STROKES,Front_9_Round_4_Scoring_Average_TOTAL ROUNDS
53,T54,T54,Charles Howell III,35.05,666,19
54,T54,T54,Skip Kendall,35.05,771,22
55,T56,T56,Brandt Jobe,35.06,596,17
56,T56,T56,Tom Lehman,35.06,561,16
57,T56,T56,Mike Sposa,35.06,631,18
58,T59,T59,Joe Durant,35.07,491,14
59,T59,T59,Tripp Isenhour,35.07,526,15
60,T59,T59,Larry Mize,35.07,491,14
61,62,62,Mark O'Meara,35.08,421,12
62,63,63,Willie Wood,35.1,351,10
63,64,64,Stephen Ames,35.12,597,17
64,65,65,Mark Brooks,35.13,562,16
65,T66,T66,Briny Baird,35.14,738,21
66,T66,T66,Ben Ferguson,35.14,246,7
67,T66,T66,Edward Fryatt,35.14,492,14
68,T66,T66,Steve Stricker,35.14,492,14
69,T66,T66,Jean Van de Velde,35.14,246,7
70,71,71,Jimmy Green,35.15,457,13
71,72,72,Jim Furyk,35.16,668,19
72,73,73,Jerry Smith,35.19,563,16
73,74,74,Kevin Sutherland,35.2,704,20
74,T75,T75,Russ Cochran,35.21,493,14
75,T75,T75,Chris DiMarco,35.21,845,24
76,T75,T75,Brian Gay,35.21,845,24
77,78,78,Steve Flesch,35.22,810,23
78,T79,T79,Mark Calcavecchia,35.25,564,16
79,T79,T79,Bob Tway,35.25,846,24
80,T79,T79,Mike Weir,35.25,705,20
81,T82,T82,José Coceres,35.27,388,11
82,T82,T82,Paul Gow,35.27,388,11
83,T82,T82,Donnie Hammond,35.27,388,11
84,85,85,Paul Stankowski,35.28,635,18
85,T86,T86,Craig Barlow,35.29,494,14
86,T86,T86,Scott Simpson,35.29,494,14
87,88,88,Justin Leonard,35.3,706,20
88,T89,T89,Steve Elkington,35.33,424,12
89,T89,T89,Jonathan Kaye,35.33,848,24
90,91,91,Scott Verplank,35.35,813,23
91,T92,T92,Brent Schwarzrock,35.36,389,11
92,T92,T92,Hal Sutton,35.36,778,22
93,94,94,Joel Edwards,35.37,672,19
94,T95,T95,Stuart Appleby,35.38,743,21
95,T95,T95,Ernie Els,35.38,460,13
96,T95,T95,Paul Goydos,35.38,460,13
97,T98,T98,Brad Elder,35.4,708,20
98,T98,T98,Glen Hnatiuk,35.4,708,20
99,T98,T98,Bradley Hughes,35.4,531,15
100,101,101,Jim Carter,35.43,815,23
101,T102,T102,Jay Don Blake,35.44,638,18
102,T102,T102,Neal Lancaster,35.44,638,18
103,T104,T104,John Cook,35.45,709,20
104,T104,T104,Jerry Kelly,35.45,709,20
105,T106,T106,Ian Leggatt,35.46,461,13
106,T106,T106,Dennis Paulson,35.46,461,13
107,T108,T108,Brent Geiberger,35.5,568,16
108,T108,T108,Gabriel Hjertstedt,35.5,284,8
109,T108,T108,Corey Pavin,35.5,497,14
110,T108,T108,Brian Watts,35.5,426,12
111,112,112,Lee Porter,35.53,533,15
112,113,113,Esteban Toledo,35.55,782,22
113,114,114,K.J. Choi,35.56,640,18
114,T115,T115,John Huston,35.58,427,12
115,T115,T115,Brett Quigley,35.58,427,12
116,T117,T117,J.L. Lewis,35.59,783,22
117,T117,T117,John Riegger,35.59,605,17
118,119,119,Tom Pernice Jr.,35.61,641,18
119,120,120,Kent Jones,35.63,285,8
120,T121,T121,Woody Austin,35.64,499,14
121,T121,T121,Steve Lowery,35.64,784,22
122,T121,T121,Jim McGovern,35.64,392,11
123,T124,T124,Robert Allenby,35.67,856,24
124,T124,T124,Brandel Chamblee,35.67,535,15
125,T124,T124,J.P. Hayes,35.67,535,15
126,T124,T124,Scott Hoch,35.67,642,18
127,128,128,Len Mattiace,35.68,678,19
128,129,129,Bernhard Langer,35.71,500,14
129,130,130,Greg Kraft,35.74,679,19
130,T131,T131,Richie Coughlan,35.75,286,8
131,T131,T131,David Frost,35.75,572,16
132,T131,T131,Rory Sabbatini,35.75,429,12
133,T131,T131,Brian Wilson,35.75,429,12
134,T135,T135,Robin Freeman,35.76,608,17
135,T135,T135,Lee Janzen,35.76,608,17
136,137,137,Jeff Brehaut,35.77,465,13
137,T138,T138,Spike McRoy,35.79,501,14
138,T138,T138,David Morland IV,35.79,501,14
139,140,140,Bob Burns,35.81,573,16
140,T141,T141,Per-Ulrik Johansson,35.82,394,11
141,T141,T141,Craig Parry,35.82,394,11
142,T143,T143,Frank Nobilo,35.83,645,18
143,T143,T143,Grant Waite,35.83,430,12
144,145,145,Paul Azinger,35.84,681,19
145,146,146,Ben Bates,35.88,287,8
146,147,147,Ronnie Black,35.89,323,9
147,T148,T148,Cliff Kresge,35.9,359,10
148,T148,T148,Andrew McLardy,35.9,359,10
149,T150,T150,Brian Henninger,35.91,395,11
150,T150,T150,Steve Jones,35.91,395,11
151,152,152,Bob May,35.94,575,16
152,T153,T153,Tommy Armour III,36.0,504,14
153,T153,T153,Greg Chalmers,36.0,684,19
154,T153,T153,Scott Dunlap,36.0,468,13
155,T153,T153,Bill Glasson,36.0,252,7
156,T153,T153,Franklin Langham,36.0,360,10
157,T153,T153,Tommy Tolles,36.0,432,12
158,T153,T153,Ted Tryba,36.0,720,20
159,T153,T153,Duffy Waldorf,36.0,396,11
160,T153,T153,Mark Wiebe,36.0,288,8
161,T162,T162,Andrew Magee,36.06,577,16
162,T162,T162,Carl Paulson,36.06,577,16
163,T164,T164,"David Berganio, Jr.",36.07,505,14
164,T164,T164,Dan Forsman,36.07,541,15
165,T164,T164,Jeff Hart,36.07,541,15
166,T167,T167,Steve Allan,36.08,433,12
167,T167,T167,Michael Clark II,36.08,469,13
168,169,169,Jason Gore,36.09,397,11
169,170,170,Marco Dawson,36.1,361,10
170,171,171,"Dave Stockton, Jr.",36.11,325,9
171,T172,T172,Sean Murphy,36.13,289,8
172,T172,T172,Steve Pate,36.13,542,15
173,T174,T174,Jeremy Anderson,36.14,253,7
174,T174,T174,Fred Couples,36.14,506,14
175,T174,T174,Geoff Ogilvy,36.14,253,7
176,177,177,Chris Tidland,36.17,434,12
177,178,178,Shaun Micheel,36.19,579,16
178,179,179,Mark Hensby,36.25,290,8
179,180,180,Robert Damron,36.28,653,18
180,T181,T181,Fulton Allem,36.29,254,7
181,T181,T181,Carlos Franco,36.29,617,17
182,183,183,Danny Ellis,36.3,363,10
183,184,184,Gary Nicklaus,36.31,472,13
184,T185,T185,Craig Kanada,36.36,400,11
185,T185,T185,Garrett Willis,36.36,400,11
186,187,187,Keith Clearwater,36.43,255,7
187,188,188,Hunter Haas,36.5,292,8
188,189,189,Doug Dunakey,36.67,330,9
189,190,190,Dicky Pride,36.75,441,12
190,191,191,Doug Barron,37.13,297,8
191,192,192,Mathew Goggin,37.14,520,14
192,193,193,Tom Scherrer,37.29,261,7
193,194,194,Jeff Julian,38.4,192,5
