,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Adam Scott,70,-.375
1,2,2,Thomas Levet,53,-.346
2,3,3,Paul Goydos,72,-.337
3,4,4,Phil Mickelson,74,-.320
4,5,5,Rich Beem,85,-.306
5,6,6,Richard Johnson,94,-.300
6,7,7,Omar Uresti,61,-.298
7,8,8,Joe Ogilvie,95,-.288
8,9,9,Tiger Woods,55,-.280
9,10,10,Trevor Immelman,86,-.262
10,11,11,John Senden,96,-.256
11,12,12,Jonathan Byrd,66,-.250
12,13,13,Olin Browne,108,-.248
13,14,14,Zach Johnson,98,-.247
14,15,15,Rory Sabbatini,84,-.240
15,16,16,Chris Riley,86,-.234
16,17,17,Stewart Cink,93,-.231
17,T18,T18,Brian Davis,92,-.229
18,T18,T18,Ian Poulter,53,-.229
19,T18,T18,Jerry Smith,94,-.229
20,21,21,Michael Connell,51,-.227
21,T22,T22,Charley Hoffman,100,-.224
22,T22,T22,Vance Veazey,59,-.224
23,24,24,Justin Leonard,83,-.222
24,25,25,Stephen Leaney,84,-.221
25,26,26,Briny Baird,81,-.219
26,27,27,Danny Ellis,68,-.218
27,T28,T28,Lucas Glover,105,-.212
28,T28,T28,Greg Owen,79,-.212
29,T28,T28,Chris Smith,67,-.212
30,31,31,Alex Cejka,93,-.208
31,32,32,James Driscoll,80,-.206
32,33,33,Kevin Sutherland,100,-.205
33,34,34,Bernhard Langer,77,-.200
34,T35,T35,Shaun Micheel,96,-.197
35,T35,T35,Geoff Ogilvy,76,-.197
36,T37,T37,Steve Elkington,52,-.196
37,T37,T37,Shigeki Maruyama,94,-.196
38,39,39,Eric Axley,91,-.195
39,T40,T40,Shane Bertsch,104,-.192
40,T40,T40,David Branshaw,98,-.192
41,42,42,Steve Stricker,64,-.191
42,43,43,Brett Quigley,109,-.190
43,44,44,Paul Azinger,87,-.188
44,45,45,Jerry Kelly,100,-.185
45,T46,T46,Jim Furyk,89,-.184
46,T46,T46,Vaughn Taylor,88,-.184
47,48,48,Len Mattiace,59,-.182
48,T49,T49,Jeff Gove,91,-.181
49,T49,T49,Steve Lowery,99,-.181
50,T49,T49,D.A. Points,82,-.181
51,T52,T52,Padraig Harrington,54,-.179
52,T52,T52,Ryuji Imada,105,-.179
53,T52,T52,Daisuke Maruyama,83,-.179
54,T52,T52,Corey Pavin,74,-.179
55,56,56,Robert Gamez,94,-.178
56,57,57,Kirk Triplett,58,-.169
57,58,58,Brent Geiberger,99,-.168
58,59,59,Skip Kendall,72,-.167
59,T60,T60,Ian Leggatt,80,-.164
60,T60,T60,Bubba Watson,83,-.164
61,62,62,John Cook,67,-.162
62,63,63,Mike Weir,88,-.161
63,64,64,Sergio Garcia,59,-.158
64,65,65,Brian Gay,107,-.157
65,66,66,Todd Fischer,101,-.155
66,67,67,Mark Wilson,79,-.154
67,68,68,Ryan Moore,68,-.152
68,69,69,Frank Lickliter II,99,-.151
69,T70,T70,Robert Damron,91,-.149
70,T70,T70,Mathias Grönberg,92,-.149
71,72,72,Nathan Green,108,-.145
72,73,73,Greg Kraft,79,-.144
73,74,74,Ben Curtis,86,-.143
74,75,75,Bo Van Pelt,102,-.141
75,T76,T76,Mark Brooks,90,-.140
76,T76,T76,Larry Mize,53,-.140
77,78,78,Hunter Mahan,98,-.136
78,79,79,Will MacKenzie,91,-.135
79,T80,T80,Lee Janzen,79,-.134
80,T80,T80,Jonathan Kaye,95,-.134
81,82,82,Greg Chalmers,71,-.130
82,T83,T83,Michael Allen,84,-.127
83,T83,T83,Brett Wetterich,82,-.127
84,T85,T85,Bart Bryant,87,-.125
85,T85,T85,Joe Durant,101,-.125
86,T87,T87,Arron Oberholser,82,-.123
87,T87,T87,Jeff Sluman,101,-.123
88,T89,T89,Doug Barron,74,-.122
89,T89,T89,Luke Donald,66,-.122
90,T89,T89,Vijay Singh,103,-.122
91,92,92,Tjaart van der Walt,60,-.120
92,T93,T93,Brandt Jobe,91,-.119
93,T93,T93,Rod Pampling,89,-.119
94,T95,T95,K.J. Choi,93,-.116
95,T95,T95,Jeff Overton,95,-.116
96,T97,T97,Billy Andrade,78,-.115
97,T97,T97,Heath Slocum,96,-.115
98,T99,T99,Stephen Ames,63,-.114
99,T99,T99,David McKenzie,82,-.114
100,101,101,Jason Gore,86,-.113
101,102,102,Scott Gutschewski,53,-.111
102,103,103,Chris DiMarco,83,-.110
103,T104,T104,Tim Clark,80,-.108
104,T104,T104,Kris Cox,83,-.108
105,106,106,Pat Perez,50,-.107
106,107,107,Camilo Villegas,95,-.105
107,108,108,Bob Tway,81,-.100
108,T109,T109,Mark Calcavecchia,94,-.099
109,T109,T109,Charles Howell III,96,-.099
110,111,111,Dean Wilson,115,-.098
111,T112,T112,Bob Estes,85,-.097
112,T112,T112,Scott Verplank,88,-.097
113,T114,T114,Chris Couch,75,-.095
114,T114,T114,Ron Whittaker,81,-.095
115,T116,T116,Woody Austin,107,-.094
116,T116,T116,Ernie Els,69,-.094
117,T118,T118,Brian Bateman,69,-.093
118,T118,T118,Roger Tambellini,64,-.093
119,T120,T120,Aaron Baddeley,78,-.091
120,T120,T120,Chad Campbell,91,-.091
121,122,122,Mike Sposa,68,-.090
122,123,123,Brad Faxon,78,-.088
123,T124,T124,Bill Haas,99,-.086
124,T124,T124,Nicholas Thompson,96,-.086
125,T126,T126,"John Engler, Jr.",69,-.083
126,T126,T126,Carl Pettersson,95,-.083
127,128,128,Fred Funk,106,-.081
128,T129,T129,Justin Rose,98,-.080
129,T129,T129,Jason Schultz,77,-.080
130,131,131,John Huston,74,-.079
131,132,132,Ryan Hietala,61,-.078
132,133,133,J.P. Hayes,55,-.077
133,134,134,Kent Jones,103,-.075
134,135,135,Steve Flesch,119,-.074
135,136,136,J.J. Henry,96,-.071
136,137,137,John Daly,51,-.069
137,T138,T138,Henrik Bjornstad,97,-.068
138,T138,T138,Ben Crane,85,-.068
139,T138,T138,J.B. Holmes,81,-.068
140,141,141,Daniel Chopra,110,-.067
141,142,142,Steve Jones,83,-.065
142,T143,T143,Harrison Frazar,95,-.064
143,T143,T143,Tom Pernice Jr.,108,-.064
144,145,145,Nick Watney,97,-.063
145,146,146,Troy Matteson,101,-.061
146,147,147,Dudley Hart,83,-.060
147,T148,T148,Bubba Dickerson,98,-.056
148,T148,T148,Ryan Palmer,101,-.056
149,T148,T148,Kenny Perry,73,-.056
150,T151,T151,Freddie Jacobson,56,-.055
151,T151,T151,Jon Mills,68,-.055
152,T153,T153,Robert Garrigus,85,-.051
153,T153,T153,Jesper Parnevik,84,-.051
154,T153,T153,David Toms,76,-.051
155,156,156,Arjun Atwal,97,-.050
156,157,157,J.L. Lewis,57,-.048
157,158,158,Fred Couples,52,-.045
158,159,159,Tommy Armour III,65,-.044
159,160,160,Ted Purdy,103,-.041
160,T161,T161,David Howell,52,-.037
161,T161,T161,Jeff Maggert,81,-.037
162,163,163,Carlos Franco,86,-.036
163,164,164,D.J. Trahan,92,-.032
164,T165,T165,Bob May,65,-.031
165,T165,T165,Tim Petrovic,95,-.031
166,167,167,Marco Dawson,87,-.029
167,T168,T168,John Rollins,93,-.026
168,T168,T168,Duffy Waldorf,96,-.026
169,T170,T170,Retief Goosen,68,-.021
170,T170,T170,"Wes Short, Jr.",96,-.021
171,172,172,Jimmy Walker,60,-.020
172,173,173,Jason Bohn,104,-.012
173,T174,T174,Robert Allenby,79,E
174,T174,T174,Stuart Appleby,83,E
175,T174,T174,David Duval,71,E
176,T174,T174,Mathew Goggin,72,E
177,T174,T174,Matt Hansen,68,E
178,T174,T174,Tag Ridings,103,E
179,T174,T174,Joey Sindelar,90,E
180,T181,T181,Jeff Brehaut,100,+.011
181,T181,T181,Patrick Sheehan,104,+.011
182,T181,T181,Charles Warren,93,+.011
183,184,184,Davis Love III,85,+.023
184,185,185,Tim Herron,82,+.032
185,186,186,Billy Mayfair,94,+.034
186,187,187,Paul Stankowski,70,+.036
187,188,188,Hidemichi Tanaka,74,+.045
188,189,189,Craig Barlow,77,+.053
189,190,190,Sean O'Hair,100,+.055
190,191,191,Mark O'Meara,52,+.056
191,192,192,Peter Lonard,77,+.068
192,193,193,Tom Lehman,70,+.069
193,194,194,Alex Aragon,63,+.071
194,195,195,Todd Hamilton,72,+.117
195,196,196,José María Olazábal,62,+.118
