,Approaches_from_125-150_yards_Rgh_RANK THIS WEEK,Approaches_from_125-150_yards_Rgh_RANK LAST WEEK,Approaches_from_125-150_yards_Rgh_PLAYER NAME,Approaches_from_125-150_yards_Rgh_ROUNDS,Approaches_from_125-150_yards_Rgh_AVG,Approaches_from_125-150_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_125-150_yards_Rgh_# OF ATTEMPTS,Approaches_from_125-150_yards_Rgh_RELATIVE TO PAR
0,1,1,Jason Gore,86,"28' 3""",1694.75,60,+6
1,2,2,Stephen Ames,63,"28' 6""",598.8330000000001,21,-4
2,3,3,Greg Kraft,79,"28' 9""",1005.5,35,+3
3,4,4,Padraig Harrington,54,"29' 2""",554.75,19,+2
4,T5,T5,Steve Stricker,64,"29' 6""",1386.1670000000001,47,+3
5,T5,T5,Kirk Triplett,58,"29' 6""",913.8330000000001,31,+7
6,T7,T7,J.J. Henry,96,"29' 8""",1659.6670000000001,56,+3
7,T7,T7,Stephen Leaney,84,"29' 8""",1425.75,48,+6
8,T9,T9,Robert Garrigus,85,"29' 11""",2064.25,69,+2
9,T9,T9,Kenny Perry,73,"29' 11""",1198.083,40,-1
10,T11,T11,Ian Leggatt,80,"30' 0""",1887.75,63,+4
11,T11,T11,Vijay Singh,103,"30' 0""",1798.0829999999999,60,-4
12,13,13,Billy Andrade,78,"30' 2""",694.6669999999999,23,E
13,14,14,Patrick Sheehan,104,"30' 4""",1851.75,61,+6
14,15,15,Retief Goosen,68,"30' 7""",916.3330000000001,30,E
15,16,16,Bob May,65,"30' 10""",1664.75,54,E
16,17,17,Shaun Micheel,96,"30' 11""",1422.8329999999999,46,+3
17,18,18,Robert Damron,91,"31' 1""",1615.1670000000001,52,+4
18,19,19,Davis Love III,85,"31' 2""",1432.4170000000001,46,+1
19,20,20,Robert Gamez,94,"31' 4""",1347.8329999999999,43,+6
20,T21,T21,Fred Couples,52,"31' 5""",1037.583,33,+1
21,T21,T21,Todd Fischer,101,"31' 5""",2136.083,68,+2
22,23,23,Ryan Moore,68,"31' 6""",1069.583,34,+2
