,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
0,1,1,Tiger Woods,55,96.97,32,33,-0.31
1,2,2,David Howell,52,93.1,27,29,-0.26
2,3,3,Luke Donald,66,90.0,45,50,-0.38
3,4,4,Geoff Ogilvy,76,89.19,66,74,-0.3
4,5,5,Paul Goydos,72,88.54,85,96,-0.4
5,6,6,J.P. Hayes,55,87.84,65,74,-0.4
6,7,7,Zach Johnson,98,87.76,86,98,-0.38
7,8,8,Peter Lonard,77,87.67,64,73,-0.2
8,9,9,Skip Kendall,72,87.21,75,86,-0.31
9,10,10,Stephen Leaney,84,86.9,73,84,-0.38
10,11,11,Stewart Cink,93,86.87,86,99,-0.43
11,12,12,Rod Pampling,89,86.76,59,68,-0.39
12,13,13,Chris DiMarco,83,86.42,70,81,-0.3
13,14,14,Jerry Smith,94,85.96,98,114,-0.35
14,15,15,Jim Furyk,89,85.88,73,85,-0.34
15,16,16,Daniel Chopra,110,85.58,89,104,-0.29
16,17,17,Adam Scott,70,85.19,46,54,-0.5
17,18,18,Omar Uresti,61,85.14,63,74,-0.3
18,19,19,Eric Axley,91,84.85,84,99,-0.43
19,20,20,Retief Goosen,68,84.62,44,52,-0.16
20,21,21,Vijay Singh,103,84.55,93,110,-0.24
21,22,22,Arron Oberholser,82,84.15,69,82,-0.33
22,23,23,Brent Geiberger,99,84.0,84,100,-0.27
23,24,24,J.J. Henry,96,83.87,78,93,-0.31
24,25,25,John Senden,96,83.81,88,105,-0.31
25,26,26,Chris Smith,67,83.72,72,86,-0.33
26,27,27,Tom Lehman,70,83.64,46,55,-0.3
27,28,28,Greg Owen,79,83.61,51,61,-0.37
28,29,29,Steve Stricker,64,83.56,61,73,-0.41
