,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Briny Baird,81,"33' 5""",1302.0,39,-4
1,2,2,David Toms,76,"35' 4""",1095.083,31,+3
2,3,3,Ian Poulter,53,"35' 5""",1063.333,30,-1
3,4,4,Tiger Woods,55,"35' 10""",1182.583,33,-1
4,5,5,Greg Owen,79,"36' 1""",1985.9170000000001,55,+10
5,T6,T6,Rich Beem,85,"36' 2""",1774.0,49,+7
6,T6,T6,Mark Calcavecchia,94,"36' 2""",1701.25,47,+16
7,8,8,Kirk Triplett,58,"36' 10""",736.3330000000001,20,+1
8,9,9,Chris DiMarco,83,"37' 1""",1744.75,47,+7
9,10,10,Luke Donald,66,"37' 3""",931.4169999999999,25,-5
10,11,11,Michael Allen,84,"38' 1""",1867.5829999999999,49,+6
11,T12,T12,Fred Couples,52,"38' 3""",1110.25,29,+1
12,T12,T12,Justin Rose,98,"38' 3""",2561.667,67,+21
13,14,14,Rory Sabbatini,84,"38' 6""",2079.167,54,+11
14,T15,T15,Billy Andrade,78,"38' 10""",2328.75,60,+12
15,T15,T15,Bart Bryant,87,"38' 10""",1552.6670000000001,40,+5
16,17,17,Tim Clark,80,"38' 11""",1439.8329999999999,37,+13
17,T18,T18,Jeff Gove,91,"39' 0""",2066.083,53,E
18,T18,T18,Ted Purdy,103,"39' 0""",2026.75,52,+7
19,T20,T20,Robert Garrigus,85,"39' 1""",2266.917,58,+7
20,T20,T20,Jonathan Kaye,95,"39' 1""",2303.917,59,+15
21,T20,T20,Davis Love III,85,"39' 1""",1913.9170000000001,49,+3
22,23,23,Freddie Jacobson,56,"39' 2""",1723.1670000000001,44,+7
23,24,24,Eric Axley,91,"39' 4""",2832.75,72,+18
24,25,25,Nicholas Thompson,96,"39' 10""",1512.0829999999999,38,+6
25,26,26,Bob Tway,81,"39' 11""",1837.5829999999999,46,+12
26,27,27,Retief Goosen,68,"40' 0""",1559.1670000000001,39,E
27,28,28,Joe Ogilvie,95,"40' 1""",2406.667,60,+7
28,29,29,Stephen Leaney,84,"40' 2""",2087.083,52,+3
29,T30,T30,Shigeki Maruyama,94,"40' 3""",3056.667,76,+1
30,T30,T30,Joey Sindelar,90,"40' 3""",2010.8329999999999,50,+15
31,T32,T32,Danny Ellis,68,"40' 4""",1935.6670000000001,48,+1
32,T32,T32,Paul Goydos,72,"40' 4""",1531.0829999999999,38,+5
33,34,34,Duffy Waldorf,96,"40' 5""",2181.0,54,+6
34,T35,T35,Fred Funk,106,"40' 6""",1256.417,31,+3
35,T35,T35,Nick Watney,97,"40' 6""",2796.917,69,+26
36,T37,T37,Bob Estes,85,"40' 10""",2084.0,51,+5
37,T37,T37,Jeff Overton,95,"40' 10""",2779.0,68,+16
38,39,39,Peter Lonard,77,"41' 0""",1803.5,44,+4
39,T40,T40,Robert Allenby,79,"41' 1""",1315.4170000000001,32,+5
40,T40,T40,Joe Durant,101,"41' 1""",1478.25,36,+7
41,T42,T42,Tim Herron,82,"41' 2""",2756.167,67,+10
42,T42,T42,Ryuji Imada,105,"41' 2""",3129.167,76,+14
43,44,44,D.J. Trahan,92,"41' 3""",2060.667,50,+11
44,T45,T45,Henrik Bjornstad,97,"41' 4""",3056.5,74,+6
45,T45,T45,Steve Lowery,99,"41' 4""",2438.417,59,+18
46,T45,T45,Paul Stankowski,70,"41' 4""",1983.0829999999999,48,+2
47,T45,T45,Dean Wilson,115,"41' 4""",2771.667,67,+8
48,T49,T49,Jonathan Byrd,66,"41' 7""",1663.9170000000001,40,+6
49,T49,T49,Jason Gore,86,"41' 7""",2580.083,62,+4
50,T51,T51,Dudley Hart,83,"41' 8""",2831.583,68,+4
51,T51,T51,Omar Uresti,61,"41' 8""",1415.6670000000001,34,+3
52,53,53,Brian Gay,107,"42' 0""",2983.333,71,+12
53,54,54,Heath Slocum,96,"42' 4""",1693.4170000000001,40,+7
54,T55,T55,Alex Cejka,93,"42' 5""",2713.667,64,+16
55,T55,T55,Shaun Micheel,96,"42' 5""",3009.667,71,+12
56,57,57,Len Mattiace,59,"42' 6""",1870.6670000000001,44,+3
57,58,58,Tom Pernice Jr.,108,"42' 7""",3275.75,77,+10
58,59,59,Pat Perez,50,"42' 8""",2092.167,49,+7
59,T60,T60,Aaron Baddeley,78,"42' 9""",2436.167,57,+13
60,T60,T60,Sergio Garcia,59,"42' 9""",1324.6670000000001,31,+9
61,T62,T62,Marco Dawson,87,"42' 11""",2101.667,49,+11
62,T62,T62,Patrick Sheehan,104,"42' 11""",2748.083,64,+9
63,T64,T64,Mathias Grönberg,92,"43' 1""",1767.75,41,+18
64,T64,T64,Geoff Ogilvy,76,"43' 1""",1852.1670000000001,43,+15
65,66,66,"Wes Short, Jr.",96,"43' 2""",3021.5,70,+23
66,67,67,Camilo Villegas,95,"43' 3""",2942.0,68,+14
67,68,68,Ernie Els,69,"43' 4""",1992.4170000000001,46,+7
68,T69,T69,Michael Connell,51,"43' 5""",1519.0829999999999,35,+10
69,T69,T69,Frank Lickliter II,99,"43' 5""",2039.4170000000001,47,+13
70,T69,T69,Hidemichi Tanaka,74,"43' 5""",2126.417,49,+6
71,72,72,Kris Cox,83,"43' 6""",2261.917,52,+9
72,T73,T73,Charles Howell III,96,"43' 7""",3313.0,76,+16
73,T73,T73,Mike Sposa,68,"43' 7""",1786.75,41,+6
74,T75,T75,Skip Kendall,72,"43' 8""",1397.4170000000001,32,+8
75,T75,T75,Jimmy Walker,60,"43' 8""",2663.583,61,+9
76,77,77,Kevin Sutherland,100,"43' 9""",2581.5,59,+14
77,T78,T78,Daniel Chopra,110,"43' 10""",3767.083,86,+15
78,T78,T78,Brad Faxon,78,"43' 10""",2719.833,62,+14
79,T78,T78,Adam Scott,70,"43' 10""",1623.0829999999999,37,+10
80,T81,T81,Carlos Franco,86,"43' 11""",3030.5,69,+17
81,T81,T81,Matt Hansen,68,"43' 11""",1581.5829999999999,36,+10
82,T81,T81,Mark O'Meara,52,"43' 11""",1405.25,32,+3
83,T84,T84,Doug Barron,74,"44' 0""",1408.4170000000001,32,+8
84,T84,T84,Mark Brooks,90,"44' 0""",2024.6670000000001,46,+11
85,86,86,Ryan Palmer,101,"44' 1""",2733.5,62,+8
