,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
0,1,1,Charley Hoffman,100,-.444
1,2,2,Tiger Woods,55,-.421
2,3,3,Kevin Sutherland,100,-.405
3,4,4,Troy Matteson,101,-.404
4,5,5,Steve Elkington,52,-.385
5,6,6,D.A. Points,82,-.379
6,7,7,Mathew Goggin,72,-.353
7,8,8,Vijay Singh,103,-.341
8,9,9,Bo Van Pelt,102,-.340
9,10,10,Bubba Watson,83,-.333
10,T11,T11,Arjun Atwal,97,-.324
11,T11,T11,Trevor Immelman,86,-.324
12,13,13,Lucas Glover,105,-.314
13,T14,T14,Davis Love III,85,-.308
14,T14,T14,Adam Scott,70,-.308
15,16,16,Camilo Villegas,95,-.302
16,17,17,Kirk Triplett,58,-.300
17,18,18,John Senden,96,-.298
18,19,19,Jason Schultz,77,-.297
19,20,20,Duffy Waldorf,96,-.294
20,21,21,Danny Ellis,68,-.292
21,22,22,Larry Mize,53,-.286
22,23,23,Briny Baird,81,-.280
23,24,24,Harrison Frazar,95,-.278
24,T25,T25,Marco Dawson,87,-.276
25,T25,T25,Retief Goosen,68,-.276
26,T25,T25,Brett Wetterich,82,-.276
27,T28,T28,Stuart Appleby,83,-.275
28,T28,T28,J.B. Holmes,81,-.275
29,30,30,Nick Watney,97,-.261
30,31,31,Robert Allenby,79,-.259
31,32,32,Charles Warren,93,-.256
32,33,33,James Driscoll,80,-.255
33,T34,T34,Jason Gore,86,-.250
34,T34,T34,Scott Gutschewski,53,-.250
35,T34,T34,J.L. Lewis,57,-.250
36,T34,T34,Billy Mayfair,94,-.250
37,T34,T34,Vance Veazey,59,-.250
38,T34,T34,Mike Weir,88,-.250
39,40,40,Ryan Moore,68,-.233
40,T41,T41,Todd Hamilton,72,-.231
41,T41,T41,Ian Poulter,53,-.231
42,T43,T43,Ernie Els,69,-.222
43,T43,T43,Greg Owen,79,-.222
44,T43,T43,Carl Pettersson,95,-.222
45,T46,T46,Kenny Perry,73,-.217
46,T46,T46,Tag Ridings,103,-.217
47,48,48,Tim Herron,82,-.214
48,49,49,Stephen Ames,63,-.211
49,50,50,Daniel Chopra,110,-.208
50,51,51,Bernhard Langer,77,-.200
51,52,52,Shaun Micheel,96,-.196
52,53,53,Jonathan Byrd,66,-.194
53,54,54,Jeff Gove,91,-.192
54,T55,T55,Chad Campbell,91,-.190
55,T55,T55,Bob May,65,-.190
56,T55,T55,Roger Tambellini,64,-.190
57,58,58,Phil Mickelson,74,-.184
58,59,59,Ben Crane,85,-.182
59,T60,T60,Jonathan Kaye,95,-.179
60,T60,T60,Brett Quigley,109,-.179
61,T62,T62,Eric Axley,91,-.172
62,T62,T62,Ryan Hietala,61,-.172
63,T64,T64,Jeff Brehaut,100,-.171
64,T64,T64,Sean O'Hair,100,-.171
65,T66,T66,Alex Aragon,63,-.167
66,T66,T66,Joe Durant,101,-.167
67,T66,T66,Bill Haas,99,-.167
68,T66,T66,Steve Stricker,64,-.167
69,70,70,Mathias Grönberg,92,-.163
70,71,71,Hunter Mahan,98,-.162
71,72,72,Charles Howell III,96,-.157
72,73,73,Sergio Garcia,59,-.154
73,74,74,Ryan Palmer,101,-.152
74,T75,T75,Henrik Bjornstad,97,-.150
75,T75,T75,Ben Curtis,86,-.150
76,77,77,David Toms,76,-.143
77,78,78,Justin Leonard,83,-.136
78,79,79,Steve Flesch,119,-.135
79,80,80,John Cook,67,-.133
80,81,81,Vaughn Taylor,88,-.132
81,T82,T82,Matt Hansen,68,-.130
82,T82,T82,Freddie Jacobson,56,-.130
83,84,84,Aaron Baddeley,78,-.122
84,85,85,Brian Bateman,69,-.120
85,86,86,Dudley Hart,83,-.116
86,T87,T87,Rich Beem,85,-.111
87,T87,T87,Stewart Cink,93,-.111
88,T87,T87,Tom Lehman,70,-.111
89,T87,T87,Frank Lickliter II,99,-.111
90,91,91,John Rollins,93,-.103
91,92,92,Nathan Green,108,-.102
92,T93,T93,David Duval,71,-.097
93,T93,T93,Chris Smith,67,-.097
94,95,95,Dean Wilson,115,-.096
95,T96,T96,Craig Barlow,77,-.094
96,T96,T96,Jason Bohn,104,-.094
97,T96,T96,Will MacKenzie,91,-.094
98,99,99,Bart Bryant,87,-.091
99,T100,T100,Tom Pernice Jr.,108,-.088
100,T100,T100,Nicholas Thompson,96,-.088
101,102,102,Ian Leggatt,80,-.087
102,103,103,Len Mattiace,59,-.080
103,104,104,Paul Stankowski,70,-.065
104,T105,T105,Jim Furyk,89,-.059
105,T105,T105,Pat Perez,50,-.059
106,T107,T107,Robert Damron,91,-.057
107,T107,T107,Scott Verplank,88,-.057
108,T109,T109,Joe Ogilvie,95,-.053
