,Approaches_from_50-75_yards_RANK THIS WEEK,Approaches_from_50-75_yards_RANK LAST WEEK,Approaches_from_50-75_yards_PLAYER NAME,Approaches_from_50-75_yards_ROUNDS,Approaches_from_50-75_yards_AVG,Approaches_from_50-75_yards_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_# OF ATTEMPTS,Approaches_from_50-75_yards_RELATIVE TO PAR
0,1,1,Freddie Jacobson,56,"9' 7""",173.167,18,-5
1,T2,T2,Larry Mize,53,"10' 3""",82.0,8,-5
2,T2,T2,Ian Poulter,53,"10' 3""",133.417,13,-1
3,4,4,Ernie Els,69,"10' 7""",84.5,8,-2
4,5,5,Jimmy Walker,60,"10' 11""",262.91700000000003,24,-8
5,6,6,Jon Mills,68,"11' 0""",186.583,17,+2
6,7,7,Justin Rose,98,"11' 1""",343.083,31,-2
7,T8,T8,Skip Kendall,72,"11' 3""",314.08299999999997,28,-7
8,T8,T8,Ryan Moore,68,"11' 3""",146.25,13,E
9,10,10,Mike Weir,88,"11' 5""",216.5,19,-5
10,T11,T11,Tim Clark,80,"11' 6""",539.0,47,-8
11,T11,T11,Davis Love III,85,"11' 6""",114.833,10,-4
12,13,13,Ben Curtis,86,"11' 7""",220.083,19,-7
13,14,14,Nick Watney,97,"11' 8""",209.917,18,-8
14,15,15,Kirk Triplett,58,"11' 9""",340.167,29,-4
15,T16,T16,Alex Cejka,93,"11' 10""",331.917,28,-9
16,T16,T16,Todd Hamilton,72,"11' 10""",188.917,16,-1
17,T18,T18,Luke Donald,66,"11' 11""",322.66700000000003,27,-1
18,T18,T18,Padraig Harrington,54,"11' 11""",178.917,15,-6
19,20,20,Will MacKenzie,91,"12' 1""",397.583,33,-10
20,21,21,Bob Estes,85,"12' 2""",449.833,37,-8
21,22,22,Billy Mayfair,94,"12' 4""",419.167,34,-3
22,T23,T23,Chris DiMarco,83,"12' 5""",398.5,32,E
23,T23,T23,Tiger Woods,55,"12' 5""",210.667,17,-8
24,T25,T25,David Duval,71,"12' 7""",214.333,17,-1
25,T25,T25,Mark O'Meara,52,"12' 7""",126.083,10,-3
26,27,27,John Rollins,93,"12' 8""",381.083,30,-4
27,T28,T28,Michael Allen,84,"12' 10""",334.167,26,E
28,T28,T28,J.P. Hayes,55,"12' 10""",307.83299999999997,24,-4
29,T30,T30,Daniel Chopra,110,"12' 11""",296.16700000000003,23,-9
30,T30,T30,Phil Mickelson,74,"12' 11""",334.75,26,-4
31,T30,T30,Rod Pampling,89,"12' 11""",336.25,26,+1
32,33,33,Pat Perez,50,"13' 0""",207.333,16,-7
33,34,34,Corey Pavin,74,"13' 4""",294.0,22,-2
34,T35,T35,Woody Austin,107,"13' 5""",496.083,37,-1
35,T35,T35,Chad Campbell,91,"13' 5""",254.833,19,-1
36,37,37,Bob May,65,"13' 6""",202.083,15,-9
37,T38,T38,Dudley Hart,83,"13' 7""",285.75,21,+5
38,T38,T38,Tim Petrovic,95,"13' 7""",448.083,33,-3
39,T40,T40,John Daly,51,"13' 10""",290.83299999999997,21,+1
40,T40,T40,Jim Furyk,89,"13' 10""",428.5,31,-13
41,T40,T40,Nathan Green,108,"13' 10""",457.583,33,-4
42,T40,T40,Greg Owen,79,"13' 10""",291.25,21,-5
43,44,44,Jeff Overton,95,"13' 11""",376.25,27,-8
44,T45,T45,Arjun Atwal,97,"14' 0""",518.3330000000001,37,+7
45,T45,T45,Jeff Gove,91,"14' 0""",377.0,27,-5
46,T45,T45,Richard Johnson,94,"14' 0""",251.417,18,+2
47,48,48,Adam Scott,70,"14' 1""",112.583,8,-5
48,49,49,Brett Quigley,109,"14' 2""",523.75,37,-6
49,T50,T50,Briny Baird,81,"14' 3""",328.167,23,-3
50,T50,T50,Shane Bertsch,104,"14' 3""",356.75,25,-5
51,T50,T50,Michael Connell,51,"14' 3""",327.0,23,-5
52,T50,T50,J.B. Holmes,81,"14' 3""",556.6669999999999,39,-3
53,T50,T50,Shaun Micheel,96,"14' 3""",270.16700000000003,19,E
54,T50,T50,Dean Wilson,115,"14' 3""",284.75,20,E
55,T56,T56,Rory Sabbatini,84,"14' 4""",271.58299999999997,19,-5
56,T56,T56,Steve Stricker,64,"14' 4""",286.58299999999997,20,-6
57,T58,T58,James Driscoll,80,"14' 5""",445.833,31,+3
58,T58,T58,John Huston,74,"14' 5""",332.25,23,E
59,T60,T60,"John Engler, Jr.",69,"14' 6""",319.08299999999997,22,-5
60,T60,T60,Ron Whittaker,81,"14' 6""",347.75,24,-2
61,T62,T62,Tommy Armour III,65,"14' 9""",265.58299999999997,18,-5
62,T62,T62,K.J. Choi,93,"14' 9""",500.5,34,+3
63,T62,T62,Brent Geiberger,99,"14' 9""",560.9169999999999,38,-3
64,T62,T62,Mathew Goggin,72,"14' 9""",161.917,11,-1
65,66,66,Vijay Singh,103,"14' 10""",385.833,26,-1
66,T67,T67,Lucas Glover,105,"15' 0""",389.583,26,-1
67,T67,T67,Joe Ogilvie,95,"15' 0""",538.75,36,-7
68,T69,T69,Robert Damron,91,"15' 1""",406.333,27,+8
69,T69,T69,José María Olazábal,62,"15' 1""",150.5,10,-1
70,T69,T69,Vaughn Taylor,88,"15' 1""",573.6669999999999,38,+7
71,T72,T72,Kris Cox,83,"15' 3""",365.25,24,+4
72,T72,T72,Marco Dawson,87,"15' 3""",487.25,32,-8
73,T72,T72,Ryuji Imada,105,"15' 3""",487.583,32,-8
74,T72,T72,Chris Smith,67,"15' 3""",213.583,14,-1
75,T76,T76,Jeff Brehaut,100,"15' 4""",384.083,25,+2
76,T76,T76,Camilo Villegas,95,"15' 4""",398.5,26,-3
77,T78,T78,Steve Flesch,119,"15' 5""",462.667,30,+3
78,T78,T78,Frank Lickliter II,99,"15' 5""",586.0,38,-8
79,T78,T78,D.A. Points,82,"15' 5""",200.667,13,-2
80,T78,T78,Bubba Watson,83,"15' 5""",800.75,52,-7
81,82,82,Tom Pernice Jr.,108,"15' 6""",480.083,31,-8
82,T83,T83,Mark Calcavecchia,94,"15' 7""",466.667,30,+2
83,T83,T83,Retief Goosen,68,"15' 7""",233.417,15,E
84,T83,T83,Kent Jones,103,"15' 7""",546.6669999999999,35,+5
85,T86,T86,Bill Haas,99,"15' 8""",471.167,30,-3
86,T86,T86,Tim Herron,82,"15' 8""",313.66700000000003,20,+6
87,T86,T86,Charles Howell III,96,"15' 8""",344.417,22,+4
88,T86,T86,Stephen Leaney,84,"15' 8""",485.75,31,-1
89,T86,T86,Peter Lonard,77,"15' 8""",376.25,24,+1
90,T86,T86,John Senden,96,"15' 8""",453.417,29,-7
91,T86,T86,Brett Wetterich,82,"15' 8""",626.0,40,-3
92,T93,T93,Stuart Appleby,83,"15' 9""",614.5830000000001,39,-6
93,T93,T93,Jason Bohn,104,"15' 9""",457.0,29,-7
94,T93,T93,Mathias Grönberg,92,"15' 9""",251.583,16,-2
95,T93,T93,Heath Slocum,96,"15' 9""",709.0,45,E
96,T93,T93,Scott Verplank,88,"15' 9""",441.0,28,-5
97,T98,T98,Mark Brooks,90,"15' 10""",522.5830000000001,33,-3
98,T98,T98,Jonathan Kaye,95,"15' 10""",489.75,31,-2
99,100,100,Patrick Sheehan,104,"15' 11""",476.917,30,-1
100,T101,T101,Robert Garrigus,85,"16' 1""",209.25,13,+6
101,T101,T101,Shigeki Maruyama,94,"16' 1""",546.0,34,+1
102,T101,T101,Chris Riley,86,"16' 1""",483.167,30,+3
103,T104,T104,Eric Axley,91,"16' 2""",420.917,26,+6
104,T104,T104,Doug Barron,74,"16' 2""",550.9169999999999,34,+2
105,T104,T104,Fred Funk,106,"16' 2""",938.5,58,-10
106,T107,T107,Bubba Dickerson,98,"16' 3""",569.0830000000001,35,+6
107,T107,T107,Jerry Kelly,100,"16' 3""",389.417,24,-2
108,T107,T107,Len Mattiace,59,"16' 3""",356.667,22,E
109,T107,T107,Omar Uresti,61,"16' 3""",455.5,28,-2
110,T111,T111,J.J. Henry,96,"16' 4""",326.66700000000003,20,-3
111,T111,T111,Lee Janzen,79,"16' 4""",375.333,23,+1
112,T113,T113,Sean O'Hair,100,"16' 5""",311.16700000000003,19,+7
113,T113,T113,Geoff Ogilvy,76,"16' 5""",279.33299999999997,17,E
114,T115,T115,Billy Andrade,78,"16' 6""",446.583,27,-2
115,T115,T115,Joey Sindelar,90,"16' 6""",362.917,22,-1
116,T115,T115,Hidemichi Tanaka,74,"16' 6""",544.0,33,+7
117,T118,T118,Greg Chalmers,71,"16' 7""",398.833,24,-2
118,T118,T118,Jerry Smith,94,"16' 7""",764.0,46,+4
119,T118,T118,Mark Wilson,79,"16' 7""",513.5830000000001,31,-2
120,121,121,Stephen Ames,63,"16' 8""",466.083,28,+1
121,T122,T122,John Cook,67,"16' 10""",436.833,26,-5
122,T122,T122,Jason Schultz,77,"16' 10""",269.75,16,+1
123,T122,T122,David Toms,76,"16' 10""",520.5830000000001,31,-2
124,T122,T122,Vance Veazey,59,"16' 10""",354.167,21,+3
125,126,126,Todd Fischer,101,"16' 11""",678.0830000000001,40,-6
126,T127,T127,Nicholas Thompson,96,"17' 0""",492.917,29,+3
127,T127,T127,D.J. Trahan,92,"17' 0""",255.167,15,+2
128,T129,T129,Zach Johnson,98,"17' 1""",596.75,35,-1
129,T129,T129,Charles Warren,93,"17' 1""",494.583,29,+3
130,T131,T131,Fred Couples,52,"17' 2""",223.417,13,-2
131,T131,T131,Carl Pettersson,95,"17' 2""",514.0,30,+3
