,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Tiger Woods,55,-.227
1,2,2,Vijay Singh,103,-.158
2,3,3,Nick Watney,97,-.043
3,4,4,Fred Couples,52,-.042
4,5,5,Harrison Frazar,95,-.030
5,T6,T6,Daniel Chopra,110,E
6,T6,T6,John Rollins,93,E
7,8,8,Bo Van Pelt,102,+.023
8,9,9,Jeff Overton,95,+.026
9,10,10,Chris DiMarco,83,+.031
10,11,11,Greg Owen,79,+.037
11,12,12,Rory Sabbatini,84,+.038
12,13,13,Bob Estes,85,+.043
13,14,14,Bob May,65,+.059
14,15,15,Tom Lehman,70,+.069
15,16,16,Bubba Watson,83,+.071
16,17,17,Justin Rose,98,+.077
17,18,18,Ernie Els,69,+.083
18,T19,T19,Matt Hansen,68,+.111
19,T19,T19,Brandt Jobe,91,+.111
20,T19,T19,Charles Warren,93,+.111
21,22,22,Vaughn Taylor,88,+.114
22,23,23,Kris Cox,83,+.115
23,24,24,Jesper Parnevik,84,+.116
24,25,25,Charles Howell III,96,+.120
25,T26,T26,Carlos Franco,86,+.133
26,T26,T26,Bill Haas,99,+.133
27,T28,T28,Troy Matteson,101,+.143
28,T28,T28,Larry Mize,53,+.143
29,30,30,Justin Leonard,83,+.148
30,T31,T31,Jonathan Kaye,95,+.150
31,T31,T31,Skip Kendall,72,+.150
32,33,33,Sergio Garcia,59,+.158
33,T34,T34,Mathias Grönberg,92,+.167
34,T34,T34,Brett Quigley,109,+.167
35,36,36,Nathan Green,108,+.176
36,T37,T37,Tommy Armour III,65,+.179
37,T37,T37,Robert Damron,91,+.179
38,39,39,Billy Andrade,78,+.186
39,40,40,Ryuji Imada,105,+.188
40,T41,T41,Craig Barlow,77,+.192
41,T41,T41,Ben Crane,85,+.192
42,T41,T41,Mark O'Meara,52,+.192
43,T41,T41,Heath Slocum,96,+.192
44,T41,T41,Vance Veazey,59,+.192
45,46,46,Mathew Goggin,72,+.194
46,T47,T47,Jason Bohn,104,+.200
47,T47,T47,Jonathan Byrd,66,+.200
48,T47,T47,Steve Flesch,119,+.200
49,T47,T47,Brian Gay,107,+.200
50,51,51,Corey Pavin,74,+.205
51,52,52,Steve Lowery,99,+.206
52,53,53,Chris Couch,75,+.207
53,54,54,J.J. Henry,96,+.209
54,55,55,D.A. Points,82,+.211
55,56,56,Tim Clark,80,+.216
56,57,57,Henrik Bjornstad,97,+.219
57,58,58,Jeff Gove,91,+.220
58,59,59,Tjaart van der Walt,60,+.222
59,60,60,K.J. Choi,93,+.224
60,61,61,Mark Calcavecchia,94,+.225
61,62,62,Robert Garrigus,85,+.226
62,T63,T63,Jason Gore,86,+.229
63,T63,T63,Tim Herron,82,+.229
64,65,65,Paul Stankowski,70,+.231
65,66,66,Greg Kraft,79,+.235
66,67,67,Robert Allenby,79,+.240
67,68,68,Woody Austin,107,+.241
68,69,69,Geoff Ogilvy,76,+.242
