,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
51,T52,T52,Chris Couch,75,"49' 9""",10943.75,220,-24
52,T52,T52,Charles Howell III,96,"49' 9""",12542.0,252,-49
53,T52,T52,Shaun Micheel,96,"49' 9""",11537.667,232,-28
54,T52,T52,José María Olazábal,62,"49' 9""",6618.5830000000005,133,-30
55,T52,T52,Carl Pettersson,95,"49' 9""",11840.917,238,-18
56,T57,T57,Woody Austin,107,"49' 10""",13461.833,270,-39
57,T57,T57,Kris Cox,83,"49' 10""",10512.333,211,-37
58,T57,T57,Todd Hamilton,72,"49' 10""",7680.1669999999995,154,-3
59,T60,T60,Robert Allenby,79,"49' 11""",9440.583,189,-31
60,T60,T60,Ryan Palmer,101,"49' 11""",13025.5,261,-56
61,T60,T60,Duffy Waldorf,96,"49' 11""",13070.583,262,-60
62,63,63,Craig Barlow,77,"50' 0""",10053.333,201,-53
63,64,64,Rod Pampling,89,"50' 1""",9872.167,197,-35
64,T65,T65,Arron Oberholser,82,"50' 2""",9281.083,185,-25
65,T65,T65,Jerry Smith,94,"50' 2""",12843.167,256,-16
66,T67,T67,Jeff Sluman,101,"50' 3""",13572.417,270,-45
67,T67,T67,Camilo Villegas,95,"50' 3""",12155.917,242,-41
68,T67,T67,Ron Whittaker,81,"50' 3""",10394.333,207,-25
69,T70,T70,John Daly,51,"50' 4""",7191.8330000000005,143,-26
70,T70,T70,Zach Johnson,98,"50' 4""",11571.583,230,-31
71,72,72,Peter Lonard,77,"50' 5""",10536.333,209,-16
72,T73,T73,Tim Herron,82,"50' 6""",8740.167,173,-26
73,T73,T73,Sean O'Hair,100,"50' 6""",13284.167,263,-59
74,T73,T73,Ted Purdy,103,"50' 6""",14841.333,294,-51
75,T76,T76,Chris DiMarco,83,"50' 8""",9169.833,181,-7
76,T76,T76,Bill Haas,99,"50' 8""",14177.333,280,-48
77,78,78,D.J. Trahan,92,"50' 11""",12368.5,243,-42
78,T79,T79,K.J. Choi,93,"51' 0""",12692.5,249,-31
79,T79,T79,Padraig Harrington,54,"51' 0""",6014.3330000000005,118,-40
80,T79,T79,Jason Schultz,77,"51' 0""",10396.833,204,-35
81,T79,T79,Vijay Singh,103,"51' 0""",14982.583,294,-58
82,T83,T83,Olin Browne,108,"51' 1""",13895.667,272,-19
83,T83,T83,Charley Hoffman,100,"51' 1""",14871.667,291,-67
84,T83,T83,Joe Ogilvie,95,"51' 1""",12716.167,249,-34
85,T86,T86,Stephen Ames,63,"51' 2""",7317.25,143,-33
86,T86,T86,Rich Beem,85,"51' 2""",10492.5,205,-43
87,T86,T86,Fred Funk,106,"51' 2""",12942.333,253,-14
88,T86,T86,Jonathan Kaye,95,"51' 2""",13555.75,265,-31
89,T86,T86,Steve Lowery,99,"51' 2""",14264.0,279,-63
90,T91,T91,Brett Quigley,109,"51' 3""",15010.917,293,-60
91,T91,T91,John Rollins,93,"51' 3""",12563.917,245,-57
92,T93,T93,Freddie Jacobson,56,"51' 4""",8162.5830000000005,159,-23
93,T93,T93,Steve Jones,83,"51' 4""",11294.083,220,-8
94,T93,T93,Billy Mayfair,94,"51' 4""",13296.333,259,-31
95,T93,T93,Geoff Ogilvy,76,"51' 4""",9131.25,178,-40
96,T93,T93,Tjaart van der Walt,60,"51' 4""",7962.5830000000005,155,-7
97,98,98,Fred Couples,52,"51' 5""",4265.0,83,-6
98,T99,T99,Robert Damron,91,"51' 6""",13297.167,258,-7
99,T99,T99,Mathias Grönberg,92,"51' 6""",12516.667,243,-47
100,T99,T99,Ryan Moore,68,"51' 6""",9533.667,185,-26
101,T102,T102,Harrison Frazar,95,"51' 7""",11550.75,224,-48
102,T102,T102,Jerry Kelly,100,"51' 7""",14382.75,279,-35
103,T104,T104,Greg Chalmers,71,"51' 8""",7647.75,148,-14
104,T104,T104,Greg Owen,79,"51' 8""",11680.417,226,-28
105,T104,T104,Vaughn Taylor,88,"51' 8""",12756.917,247,-46
106,107,107,Nicholas Thompson,96,"51' 9""",12772.5,247,-23
107,T108,T108,Ben Curtis,86,"51' 10""",10214.333,197,-3
108,T108,T108,Luke Donald,66,"51' 10""",7362.5,142,-32
109,T108,T108,Jeff Gove,91,"51' 10""",12911.917,249,-45
110,T111,T111,Joey Sindelar,90,"51' 11""",12046.0,232,-26
111,T111,T111,David Toms,76,"51' 11""",9185.0,177,-36
112,113,113,Carlos Franco,86,"52' 0""",12795.167,246,-38
113,T114,T114,Ian Leggatt,80,"52' 1""",11408.083,219,-20
114,T114,T114,Mark Wilson,79,"52' 1""",11716.25,225,-20
115,T116,T116,Daniel Chopra,110,"52' 2""",14388.667,276,-55
116,T116,T116,Brian Gay,107,"52' 2""",15800.0,303,-25
117,T116,T116,"Wes Short, Jr.",96,"52' 2""",13521.417,259,-19
118,T119,T119,Hunter Mahan,98,"52' 4""",15917.417,304,-65
119,T119,T119,Vance Veazey,59,"52' 4""",7586.6669999999995,145,6
120,T121,T121,Michael Connell,51,"52' 5""",6180.3330000000005,118,-10
121,T121,T121,Nick Watney,97,"52' 5""",15782.833,301,-60
122,T123,T123,Mark Calcavecchia,94,"52' 6""",13658.667,260,-27
123,T123,T123,Daisuke Maruyama,83,"52' 6""",12119.333,231,-24
124,T125,T125,Billy Andrade,78,"52' 7""",9931.0,189,-7
125,T125,T125,Richard Johnson,94,"52' 7""",14035.417,267,-48
126,T125,T125,Tom Pernice Jr.,108,"52' 7""",14191.25,270,-39
127,128,128,Eric Axley,91,"52' 8""",13281.333,252,-29
128,T129,T129,Jeff Brehaut,100,"52' 9""",14295.917,271,-41
129,T129,T129,Bubba Dickerson,98,"52' 9""",14134.667,268,-33
130,T129,T129,Nathan Green,108,"52' 9""",17674.083,335,-48
131,T129,T129,Hidemichi Tanaka,74,"52' 9""",9388.583,178,1
132,T133,T133,Arjun Atwal,97,"52' 10""",13313.583,252,-28
133,T133,T133,Mathew Goggin,72,"52' 10""",9560.5,181,-25
134,T133,T133,David McKenzie,82,"52' 10""",11313.583,214,-26
135,T133,T133,Kevin Sutherland,100,"52' 10""",15732.833,298,-69
136,137,137,Lee Janzen,79,"52' 11""",11435.0,216,-19
137,138,138,Paul Goydos,72,"53' 0""",10385.583,196,-17
138,T139,T139,J.L. Lewis,57,"53' 1""",7488.3330000000005,141,-12
139,T139,T139,Pat Perez,50,"53' 1""",6900.6669999999995,130,-17
140,T141,T141,Joe Durant,101,"53' 2""",18401.417,346,-64
141,T141,T141,Skip Kendall,72,"53' 2""",9788.083,184,-17
142,T141,T141,Shigeki Maruyama,94,"53' 2""",12494.0,235,-30
143,T144,T144,Chris Smith,67,"53' 3""",9961.25,187,-17
144,T144,T144,Dean Wilson,115,"53' 3""",15290.5,287,-32
145,T146,T146,David Branshaw,98,"53' 4""",15739.083,295,-20
146,T146,T146,James Driscoll,80,"53' 4""",11307.667,212,-22
147,T146,T146,Jeff Maggert,81,"53' 4""",13223.25,248,-25
148,T146,T146,Troy Matteson,101,"53' 4""",14614.667,274,-39
149,T146,T146,Mike Sposa,68,"53' 4""",8851.583,166,-10
150,T151,T151,J.P. Hayes,55,"53' 5""",7693.5,144,-19
151,T151,T151,Jesper Parnevik,84,"53' 5""",13406.333,251,-63
152,153,153,Doug Barron,74,"53' 6""",11337.667,212,1
153,154,154,Henrik Bjornstad,97,"53' 7""",15599.5,291,-22
154,T155,T155,Matt Hansen,68,"53' 8""",9720.917,181,1
155,T155,T155,Kent Jones,103,"53' 8""",15284.833,285,-56
156,157,157,Stuart Appleby,83,"53' 9""",11132.667,207,-28
157,T158,T158,Shane Bertsch,104,"53' 10""",13728.0,255,-10
158,T158,T158,Bob Estes,85,"53' 10""",12918.917,240,-35
159,160,160,D.A. Points,82,"53' 11""",12507.917,232,-23
160,161,161,Greg Kraft,79,"54' 0""",11240.083,208,8
161,T162,T162,Alex Cejka,93,"54' 1""",13633.667,252,-31
162,T162,T162,Brian Davis,92,"54' 1""",14814.25,274,-42
163,T162,T162,Brad Faxon,78,"54' 1""",12393.75,229,4
164,T162,T162,Steve Flesch,119,"54' 1""",17079.25,316,-47
165,T162,T162,Jeff Overton,95,"54' 1""",13736.417,254,-38
166,T162,T162,Mike Weir,88,"54' 1""",11032.167,204,-25
167,T168,T168,Brent Geiberger,99,"54' 2""",14565.917,269,-35
168,T168,T168,Jon Mills,68,"54' 2""",8345.167,154,-19
169,T170,T170,Dudley Hart,83,"54' 3""",10191.333,188,-30
170,T170,T170,Frank Lickliter II,99,"54' 3""",14916.833,275,-58
171,T172,T172,Brian Bateman,69,"54' 4""",9559.667,176,-17
172,T172,T172,Marco Dawson,87,"54' 4""",13035.167,240,-22
173,174,174,Roger Tambellini,64,"54' 5""",8710.5,160,-16
174,T175,T175,Bernhard Langer,77,"54' 6""",10022.667,184,-22
175,T175,T175,Tim Petrovic,95,"54' 6""",14767.167,271,-27
176,T177,T177,Steve Elkington,52,"54' 8""",7323.0,134,-17
177,T177,T177,David Howell,52,"54' 8""",5247.8330000000005,96,-23
178,179,179,John Cook,67,"54' 10""",8164.25,149,-5
179,180,180,Paul Stankowski,70,"55' 1""",9418.583,171,-18
180,181,181,Justin Leonard,83,"55' 4""",9954.083,180,-8
181,182,182,Bob Tway,81,"55' 7""",10223.333,184,-21
182,183,183,Ben Crane,85,"55' 9""",10086.917,181,-32
183,184,184,Briny Baird,81,"56' 0""",13157.583,235,-25
184,185,185,Mark Brooks,90,"56' 1""",12791.667,228,11
185,186,186,Kirk Triplett,58,"56' 6""",7568.5830000000005,134,-7
186,187,187,Len Mattiace,59,"56' 8""",8504.333,150,-11
187,188,188,Larry Mize,53,"56' 9""",6985.0,123,-5
188,189,189,Ryan Hietala,61,"56' 10""",7673.8330000000005,135,3
189,190,190,Danny Ellis,68,"56' 11""",9508.167,167,-21
190,191,191,Mark O'Meara,52,"57' 2""",5887.1669999999995,103,5
191,192,192,Paul Azinger,87,"57' 9""",13330.917,231,-32
192,193,193,"John Engler, Jr.",69,"58' 6""",11110.25,190,-10
193,194,194,Ryuji Imada,105,"58' 8""",14545.167,248,-11
194,195,195,Chris Riley,86,"59' 2""",12654.667,214,-13
195,196,196,Todd Fischer,101,"60' 1""",16890.5,281,-13
