,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Rod Pampling,89,-.153
1,2,2,Tiger Woods,55,-.152
2,3,3,Luke Donald,66,-.144
3,4,4,Steve Stricker,64,-.120
4,5,5,Frank Lickliter II,99,-.119
5,6,6,Jim Furyk,89,-.111
6,7,7,Brian Gay,107,-.110
7,8,8,David Howell,52,-.105
8,9,9,Adam Scott,70,-.104
9,10,10,Skip Kendall,72,-.094
10,T11,T11,Zach Johnson,98,-.083
11,T11,T11,Kirk Triplett,58,-.083
12,13,13,Jeff Gove,91,-.082
13,14,14,Scott Verplank,88,-.080
14,15,15,David Toms,76,-.079
15,16,16,David Branshaw,98,-.077
16,17,17,Jerry Kelly,100,-.076
17,T18,T18,Trevor Immelman,86,-.073
18,T18,T18,Justin Rose,98,-.073
19,20,20,Stewart Cink,93,-.071
20,21,21,Woody Austin,107,-.069
21,22,22,Brandt Jobe,91,-.067
22,23,23,Brett Wetterich,82,-.065
23,24,24,Shaun Micheel,96,-.063
24,T25,T25,Bubba Dickerson,98,-.062
25,T25,T25,Mathias Grönberg,92,-.062
26,27,27,Kent Jones,103,-.060
27,T28,T28,Stephen Ames,63,-.059
28,T28,T28,Ryuji Imada,105,-.059
29,30,30,J.B. Holmes,81,-.058
30,T31,T31,Fred Funk,106,-.056
31,T31,T31,Arron Oberholser,82,-.056
32,T33,T33,Bernhard Langer,77,-.055
33,T33,T33,Vijay Singh,103,-.055
34,35,35,Tom Pernice Jr.,108,-.054
35,T36,T36,Robert Damron,91,-.053
36,T36,T36,Carl Pettersson,95,-.053
37,T36,T36,Dean Wilson,115,-.053
38,T39,T39,Corey Pavin,74,-.052
39,T39,T39,Brett Quigley,109,-.052
40,T41,T41,Doug Barron,74,-.051
41,T41,T41,Chad Campbell,91,-.051
42,T41,T41,Freddie Jacobson,56,-.051
43,T41,T41,Mark Wilson,79,-.051
44,T45,T45,Aaron Baddeley,78,-.050
45,T45,T45,Brent Geiberger,99,-.050
46,T45,T45,Hunter Mahan,98,-.050
47,T45,T45,Jerry Smith,94,-.050
48,T49,T49,Stuart Appleby,83,-.049
49,T49,T49,Richard Johnson,94,-.049
50,51,51,Joey Sindelar,90,-.048
51,52,52,Kevin Sutherland,100,-.047
52,53,53,Stephen Leaney,84,-.046
53,T54,T54,Steve Flesch,119,-.045
54,T54,T54,Greg Kraft,79,-.045
55,T56,T56,Mathew Goggin,72,-.044
56,T56,T56,Nathan Green,108,-.044
57,58,58,Michael Allen,84,-.042
58,59,59,Billy Andrade,78,-.039
59,T60,T60,Shane Bertsch,104,-.038
60,T60,T60,Ernie Els,69,-.038
61,62,62,Ian Leggatt,80,-.037
62,T63,T63,Robert Allenby,79,-.036
