,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
72,T73,T73,Ryuji Imada,105,81.64,369,452,-0.45
73,T73,T73,Paul Stankowski,70,81.64,289,354,-0.36
74,75,75,Todd Fischer,101,81.61,364,446,-0.45
75,76,76,Briny Baird,81,81.57,332,407,-0.43
76,77,77,Omar Uresti,61,81.54,243,298,-0.39
77,78,78,Chris Riley,86,81.51,313,384,-0.4
78,79,79,Bubba Watson,83,81.49,458,562,-0.43
79,80,80,Bill Haas,99,81.47,422,518,-0.43
80,81,81,Jerry Kelly,100,81.46,369,453,-0.4
81,82,82,Mark Wilson,79,81.41,311,382,-0.39
82,83,83,Shaun Micheel,96,81.36,336,413,-0.43
83,84,84,Fred Funk,106,81.26,360,443,-0.4
84,85,85,Robert Damron,91,81.21,350,431,-0.41
85,86,86,Kevin Sutherland,100,81.15,409,504,-0.41
86,87,87,Billy Mayfair,94,81.12,305,376,-0.44
87,88,88,Jimmy Walker,60,81.06,261,322,-0.41
88,89,89,Kris Cox,83,80.88,368,455,-0.41
89,90,90,Olin Browne,108,80.81,358,443,-0.39
90,91,91,Michael Connell,51,80.8,181,224,-0.39
91,92,92,Vijay Singh,103,80.78,454,562,-0.47
92,93,93,Ernie Els,69,80.75,193,239,-0.56
93,94,94,Bart Bryant,87,80.74,306,379,-0.41
94,T95,T95,Charley Hoffman,100,80.66,492,610,-0.46
95,T95,T95,Steve Lowery,99,80.66,392,486,-0.45
96,T97,T97,Billy Andrade,78,80.63,283,351,-0.35
97,T97,T97,Kent Jones,103,80.63,412,511,-0.43
98,T97,T97,Scott Verplank,88,80.63,283,351,-0.47
99,100,100,Tom Pernice Jr.,108,80.56,348,432,-0.51
100,101,101,Jonathan Kaye,95,80.46,416,517,-0.38
101,102,102,Stuart Appleby,83,80.43,296,368,-0.5
102,103,103,Jason Schultz,77,80.39,291,362,-0.43
103,104,104,Bob May,65,80.37,258,321,-0.38
104,105,105,Justin Rose,98,80.36,397,494,-0.47
105,106,106,Tim Herron,82,80.35,278,346,-0.42
106,107,107,Geoff Ogilvy,76,80.33,245,305,-0.47
107,108,108,Freddie Jacobson,56,80.32,249,310,-0.43
108,109,109,Hunter Mahan,98,80.23,426,531,-0.42
109,110,110,Len Mattiace,59,80.22,223,278,-0.38
110,T111,T111,D.A. Points,82,80.21,304,379,-0.39
111,T111,T111,Chris Smith,67,80.21,312,389,-0.39
112,T113,T113,Brian Bateman,69,80.18,271,338,-0.43
113,T113,T113,Dudley Hart,83,80.18,267,333,-0.43
114,115,115,Charles Howell III,96,80.17,380,474,-0.43
115,116,116,Jeff Maggert,81,80.11,286,357,-0.35
116,117,117,Heath Slocum,96,80.08,390,487,-0.41
117,118,118,Ben Crane,85,80.06,265,331,-0.47
118,119,119,David Duval,71,80.0,228,285,-0.42
119,120,120,Bob Estes,85,79.95,315,394,-0.44
120,121,121,Mike Sposa,68,79.94,267,334,-0.41
121,122,122,Joe Ogilvie,95,79.92,394,493,-0.44
122,123,123,Mark Calcavecchia,94,79.91,342,428,-0.38
123,124,124,Charles Warren,93,79.89,417,522,-0.41
124,125,125,Carlos Franco,86,79.86,337,422,-0.42
125,126,126,Lucas Glover,105,79.82,451,565,-0.48
126,127,127,Rod Pampling,89,79.78,288,361,-0.45
127,128,128,Davis Love III,85,79.71,275,345,-0.43
128,129,129,Carl Pettersson,95,79.7,318,399,-0.42
129,130,130,Chris Couch,75,79.69,357,448,-0.45
130,131,131,"John Engler, Jr.",69,79.65,270,339,-0.38
131,132,132,Vaughn Taylor,88,79.63,344,432,-0.55
132,133,133,Rich Beem,85,79.62,332,417,-0.44
133,134,134,J.B. Holmes,81,79.59,386,485,-0.47
134,135,135,John Daly,51,79.57,222,279,-0.4
135,T136,T136,Daniel Chopra,110,79.49,434,546,-0.5
136,T136,T136,Steve Jones,83,79.49,248,312,-0.37
137,138,138,Marco Dawson,87,79.48,364,458,-0.43
138,139,139,Lee Janzen,79,79.47,271,341,-0.44
139,140,140,Dean Wilson,115,79.45,375,472,-0.43
140,141,141,Bernhard Langer,77,79.38,258,325,-0.45
141,T142,T142,Ted Purdy,103,79.2,377,476,-0.4
142,T142,T142,Rory Sabbatini,84,79.2,278,351,-0.45
143,T144,T144,Mark O'Meara,52,79.19,137,173,-0.38
144,T144,T144,Ryan Palmer,101,79.19,373,471,-0.45
145,T144,T144,Jesper Parnevik,84,79.19,331,418,-0.53
146,147,147,Troy Matteson,101,79.17,422,533,-0.42
147,148,148,Doug Barron,74,79.12,269,340,-0.39
148,T149,T149,Greg Chalmers,71,79.02,226,286,-0.39
149,T149,T149,Bob Tway,81,79.02,305,386,-0.38
150,151,151,James Driscoll,80,78.9,359,455,-0.41
151,152,152,Ryan Moore,68,78.88,254,322,-0.48
152,153,153,D.J. Trahan,92,78.85,343,435,-0.41
153,T154,T154,Paul Azinger,87,78.69,336,427,-0.43
154,T154,T154,Tag Ridings,103,78.69,443,563,-0.43
155,156,156,"Wes Short, Jr.",96,78.68,417,530,-0.4
156,157,157,Brian Gay,107,78.66,398,506,-0.42
157,158,158,Vance Veazey,59,78.64,232,295,-0.46
158,159,159,Camilo Villegas,95,78.59,411,523,-0.45
159,160,160,Harrison Frazar,95,78.51,391,498,-0.47
160,161,161,Arjun Atwal,97,78.48,350,446,-0.43
161,162,162,Shigeki Maruyama,94,78.45,335,427,-0.41
162,163,163,John Huston,74,78.26,306,391,-0.42
163,164,164,Woody Austin,107,78.24,392,501,-0.45
164,165,165,Jeff Overton,95,78.11,464,594,-0.4
165,166,166,Henrik Bjornstad,97,78.08,399,511,-0.39
166,167,167,Scott Gutschewski,53,78.04,231,296,-0.46
167,T168,T168,Bubba Dickerson,98,77.94,424,544,-0.37
168,T168,T168,J.L. Lewis,57,77.94,219,281,-0.34
169,170,170,Duffy Waldorf,96,77.9,356,457,-0.44
170,171,171,Thomas Levet,53,77.82,186,239,-0.36
171,172,172,Brett Wetterich,82,77.76,388,499,-0.46
172,173,173,Robert Garrigus,85,77.73,377,485,-0.44
173,T174,T174,Fred Couples,52,77.72,157,202,-0.41
174,T174,T174,Ian Leggatt,80,77.72,300,386,-0.4
175,176,176,Ryan Hietala,61,77.68,254,327,-0.42
176,177,177,Bo Van Pelt,102,77.62,437,563,-0.47
177,T178,T178,Michael Allen,84,77.61,312,402,-0.49
178,T178,T178,Mathias Grönberg,92,77.61,402,518,-0.41
179,180,180,Mark Brooks,90,77.6,298,384,-0.31
180,T181,T181,Danny Ellis,68,77.52,269,347,-0.44
181,T181,T181,Nicholas Thompson,96,77.52,400,516,-0.36
182,183,183,Jason Gore,86,77.34,331,428,-0.46
183,184,184,Aaron Baddeley,78,77.26,248,321,-0.52
184,185,185,Sean O'Hair,100,77.1,340,441,-0.44
185,186,186,Tommy Armour III,65,76.98,224,291,-0.38
186,187,187,Tjaart van der Walt,60,76.57,232,303,-0.34
187,188,188,Alex Aragon,63,76.45,237,310,-0.39
188,189,189,Brad Faxon,78,76.34,271,355,-0.39
189,190,190,Greg Kraft,79,76.22,282,370,-0.39
190,191,191,Brent Geiberger,99,76.1,379,498,-0.39
191,192,192,Daisuke Maruyama,83,75.78,291,384,-0.47
192,193,193,Jon Mills,68,75.31,241,320,-0.37
193,194,194,Patrick Sheehan,104,75.0,354,472,-0.41
194,195,195,Hidemichi Tanaka,74,74.44,233,313,-0.28
195,196,196,Todd Hamilton,72,73.72,202,274,-0.44
