,Approaches_75-100_yards-Rgh_RTP_RANK THIS WEEK,Approaches_75-100_yards-Rgh_RTP_RANK LAST WEEK,Approaches_75-100_yards-Rgh_RTP_PLAYER NAME,Approaches_75-100_yards-Rgh_RTP_ROUNDS,Approaches_75-100_yards-Rgh_RTP_AVG RTP
0,1,1,Tom Pernice Jr.,108,-.278
1,T2,T2,J.P. Hayes,55,-.273
2,T2,T2,Len Mattiace,59,-.273
3,4,4,Stewart Cink,93,-.258
4,5,5,Briny Baird,81,-.250
5,6,6,Jim Furyk,89,-.231
6,7,7,Robert Allenby,79,-.222
7,8,8,Hidemichi Tanaka,74,-.200
8,9,9,Skip Kendall,72,-.182
9,10,10,John Huston,74,-.167
10,T11,T11,Stephen Leaney,84,-.143
11,T11,T11,Kirk Triplett,58,-.143
12,13,13,Todd Fischer,101,-.138
13,14,14,Billy Mayfair,94,-.133
14,T15,T15,Jonathan Byrd,66,-.125
15,T15,T15,John Daly,51,-.125
16,T17,T17,Geoff Ogilvy,76,-.118
17,T17,T17,Mark Wilson,79,-.118
18,19,19,Stephen Ames,63,-.111
19,20,20,Ryan Hietala,61,-.100
20,T21,T21,José María Olazábal,62,-.091
21,T21,T21,Greg Owen,79,-.091
22,T21,T21,Nick Watney,97,-.091
23,24,24,Daniel Chopra,110,-.087
24,25,25,Paul Goydos,72,-.083
25,26,26,Frank Lickliter II,99,-.080
26,T27,T27,Steve Elkington,52,-.077
27,T27,T27,Mike Sposa,68,-.077
28,29,29,Steve Stricker,64,-.071
29,T30,T30,Ben Crane,85,-.067
30,T30,T30,Brian Gay,107,-.067
31,T30,T30,Jason Schultz,77,-.067
32,33,33,Duffy Waldorf,96,-.059
33,34,34,Carl Pettersson,95,-.053
34,35,35,Carlos Franco,86,-.050
35,T36,T36,Eric Axley,91,-.048
36,T36,T36,Justin Rose,98,-.048
37,T36,T36,Charles Warren,93,-.048
38,T39,T39,Alex Cejka,93,-.043
39,T39,T39,Kent Jones,103,-.043
40,41,41,Jonathan Kaye,95,-.036
41,42,42,Hunter Mahan,98,-.034
42,43,43,J.B. Holmes,81,-.029
43,T44,T44,Fred Couples,52,E
44,T44,T44,Luke Donald,66,E
45,T44,T44,Joe Durant,101,E
46,T44,T44,"John Engler, Jr.",69,E
47,T44,T44,Brad Faxon,78,E
48,T44,T44,Fred Funk,106,E
49,T44,T44,Lucas Glover,105,E
50,T44,T44,Scott Gutschewski,53,E
51,T44,T44,Charley Hoffman,100,E
52,T44,T44,Trevor Immelman,86,E
53,T44,T44,Bernhard Langer,77,E
54,T44,T44,Justin Leonard,83,E
55,T44,T44,J.L. Lewis,57,E
56,T44,T44,Daisuke Maruyama,83,E
57,T44,T44,Bob May,65,E
58,T44,T44,Pat Perez,50,E
59,T44,T44,Ian Poulter,53,E
60,T44,T44,Adam Scott,70,E
61,T44,T44,John Senden,96,E
62,T44,T44,Vijay Singh,103,E
63,T44,T44,Jeff Sluman,101,E
64,T44,T44,Paul Stankowski,70,E
65,T44,T44,Tjaart van der Walt,60,E
66,T44,T44,Camilo Villegas,95,E
67,T44,T44,Dean Wilson,115,E
68,T44,T44,Tiger Woods,55,E
69,70,70,"Wes Short, Jr.",96,+.032
70,71,71,Bo Van Pelt,102,+.034
71,72,72,Nicholas Thompson,96,+.037
72,73,73,Phil Mickelson,74,+.040
73,74,74,Rory Sabbatini,84,+.043
74,75,75,David Duval,71,+.045
75,76,76,David McKenzie,82,+.048
76,T77,T77,Kenny Perry,73,+.050
77,T77,T77,Vance Veazey,59,+.050
78,T79,T79,Tommy Armour III,65,+.053
79,T79,T79,Arron Oberholser,82,+.053
80,81,81,Brian Bateman,69,+.059
81,82,82,Stuart Appleby,83,+.063
82,83,83,Jeff Overton,95,+.067
83,T84,T84,Bart Bryant,87,+.071
84,T84,T84,Todd Hamilton,72,+.071
85,T84,T84,Peter Lonard,77,+.071
86,87,87,John Cook,67,+.077
87,T88,T88,Olin Browne,108,+.083
88,T88,T88,Brandt Jobe,91,+.083
89,T88,T88,Corey Pavin,74,+.083
90,T91,T91,Alex Aragon,63,+.087
91,T91,T91,Woody Austin,107,+.087
92,T91,T91,Brian Davis,92,+.087
93,T91,T91,Marco Dawson,87,+.087
94,95,95,Chris Couch,75,+.088
95,T96,T96,Michael Connell,51,+.091
96,T96,T96,Brent Geiberger,99,+.091
97,T96,T96,Patrick Sheehan,104,+.091
98,99,99,Henrik Bjornstad,97,+.095
99,T100,T100,Ernie Els,69,+.100
100,T100,T100,Tim Herron,82,+.100
101,T100,T100,Jon Mills,68,+.100
102,103,103,Kris Cox,83,+.107
103,T104,T104,Zach Johnson,98,+.111
104,T104,T104,Jesper Parnevik,84,+.111
105,106,106,Shane Bertsch,104,+.115
106,107,107,Ted Purdy,103,+.118
107,108,108,Michael Allen,84,+.125
108,109,109,Freddie Jacobson,56,+.130
109,T110,T110,Richard Johnson,94,+.133
110,T110,T110,Davis Love III,85,+.133
111,T110,T110,Mark O'Meara,52,+.133
112,113,113,Matt Hansen,68,+.136
113,T114,T114,Mark Brooks,90,+.143
114,T114,T114,Bubba Dickerson,98,+.143
115,T114,T114,Padraig Harrington,54,+.143
