,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
69,70,70,Briny Baird,81,76.0,133,175,-0.27
70,71,71,Olin Browne,108,75.96,139,183,-0.2
71,72,72,Kevin Sutherland,100,75.94,142,187,-0.17
72,73,73,Stewart Cink,93,75.91,104,137,-0.27
73,74,74,Charles Howell III,96,75.76,125,165,-0.24
74,T75,T75,Shaun Micheel,96,75.74,128,169,-0.24
75,T75,T75,David Toms,76,75.74,103,136,-0.31
76,77,77,Trevor Immelman,86,75.61,124,164,-0.39
77,78,78,Bob Estes,85,75.35,107,142,-0.3
78,79,79,Fred Couples,52,75.34,55,73,-0.24
79,80,80,Henrik Bjornstad,97,75.26,146,194,-0.21
80,81,81,Jimmy Walker,60,75.23,82,109,-0.15
81,82,82,Brian Davis,92,75.16,115,153,-0.22
82,T83,T83,Tommy Armour III,65,75.0,81,108,-0.32
83,T83,T83,Arjun Atwal,97,75.0,123,164,-0.22
84,T83,T83,Joe Durant,101,75.0,147,196,-0.22
85,T83,T83,Peter Lonard,77,75.0,114,152,-0.23
86,T83,T83,Bob Tway,81,75.0,120,160,-0.23
87,88,88,Alex Cejka,93,74.85,122,163,-0.25
88,89,89,Brian Bateman,69,74.83,110,147,-0.31
89,90,90,Lee Janzen,79,74.82,104,139,-0.29
90,91,91,Jonathan Byrd,66,74.8,92,123,-0.23
91,92,92,Chris DiMarco,83,74.78,86,115,-0.28
92,93,93,Dean Wilson,115,74.74,145,194,-0.25
93,94,94,Jerry Kelly,100,74.72,133,178,-0.29
94,95,95,Charles Warren,93,74.61,144,193,-0.19
95,96,96,Scott Verplank,88,74.6,94,126,-0.34
96,T97,T97,J.P. Hayes,55,74.55,82,110,-0.35
97,T97,T97,Bubba Watson,83,74.55,123,165,-0.24
98,99,99,Bill Haas,99,74.46,137,184,-0.25
99,100,100,Paul Stankowski,70,74.32,110,148,-0.2
100,T101,T101,Kris Cox,83,74.27,127,171,-0.26
101,T101,T101,Steve Lowery,99,74.27,127,171,-0.18
102,103,103,Nathan Green,108,74.21,118,159,-0.25
103,104,104,Hunter Mahan,98,74.19,138,186,-0.26
104,105,105,Thomas Levet,53,74.16,66,89,-0.26
105,106,106,Tim Clark,80,74.12,63,85,-0.33
106,107,107,Alex Aragon,63,73.87,82,111,-0.13
107,T108,T108,Billy Mayfair,94,73.85,96,130,-0.27
108,T108,T108,Vance Veazey,59,73.85,96,130,-0.26
109,110,110,Freddie Jacobson,56,73.83,79,107,-0.32
110,111,111,Marco Dawson,87,73.71,129,175,-0.26
111,112,112,Ryan Palmer,101,73.68,126,171,-0.28
112,113,113,Greg Owen,79,73.55,89,121,-0.28
113,114,114,Chad Campbell,91,73.5,86,117,-0.22
114,115,115,Tim Petrovic,95,73.46,119,162,-0.22
115,116,116,Mark Wilson,79,73.38,113,154,-0.23
116,117,117,Ryan Moore,68,73.23,93,127,-0.27
117,118,118,Charley Hoffman,100,73.08,171,234,-0.22
118,119,119,Omar Uresti,61,72.95,89,122,-0.28
119,120,120,Ted Purdy,103,72.89,121,166,-0.2
120,121,121,Len Mattiace,59,72.88,86,118,-0.21
121,122,122,Paul Azinger,87,72.85,110,151,-0.33
122,T123,T123,Rich Beem,85,72.79,107,147,-0.2
123,T123,T123,Ben Crane,85,72.79,99,136,-0.3
124,125,125,Troy Matteson,101,72.73,144,198,-0.3
125,126,126,Ian Leggatt,80,72.66,93,128,-0.19
126,T127,T127,"John Engler, Jr.",69,72.6,106,146,-0.25
127,T127,T127,D.A. Points,82,72.6,106,146,-0.27
128,129,129,Shigeki Maruyama,94,72.57,127,175,-0.3
129,130,130,Scott Gutschewski,53,72.41,84,116,-0.27
130,T131,T131,Ryan Hietala,61,72.22,78,108,-0.24
131,T131,T131,Steve Jones,83,72.22,91,126,-0.25
132,133,133,Stuart Appleby,83,72.13,88,122,-0.26
133,134,134,Joe Ogilvie,95,72.07,129,179,-0.26
134,135,135,Mark O'Meara,52,71.83,51,71,-0.25
135,136,136,Nick Watney,97,71.76,122,170,-0.25
136,T137,T137,Ernie Els,69,71.6,58,81,-0.34
137,T137,T137,D.J. Trahan,92,71.6,121,169,-0.26
138,139,139,Michael Connell,51,71.59,63,88,-0.25
139,T140,T140,Kent Jones,103,71.43,150,210,-0.27
140,T140,T140,Camilo Villegas,95,71.43,135,189,-0.2
141,142,142,Heath Slocum,96,71.35,137,192,-0.25
142,143,143,Doug Barron,74,71.28,67,94,-0.24
143,144,144,Jeff Overton,95,71.23,156,219,-0.25
144,145,145,Michael Allen,84,71.08,118,166,-0.31
145,146,146,Tjaart van der Walt,60,71.03,103,145,-0.19
146,147,147,Mark Calcavecchia,94,70.95,105,148,-0.19
147,148,148,Robert Garrigus,85,70.88,129,182,-0.29
148,149,149,Mike Sposa,68,70.87,90,127,-0.2
149,150,150,Bubba Dickerson,98,70.81,131,185,-0.21
150,151,151,Chris Couch,75,70.8,97,137,-0.3
151,T152,T152,Daisuke Maruyama,83,70.78,109,154,-0.31
152,T152,T152,Chris Smith,67,70.78,109,154,-0.19
153,154,154,Brian Gay,107,70.71,140,198,-0.29
154,T155,T155,Greg Chalmers,71,70.59,72,102,-0.22
155,T155,T155,Dudley Hart,83,70.59,96,136,-0.23
156,T157,T157,Woody Austin,107,70.56,127,180,-0.32
157,T157,T157,"Wes Short, Jr.",96,70.56,139,197,-0.28
158,159,159,Jonathan Kaye,95,70.45,124,176,-0.2
159,160,160,John Daly,51,70.33,64,91,-0.16
160,T161,T161,Danny Ellis,68,70.15,94,134,-0.23
161,T161,T161,J.B. Holmes,81,70.15,94,134,-0.27
162,163,163,Vaughn Taylor,88,69.59,103,148,-0.43
163,164,164,Lucas Glover,105,69.48,148,213,-0.28
164,165,165,Patrick Sheehan,104,69.43,134,193,-0.25
165,166,166,John Huston,74,69.38,111,160,-0.32
166,167,167,Rory Sabbatini,84,69.23,90,130,-0.32
167,168,168,Tom Pernice Jr.,108,69.18,101,146,-0.26
168,169,169,Jason Schultz,77,69.12,94,136,-0.2
169,170,170,Nicholas Thompson,96,69.11,132,191,-0.2
170,171,171,Justin Rose,98,69.1,123,178,-0.33
171,172,172,Harrison Frazar,95,68.98,129,187,-0.27
172,173,173,Mathias Grönberg,92,68.95,131,190,-0.24
173,174,174,Brad Faxon,78,68.94,91,132,-0.21
174,175,175,James Driscoll,80,68.9,113,164,-0.24
175,176,176,Aaron Baddeley,78,68.81,75,109,-0.25
176,177,177,Mark Brooks,90,68.75,99,144,-0.21
177,178,178,Vijay Singh,103,68.65,127,185,-0.27
178,179,179,Daniel Chopra,110,68.42,130,190,-0.36
179,180,180,Jesper Parnevik,84,68.28,99,145,-0.24
180,181,181,Carl Pettersson,95,68.03,100,147,-0.27
181,182,182,Tag Ridings,103,67.92,144,212,-0.26
182,183,183,Jon Mills,68,67.88,93,137,-0.13
183,184,184,J.L. Lewis,57,67.71,65,96,-0.15
184,185,185,Brett Wetterich,82,67.46,114,169,-0.25
185,186,186,Bernhard Langer,77,67.24,78,116,-0.32
186,187,187,David Duval,71,66.97,73,109,-0.23
187,188,188,Jason Gore,86,66.87,111,166,-0.26
188,189,189,Rod Pampling,89,66.44,99,149,-0.34
189,190,190,Bo Van Pelt,102,66.37,150,226,-0.33
190,191,191,Sean O'Hair,100,65.66,109,166,-0.2
191,192,192,Todd Hamilton,72,65.45,72,110,-0.31
192,193,193,Duffy Waldorf,96,64.94,113,174,-0.34
193,194,194,Brent Geiberger,99,63.45,125,197,-0.3
194,195,195,Hidemichi Tanaka,74,62.9,78,124,-0.13
195,196,196,Geoff Ogilvy,76,62.64,57,91,-0.25
