,Approaches_50-75_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-75_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-75_yards-Rgh_RTP_PLAYER NAME,Approaches_50-75_yards-Rgh_RTP_ROUNDS,Approaches_50-75_yards-Rgh_RTP_AVG RTP
0,1,1,Mark O'Meara,52,-.545
1,2,2,Nathan Green,108,-.400
2,3,3,Fred Funk,106,-.385
3,T4,T4,David Howell,52,-.333
4,T4,T4,Tiger Woods,55,-.333
5,6,6,Jesper Parnevik,84,-.308
6,7,7,Mark Brooks,90,-.250
7,8,8,J.P. Hayes,55,-.231
8,9,9,Robert Allenby,79,-.200
9,T10,T10,Stuart Appleby,83,-.182
10,T10,T10,Padraig Harrington,54,-.182
11,12,12,Greg Kraft,79,-.154
12,13,13,Heath Slocum,96,-.133
13,T14,T14,Jonathan Byrd,66,-.125
14,T14,T14,Michael Connell,51,-.125
15,T14,T14,Scott Gutschewski,53,-.125
16,T17,T17,Sergio Garcia,59,-.111
17,T17,T17,Peter Lonard,77,-.111
18,19,19,Woody Austin,107,-.091
19,20,20,Tom Pernice Jr.,108,-.083
20,21,21,Frank Lickliter II,99,-.071
21,22,22,Marco Dawson,87,-.056
22,23,23,Sean O'Hair,100,-.053
23,T24,T24,Jerry Smith,94,-.050
24,T24,T24,Brett Wetterich,82,-.050
25,T26,T26,Eric Axley,91,E
26,T26,T26,Doug Barron,74,E
27,T26,T26,David Branshaw,98,E
28,T26,T26,Bart Bryant,87,E
29,T26,T26,Chad Campbell,91,E
30,T26,T26,Steve Flesch,119,E
31,T26,T26,Matt Hansen,68,E
32,T26,T26,Ryuji Imada,105,E
33,T26,T26,Jerry Kelly,100,E
34,T26,T26,Shaun Micheel,96,E
35,T26,T26,Larry Mize,53,E
36,T26,T26,John Rollins,93,E
37,T26,T26,Justin Rose,98,E
38,T26,T26,Chris Smith,67,E
39,T26,T26,Paul Stankowski,70,E
40,T26,T26,Nick Watney,97,E
41,T26,T26,Ron Whittaker,81,E
42,T43,T43,Aaron Baddeley,78,+.063
43,T43,T43,Bubba Watson,83,+.063
44,T45,T45,Jonathan Kaye,95,+.067
45,T45,T45,Chris Riley,86,+.067
46,47,47,Ted Purdy,103,+.071
47,48,48,Ernie Els,69,+.077
48,T49,T49,Trevor Immelman,86,+.083
49,T49,T49,Jeff Overton,95,+.083
50,T49,T49,David Toms,76,+.083
51,T52,T52,Steve Elkington,52,+.091
52,T52,T52,Joey Sindelar,90,+.091
53,T52,T52,Scott Verplank,88,+.091
54,T55,T55,Bob Estes,85,+.100
55,T55,T55,Brandt Jobe,91,+.100
56,T55,T55,Daisuke Maruyama,83,+.100
57,T58,T58,Tim Petrovic,95,+.105
58,T58,T58,Bo Van Pelt,102,+.105
59,T60,T60,Paul Azinger,87,+.111
60,T60,T60,Shane Bertsch,104,+.111
61,T60,T60,Todd Fischer,101,+.111
62,T60,T60,Brian Gay,107,+.111
63,T60,T60,Zach Johnson,98,+.111
64,T60,T60,Kent Jones,103,+.111
65,T60,T60,Jon Mills,68,+.111
66,T60,T60,Arron Oberholser,82,+.111
67,T60,T60,Greg Owen,79,+.111
68,69,69,James Driscoll,80,+.120
69,T70,T70,Tommy Armour III,65,+.125
70,T70,T70,Alex Cejka,93,+.125
71,T70,T70,Steve Lowery,99,+.125
72,T70,T70,Shigeki Maruyama,94,+.125
73,T70,T70,Jason Schultz,77,+.125
74,T70,T70,Vaughn Taylor,88,+.125
75,T76,T76,Joe Durant,101,+.133
76,T76,T76,Jimmy Walker,60,+.133
77,T78,T78,Ben Curtis,86,+.143
78,T78,T78,Paul Goydos,72,+.143
79,T78,T78,Mike Sposa,68,+.143
80,T81,T81,Kris Cox,83,+.154
81,T81,T81,Chris DiMarco,83,+.154
82,T83,T83,Briny Baird,81,+.167
83,T83,T83,Mark Calcavecchia,94,+.167
