,Approaches_from_175-200_yards_RANK THIS WEEK,Approaches_from_175-200_yards_RANK LAST WEEK,Approaches_from_175-200_yards_PLAYER NAME,Approaches_from_175-200_yards_ROUNDS,Approaches_from_175-200_yards_AVG,Approaches_from_175-200_yards_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_# OF ATTEMPTS,Approaches_from_175-200_yards_RELATIVE TO PAR
0,1,1,Tiger Woods,55,"26' 2""",2172.667,83,-13
1,2,2,Kenny Perry,73,"29' 1""",3896.25,134,E
2,3,3,Heath Slocum,96,"29' 4""",6717.8330000000005,229,+9
3,4,4,Brett Wetterich,82,"29' 5""",5023.5,171,+2
4,5,5,Bob May,65,"29' 7""",3464.25,117,-7
5,6,6,Joey Sindelar,90,"29' 10""",6024.1669999999995,202,+13
6,7,7,Jim Furyk,89,"29' 11""",5647.6669999999995,189,-12
7,8,8,Scott Verplank,88,"30' 1""",6531.5830000000005,217,+4
8,9,9,Steve Stricker,64,"30' 2""",3472.75,115,-12
9,10,10,Vijay Singh,103,"30' 3""",5631.25,186,-3
10,T11,T11,Alex Cejka,93,"30' 6""",5969.9169999999995,196,+8
11,T11,T11,Stewart Cink,93,"30' 6""",5331.0830000000005,175,-6
12,13,13,Lucas Glover,105,"30' 8""",5330.9169999999995,174,-9
13,14,14,Sergio Garcia,59,"31' 0""",2756.0,89,+5
14,T15,T15,Chris DiMarco,83,"31' 1""",5344.5830000000005,172,-6
15,T15,T15,Trevor Immelman,86,"31' 1""",5557.5,179,-4
16,17,17,Chad Campbell,91,"31' 2""",5242.667,168,+4
17,T18,T18,John Rollins,93,"31' 3""",5908.5,189,-2
18,T18,T18,Rory Sabbatini,84,"31' 3""",4782.917,153,-3
19,20,20,Ryan Moore,68,"31' 4""",4763.083,152,-8
20,T21,T21,Ernie Els,69,"31' 6""",3623.25,115,-3
21,T21,T21,Mike Weir,88,"31' 6""",5232.083,166,-1
22,23,23,Stephen Ames,63,"31' 7""",3251.667,103,E
23,T24,T24,David Duval,71,"31' 8""",3829.0,121,E
24,T24,T24,Retief Goosen,68,"31' 8""",2911.833,92,E
25,T24,T24,Hunter Mahan,98,"31' 8""",7001.9169999999995,221,+12
26,T27,T27,José María Olazábal,62,"31' 10""",2929.917,92,-1
27,T27,T27,Bob Tway,81,"31' 10""",5151.417,162,+5
28,T29,T29,Robert Allenby,79,"31' 11""",5675.25,178,-4
29,T29,T29,Brandt Jobe,91,"31' 11""",5592.25,175,+1
30,T29,T29,Greg Owen,79,"31' 11""",4750.667,149,-14
31,T32,T32,Zach Johnson,98,"32' 0""",6563.25,205,+12
32,T32,T32,Jeff Maggert,81,"32' 0""",5574.0,174,+4
33,T32,T32,Charles Warren,93,"32' 0""",6265.0830000000005,196,-3
34,T35,T35,Woody Austin,107,"32' 1""",7380.3330000000005,230,+17
35,T35,T35,Ted Purdy,103,"32' 1""",6216.1669999999995,194,-3
36,T37,T37,Phil Mickelson,74,"32' 2""",3020.5,94,+2
37,T37,T37,Duffy Waldorf,96,"32' 2""",6434.8330000000005,200,+7
38,39,39,Jeff Sluman,101,"32' 3""",7102.5830000000005,220,+2
39,T40,T40,Robert Gamez,94,"32' 4""",7072.0,219,+8
40,T40,T40,Arron Oberholser,82,"32' 4""",4754.583,147,-3
41,T40,T40,Ryan Palmer,101,"32' 4""",6174.5830000000005,191,+7
42,T40,T40,Justin Rose,98,"32' 4""",6959.9169999999995,215,+2
43,44,44,Tim Clark,80,"32' 5""",5413.9169999999995,167,+1
44,T45,T45,Fred Funk,106,"32' 7""",8083.75,248,+12
45,T45,T45,Ian Leggatt,80,"32' 7""",5219.167,160,+9
46,T45,T45,Omar Uresti,61,"32' 7""",3946.25,121,+14
47,T48,T48,Jason Bohn,104,"32' 8""",6470.0830000000005,198,+14
48,T48,T48,Danny Ellis,68,"32' 8""",3858.5,118,+9
49,T48,T48,Greg Kraft,79,"32' 8""",5486.5,168,+15
50,T48,T48,John Senden,96,"32' 8""",6434.25,197,+1
51,T48,T48,D.J. Trahan,92,"32' 8""",5426.25,166,+6
52,T53,T53,Billy Andrade,78,"32' 9""",4620.583,141,-1
53,T53,T53,K.J. Choi,93,"32' 9""",6972.4169999999995,213,-12
54,T55,T55,Sean O'Hair,100,"32' 10""",5645.0830000000005,172,-2
55,T55,T55,Mark Wilson,79,"32' 10""",6007.6669999999995,183,-2
56,T57,T57,Brian Gay,107,"32' 11""",9574.667,291,+11
57,T57,T57,Scott Gutschewski,53,"32' 11""",3097.583,94,+10
58,T57,T57,Padraig Harrington,54,"32' 11""",2993.417,91,E
59,T57,T57,Bo Van Pelt,102,"32' 11""",6545.5,199,+6
60,61,61,Joe Durant,101,"33' 0""",9347.333,283,+25
61,62,62,Bob Estes,85,"33' 1""",6651.5,201,+9
62,63,63,Steve Flesch,119,"33' 2""",8924.417,269,+1
63,64,64,Bubba Watson,83,"33' 3""",5052.75,152,-8
64,T65,T65,Briny Baird,81,"33' 4""",5669.0830000000005,170,+5
65,T65,T65,Carl Pettersson,95,"33' 4""",6303.4169999999995,189,-6
66,T65,T65,Adam Scott,70,"33' 4""",4134.667,124,-2
67,T65,T65,Kirk Triplett,58,"33' 4""",4667.333,140,+3
68,T69,T69,Paul Azinger,87,"33' 5""",6709.9169999999995,201,+7
69,T69,T69,Olin Browne,108,"33' 5""",7844.75,235,+7
70,T69,T69,Troy Matteson,101,"33' 5""",6485.0,194,+21
71,T69,T69,Vaughn Taylor,88,"33' 5""",6448.5,193,+4
72,T73,T73,Jonathan Byrd,66,"33' 6""",4419.5,132,-1
73,T73,T73,Robert Garrigus,85,"33' 6""",4459.25,133,+11
74,T73,T73,Charley Hoffman,100,"33' 6""",5926.1669999999995,177,+3
75,T76,T76,David Branshaw,98,"33' 7""",7994.5,238,+11
76,T76,T76,Bill Haas,99,"33' 7""",7379.5,220,-7
77,T76,T76,"Wes Short, Jr.",96,"33' 7""",5469.8330000000005,163,+21
78,T79,T79,Mark Brooks,90,"33' 8""",6968.75,207,+17
79,T79,T79,Steve Jones,83,"33' 8""",6020.3330000000005,179,+8
80,T79,T79,Corey Pavin,74,"33' 8""",5788.4169999999995,172,+6
81,T79,T79,Jerry Smith,94,"33' 8""",7279.9169999999995,216,+9
82,T79,T79,Dean Wilson,115,"33' 8""",7608.3330000000005,226,+10
83,84,84,Luke Donald,66,"33' 9""",4155.25,123,-4
84,T85,T85,Craig Barlow,77,"33' 10""",3858.417,114,+16
85,T85,T85,Bubba Dickerson,98,"33' 10""",5914.25,175,+8
86,T85,T85,Billy Mayfair,94,"33' 10""",7610.0,225,+16
87,T85,T85,Shaun Micheel,96,"33' 10""",6733.3330000000005,199,-2
88,T85,T85,Joe Ogilvie,95,"33' 10""",5852.5,173,+1
89,T90,T90,Tommy Armour III,65,"33' 11""",4378.417,129,+3
90,T90,T90,Frank Lickliter II,99,"33' 11""",7260.25,214,+8
91,T90,T90,Geoff Ogilvy,76,"33' 11""",3933.417,116,-3
92,T90,T90,David Toms,76,"33' 11""",5454.8330000000005,161,+5
93,T94,T94,Ben Curtis,86,"34' 0""",7098.6669999999995,209,+6
94,T94,T94,Paul Goydos,72,"34' 0""",6080.75,179,+14
95,T96,T96,Arjun Atwal,97,"34' 1""",6852.8330000000005,201,+9
96,T96,T96,J.J. Henry,96,"34' 1""",6345.25,186,+6
97,T96,T96,Paul Stankowski,70,"34' 1""",4912.083,144,+3
98,T99,T99,Rich Beem,85,"34' 2""",4410.917,129,+3
99,T99,T99,Justin Leonard,83,"34' 2""",5365.1669999999995,157,+7
100,T99,T99,Davis Love III,85,"34' 2""",4338.917,127,+3
101,102,102,Peter Lonard,77,"34' 3""",6025.0,176,+13
102,T103,T103,Bart Bryant,87,"34' 4""",7385.25,215,+2
103,T103,T103,Nick Watney,97,"34' 4""",6280.25,183,+21
104,T105,T105,J.B. Holmes,81,"34' 5""",4299.917,125,-11
105,T105,T105,Thomas Levet,53,"34' 5""",4478.083,130,+4
106,T105,T105,Will MacKenzie,91,"34' 5""",5509.3330000000005,160,+3
107,T105,T105,Rod Pampling,89,"34' 5""",5857.75,170,E
108,T109,T109,David Howell,52,"34' 6""",2245.167,65,+5
109,T109,T109,Ian Poulter,53,"34' 6""",3758.167,109,+5
110,T111,T111,John Cook,67,"34' 7""",5184.75,150,-3
111,T111,T111,Robert Damron,91,"34' 7""",6612.6669999999995,191,+17
112,T111,T111,Nathan Green,108,"34' 7""",8365.333,242,E
113,T111,T111,Kent Jones,103,"34' 7""",7357.4169999999995,213,+11
114,T115,T115,Henrik Bjornstad,97,"34' 8""",7564.25,218,+13
115,T115,T115,Jerry Kelly,100,"34' 8""",8039.1669999999995,232,+4
116,T115,T115,Stephen Leaney,84,"34' 8""",7695.5830000000005,222,+2
117,118,118,Richard Johnson,94,"34' 9""",7963.5830000000005,229,+7
118,T119,T119,Stuart Appleby,83,"34' 10""",5535.9169999999995,159,-4
119,T119,T119,Freddie Jacobson,56,"34' 10""",4142.333,119,+18
120,T119,T119,Steve Lowery,99,"34' 10""",6869.75,197,+19
121,T119,T119,Camilo Villegas,95,"34' 10""",7140.75,205,+8
122,T119,T119,Ron Whittaker,81,"34' 10""",6614.75,190,+18
123,T124,T124,Jeff Brehaut,100,"34' 11""",7328.3330000000005,210,+31
124,T124,T124,Mark Calcavecchia,94,"34' 11""",7716.5,221,+18
125,T124,T124,J.P. Hayes,55,"34' 11""",4085.333,117,+9
126,T124,T124,Jonathan Kaye,95,"34' 11""",6711.9169999999995,192,+11
127,T124,T124,Jesper Parnevik,84,"34' 11""",6035.9169999999995,173,-4
128,129,129,Matt Hansen,68,"35' 0""",4273.0,122,+13
129,T130,T130,Harrison Frazar,95,"35' 1""",5153.917,147,+13
130,T130,T130,Jeff Gove,91,"35' 1""",6767.4169999999995,193,+7
131,T130,T130,Dudley Hart,83,"35' 1""",6029.4169999999995,172,+14
132,T130,T130,Jon Mills,68,"35' 1""",4036.333,115,+7
133,T130,T130,Pat Perez,50,"35' 1""",3476.583,99,+9
134,T130,T130,Vance Veazey,59,"35' 1""",4557.833,130,+25
135,T136,T136,John Daly,51,"35' 2""",3060.5,87,+1
136,T136,T136,Larry Mize,53,"35' 2""",3478.75,99,+4
137,T136,T136,Patrick Sheehan,104,"35' 2""",7660.0,218,+25
138,139,139,Nicholas Thompson,96,"35' 5""",6372.0830000000005,180,+16
139,T140,T140,Lee Janzen,79,"35' 6""",5678.5830000000005,160,+23
140,T140,T140,Daisuke Maruyama,83,"35' 6""",6069.0830000000005,171,+13
141,T142,T142,Doug Barron,74,"35' 7""",6301.5830000000005,177,+28
142,T142,T142,Ben Crane,85,"35' 7""",6260.5,176,E
143,T142,T142,Bernhard Langer,77,"35' 7""",5375.0,151,+13
144,T145,T145,Marco Dawson,87,"35' 8""",6137.0,172,-1
145,T145,T145,Tom Pernice Jr.,108,"35' 8""",8099.5830000000005,227,+8
146,T147,T147,Chris Couch,75,"35' 9""",5326.9169999999995,149,+18
147,T147,T147,Mathew Goggin,72,"35' 9""",4786.5,134,+12
148,T147,T147,David McKenzie,82,"35' 9""",6365.1669999999995,178,+23
149,T147,T147,Brett Quigley,109,"35' 9""",8480.75,237,+5
150,T151,T151,Brian Davis,92,"35' 11""",7438.75,207,+20
151,T151,T151,Steve Elkington,52,"35' 11""",4384.5,122,+13
152,T151,T151,Jason Gore,86,"35' 11""",5384.8330000000005,150,-4
153,154,154,Jeff Overton,95,"36' 0""",6151.8330000000005,171,+6
154,155,155,Michael Connell,51,"36' 1""",3286.75,91,+27
155,T156,T156,Shigeki Maruyama,94,"36' 3""",6991.8330000000005,193,+18
156,T156,T156,Jimmy Walker,60,"36' 3""",4419.75,122,+10
157,T158,T158,Daniel Chopra,110,"36' 4""",7373.1669999999995,203,+9
158,T158,T158,D.A. Points,82,"36' 4""",6465.25,178,+7
159,T158,T158,Hidemichi Tanaka,74,"36' 4""",5817.5830000000005,160,+22
160,T161,T161,Kevin Sutherland,100,"36' 5""",7287.25,200,+2
161,T161,T161,Tjaart van der Walt,60,"36' 5""",4300.25,118,+17
162,T163,T163,Fred Couples,52,"36' 6""",2771.0,76,+4
163,T163,T163,Tim Herron,82,"36' 6""",5407.8330000000005,148,+18
164,165,165,Brent Geiberger,99,"36' 7""",7967.0,218,+10
165,T166,T166,Eric Axley,91,"36' 8""",6963.25,190,+11
166,T166,T166,Tim Petrovic,95,"36' 8""",7852.3330000000005,214,+21
167,T168,T168,Shane Bertsch,104,"36' 9""",8636.75,235,+29
168,T168,T168,Skip Kendall,72,"36' 9""",5660.25,154,+11
169,170,170,John Huston,74,"36' 10""",5930.75,161,+15
170,T171,T171,Michael Allen,84,"37' 1""",5860.9169999999995,158,E
171,T171,T171,Carlos Franco,86,"37' 1""",6373.1669999999995,172,+8
172,173,173,Alex Aragon,63,"37' 4""",3809.583,102,+21
173,174,174,Tom Lehman,70,"37' 6""",4579.833,122,+11
174,175,175,Kris Cox,83,"37' 7""",5530.25,147,+9
175,T176,T176,Todd Fischer,101,"37' 9""",9404.25,249,+35
176,T176,T176,Charles Howell III,96,"37' 9""",5922.1669999999995,157,+20
177,T178,T178,Mathias Grönberg,92,"37' 10""",6589.9169999999995,174,+9
178,T178,T178,Roger Tambellini,64,"37' 10""",4459.667,118,+18
179,180,180,Brian Bateman,69,"38' 2""",5264.25,138,+12
180,181,181,Tag Ridings,103,"38' 4""",6826.1669999999995,178,+21
181,182,182,Chris Riley,86,"38' 5""",6609.9169999999995,172,+10
182,183,183,Aaron Baddeley,78,"38' 6""",7119.9169999999995,185,+13
183,184,184,Len Mattiace,59,"38' 9""",4381.5,113,+11
184,185,185,J.L. Lewis,57,"38' 11""",4979.25,128,+19
185,186,186,Mike Sposa,68,"39' 1""",5235.417,134,+9
186,T187,T187,Ryuji Imada,105,"39' 2""",8807.583,225,+4
187,T187,T187,Mark O'Meara,52,"39' 2""",4234.083,108,+19
188,189,189,Brad Faxon,78,"39' 8""",7893.1669999999995,199,+23
189,190,190,Todd Hamilton,72,"39' 9""",5169.583,130,+20
190,T191,T191,James Driscoll,80,"39' 10""",6130.1669999999995,154,+12
191,T191,T191,Jason Schultz,77,"39' 10""",5693.9169999999995,143,+16
192,193,193,Greg Chalmers,71,"39' 11""",5185.5,130,+33
193,194,194,Chris Smith,67,"40' 5""",4160.583,103,+14
194,195,195,"John Engler, Jr.",69,"41' 0""",5449.75,133,+20
195,196,196,Ryan Hietala,61,"44' 0""",3872.583,88,+23
