,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Kirk Triplett,58,"13' 3""",145.833,11,-3
1,2,2,Padraig Harrington,54,"15' 8""",360.333,23,-5
2,3,3,Joey Sindelar,90,"22' 0""",769.9169999999999,35,+2
3,4,4,Rory Sabbatini,84,"22' 5""",762.4169999999999,34,-2
4,5,5,Bob May,65,"22' 6""",561.8330000000001,25,-2
5,6,6,Kenny Perry,73,"23' 1""",531.1669999999999,23,-1
6,7,7,Adam Scott,70,"23' 2""",531.9169999999999,23,+4
7,T8,T8,Robert Allenby,79,"23' 10""",357.833,15,+3
8,T8,T8,Chris Riley,86,"23' 10""",596.1669999999999,25,-1
9,10,10,Vance Veazey,59,"24' 1""",650.6669999999999,27,-1
10,11,11,Jeff Brehaut,100,"24' 3""",971.5,40,+1
11,12,12,Pat Perez,50,"24' 6""",367.083,15,E
12,T13,T13,Corey Pavin,74,"24' 10""",322.91700000000003,13,-1
13,T13,T13,Justin Rose,98,"24' 10""",843.5,34,-3
14,15,15,Alex Cejka,93,"25' 2""",805.0830000000001,32,-2
15,16,16,Eric Axley,91,"25' 3""",807.0830000000001,32,+3
16,17,17,Robert Damron,91,"25' 6""",1146.333,45,-1
17,18,18,Ryuji Imada,105,"25' 7""",1022.0,40,-5
18,19,19,Charles Howell III,96,"26' 2""",1047.5,40,-4
19,T20,T20,Tim Clark,80,"26' 3""",315.25,12,-1
20,T20,T20,Joe Durant,101,"26' 3""",786.75,30,E
21,T20,T20,Bob Estes,85,"26' 3""",917.75,35,E
22,T20,T20,Omar Uresti,61,"26' 3""",629.3330000000001,24,+9
23,T24,T24,Doug Barron,74,"26' 5""",476.083,18,+4
24,T24,T24,Steve Stricker,64,"26' 5""",660.9169999999999,25,-1
25,26,26,Greg Kraft,79,"26' 7""",612.0830000000001,23,-1
26,27,27,Chris DiMarco,83,"26' 8""",559.1669999999999,21,+2
27,28,28,J.P. Hayes,55,"26' 10""",509.167,19,-1
28,T29,T29,Danny Ellis,68,"26' 11""",753.5830000000001,28,+6
29,T29,T29,Justin Leonard,83,"26' 11""",377.0,14,+8
30,31,31,Shaun Micheel,96,"27' 0""",1051.667,39,+4
31,T32,T32,Steve Flesch,119,"27' 1""",1273.333,47,+2
32,T32,T32,Skip Kendall,72,"27' 1""",486.833,18,+1
33,T32,T32,Ryan Moore,68,"27' 1""",623.1669999999999,23,+3
34,T35,T35,Daisuke Maruyama,83,"27' 2""",787.9169999999999,29,+1
35,T35,T35,John Senden,96,"27' 2""",1113.167,41,+5
36,T37,T37,John Cook,67,"27' 5""",494.167,18,+1
37,T37,T37,Sergio Garcia,59,"27' 5""",630.5830000000001,23,+1
38,T39,T39,Mark Calcavecchia,94,"27' 6""",935.0830000000001,34,E
39,T39,T39,Phil Mickelson,74,"27' 6""",742.4169999999999,27,+3
40,41,41,David Howell,52,"28' 0""",308.25,11,+1
41,42,42,Brett Wetterich,82,"28' 1""",1207.75,43,-2
42,43,43,Jason Bohn,104,"28' 3""",988.4169999999999,35,+1
43,T44,T44,Olin Browne,108,"28' 4""",1077.917,38,E
44,T44,T44,Brian Davis,92,"28' 4""",933.6669999999999,33,+1
45,46,46,Michael Allen,84,"28' 5""",1335.4170000000001,47,-3
46,47,47,"Wes Short, Jr.",96,"28' 6""",1484.0,52,+6
47,48,48,Shane Bertsch,104,"28' 7""",1115.833,39,+5
48,T49,T49,Bubba Dickerson,98,"28' 8""",1146.667,40,-3
49,T49,T49,Kent Jones,103,"28' 8""",946.4169999999999,33,-2
50,51,51,Billy Andrade,78,"28' 11""",808.6669999999999,28,+3
51,T52,T52,Stephen Ames,63,"29' 1""",726.4169999999999,25,+4
52,T52,T52,Daniel Chopra,110,"29' 1""",1077.417,37,+6
53,54,54,Scott Verplank,88,"29' 2""",669.9169999999999,23,+3
54,55,55,Jerry Smith,94,"29' 3""",818.1669999999999,28,-2
55,56,56,Matt Hansen,68,"29' 4""",1086.417,37,-1
56,T57,T57,K.J. Choi,93,"29' 5""",1028.917,35,-5
57,T57,T57,Rod Pampling,89,"29' 5""",735.75,25,+1
58,T57,T57,Patrick Sheehan,104,"29' 5""",1237.083,42,-5
59,T57,T57,Hidemichi Tanaka,74,"29' 5""",1028.5,35,+2
60,T61,T61,Todd Fischer,101,"29' 6""",1149.167,39,-3
61,T61,T61,Dudley Hart,83,"29' 6""",1032.5,35,+2
62,T63,T63,David Branshaw,98,"29' 7""",798.5,27,+6
63,T63,T63,Mike Sposa,68,"29' 7""",916.5830000000001,31,+3
64,T63,T63,Tjaart van der Walt,60,"29' 7""",1065.917,36,-1
65,66,66,Craig Barlow,77,"29' 8""",770.75,26,-4
66,T67,T67,Henrik Bjornstad,97,"29' 9""",1279.583,43,+3
67,T67,T67,Mike Weir,88,"29' 9""",1129.25,38,+4
68,T69,T69,Brent Geiberger,99,"29' 10""",1252.083,42,-5
69,T69,T69,Mark O'Meara,52,"29' 10""",687.0,23,E
70,T71,T71,Fred Couples,52,"29' 11""",538.0830000000001,18,E
71,T71,T71,John Rollins,93,"29' 11""",927.5830000000001,31,+4
72,T71,T71,Bubba Watson,83,"29' 11""",1737.0829999999999,58,+9
73,74,74,Jonathan Kaye,95,"30' 0""",1319.0,44,+3
74,75,75,Jeff Gove,91,"30' 2""",1207.0,40,E
75,T76,T76,Brian Gay,107,"30' 3""",1541.6670000000001,51,+2
76,T76,T76,Tom Lehman,70,"30' 3""",544.5,18,+3
77,T78,T78,Woody Austin,107,"30' 4""",1364.5,45,+8
78,T78,T78,Chris Couch,75,"30' 4""",1062.667,35,E
79,T78,T78,Stephen Leaney,84,"30' 4""",849.0830000000001,28,+5
80,81,81,Lee Janzen,79,"30' 5""",1004.25,33,+7
81,82,82,Alex Aragon,63,"30' 6""",1037.333,34,+5
82,T83,T83,Stuart Appleby,83,"30' 7""",1162.25,38,E
83,T83,T83,J.J. Henry,96,"30' 7""",1069.417,35,+4
84,85,85,Ian Leggatt,80,"30' 8""",1286.667,42,+7
85,T86,T86,Briny Baird,81,"30' 9""",1139.25,37,+6
86,T86,T86,Bart Bryant,87,"30' 9""",646.25,21,E
87,T86,T86,Steve Jones,83,"30' 9""",769.3330000000001,25,+5
88,T86,T86,Shigeki Maruyama,94,"30' 9""",1259.25,41,-2
89,T90,T90,Jim Furyk,89,"30' 10""",523.8330000000001,17,+3
90,T90,T90,Scott Gutschewski,53,"30' 10""",554.5,18,+2
91,T92,T92,Mathias Grönberg,92,"31' 1""",1181.5,38,+3
92,T92,T92,Trevor Immelman,86,"31' 1""",1087.333,35,-5
93,94,94,John Daly,51,"31' 2""",747.0830000000001,24,+6
94,95,95,Bob Tway,81,"31' 3""",1092.333,35,+3
95,T96,T96,Freddie Jacobson,56,"31' 4""",972.1669999999999,31,-1
96,T96,T96,Zach Johnson,98,"31' 4""",1565.6670000000001,50,+5
97,T96,T96,Carl Pettersson,95,"31' 4""",1315.3329999999999,42,E
98,T96,T96,D.A. Points,82,"31' 4""",1096.583,35,+7
99,T100,T100,Steve Elkington,52,"31' 5""",283.08299999999997,9,E
100,T100,T100,Robert Gamez,94,"31' 5""",1100.5,35,+3
101,T100,T100,Joe Ogilvie,95,"31' 5""",1443.8329999999999,46,+3
102,T103,T103,Mark Brooks,90,"31' 7""",915.0,29,+9
103,T103,T103,Jon Mills,68,"31' 7""",1041.667,33,+4
104,105,105,Peter Lonard,77,"31' 8""",1109.667,35,+2
105,T106,T106,Arjun Atwal,97,"31' 9""",983.0,31,+2
106,T106,T106,Arron Oberholser,82,"31' 9""",635.1669999999999,20,-2
107,108,108,Nathan Green,108,"31' 10""",1177.0,37,-1
108,T109,T109,Marco Dawson,87,"32' 0""",1567.0829999999999,49,+3
109,T109,T109,Frank Lickliter II,99,"32' 0""",1246.583,39,+2
110,T109,T109,D.J. Trahan,92,"32' 0""",1120.583,35,+2
111,T109,T109,Camilo Villegas,95,"32' 0""",1569.8329999999999,49,+14
112,113,113,Troy Matteson,101,"32' 1""",1635.3329999999999,51,+7
113,T114,T114,J.B. Holmes,81,"32' 2""",1223.083,38,+12
114,T114,T114,Ryan Palmer,101,"32' 2""",1351.75,42,+4
115,T116,T116,Will MacKenzie,91,"32' 3""",1097.083,34,E
116,T116,T116,Hunter Mahan,98,"32' 3""",1127.417,35,+5
117,T116,T116,Ted Purdy,103,"32' 3""",1323.25,41,+6
118,119,119,David Duval,71,"32' 4""",1035.417,32,+1
119,T120,T120,Chad Campbell,91,"32' 5""",908.75,28,+7
120,T120,T120,Ben Curtis,86,"32' 5""",842.1669999999999,26,+4
121,122,122,Nick Watney,97,"32' 6""",1334.1670000000001,41,+4
122,T123,T123,Mathew Goggin,72,"32' 7""",715.9169999999999,22,+3
123,T123,T123,Duffy Waldorf,96,"32' 7""",912.0830000000001,28,+3
124,T125,T125,Davis Love III,85,"32' 8""",1175.0,36,+3
125,T125,T125,Steve Lowery,99,"32' 8""",1045.417,32,+1
126,T125,T125,David McKenzie,82,"32' 8""",1077.417,33,+4
127,T125,T125,Jason Schultz,77,"32' 8""",1142.417,35,+6
128,T129,T129,Jeff Maggert,81,"32' 9""",819.0830000000001,25,E
129,T129,T129,Brett Quigley,109,"32' 9""",1834.6670000000001,56,+5
130,131,131,David Toms,76,"33' 1""",993.25,30,+4
131,T132,T132,Stewart Cink,93,"33' 2""",1060.25,32,+12
132,T132,T132,Larry Mize,53,"33' 2""",331.25,10,+1
133,T132,T132,Tim Petrovic,95,"33' 2""",1259.75,38,-2
134,135,135,Michael Connell,51,"33' 3""",598.8330000000001,18,+4
135,136,136,Carlos Franco,86,"33' 4""",1033.417,31,+7
136,T137,T137,Kris Cox,83,"33' 5""",1403.0829999999999,42,+1
137,T137,T137,Dean Wilson,115,"33' 5""",1603.8329999999999,48,-1
138,139,139,Tim Herron,82,"33' 6""",1272.417,38,+5
