,Approaches_from_100-125_yards_RANK THIS WEEK,Approaches_from_100-125_yards_RANK LAST WEEK,Approaches_from_100-125_yards_PLAYER NAME,Approaches_from_100-125_yards_ROUNDS,Approaches_from_100-125_yards_AVG,Approaches_from_100-125_yards_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_# OF ATTEMPTS,Approaches_from_100-125_yards_RELATIVE TO PAR
0,1,1,Ernie Els,69,"16' 3""",846.0830000000001,52,-13
1,2,2,Tim Herron,82,"16' 4""",1423.8329999999999,87,-17
2,T3,T3,Trevor Immelman,86,"16' 10""",2004.0,119,-27
3,T3,T3,Scott Verplank,88,"16' 10""",1771.6670000000001,105,-19
4,5,5,Phil Mickelson,74,"17' 1""",1296.083,76,-19
5,T6,T6,Chris DiMarco,83,"17' 5""",1550.9170000000001,89,-15
6,T6,T6,Tiger Woods,55,"17' 5""",869.8330000000001,50,-8
7,T8,T8,Jim Furyk,89,"17' 6""",2192.25,125,-36
8,T8,T8,J.P. Hayes,55,"17' 6""",1663.5829999999999,95,-12
9,T10,T10,Will MacKenzie,91,"17' 8""",2136.583,121,-19
10,T10,T10,Kirk Triplett,58,"17' 8""",1377.25,78,-10
11,12,12,Fred Funk,106,"17' 9""",2292.833,129,-17
12,T13,T13,Ben Curtis,86,"17' 10""",1929.4170000000001,108,-23
13,T13,T13,Lee Janzen,79,"17' 10""",1854.4170000000001,104,-23
14,T13,T13,Adam Scott,70,"17' 10""",1785.9170000000001,100,-27
15,T13,T13,Omar Uresti,61,"17' 10""",1732.8329999999999,97,-23
16,T17,T17,Alex Cejka,93,"17' 11""",2271.583,127,-15
17,T17,T17,Stewart Cink,93,"17' 11""",1989.0,111,-18
18,T17,T17,David Howell,52,"17' 11""",1004.0830000000001,56,-11
19,T20,T20,Todd Fischer,101,"18' 0""",1891.3329999999999,105,-17
20,T20,T20,Mike Weir,88,"18' 0""",2110.333,117,-15
21,22,22,José María Olazábal,62,"18' 2""",1143.0,63,-7
22,23,23,Steve Stricker,64,"18' 3""",1786.5,98,-18
23,T24,T24,Woody Austin,107,"18' 4""",2343.083,128,-27
24,T24,T24,Jason Bohn,104,"18' 4""",2597.417,142,-20
25,T24,T24,Ryuji Imada,105,"18' 4""",1963.9170000000001,107,-22
26,T27,T27,Todd Hamilton,72,"18' 5""",1691.4170000000001,92,-9
27,T27,T27,Bob May,65,"18' 5""",1750.5829999999999,95,-2
28,T27,T27,Larry Mize,53,"18' 5""",1508.6670000000001,82,-7
29,T30,T30,Retief Goosen,68,"18' 7""",1339.6670000000001,72,-12
30,T30,T30,Arron Oberholser,82,"18' 7""",1559.75,84,-16
31,T30,T30,Jerry Smith,94,"18' 7""",2374.833,128,-21
32,T30,T30,Bubba Watson,83,"18' 7""",1933.9170000000001,104,-27
33,34,34,Pat Perez,50,"18' 8""",1080.917,58,-9
34,T35,T35,Stephen Ames,63,"18' 9""",1427.3329999999999,76,-17
35,T35,T35,Briny Baird,81,"18' 9""",2619.5,140,-23
36,T35,T35,Kris Cox,83,"18' 9""",2325.0,124,-17
37,T38,T38,Shane Bertsch,104,"18' 10""",3014.75,160,-30
38,T38,T38,Chad Campbell,91,"18' 10""",1659.0829999999999,88,-8
39,T38,T38,Tim Clark,80,"18' 10""",1264.25,67,-14
40,T41,T41,Stuart Appleby,83,"18' 11""",1644.25,87,-8
41,T41,T41,Skip Kendall,72,"18' 11""",2004.8329999999999,106,-12
42,T41,T41,Chris Riley,86,"18' 11""",2756.417,146,-30
43,T41,T41,Joey Sindelar,90,"18' 11""",2473.083,131,-16
44,T45,T45,Billy Andrade,78,"19' 0""",2167.167,114,-13
45,T45,T45,Eric Axley,91,"19' 0""",2449.75,129,-26
46,T45,T45,Jonathan Byrd,66,"19' 0""",1707.9170000000001,90,-12
47,T45,T45,Zach Johnson,98,"19' 0""",2275.25,120,-15
48,T45,T45,Justin Leonard,83,"19' 0""",2218.5,117,-17
49,T45,T45,Greg Owen,79,"19' 0""",1788.3329999999999,94,-20
50,T51,T51,Mark Brooks,90,"19' 1""",2134.667,112,-11
51,T51,T51,John Huston,74,"19' 1""",2045.5,107,-16
