,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,1,Tiger Woods,55,-.157
1,2,2,Steve Stricker,64,-.104
2,3,3,Greg Owen,79,-.094
3,4,4,J.B. Holmes,81,-.088
4,5,5,Jim Furyk,89,-.063
5,6,6,Bob May,65,-.060
6,7,7,K.J. Choi,93,-.056
7,T8,T8,Ryan Moore,68,-.053
8,T8,T8,Bubba Watson,83,-.053
9,10,10,Lucas Glover,105,-.052
10,11,11,Chris DiMarco,83,-.035
11,12,12,Stewart Cink,93,-.034
12,13,13,Luke Donald,66,-.033
13,T14,T14,Bill Haas,99,-.032
14,T14,T14,Carl Pettersson,95,-.032
15,16,16,Jason Gore,86,-.027
16,T17,T17,Ernie Els,69,-.026
17,T17,T17,Geoff Ogilvy,76,-.026
18,19,19,Stuart Appleby,83,-.025
19,20,20,Jesper Parnevik,84,-.023
20,T21,T21,Robert Allenby,79,-.022
21,T21,T21,Trevor Immelman,86,-.022
22,T23,T23,John Cook,67,-.020
23,T23,T23,Arron Oberholser,82,-.020
24,T23,T23,Rory Sabbatini,84,-.020
25,T26,T26,Adam Scott,70,-.016
26,T26,T26,Vijay Singh,103,-.016
27,T28,T28,Ted Purdy,103,-.015
28,T28,T28,Charles Warren,93,-.015
29,30,30,Sean O'Hair,100,-.012
30,T31,T31,José María Olazábal,62,-.011
31,T31,T31,John Rollins,93,-.011
32,T31,T31,Mark Wilson,79,-.011
33,34,34,Shaun Micheel,96,-.010
34,35,35,Jonathan Byrd,66,-.008
35,36,36,Billy Andrade,78,-.007
36,T37,T37,Marco Dawson,87,-.006
37,T37,T37,Mike Weir,88,-.006
38,T39,T39,Michael Allen,84,E
39,T39,T39,Stephen Ames,63,E
40,T39,T39,Ben Crane,85,E
41,T39,T39,David Duval,71,E
42,T39,T39,Retief Goosen,68,E
43,T39,T39,Nathan Green,108,E
44,T39,T39,Padraig Harrington,54,E
45,T39,T39,Rod Pampling,89,E
46,T39,T39,Kenny Perry,73,E
47,48,48,Steve Flesch,119,+.004
48,49,49,John Senden,96,+.005
49,T50,T50,Tim Clark,80,+.006
50,T50,T50,Brandt Jobe,91,+.006
51,T50,T50,Joe Ogilvie,95,+.006
52,T53,T53,Bart Bryant,87,+.009
53,T53,T53,Stephen Leaney,84,+.009
54,T53,T53,Justin Rose,98,+.009
55,T53,T53,Jeff Sluman,101,+.009
56,57,57,Kevin Sutherland,100,+.010
57,58,58,John Daly,51,+.011
58,59,59,Brett Wetterich,82,+.012
59,T60,T60,Charley Hoffman,100,+.017
60,T60,T60,Jerry Kelly,100,+.017
61,T62,T62,Ryuji Imada,105,+.018
62,T62,T62,Scott Verplank,88,+.018
63,64,64,Will MacKenzie,91,+.019
64,T65,T65,Phil Mickelson,74,+.021
65,T65,T65,Brett Quigley,109,+.021
66,T65,T65,Paul Stankowski,70,+.021
67,T65,T65,Vaughn Taylor,88,+.021
68,T65,T65,Kirk Triplett,58,+.021
69,T70,T70,Tommy Armour III,65,+.023
70,T70,T70,Rich Beem,85,+.023
71,T70,T70,Jeff Maggert,81,+.023
72,T73,T73,Chad Campbell,91,+.024
73,T73,T73,Davis Love III,85,+.024
74,T75,T75,Briny Baird,81,+.029
75,T75,T75,Ben Curtis,86,+.029
76,T77,T77,Olin Browne,108,+.030
77,T77,T77,Bo Van Pelt,102,+.030
78,T79,T79,Richard Johnson,94,+.031
79,T79,T79,Thomas Levet,53,+.031
80,T79,T79,David Toms,76,+.031
81,T79,T79,Bob Tway,81,+.031
82,83,83,J.J. Henry,96,+.032
83,T84,T84,Paul Azinger,87,+.035
84,T84,T84,Jeff Overton,95,+.035
85,T84,T84,Corey Pavin,74,+.035
86,T84,T84,Tom Pernice Jr.,108,+.035
87,T84,T84,Duffy Waldorf,96,+.035
88,T89,T89,Jeff Gove,91,+.036
89,T89,T89,D.J. Trahan,92,+.036
90,T91,T91,Robert Gamez,94,+.037
91,T91,T91,Frank Lickliter II,99,+.037
92,T91,T91,Ryan Palmer,101,+.037
93,94,94,Brian Gay,107,+.038
94,T95,T95,D.A. Points,82,+.039
95,T95,T95,Heath Slocum,96,+.039
96,T95,T95,Camilo Villegas,95,+.039
97,98,98,Larry Mize,53,+.040
98,99,99,Alex Cejka,93,+.041
99,100,100,Jerry Smith,94,+.042
100,T101,T101,Daniel Chopra,110,+.044
