,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,T1,T1,Mark Brooks,90,-1.000
1,T1,T1,Bart Bryant,87,-1.000
2,T1,T1,John Cook,67,-1.000
3,T1,T1,David Duval,71,-1.000
4,T1,T1,Steve Elkington,52,-1.000
5,T1,T1,Robert Gamez,94,-1.000
6,T1,T1,Sergio Garcia,59,-1.000
7,T1,T1,Justin Leonard,83,-1.000
8,T1,T1,Bob May,65,-1.000
9,T1,T1,José María Olazábal,62,-1.000
10,T1,T1,Rod Pampling,89,-1.000
11,T1,T1,Tom Pernice Jr.,108,-1.000
12,T1,T1,Kenny Perry,73,-1.000
13,T1,T1,Ted Purdy,103,-1.000
14,T1,T1,Adam Scott,70,-1.000
15,T1,T1,Steve Stricker,64,-1.000
16,T1,T1,Hidemichi Tanaka,74,-1.000
17,T1,T1,Nicholas Thompson,96,-1.000
18,T1,T1,Tjaart van der Walt,60,-1.000
19,T1,T1,Bo Van Pelt,102,-1.000
20,21,21,Vijay Singh,103,-.833
21,T22,T22,Shane Bertsch,104,-.750
22,T22,T22,Davis Love III,85,-.750
23,T22,T22,Shaun Micheel,96,-.750
24,T22,T22,Kevin Sutherland,100,-.750
25,T26,T26,Eric Axley,91,-.667
26,T26,T26,Henrik Bjornstad,97,-.667
27,T26,T26,Dudley Hart,83,-.667
28,T26,T26,Will MacKenzie,91,-.667
29,T26,T26,Troy Matteson,101,-.667
30,T26,T26,Chris Riley,86,-.667
31,T26,T26,Charles Warren,93,-.667
32,T33,T33,Daniel Chopra,110,-.600
33,T33,T33,Danny Ellis,68,-.600
34,T33,T33,Carlos Franco,86,-.600
35,T33,T33,Retief Goosen,68,-.600
36,T33,T33,Phil Mickelson,74,-.600
37,T33,T33,Brett Quigley,109,-.600
38,T33,T33,Scott Verplank,88,-.600
39,T40,T40,Tommy Armour III,65,-.500
40,T40,T40,Arjun Atwal,97,-.500
41,T40,T40,Aaron Baddeley,78,-.500
42,T40,T40,Brian Bateman,69,-.500
43,T40,T40,Rich Beem,85,-.500
44,T40,T40,Jeff Brehaut,100,-.500
45,T40,T40,Olin Browne,108,-.500
46,T40,T40,Mark Calcavecchia,94,-.500
47,T40,T40,Alex Cejka,93,-.500
48,T40,T40,Greg Chalmers,71,-.500
49,T40,T40,Michael Connell,51,-.500
50,T40,T40,Fred Couples,52,-.500
51,T40,T40,Kris Cox,83,-.500
52,T40,T40,Marco Dawson,87,-.500
53,T40,T40,Chris DiMarco,83,-.500
54,T40,T40,James Driscoll,80,-.500
55,T40,T40,Ernie Els,69,-.500
56,T40,T40,Bob Estes,85,-.500
57,T40,T40,Jim Furyk,89,-.500
58,T40,T40,Lucas Glover,105,-.500
59,T40,T40,Jason Gore,86,-.500
60,T40,T40,Scott Gutschewski,53,-.500
61,T40,T40,Bill Haas,99,-.500
62,T40,T40,Todd Hamilton,72,-.500
63,T40,T40,Charley Hoffman,100,-.500
64,T40,T40,Lee Janzen,79,-.500
65,T40,T40,Bernhard Langer,77,-.500
66,T40,T40,Frank Lickliter II,99,-.500
67,T40,T40,Jon Mills,68,-.500
68,T40,T40,Ryan Moore,68,-.500
69,T40,T40,Jeff Overton,95,-.500
70,T40,T40,Greg Owen,79,-.500
71,T40,T40,Pat Perez,50,-.500
72,T40,T40,Tim Petrovic,95,-.500
73,T40,T40,Carl Pettersson,95,-.500
74,T40,T40,Jason Schultz,77,-.500
75,T40,T40,"Wes Short, Jr.",96,-.500
76,T40,T40,D.J. Trahan,92,-.500
77,T78,T78,Woody Austin,107,-.400
78,T78,T78,Steve Flesch,119,-.400
79,T78,T78,Mathias Grönberg,92,-.400
80,T78,T78,Jonathan Kaye,95,-.400
81,T78,T78,Stephen Leaney,84,-.400
82,T78,T78,Steve Lowery,99,-.400
83,T78,T78,Sean O'Hair,100,-.400
84,85,85,Jimmy Walker,60,-.375
85,T86,T86,Briny Baird,81,-.333
86,T86,T86,K.J. Choi,93,-.333
87,T86,T86,Stewart Cink,93,-.333
88,T86,T86,Brian Davis,92,-.333
89,T86,T86,Harrison Frazar,95,-.333
90,T86,T86,Brian Gay,107,-.333
91,T86,T86,Charles Howell III,96,-.333
92,T86,T86,Joe Ogilvie,95,-.333
93,T86,T86,D.A. Points,82,-.333
94,T86,T86,John Senden,96,-.333
95,T86,T86,Tiger Woods,55,-.333
96,97,97,Ian Leggatt,80,-.286
97,T98,T98,Robert Allenby,79,-.250
98,T98,T98,Joe Durant,101,-.250
99,T98,T98,Trevor Immelman,86,-.250
100,T98,T98,Kent Jones,103,-.250
101,T98,T98,Daisuke Maruyama,83,-.250
102,T98,T98,Tag Ridings,103,-.250
103,T98,T98,Duffy Waldorf,96,-.250
104,T105,T105,John Rollins,93,-.200
105,T105,T105,Camilo Villegas,95,-.200
106,T105,T105,Nick Watney,97,-.200
107,T108,T108,Jesper Parnevik,84,-.167
108,T108,T108,Dean Wilson,115,-.167
109,110,110,Brad Faxon,78,-.143
110,T111,T111,Michael Allen,84,E
111,T111,T111,Stephen Ames,63,E
112,T111,T111,Stuart Appleby,83,E
113,T111,T111,Alex Aragon,63,E
114,T111,T111,Paul Azinger,87,E
115,T111,T111,Craig Barlow,77,E
116,T111,T111,Doug Barron,74,E
117,T111,T111,Jonathan Byrd,66,E
118,T111,T111,Chad Campbell,91,E
119,T111,T111,Ben Crane,85,E
120,T111,T111,Robert Damron,91,E
121,T111,T111,Bubba Dickerson,98,E
122,T111,T111,"John Engler, Jr.",69,E
123,T111,T111,Robert Garrigus,85,E
124,T111,T111,Mathew Goggin,72,E
125,T111,T111,Paul Goydos,72,E
126,T111,T111,J.P. Hayes,55,E
127,T111,T111,J.J. Henry,96,E
128,T111,T111,Tim Herron,82,E
129,T111,T111,Ryan Hietala,61,E
130,T111,T111,Richard Johnson,94,E
131,T111,T111,Skip Kendall,72,E
132,T111,T111,Greg Kraft,79,E
133,T111,T111,Tom Lehman,70,E
134,T111,T111,Thomas Levet,53,E
135,T111,T111,J.L. Lewis,57,E
136,T111,T111,Hunter Mahan,98,E
137,T111,T111,Shigeki Maruyama,94,E
138,T111,T111,David McKenzie,82,E
139,T111,T111,Mark O'Meara,52,E
140,T111,T111,Corey Pavin,74,E
141,T111,T111,Heath Slocum,96,E
142,T111,T111,Chris Smith,67,E
143,T111,T111,Jerry Smith,94,E
144,T111,T111,Mike Sposa,68,E
145,T111,T111,Paul Stankowski,70,E
146,T111,T111,Roger Tambellini,64,E
147,T111,T111,Vaughn Taylor,88,E
148,T111,T111,David Toms,76,E
149,T111,T111,Kirk Triplett,58,E
150,T111,T111,Bob Tway,81,E
151,T111,T111,Omar Uresti,61,E
152,T111,T111,Vance Veazey,59,E
153,T154,T154,David Branshaw,98,+.250
154,T154,T154,Patrick Sheehan,104,+.250
155,T156,T156,Jason Bohn,104,+.333
156,T156,T156,Brent Geiberger,99,+.333
157,T158,T158,Tim Clark,80,+.500
158,T158,T158,Chris Couch,75,+.500
159,T158,T158,Jeff Gove,91,+.500
160,T158,T158,Freddie Jacobson,56,+.500
161,T158,T158,Billy Mayfair,94,+.500
162,T158,T158,Geoff Ogilvy,76,+.500
163,T158,T158,Jeff Sluman,101,+.500
164,T158,T158,Mike Weir,88,+.500
