,Approaches_from_200-225_yards_RANK THIS WEEK,Approaches_from_200-225_yards_RANK LAST WEEK,Approaches_from_200-225_yards_PLAYER NAME,Approaches_from_200-225_yards_ROUNDS,Approaches_from_200-225_yards_AVG,Approaches_from_200-225_yards_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_# OF ATTEMPTS,Approaches_from_200-225_yards_RELATIVE TO PAR
0,1,1,Padraig Harrington,54,"32' 6""",1819.25,56,-10
1,2,2,José María Olazábal,62,"32' 8""",2092.25,64,-7
2,3,3,Tiger Woods,55,"33' 3""",2260.0,68,-13
3,4,4,Phil Mickelson,74,"34' 0""",2514.5,74,-10
4,5,5,Davis Love III,85,"35' 1""",3121.167,89,-14
5,6,6,Robert Allenby,79,"35' 5""",3504.5,99,-8
6,7,7,Justin Rose,98,"35' 7""",4693.083,132,+2
7,8,8,Kenny Perry,73,"36' 6""",3105.0,85,-6
8,T9,T9,Chad Campbell,91,"36' 9""",3604.75,98,-6
9,T9,T9,Robert Gamez,94,"36' 9""",5030.417,137,+8
10,T11,T11,Jim Furyk,89,"36' 10""",4679.333,127,-12
11,T11,T11,Shigeki Maruyama,94,"36' 10""",4424.833,120,-5
12,T13,T13,Tommy Armour III,65,"36' 11""",3172.833,86,E
13,T13,T13,Chris DiMarco,83,"36' 11""",3355.917,91,+12
14,T13,T13,Corey Pavin,74,"36' 11""",4503.667,122,E
15,T13,T13,Steve Stricker,64,"36' 11""",3320.75,90,+3
16,17,17,Rory Sabbatini,84,"37' 0""",3401.167,92,E
17,18,18,Bob May,65,"37' 1""",3596.417,97,-2
18,19,19,Tim Clark,80,"37' 4""",3692.583,99,-5
19,T20,T20,Ernie Els,69,"37' 5""",3067.833,82,+1
20,T20,T20,Jeff Maggert,81,"37' 5""",5090.833,136,+9
21,T20,T20,Vijay Singh,103,"37' 5""",5275.0830000000005,141,-2
22,T23,T23,K.J. Choi,93,"37' 10""",4880.75,129,-2
23,T23,T23,Sergio Garcia,59,"37' 10""",2721.667,72,-10
24,T23,T23,Sean O'Hair,100,"37' 10""",4733.167,125,-6
25,26,26,David Howell,52,"37' 11""",1592.1670000000001,42,-6
26,T27,T27,Scott Gutschewski,53,"38' 1""",2819.083,74,-3
27,T27,T27,Duffy Waldorf,96,"38' 1""",4876.917,128,-8
28,29,29,Tom Lehman,70,"38' 3""",3020.0,79,-2
