,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,J.P. Hayes,55,-.163
1,2,2,Padraig Harrington,54,-.104
2,3,3,Mark O'Meara,52,-.082
3,4,4,Fred Funk,106,-.070
4,5,5,Justin Rose,98,-.063
5,6,6,Trevor Immelman,86,-.060
6,7,7,Todd Fischer,101,-.042
7,8,8,Kent Jones,103,-.031
8,9,9,Robert Allenby,79,-.029
9,10,10,Heath Slocum,96,-.024
10,11,11,Tom Pernice Jr.,108,-.016
11,12,12,Stuart Appleby,83,-.015
12,13,13,Alex Cejka,93,-.014
13,T14,T14,Frank Lickliter II,99,-.013
14,T14,T14,Jesper Parnevik,84,-.013
15,T16,T16,Jonathan Byrd,66,E
16,T16,T16,Steve Elkington,52,E
17,T16,T16,Paul Goydos,72,E
18,T16,T16,Arron Oberholser,82,E
19,T16,T16,Patrick Sheehan,104,E
20,T16,T16,Steve Stricker,64,E
21,T16,T16,Tiger Woods,55,E
22,23,23,Brian Gay,107,+.011
23,24,24,Nathan Green,108,+.014
24,25,25,K.J. Choi,93,+.018
25,26,26,Bart Bryant,87,+.019
26,27,27,Ryuji Imada,105,+.024
27,28,28,Scott Gutschewski,53,+.025
28,29,29,Dean Wilson,115,+.026
29,T30,T30,Matt Hansen,68,+.027
30,T30,T30,Skip Kendall,72,+.027
31,32,32,Nick Watney,97,+.030
32,33,33,Eric Axley,91,+.031
33,T34,T34,Joe Durant,101,+.033
34,T34,T34,Kirk Triplett,58,+.033
35,T36,T36,Jonathan Kaye,95,+.034
36,T36,T36,Peter Lonard,77,+.034
37,T36,T36,Bob May,65,+.034
38,39,39,Carl Pettersson,95,+.041
39,40,40,Daisuke Maruyama,83,+.042
40,41,41,Marco Dawson,87,+.044
41,T42,T42,Fred Couples,52,+.050
42,T42,T42,Pat Perez,50,+.050
43,T44,T44,Briny Baird,81,+.051
44,T44,T44,Tjaart van der Walt,60,+.051
45,46,46,John Huston,74,+.054
46,47,47,Rory Sabbatini,84,+.055
47,48,48,Jerry Smith,94,+.056
48,49,49,Charles Howell III,96,+.057
49,50,50,Chris Riley,86,+.058
50,T51,T51,Brent Geiberger,99,+.059
51,T51,T51,Kenny Perry,73,+.059
52,53,53,Len Mattiace,59,+.060
53,54,54,Billy Mayfair,94,+.061
54,T55,T55,Chris Couch,75,+.063
55,T55,T55,Brad Faxon,78,+.063
56,57,57,Mark Wilson,79,+.065
57,T58,T58,David Duval,71,+.067
58,T58,T58,José María Olazábal,62,+.067
59,60,60,Mark Calcavecchia,94,+.068
60,T61,T61,Bob Estes,85,+.069
61,T61,T61,Mike Sposa,68,+.069
62,63,63,Vaughn Taylor,88,+.070
63,64,64,Shigeki Maruyama,94,+.071
64,65,65,Kris Cox,83,+.072
65,66,66,Brett Wetterich,82,+.074
66,67,67,Sergio Garcia,59,+.075
67,68,68,Sean O'Hair,100,+.076
68,69,69,Craig Barlow,77,+.077
69,70,70,Steve Flesch,119,+.079
70,71,71,Greg Kraft,79,+.083
71,T72,T72,Robert Damron,91,+.086
72,T72,T72,Tim Petrovic,95,+.086
73,T74,T74,Michael Allen,84,+.088
74,T74,T74,Jim Furyk,89,+.088
75,T74,T74,Jeff Gove,91,+.088
76,77,77,Vijay Singh,103,+.089
77,78,78,Jeff Sluman,101,+.091
78,T79,T79,Olin Browne,108,+.092
79,T79,T79,Freddie Jacobson,56,+.092
80,T79,T79,Joey Sindelar,90,+.092
81,82,82,Vance Veazey,59,+.093
82,83,83,Tommy Armour III,65,+.095
83,T84,T84,Jeff Brehaut,100,+.096
84,T84,T84,Jeff Overton,95,+.096
85,T84,T84,Bo Van Pelt,102,+.096
86,87,87,Bubba Dickerson,98,+.098
87,88,88,Charles Warren,93,+.099
88,T89,T89,Daniel Chopra,110,+.103
89,T89,T89,Jason Schultz,77,+.103
90,91,91,Zach Johnson,98,+.104
91,92,92,Charley Hoffman,100,+.106
92,93,93,Michael Connell,51,+.108
93,T94,T94,Brian Davis,92,+.110
94,T94,T94,John Senden,96,+.110
95,T96,T96,Woody Austin,107,+.114
96,T96,T96,Lucas Glover,105,+.114
97,98,98,Jon Mills,68,+.115
98,99,99,Aaron Baddeley,78,+.117
99,100,100,Stephen Leaney,84,+.118
100,101,101,Steve Lowery,99,+.119
101,102,102,Brett Quigley,109,+.121
102,103,103,Shane Bertsch,104,+.122
103,T104,T104,Brian Bateman,69,+.123
104,T104,T104,Duffy Waldorf,96,+.123
105,T106,T106,Will MacKenzie,91,+.125
106,T106,T106,Corey Pavin,74,+.125
107,T106,T106,Ted Purdy,103,+.125
108,T109,T109,Ryan Hietala,61,+.130
109,T109,T109,David Howell,52,+.130
110,111,111,David Toms,76,+.132
111,T112,T112,Henrik Bjornstad,97,+.133
112,T112,T112,Scott Verplank,88,+.133
113,114,114,Stewart Cink,93,+.134
114,115,115,Hunter Mahan,98,+.136
115,T116,T116,Chris DiMarco,83,+.137
116,T116,T116,Tim Herron,82,+.137
117,T118,T118,Nicholas Thompson,96,+.138
118,T118,T118,Bob Tway,81,+.138
119,120,120,Brandt Jobe,91,+.140
120,T121,T121,Stephen Ames,63,+.143
121,T121,T121,John Rollins,93,+.143
122,T121,T121,Hidemichi Tanaka,74,+.143
123,T124,T124,Mark Brooks,90,+.145
124,T124,T124,Dudley Hart,83,+.145
125,126,126,Jason Bohn,104,+.147
126,127,127,David McKenzie,82,+.149
127,T128,T128,Adam Scott,70,+.150
128,T128,T128,Bubba Watson,83,+.150
129,130,130,Phil Mickelson,74,+.152
130,T131,T131,Tim Clark,80,+.154
131,T131,T131,"John Engler, Jr.",69,+.154
132,133,133,Paul Azinger,87,+.155
133,134,134,Carlos Franco,86,+.159
134,135,135,Chad Campbell,91,+.161
135,136,136,John Cook,67,+.163
136,137,137,Mike Weir,88,+.164
137,138,138,James Driscoll,80,+.165
138,T139,T139,David Branshaw,98,+.167
139,T139,T139,Shaun Micheel,96,+.167
140,T139,T139,Larry Mize,53,+.167
141,T139,T139,Joe Ogilvie,95,+.167
142,143,143,Mathias Grönberg,92,+.169
143,T144,T144,John Daly,51,+.172
144,T144,T144,J.J. Henry,96,+.172
145,T146,T146,Ernie Els,69,+.173
146,T146,T146,"Wes Short, Jr.",96,+.173
147,148,148,J.B. Holmes,81,+.174
148,149,149,Davis Love III,85,+.175
149,150,150,Ryan Palmer,101,+.176
150,151,151,Kevin Sutherland,100,+.182
151,152,152,Troy Matteson,101,+.184
152,153,153,Ian Poulter,53,+.185
153,154,154,Greg Owen,79,+.186
154,T155,T155,Rod Pampling,89,+.190
155,T155,T155,Tag Ridings,103,+.190
156,157,157,Ben Curtis,86,+.191
157,158,158,Harrison Frazar,95,+.196
158,159,159,D.J. Trahan,92,+.197
159,160,160,Bernhard Langer,77,+.200
160,161,161,Camilo Villegas,95,+.202
161,T162,T162,Ben Crane,85,+.204
162,T162,T162,J.L. Lewis,57,+.204
163,164,164,Greg Chalmers,71,+.210
164,165,165,Paul Stankowski,70,+.213
165,166,166,Doug Barron,74,+.215
166,T167,T167,Alex Aragon,63,+.219
167,T167,T167,Tom Lehman,70,+.219
168,169,169,Geoff Ogilvy,76,+.220
169,170,170,Jimmy Walker,60,+.221
170,T171,T171,Billy Andrade,78,+.222
171,T171,T171,Chris Smith,67,+.222
172,173,173,D.A. Points,82,+.227
173,174,174,Arjun Atwal,97,+.230
174,175,175,Ian Leggatt,80,+.233
175,176,176,Rich Beem,85,+.238
176,177,177,Retief Goosen,68,+.246
177,178,178,Jerry Kelly,100,+.250
178,179,179,Danny Ellis,68,+.254
179,180,180,Robert Gamez,94,+.262
180,181,181,Richard Johnson,94,+.265
181,182,182,Steve Jones,83,+.273
182,183,183,Robert Garrigus,85,+.286
183,184,184,Roger Tambellini,64,+.294
184,185,185,Ryan Moore,68,+.300
185,186,186,Lee Janzen,79,+.302
