,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
32,33,33,Jeff Brehaut,100,58.98,151,256,E
33,T34,T34,Steve Elkington,52,58.67,88,150,-0.02
34,T34,T34,Roger Tambellini,64,58.67,88,150,+0.06
35,36,36,Jerry Kelly,100,58.42,163,279,-0.11
36,37,37,Scott Gutschewski,53,58.41,66,113,-0.05
37,38,38,John Rollins,93,58.37,129,221,-0.16
38,39,39,Brett Quigley,109,58.14,175,301,-0.11
39,40,40,Joe Durant,101,57.99,185,319,-0.08
40,41,41,Adam Scott,70,57.79,89,154,-0.21
41,42,42,Camilo Villegas,95,57.63,136,236,-0.10
42,43,43,Charley Hoffman,100,57.53,126,219,-0.12
43,44,44,Billy Mayfair,94,57.41,155,270,-0.06
44,45,45,Rory Sabbatini,84,57.35,121,211,-0.15
45,46,46,J.J. Henry,96,57.32,137,239,-0.11
46,47,47,Duffy Waldorf,96,56.97,143,251,-0.11
47,48,48,Jeff Sluman,101,56.93,156,274,-0.17
48,49,49,Fred Funk,106,56.77,176,310,-0.08
49,50,50,Ben Crane,85,56.74,122,215,-0.13
50,51,51,Ben Curtis,86,56.7,148,261,-0.14
51,52,52,Sean O'Hair,100,56.68,123,217,-0.17
52,53,53,Bob Tway,81,56.67,119,210,-0.13
53,54,54,Mathias Grönberg,92,56.65,115,203,-0.09
54,55,55,Kris Cox,83,56.59,103,182,-0.09
55,56,56,Jonathan Kaye,95,56.47,131,232,-0.06
56,57,57,Ted Purdy,103,56.41,132,234,-0.21
57,58,58,Greg Kraft,79,56.28,121,215,-0.09
58,59,59,Bill Haas,99,56.25,153,272,-0.16
59,60,60,Paul Goydos,72,56.22,122,217,-0.08
60,61,61,Nathan Green,108,56.09,175,312,-0.13
61,62,62,Henrik Bjornstad,97,56.0,140,250,-0.15
62,63,63,Mathew Goggin,72,55.95,94,168,-0.02
63,64,64,Craig Barlow,77,55.92,85,152,-0.08
64,65,65,Jeff Gove,91,55.79,135,242,-0.10
65,66,66,John Daly,51,55.77,58,104,-0.09
66,67,67,Ian Leggatt,80,55.72,112,201,-0.15
67,68,68,Zach Johnson,98,55.69,142,255,-0.12
68,69,69,J.P. Hayes,55,55.63,79,142,-0.06
69,70,70,Richard Johnson,94,55.59,164,295,-0.12
70,T71,T71,Kevin Sutherland,100,55.56,145,261,-0.12
71,T71,T71,Tjaart van der Walt,60,55.56,80,144,-0.05
72,73,73,Jeff Maggert,81,55.46,127,229,-0.13
73,74,74,Tom Lehman,70,55.41,87,157,-0.03
74,75,75,Bubba Watson,83,55.29,94,170,-0.16
75,76,76,Bernhard Langer,77,55.26,105,190,-0.02
76,77,77,Corey Pavin,74,55.25,121,219,-0.10
77,78,78,Daisuke Maruyama,83,55.2,122,221,-0.11
78,79,79,Jason Gore,86,55.19,101,183,-0.13
79,T80,T80,Jonathan Byrd,66,55.13,86,156,-0.20
80,T80,T80,Jimmy Walker,60,55.13,86,156,-0.15
81,82,82,Skip Kendall,72,55.08,103,187,-0.08
82,83,83,Shaun Micheel,96,55.07,152,276,-0.14
83,84,84,Will MacKenzie,91,55.0,110,200,-0.07
84,85,85,Brent Geiberger,99,54.98,149,271,-0.16
85,86,86,Paul Stankowski,70,54.91,95,173,-0.09
86,87,87,Jason Bohn,104,54.88,135,246,-0.07
87,T88,T88,Ernie Els,69,54.86,79,144,-0.10
88,T88,T88,Matt Hansen,68,54.86,79,144,-0.09
89,T90,T90,Tim Clark,80,54.82,125,228,-0.14
90,T90,T90,James Driscoll,80,54.82,108,197,-0.06
91,T90,T90,Davis Love III,85,54.82,91,166,-0.19
92,93,93,Peter Lonard,77,54.78,126,230,-0.08
93,94,94,Kent Jones,103,54.77,155,283,-0.10
94,95,95,Robert Damron,91,54.73,133,243,-0.07
95,96,96,Stewart Cink,93,54.67,123,225,-0.20
96,97,97,Jesper Parnevik,84,54.63,124,227,-0.19
97,98,98,Michael Connell,51,54.62,65,119,+0.05
98,99,99,Ryan Moore,68,54.59,101,185,-0.16
99,100,100,Carl Pettersson,95,54.55,132,242,-0.13
100,T101,T101,Steve Lowery,99,54.39,130,239,-0.12
101,T101,T101,Mark Wilson,79,54.39,130,239,-0.19
102,103,103,Charles Howell III,96,54.38,118,217,-0.09
103,104,104,Mark Brooks,90,54.33,138,254,-0.09
104,105,105,Robert Garrigus,85,54.32,88,162,-0.07
105,106,106,Harrison Frazar,95,54.26,102,188,-0.15
106,107,107,David McKenzie,82,54.05,120,222,-0.09
107,108,108,"Wes Short, Jr.",96,54.03,114,211,-0.05
108,109,109,Nicholas Thompson,96,53.95,116,215,-0.05
109,110,110,Chris Couch,75,53.93,96,178,-0.03
110,111,111,Brian Bateman,69,53.85,91,169,-0.12
111,112,112,Troy Matteson,101,53.82,134,249,-0.08
112,113,113,Bubba Dickerson,98,53.77,114,212,-0.12
113,114,114,José María Olazábal,62,53.72,65,121,-0.14
114,115,115,Woody Austin,107,53.59,164,306,-0.10
115,116,116,Chris Smith,67,53.54,68,127,-0.09
116,T117,T117,Hunter Mahan,98,53.49,138,258,-0.17
117,T117,T117,Kirk Triplett,58,53.49,92,172,-0.13
118,119,119,Carlos Franco,86,53.3,121,227,-0.09
119,120,120,Mark Calcavecchia,94,53.26,147,276,-0.14
120,121,121,Mike Weir,88,53.24,115,216,-0.19
121,122,122,Patrick Sheehan,104,53.2,133,250,-0.06
122,T123,T123,Stuart Appleby,83,53.0,106,200,-0.13
123,T123,T123,David Toms,76,53.0,106,200,-0.11
124,125,125,Ian Poulter,53,52.99,71,134,-0.11
125,126,126,David Howell,52,52.87,46,87,-0.11
126,127,127,Paul Azinger,87,52.83,140,265,-0.09
127,128,128,Tom Pernice Jr.,108,52.61,151,287,-0.19
128,T129,T129,Jeff Overton,95,52.56,113,215,-0.15
129,T129,T129,Ron Whittaker,81,52.56,123,234,-0.11
130,T131,T131,Eric Axley,91,52.51,115,219,-0.12
131,T131,T131,Tim Herron,82,52.51,94,179,-0.05
132,T133,T133,Luke Donald,66,52.47,85,162,-0.16
133,T133,T133,David Duval,71,52.47,85,162,-0.28
134,135,135,Steve Flesch,119,52.45,182,347,-0.16
135,136,136,John Cook,67,52.36,100,191,-0.18
136,137,137,Tommy Armour III,65,52.35,89,170,-0.13
137,138,138,Olin Browne,108,52.33,157,300,-0.10
138,139,139,Stephen Ames,63,52.03,77,148,-0.21
139,140,140,D.J. Trahan,92,51.87,111,214,-0.08
140,141,141,Jerry Smith,94,51.82,142,274,-0.15
141,142,142,Frank Lickliter II,99,51.69,138,267,-0.12
142,143,143,Vance Veazey,59,51.55,83,161,-0.14
143,144,144,Billy Andrade,78,51.53,101,196,-0.20
144,145,145,Joe Ogilvie,95,51.38,112,218,-0.18
145,146,146,Justin Leonard,83,51.22,105,205,-0.12
146,147,147,Lee Janzen,79,51.18,108,211,-0.10
147,148,148,Dean Wilson,115,51.16,154,301,-0.10
148,149,149,D.A. Points,82,51.07,119,233,-0.18
149,150,150,John Huston,74,51.02,100,196,-0.02
150,151,151,Arjun Atwal,97,50.97,131,257,-0.13
151,152,152,Rich Beem,85,50.93,82,161,-0.13
152,T153,T153,Robert Gamez,94,50.9,141,277,-0.16
153,T153,T153,Rod Pampling,89,50.9,113,222,-0.11
154,155,155,Shane Bertsch,104,50.85,150,295,-0.09
155,156,156,Daniel Chopra,110,50.78,130,256,-0.17
156,T157,T157,Ryuji Imada,105,50.67,152,300,-0.07
157,T157,T157,Freddie Jacobson,56,50.67,76,150,-0.08
158,159,159,Mike Sposa,68,50.6,85,168,E
159,160,160,Stephen Leaney,84,50.54,140,277,-0.15
160,161,161,Vaughn Taylor,88,50.4,126,250,-0.25
161,T162,T162,Danny Ellis,68,50.0,84,168,-0.11
162,T162,T162,Brian Gay,107,50.0,180,360,-0.17
163,T162,T162,Retief Goosen,68,50.0,59,118,-0.25
164,T162,T162,Padraig Harrington,54,50.0,56,112,-0.14
165,T162,T162,Jon Mills,68,50.0,72,144,-0.07
166,T162,T162,Ryan Palmer,101,50.0,124,248,-0.14
167,168,168,Pat Perez,50,49.6,62,125,-0.06
168,169,169,Fred Couples,52,49.49,49,99,-0.12
169,170,170,J.L. Lewis,57,49.1,82,167,+0.01
170,171,171,Geoff Ogilvy,76,49.04,77,157,-0.18
171,172,172,Alex Aragon,63,48.99,73,149,-0.08
172,173,173,Steve Jones,83,48.94,115,235,-0.10
173,174,174,Brian Davis,92,48.84,126,258,-0.13
174,175,175,Marco Dawson,87,48.83,104,213,-0.21
175,T176,T176,Phil Mickelson,74,48.7,56,115,-0.11
176,T176,T176,Tag Ridings,103,48.7,112,230,-0.04
177,178,178,Dudley Hart,83,48.68,111,228,-0.09
178,179,179,Larry Mize,53,48.51,65,134,-0.17
179,180,180,Len Mattiace,59,48.41,76,157,-0.18
180,181,181,Aaron Baddeley,78,48.18,119,247,-0.13
181,182,182,Michael Allen,84,47.87,101,211,-0.13
182,183,183,Doug Barron,74,47.71,104,218,-0.10
183,184,184,Brad Faxon,78,47.62,130,273,-0.08
184,185,185,Omar Uresti,61,47.3,70,148,-0.03
185,186,186,Tim Petrovic,95,47.13,123,261,-0.04
186,187,187,Jason Schultz,77,46.74,86,184,-0.12
187,188,188,Shigeki Maruyama,94,46.03,110,239,-0.14
188,189,189,Chris Riley,86,45.91,101,220,-0.13
189,190,190,Mark O'Meara,52,45.83,66,144,-0.06
190,191,191,"John Engler, Jr.",69,44.32,78,176,-0.09
191,192,192,Todd Fischer,101,44.2,141,319,-0.11
192,193,193,Todd Hamilton,72,43.72,80,183,-0.19
193,194,194,Hidemichi Tanaka,74,43.54,91,209,-0.04
194,195,195,Greg Chalmers,71,40.11,75,187,-0.08
195,196,196,Ryan Hietala,61,37.17,42,113,+0.07
