,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
81,T82,T82,Paul Azinger,87,"46' 11""",11914.833,254,+43
82,T82,T82,Jason Gore,86,"46' 11""",10322.75,220,+18
83,T84,T84,Alex Aragon,63,"47' 0""",9065.25,193,+31
84,T84,T84,Ben Curtis,86,"47' 0""",8555.917,182,+33
85,T84,T84,Duffy Waldorf,96,"47' 0""",10066.75,214,+22
86,T84,T84,Ron Whittaker,81,"47' 0""",9265.167,197,+57
87,T88,T88,Bart Bryant,87,"47' 1""",7114.8330000000005,151,+32
88,T88,T88,Daisuke Maruyama,83,"47' 1""",7768.9169999999995,165,+28
89,T88,T88,Bubba Watson,83,"47' 1""",11252.0,239,+14
90,T91,T91,Todd Fischer,101,"47' 2""",11468.583,243,+37
91,T91,T91,Dudley Hart,83,"47' 2""",11376.917,241,+25
92,93,93,Justin Leonard,83,"47' 3""",6992.5,148,+24
93,T94,T94,Brian Gay,107,"47' 5""",12331.5,260,+36
94,T94,T94,Jeff Gove,91,"47' 5""",10858.333,229,+15
95,T94,T94,Tjaart van der Walt,60,"47' 5""",5931.5,125,+14
96,T97,T97,David Branshaw,98,"47' 6""",9788.833,206,+37
97,T97,T97,Steve Flesch,119,"47' 6""",13337.417,281,+28
98,T97,T97,Ryan Palmer,101,"47' 6""",11545.917,243,+31
99,T100,T100,J.P. Hayes,55,"47' 7""",5283.0830000000005,111,+14
100,T100,T100,Lee Janzen,79,"47' 7""",10809.667,227,+48
101,T100,T100,Vance Veazey,59,"47' 7""",7905.25,166,+7
102,T103,T103,Robert Allenby,79,"47' 8""",7102.6669999999995,149,+13
103,T103,T103,Jason Bohn,104,"47' 8""",10006.0,210,+29
104,T105,T105,Doug Barron,74,"47' 9""",7063.0830000000005,148,+32
105,T105,T105,J.B. Holmes,81,"47' 9""",9166.75,192,+43
106,T105,T105,John Huston,74,"47' 9""",9887.667,207,+41
107,T108,T108,Danny Ellis,68,"47' 10""",8511.5,178,+18
108,T108,T108,Ian Leggatt,80,"47' 10""",11568.417,242,+43
109,T110,T110,Retief Goosen,68,"47' 11""",7330.9169999999995,153,+7
110,T110,T110,Troy Matteson,101,"47' 11""",14515.417,303,+27
111,T110,T110,D.A. Points,82,"47' 11""",10541.333,220,+44
112,T113,T113,Steve Lowery,99,"48' 0""",11619.5,242,+39
113,T113,T113,John Rollins,93,"48' 0""",9457.583,197,+23
114,115,115,Zach Johnson,98,"48' 1""",9328.333,194,+39
115,T116,T116,Brett Quigley,109,"48' 2""",14458.0,300,+21
116,T116,T116,Heath Slocum,96,"48' 2""",8193.167,170,+15
117,T118,T118,Shane Bertsch,104,"48' 3""",11488.75,238,+44
118,T118,T118,Olin Browne,108,"48' 3""",9601.75,199,+48
119,T118,T118,Harrison Frazar,95,"48' 3""",11233.75,233,+28
120,T121,T121,Chris Couch,75,"48' 4""",9949.417,206,+35
121,T121,T121,Marco Dawson,87,"48' 4""",10539.167,218,+31
122,T121,T121,Rod Pampling,89,"48' 4""",8412.167,174,+16
123,T121,T121,Roger Tambellini,64,"48' 4""",9139.667,189,+31
124,T125,T125,Bubba Dickerson,98,"48' 5""",11384.667,235,+46
125,T125,T125,Jim Furyk,89,"48' 5""",6832.0830000000005,141,+15
126,T125,T125,Charles Howell III,96,"48' 5""",13758.083,284,+17
127,T125,T125,David McKenzie,82,"48' 5""",8470.333,175,+25
128,T125,T125,Arron Oberholser,82,"48' 5""",9679.25,200,+24
129,T125,T125,Jason Schultz,77,"48' 5""",11181.083,231,+37
130,131,131,Skip Kendall,72,"48' 6""",5773.5830000000005,119,+18
131,T132,T132,John Cook,67,"48' 7""",5923.5830000000005,122,+24
132,T132,T132,Brian Davis,92,"48' 7""",8940.833,184,+29
133,T132,T132,Carl Pettersson,95,"48' 7""",11568.0,238,+23
134,T135,T135,Tom Lehman,70,"48' 8""",7204.75,148,+11
135,T135,T135,Geoff Ogilvy,76,"48' 8""",7344.9169999999995,151,+41
136,T137,T137,David Howell,52,"48' 9""",3464.083,71,+20
137,T137,T137,John Senden,96,"48' 9""",10864.25,223,+15
138,T137,T137,Bo Van Pelt,102,"48' 9""",13700.167,281,+11
139,140,140,Kevin Sutherland,100,"48' 10""",11972.417,245,+27
140,T141,T141,Michael Connell,51,"49' 0""",6222.1669999999995,127,+29
141,T141,T141,Corey Pavin,74,"49' 0""",7007.0,143,+25
142,T141,T141,Dean Wilson,115,"49' 0""",13865.083,283,+20
143,T144,T144,Tommy Armour III,65,"49' 1""",6924.6669999999995,141,+20
144,T144,T144,Adam Scott,70,"49' 1""",7462.5830000000005,152,+24
145,146,146,Aaron Baddeley,78,"49' 3""",11372.333,231,+34
146,T147,T147,Mark Brooks,90,"49' 5""",9628.917,195,+39
147,T147,T147,Mathew Goggin,72,"49' 5""",9335.5,189,+36
148,T147,T147,Vaughn Taylor,88,"49' 5""",10234.917,207,+31
149,150,150,Thomas Levet,53,"49' 6""",7224.9169999999995,146,+30
150,T151,T151,Jerry Kelly,100,"49' 7""",10120.5,204,+40
151,T151,T151,Billy Mayfair,94,"49' 7""",8324.5,168,+1
152,T151,T151,Mike Weir,88,"49' 7""",9179.333,185,+21
153,T154,T154,Will MacKenzie,91,"49' 8""",10176.833,205,+36
154,T154,T154,Jimmy Walker,60,"49' 8""",9831.167,198,+27
155,T156,T156,Luke Donald,66,"49' 9""",5321.6669999999995,107,+15
156,T156,T156,Paul Goydos,72,"49' 9""",7164.8330000000005,144,+31
157,T158,T158,Stephen Ames,63,"49' 10""",6778.4169999999995,136,+19
158,T158,T158,James Driscoll,80,"49' 10""",15140.833,304,+35
159,T158,T158,Stephen Leaney,84,"49' 10""",10622.833,213,+47
160,T161,T161,Stuart Appleby,83,"49' 11""",11233.583,225,+11
161,T161,T161,Hunter Mahan,98,"49' 11""",11178.0,224,+40
162,T161,T161,Mike Sposa,68,"49' 11""",8086.9169999999995,162,+33
163,164,164,Stewart Cink,93,"50' 0""",11458.0,229,+33
164,165,165,Greg Chalmers,71,"50' 2""",9630.583,192,+46
165,166,166,J.L. Lewis,57,"50' 3""",6785.8330000000005,135,+21
166,167,167,Jerry Smith,94,"50' 4""",9516.833,189,+28
167,T168,T168,Ernie Els,69,"50' 6""",8176.0830000000005,162,+15
168,T168,T168,Chris Smith,67,"50' 6""",8027.4169999999995,159,+34
169,T170,T170,K.J. Choi,93,"50' 7""",12145.0,240,+27
170,T170,T170,J.J. Henry,96,"50' 7""",12550.0,248,+26
171,T172,T172,Steve Elkington,52,"50' 9""",5024.167,99,+9
172,T172,T172,Ryan Moore,68,"50' 9""",8125.5830000000005,160,+25
173,T172,T172,Sean O'Hair,100,"50' 9""",10859.417,214,+29
174,175,175,Phil Mickelson,74,"50' 10""",7219.9169999999995,142,+9
175,176,176,Mark O'Meara,52,"51' 0""",6883.5830000000005,135,+19
176,177,177,Brent Geiberger,99,"51' 1""",12303.75,241,+50
177,178,178,Jesper Parnevik,84,"51' 2""",11926.417,233,+17
178,179,179,Tim Petrovic,95,"51' 3""",12149.167,237,+27
179,T180,T180,Craig Barlow,77,"51' 5""",8845.083,172,+27
180,T180,T180,Jeff Maggert,81,"51' 5""",8537.167,166,+44
181,T182,T182,Arjun Atwal,97,"51' 6""",12306.917,239,+33
182,T182,T182,Scott Verplank,88,"51' 6""",6905.6669999999995,134,+23
183,184,184,Scott Gutschewski,53,"51' 7""",5626.1669999999995,109,+22
184,T185,T185,Chad Campbell,91,"51' 8""",11059.167,214,+27
185,T185,T185,Steve Jones,83,"51' 8""",9925.083,192,+36
186,187,187,Richard Johnson,94,"51' 9""",11945.667,231,+52
187,T188,T188,Brad Faxon,78,"51' 10""",13258.833,256,+43
188,T188,T188,Mark Wilson,79,"51' 10""",8856.5,171,+34
189,T190,T190,"John Engler, Jr.",69,"52' 0""",10921.333,210,+56
190,T190,T190,Brandt Jobe,91,"52' 0""",11081.917,213,+40
191,192,192,Tom Pernice Jr.,108,"52' 1""",14113.25,271,+42
192,193,193,Ryan Hietala,61,"52' 3""",10144.0,194,+46
193,194,194,Ben Crane,85,"52' 11""",8624.5,163,+22
194,T195,T195,Todd Hamilton,72,"53' 6""",9740.75,182,+44
195,T195,T195,José María Olazábal,62,"53' 6""",5399.8330000000005,101,+16
