,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Omar Uresti,61,"13' 2""",749.0830000000001,57,-17
1,2,2,Tiger Woods,55,"13' 10""",346.833,25,-7
2,3,3,Paul Goydos,72,"13' 11""",1152.167,83,-28
3,4,4,Luke Donald,66,"14' 0""",687.5,49,-6
4,T5,T5,Padraig Harrington,54,"14' 3""",399.167,28,-5
5,T5,T5,Joe Ogilvie,95,"14' 3""",1478.3329999999999,104,-30
6,T5,T5,Steve Stricker,64,"14' 3""",967.9169999999999,68,-13
7,T8,T8,Bernhard Langer,77,"14' 4""",1000.5,70,-14
8,T8,T8,Thomas Levet,53,"14' 4""",372.167,26,-9
9,T10,T10,Chris DiMarco,83,"14' 8""",1069.167,73,-8
10,T10,T10,Zach Johnson,98,"14' 8""",1308.417,89,-22
11,T10,T10,Phil Mickelson,74,"14' 8""",367.333,25,-8
12,13,13,Ian Leggatt,80,"14' 9""",900.3330000000001,61,-10
13,14,14,Jerry Smith,94,"14' 11""",1565.0,105,-24
14,T15,T15,Rich Beem,85,"15' 1""",934.3330000000001,62,-19
15,T15,T15,Robert Damron,91,"15' 1""",1420.75,94,-14
16,T17,T17,Shane Bertsch,104,"15' 2""",1893.3329999999999,125,-24
17,T17,T17,Stewart Cink,93,"15' 2""",1181.167,78,-18
18,T17,T17,Geoff Ogilvy,76,"15' 2""",927.5,61,-12
19,20,20,Adam Scott,70,"15' 4""",737.0,48,-18
20,21,21,David Duval,71,"15' 5""",648.0,42,E
21,T22,T22,Tim Clark,80,"15' 6""",1286.75,83,-9
22,T22,T22,Todd Fischer,101,"15' 6""",1503.0829999999999,97,-15
23,T24,T24,Retief Goosen,68,"15' 7""",732.3330000000001,47,-1
24,T24,T24,Ryuji Imada,105,"15' 7""",1311.8329999999999,84,-15
25,T24,T24,Shaun Micheel,96,"15' 7""",1183.417,76,-15
26,T27,T27,Chad Campbell,91,"15' 8""",863.5830000000001,55,-5
27,T27,T27,Charley Hoffman,100,"15' 8""",1187.917,76,-17
28,T27,T27,Heath Slocum,96,"15' 8""",1364.0,87,-10
29,T30,T30,Michael Connell,51,"15' 9""",693.0,44,-10
30,T30,T30,Ernie Els,69,"15' 9""",504.667,32,-3
31,T32,T32,John Senden,96,"15' 10""",1358.6670000000001,86,-22
32,T32,T32,Mark Wilson,79,"15' 10""",1234.917,78,-12
33,34,34,Jeff Sluman,101,"15' 11""",1161.333,73,-9
34,35,35,Alex Cejka,93,"16' 0""",1150.833,72,-15
35,36,36,Mike Weir,88,"16' 1""",996.75,62,-10
36,37,37,Scott Verplank,88,"16' 3""",1513.0829999999999,93,-9
37,T38,T38,Eric Axley,91,"16' 4""",1421.5,87,-17
38,T38,T38,Brian Davis,92,"16' 4""",1567.9170000000001,96,-22
39,T38,T38,Chris Riley,86,"16' 4""",1043.833,64,-15
40,T41,T41,Michael Allen,84,"16' 5""",1036.333,63,-8
41,T41,T41,John Cook,67,"16' 5""",1118.75,68,-11
42,T41,T41,Bubba Watson,83,"16' 5""",1196.167,73,-12
43,T44,T44,Robert Gamez,94,"16' 6""",1764.5829999999999,107,-19
44,T44,T44,Jeff Gove,91,"16' 6""",1547.0829999999999,94,-17
45,T44,T44,Richard Johnson,94,"16' 6""",1155.417,70,-21
46,T44,T44,Stephen Leaney,84,"16' 6""",1269.75,77,-17
47,T44,T44,Ryan Moore,68,"16' 6""",759.5830000000001,46,-7
48,T44,T44,Jesper Parnevik,84,"16' 6""",642.75,39,-2
49,50,50,Ryan Hietala,61,"16' 7""",843.6669999999999,51,-4
50,T51,T51,Stuart Appleby,83,"16' 8""",998.6669999999999,60,E
51,T51,T51,Chris Couch,75,"16' 8""",1048.167,63,-6
52,T51,T51,Jim Furyk,89,"16' 8""",1265.083,76,-14
53,T51,T51,Dudley Hart,83,"16' 8""",831.9169999999999,50,-3
54,T51,T51,Jerry Kelly,100,"16' 8""",1529.6670000000001,92,-17
55,T51,T51,Vijay Singh,103,"16' 8""",1365.3329999999999,82,-10
56,T51,T51,Vaughn Taylor,88,"16' 8""",1630.4170000000001,98,-18
57,T58,T58,Joe Durant,101,"16' 9""",1339.9170000000001,80,-10
58,T58,T58,Lucas Glover,105,"16' 9""",1422.1670000000001,85,-18
59,T58,T58,Daisuke Maruyama,83,"16' 9""",1120.667,67,-12
60,T61,T61,Jeff Brehaut,100,"16' 10""",1467.5829999999999,87,+1
61,T61,T61,David Howell,52,"16' 10""",455.083,27,-1
62,T61,T61,Justin Leonard,83,"16' 10""",1511.9170000000001,90,-20
63,T61,T61,Justin Rose,98,"16' 10""",1889.4170000000001,112,-9
64,65,65,Bill Haas,99,"17' 0""",984.4169999999999,58,-5
65,66,66,Corey Pavin,74,"17' 1""",1144.583,67,-12
66,T67,T67,Scott Gutschewski,53,"17' 2""",618.5830000000001,36,-4
67,T67,T67,Lee Janzen,79,"17' 2""",1147.5,67,-9
68,T67,T67,D.A. Points,82,"17' 2""",1238.5,72,-13
69,T67,T67,Ian Poulter,53,"17' 2""",823.3330000000001,48,-11
70,71,71,J.J. Henry,96,"17' 3""",1465.0,85,-6
71,T72,T72,James Driscoll,80,"17' 4""",1175.833,68,-14
72,T72,T72,Sergio Garcia,59,"17' 4""",657.25,38,-6
73,T72,T72,Brian Gay,107,"17' 4""",2422.083,140,-22
74,T72,T72,Mathias Grönberg,92,"17' 4""",1160.5,67,-10
75,T72,T72,Len Mattiace,59,"17' 4""",763.9169999999999,44,-8
76,T77,T77,John Huston,74,"17' 5""",1322.75,76,-6
77,T77,T77,Brett Quigley,109,"17' 5""",1377.5,79,-15
78,T77,T77,John Rollins,93,"17' 5""",1359.5829999999999,78,-2
79,80,80,Jeff Overton,95,"17' 6""",1503.5829999999999,86,-10
80,T81,T81,Robert Allenby,79,"17' 7""",721.1669999999999,41,E
81,T81,T81,Paul Azinger,87,"17' 7""",1406.75,80,-15
82,T81,T81,Trevor Immelman,86,"17' 7""",1070.583,61,-16
83,T81,T81,Steve Lowery,99,"17' 7""",1267.833,72,-13
84,T81,T81,Mark O'Meara,52,"17' 7""",632.3330000000001,36,+2
85,T81,T81,Ron Whittaker,81,"17' 7""",1106.083,63,-6
86,T81,T81,Dean Wilson,115,"17' 7""",1440.6670000000001,82,-8
87,T88,T88,Bob Estes,85,"17' 8""",1271.167,72,-7
88,T88,T88,Nick Watney,97,"17' 8""",1130.417,64,-4
89,90,90,Greg Chalmers,71,"17' 9""",814.9169999999999,46,-6
90,T91,T91,John Daly,51,"17' 11""",520.4169999999999,29,-2
91,T91,T91,Skip Kendall,72,"17' 11""",1396.4170000000001,78,-13
92,T93,T93,Briny Baird,81,"18' 0""",1150.667,64,-14
93,T93,T93,Mark Calcavecchia,94,"18' 0""",1278.667,71,-7
94,T93,T93,"Wes Short, Jr.",96,"18' 0""",1695.4170000000001,94,-2
95,T93,T93,Camilo Villegas,95,"18' 0""",1367.75,76,-8
96,T97,T97,Ben Crane,85,"18' 1""",1069.0,59,-4
97,T97,T97,Jimmy Walker,60,"18' 1""",904.75,50,-1
98,T97,T97,Brett Wetterich,82,"18' 1""",1285.417,71,-9
99,T100,T100,Bubba Dickerson,98,"18' 2""",1613.8329999999999,89,-5
100,T100,T100,Steve Flesch,119,"18' 2""",1704.0,94,-7
101,T100,T100,Mathew Goggin,72,"18' 2""",725.25,40,E
102,T100,T100,David Toms,76,"18' 2""",1072.0,59,-3
103,T104,T104,Stephen Ames,63,"18' 3""",638.3330000000001,35,-4
104,T104,T104,Woody Austin,107,"18' 3""",1748.8329999999999,96,-9
105,T104,T104,Kris Cox,83,"18' 3""",1516.9170000000001,83,-9
106,T104,T104,Todd Hamilton,72,"18' 3""",1095.167,60,+7
107,T104,T104,Brandt Jobe,91,"18' 3""",1078.25,59,-7
108,T104,T104,Pat Perez,50,"18' 3""",510.75,28,-3
109,T110,T110,Harrison Frazar,95,"18' 4""",1430.6670000000001,78,-5
110,T110,T110,Arron Oberholser,82,"18' 4""",1337.75,73,-9
111,T110,T110,Patrick Sheehan,104,"18' 4""",1592.6670000000001,87,+1
112,T110,T110,Roger Tambellini,64,"18' 4""",989.8330000000001,54,-5
113,T114,T114,Craig Barlow,77,"18' 5""",1049.167,57,+3
114,T114,T114,Brian Bateman,69,"18' 5""",790.3330000000001,43,-4
