,Approaches_100-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_100-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_100-125_yards-Rgh_RTP_PLAYER NAME,Approaches_100-125_yards-Rgh_RTP_ROUNDS,Approaches_100-125_yards-Rgh_RTP_AVG RTP
0,1,1,Kirk Triplett,58,-.273
1,2,2,Padraig Harrington,54,-.217
2,3,3,Craig Barlow,77,-.154
3,T4,T4,K.J. Choi,93,-.143
4,T4,T4,Trevor Immelman,86,-.143
5,6,6,Ryuji Imada,105,-.125
6,T7,T7,Brent Geiberger,99,-.119
7,T7,T7,Patrick Sheehan,104,-.119
8,9,9,Heath Slocum,96,-.109
9,T10,T10,Charles Howell III,96,-.100
10,T10,T10,Arron Oberholser,82,-.100
11,12,12,Justin Rose,98,-.088
12,13,13,Tim Clark,80,-.083
13,14,14,Bob May,65,-.080
14,T15,T15,Todd Fischer,101,-.077
15,T15,T15,Corey Pavin,74,-.077
16,17,17,Bubba Dickerson,98,-.075
17,18,18,Jerry Smith,94,-.071
18,19,19,Michael Allen,84,-.064
19,20,20,Alex Cejka,93,-.063
20,21,21,Kent Jones,103,-.061
21,22,22,Rory Sabbatini,84,-.059
22,T23,T23,J.P. Hayes,55,-.053
23,T23,T23,Tim Petrovic,95,-.053
24,25,25,Shigeki Maruyama,94,-.049
25,26,26,Paul Goydos,72,-.048
26,27,27,Brett Wetterich,82,-.047
27,T28,T28,Greg Kraft,79,-.043
28,T28,T28,Kenny Perry,73,-.043
29,T30,T30,Brad Faxon,78,-.040
30,T30,T30,Chris Riley,86,-.040
31,T30,T30,Steve Stricker,64,-.040
32,33,33,Vance Veazey,59,-.037
33,34,34,Freddie Jacobson,56,-.032
34,35,35,Brian Bateman,69,-.031
35,36,36,Tjaart van der Walt,60,-.028
36,T37,T37,Nathan Green,108,-.027
37,T37,T37,Matt Hansen,68,-.027
38,39,39,Robert Damron,91,-.022
39,40,40,Dean Wilson,115,-.021
40,T41,T41,Stuart Appleby,83,E
41,T41,T41,Olin Browne,108,E
42,T41,T41,Bart Bryant,87,E
43,T41,T41,Mark Calcavecchia,94,E
44,T41,T41,Chris Couch,75,E
45,T41,T41,Fred Couples,52,E
46,T41,T41,Joe Durant,101,E
47,T41,T41,Steve Elkington,52,E
48,T41,T41,Bob Estes,85,E
49,T41,T41,Jeff Gove,91,E
50,T41,T41,Will MacKenzie,91,E
51,T41,T41,Jeff Maggert,81,E
52,T41,T41,Billy Mayfair,94,E
53,T41,T41,Mark O'Meara,52,E
54,T41,T41,Jesper Parnevik,84,E
55,T41,T41,Pat Perez,50,E
56,T41,T41,Carl Pettersson,95,E
57,T41,T41,Ian Poulter,53,E
58,T41,T41,Vaughn Taylor,88,E
59,60,60,Kris Cox,83,+.024
60,61,61,Jeff Brehaut,100,+.025
61,62,62,Jason Bohn,104,+.029
62,63,63,Brian Davis,92,+.030
63,T64,T64,David Duval,71,+.031
