,Approaches_125-150_yards-Rgh_RTP_RANK THIS WEEK,Approaches_125-150_yards-Rgh_RTP_RANK LAST WEEK,Approaches_125-150_yards-Rgh_RTP_PLAYER NAME,Approaches_125-150_yards-Rgh_RTP_ROUNDS,Approaches_125-150_yards-Rgh_RTP_AVG RTP
0,1,1,Stephen Ames,63,-.190
1,2,2,Billy Mayfair,94,-.087
2,3,3,Vijay Singh,103,-.067
3,4,4,Bob Estes,85,-.044
4,5,5,Phil Mickelson,74,-.033
5,6,6,Kenny Perry,73,-.025
6,7,7,Rod Pampling,89,-.024
7,8,8,Joe Ogilvie,95,-.018
8,T9,T9,Billy Andrade,78,E
9,T9,T9,David Branshaw,98,E
10,T9,T9,Jeff Brehaut,100,E
11,T9,T9,Mark Calcavecchia,94,E
12,T9,T9,Chris DiMarco,83,E
13,T9,T9,Retief Goosen,68,E
14,T9,T9,Kent Jones,103,E
15,T9,T9,Tom Lehman,70,E
16,T9,T9,Bob May,65,E
17,18,18,Jerry Smith,94,+.021
18,T19,T19,Bernhard Langer,77,+.022
19,T19,T19,Davis Love III,85,+.022
20,21,21,Ben Curtis,86,+.026
21,T22,T22,Todd Fischer,101,+.029
22,T22,T22,Robert Garrigus,85,+.029
23,T24,T24,Fred Couples,52,+.030
24,T24,T24,Bill Haas,99,+.030
25,26,26,Greg Owen,79,+.031
26,27,27,J.P. Hayes,55,+.033
27,28,28,Daniel Chopra,110,+.035
28,29,29,Roger Tambellini,64,+.038
29,T30,T30,Carlos Franco,86,+.043
30,T30,T30,Vance Veazey,59,+.043
31,32,32,Ian Poulter,53,+.048
32,33,33,Camilo Villegas,95,+.049
33,34,34,José María Olazábal,62,+.053
34,T35,T35,Woody Austin,107,+.054
35,T35,T35,J.J. Henry,96,+.054
36,37,37,Jeff Sluman,101,+.056
37,38,38,Tommy Armour III,65,+.057
38,39,39,Dean Wilson,115,+.058
39,T40,T40,Stuart Appleby,83,+.059
40,T40,T40,Frank Lickliter II,99,+.059
41,T40,T40,Ryan Moore,68,+.059
42,43,43,Ian Leggatt,80,+.063
43,T44,T44,Steve Stricker,64,+.064
44,T44,T44,Jimmy Walker,60,+.064
45,T46,T46,Thomas Levet,53,+.065
46,T46,T46,Shaun Micheel,96,+.065
47,T48,T48,Shane Bertsch,104,+.067
48,T48,T48,Carl Pettersson,95,+.067
49,T50,T50,Steve Flesch,119,+.069
50,T50,T50,Brett Quigley,109,+.069
51,T50,T50,Omar Uresti,61,+.069
52,53,53,Charley Hoffman,100,+.070
53,T54,T54,James Driscoll,80,+.071
54,T54,T54,Bubba Watson,83,+.071
55,56,56,Steve Jones,83,+.073
56,57,57,Stewart Cink,93,+.074
57,T58,T58,Robert Damron,91,+.077
58,T58,T58,Mike Weir,88,+.077
59,60,60,Kris Cox,83,+.079
60,61,61,David McKenzie,82,+.080
61,62,62,Ben Crane,85,+.081
62,T63,T63,Lee Janzen,79,+.082
63,T63,T63,Justin Leonard,83,+.082
64,65,65,Paul Azinger,87,+.083
65,T66,T66,Olin Browne,108,+.085
66,T66,T66,Len Mattiace,59,+.085
67,68,68,Greg Kraft,79,+.086
68,69,69,Brian Davis,92,+.096
69,T70,T70,Ryuji Imada,105,+.098
70,T70,T70,Patrick Sheehan,104,+.098
71,72,72,Jason Gore,86,+.100
72,T73,T73,Shigeki Maruyama,94,+.102
73,T73,T73,Tim Petrovic,95,+.102
74,75,75,Doug Barron,74,+.103
75,T76,T76,Charles Howell III,96,+.104
76,T76,T76,Steve Lowery,99,+.104
77,78,78,Padraig Harrington,54,+.105
78,79,79,Jesper Parnevik,84,+.107
79,T80,T80,Jerry Kelly,100,+.113
80,T80,T80,Rory Sabbatini,84,+.113
81,82,82,Tim Clark,80,+.115
82,83,83,Hunter Mahan,98,+.117
83,T84,T84,Sean O'Hair,100,+.118
84,T84,T84,Hidemichi Tanaka,74,+.118
85,86,86,Tag Ridings,103,+.119
86,T87,T87,Robert Allenby,79,+.120
