,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
169,T169,T169,Henrik Bjornstad,97,+.167
170,T169,T169,Kris Cox,83,+.167
171,T169,T169,Ryan Palmer,101,+.167
172,T169,T169,Mike Sposa,68,+.167
173,174,174,Bubba Dickerson,98,+.171
174,175,175,Jeff Maggert,81,+.176
175,176,176,Charles Howell III,96,+.182
176,177,177,Vaughn Taylor,88,+.184
177,178,178,Arjun Atwal,97,+.189
178,179,179,Bo Van Pelt,102,+.190
179,T180,T180,Alex Aragon,63,+.200
180,T180,T180,David Howell,52,+.200
181,182,182,Trevor Immelman,86,+.211
182,183,183,Hidemichi Tanaka,74,+.212
183,184,184,Eric Axley,91,+.231
184,T185,T185,Stewart Cink,93,+.238
185,T185,T185,Dudley Hart,83,+.238
186,T187,T187,Jonathan Byrd,66,+.273
187,T187,T187,Hunter Mahan,98,+.273
188,189,189,Carlos Franco,86,+.294
189,190,190,Robert Damron,91,+.296
190,T191,T191,Aaron Baddeley,78,+.300
191,T191,T191,Tim Herron,82,+.300
192,193,193,Justin Leonard,83,+.318
193,194,194,Sean O'Hair,100,+.368
194,195,195,Bernhard Langer,77,+.385
195,196,196,Robert Garrigus,85,+.462
