,Approaches_from_inside_100_yards_RANK THIS WEEK,Approaches_from_inside_100_yards_RANK LAST WEEK,Approaches_from_inside_100_yards_PLAYER NAME,Approaches_from_inside_100_yards_ROUNDS,Approaches_from_inside_100_yards_AVG,Approaches_from_inside_100_yards_TOTAL DISTANCE (FEET),Approaches_from_inside_100_yards_# OF ATTEMPTS,Approaches_from_inside_100_yards_RELATIVE TO PAR
34,T33,T33,Heath Slocum,96,"15' 8""",2145.583,137,-0.07
35,T36,T36,Skip Kendall,72,"15' 9""",1854.0,118,-0.16
36,T36,T36,Bubba Watson,83,"15' 9""",2061.917,131,-0.15
37,T38,T38,Jim Furyk,89,"15' 10""",1693.5829999999999,107,-0.25
38,T38,T38,Charley Hoffman,100,"15' 10""",1553.9170000000001,98,-0.19
39,T38,T38,Ian Leggatt,80,"15' 10""",1342.6670000000001,85,-0.09
40,T38,T38,John Rollins,93,"15' 10""",1816.75,115,-0.01
41,T38,T38,John Senden,96,"15' 10""",1848.0,117,-0.25
42,T38,T38,Mark Wilson,79,"15' 10""",1793.1670000000001,113,-0.12
43,T44,T44,Stuart Appleby,83,"15' 11""",1658.3329999999999,104,-0.05
44,T44,T44,Jeff Gove,91,"15' 11""",2019.75,127,-0.17
45,T46,T46,Lucas Glover,105,"16' 0""",1838.0,115,-0.18
46,T46,T46,Thomas Levet,53,"16' 0""",752.0830000000001,47,-0.19
47,T46,T46,Corey Pavin,74,"16' 0""",1459.25,91,-0.15
48,T49,T49,Eric Axley,91,"16' 1""",1896.5829999999999,118,-0.09
49,T49,T49,Stephen Leaney,84,"16' 1""",1881.4170000000001,117,-0.13
50,T49,T49,Scott Verplank,88,"16' 1""",1994.1670000000001,124,-0.11
51,T52,T52,Jeff Brehaut,100,"16' 2""",1888.5829999999999,117,+0.03
52,T52,T52,John Daly,51,"16' 2""",839.75,52,E
53,T52,T52,Bill Haas,99,"16' 2""",1549.1670000000001,96,-0.10
54,T52,T52,Jeff Sluman,101,"16' 2""",1779.1670000000001,110,-0.14
55,T56,T56,Richard Johnson,94,"16' 3""",1462.0829999999999,90,-0.20
56,T56,T56,Vaughn Taylor,88,"16' 3""",2312.917,142,-0.08
57,T58,T58,Rich Beem,85,"16' 4""",1483.0,91,-0.19
58,T58,T58,James Driscoll,80,"16' 4""",1696.5,104,-0.10
59,T58,T58,Bob Estes,85,"16' 4""",1815.3329999999999,111,-0.12
60,T58,T58,Billy Mayfair,94,"16' 4""",1581.3329999999999,97,-0.04
61,T58,T58,Mark O'Meara,52,"16' 4""",766.75,47,-0.04
62,T58,T58,Chris Riley,86,"16' 4""",1568.0,96,-0.14
63,T64,T64,Pat Perez,50,"16' 5""",753.4169999999999,46,-0.24
64,T64,T64,Brett Quigley,109,"16' 5""",1940.25,118,-0.18
65,T64,T64,Nick Watney,97,"16' 5""",1395.9170000000001,85,-0.14
66,T67,T67,Woody Austin,107,"16' 6""",2278.417,138,-0.07
67,T67,T67,Brian Davis,92,"16' 6""",2246.25,136,-0.17
68,T67,T67,Vijay Singh,103,"16' 6""",1895.3329999999999,115,-0.10
69,T67,T67,Kirk Triplett,58,"16' 6""",1653.6670000000001,100,-0.16
70,71,71,Jesper Parnevik,84,"16' 7""",960.4169999999999,58,-0.03
71,T72,T72,Nathan Green,108,"16' 8""",1619.0,97,-0.13
72,T72,T72,Jerry Kelly,100,"16' 8""",2017.6670000000001,121,-0.12
73,T72,T72,Ron Whittaker,81,"16' 8""",1487.0,89,-0.09
74,T75,T75,Stephen Ames,63,"16' 9""",1122.0,67,-0.09
75,T75,T75,Mark Calcavecchia,94,"16' 9""",1795.5,107,-0.06
76,T75,T75,D.A. Points,82,"16' 9""",1456.25,87,-0.17
77,T75,T75,Dean Wilson,115,"16' 9""",1744.0829999999999,104,-0.08
78,T79,T79,Briny Baird,81,"16' 10""",1481.6670000000001,88,-0.20
79,T79,T79,Robert Gamez,94,"16' 10""",2206.5,131,-0.15
80,T79,T79,J.J. Henry,96,"16' 10""",1838.9170000000001,109,-0.09
81,T79,T79,Jeff Overton,95,"16' 10""",1950.8329999999999,116,-0.15
82,T83,T83,John Cook,67,"16' 11""",1603.5,95,-0.15
83,T83,T83,Joe Durant,101,"16' 11""",2288.083,135,-0.10
84,T83,T83,Mathias Grönberg,92,"16' 11""",1419.5829999999999,84,-0.14
85,T83,T83,Todd Hamilton,72,"16' 11""",1319.25,78,+0.09
86,T83,T83,David Howell,52,"16' 11""",744.5,44,+0.07
87,T88,T88,Bubba Dickerson,98,"17' 0""",2279.75,134,+0.01
88,T88,T88,John Huston,74,"17' 0""",1713.0829999999999,101,-0.05
89,T88,T88,Len Mattiace,59,"17' 0""",1191.75,70,-0.10
90,91,91,J.P. Hayes,55,"17' 1""",1775.8329999999999,104,-0.09
91,92,92,Bob May,65,"17' 2""",1421.5829999999999,83,-0.12
92,T93,T93,Mathew Goggin,72,"17' 3""",895.25,52,-0.02
93,T93,T93,Scott Gutschewski,53,"17' 3""",914.0830000000001,53,-0.11
94,T93,T93,Freddie Jacobson,56,"17' 3""",1343.3329999999999,78,-0.10
95,T93,T93,Brett Wetterich,82,"17' 3""",1970.6670000000001,114,-0.12
96,T97,T97,Greg Chalmers,71,"17' 4""",1213.75,70,-0.11
97,T97,T97,Steve Flesch,119,"17' 4""",2185.333,126,-0.03
98,T97,T97,Brian Gay,107,"17' 4""",3017.333,174,-0.17
99,T97,T97,Lee Janzen,79,"17' 4""",1626.1670000000001,94,-0.07
100,T97,T97,David Toms,76,"17' 4""",1662.5829999999999,96,-0.06
101,102,102,Frank Lickliter II,99,"17' 5""",2093.333,120,-0.17
102,T103,T103,Arjun Atwal,97,"17' 6""",2097.25,120,+0.03
103,T103,T103,Justin Leonard,83,"17' 6""",2048.167,117,-0.08
104,T103,T103,Camilo Villegas,95,"17' 6""",1834.3329999999999,105,-0.10
105,T106,T106,Paul Azinger,87,"17' 7""",1899.75,108,-0.12
106,T106,T106,Chris Couch,75,"17' 7""",1726.0,98,-0.14
107,T108,T108,Brent Geiberger,99,"17' 8""",2400.333,136,-0.12
108,T108,T108,Jonathan Kaye,95,"17' 8""",2138.833,121,-0.12
109,T110,T110,Kris Cox,83,"17' 9""",1936.5829999999999,109,-0.04
110,T110,T110,Ryan Hietala,61,"17' 9""",1386.5,78,-0.05
111,T110,T110,Greg Owen,79,"17' 9""",1297.167,73,-0.22
112,T113,T113,Bart Bryant,87,"17' 10""",2195.083,123,-0.13
113,T113,T113,Greg Kraft,79,"17' 10""",2483.25,139,-0.14
114,T113,T113,Patrick Sheehan,104,"17' 10""",2159.083,121,+0.03
115,T116,T116,Ben Curtis,86,"17' 11""",1649.4170000000001,92,-0.14
116,T116,T116,Steve Lowery,99,"17' 11""",1900.0829999999999,106,-0.16
117,T116,T116,Arron Oberholser,82,"17' 11""",1862.75,104,-0.13
118,T119,T119,Shigeki Maruyama,94,"18' 0""",1617.1670000000001,90,-0.08
119,T119,T119,José María Olazábal,62,"18' 0""",829.75,46,+0.04
120,T121,T121,Brian Bateman,69,"18' 1""",1123.333,62,-0.05
121,T121,T121,K.J. Choi,93,"18' 1""",2205.5,122,-0.05
122,T121,T121,Fred Funk,106,"18' 1""",3178.667,176,-0.09
123,T121,T121,Sergio Garcia,59,"18' 1""",1029.583,57,-0.11
124,T121,T121,J.B. Holmes,81,"18' 1""",2112.667,117,-0.08
125,T121,T121,Brandt Jobe,91,"18' 1""",1392.4170000000001,77,-0.05
126,T121,T121,"Wes Short, Jr.",96,"18' 1""",2383.25,132,-0.02
127,T121,T121,Roger Tambellini,64,"18' 1""",1264.0,70,-0.07
128,T129,T129,Ben Crane,85,"18' 2""",1577.5829999999999,87,-0.03
129,T129,T129,Daisuke Maruyama,83,"18' 2""",1710.75,94,-0.07
130,T129,T129,Hidemichi Tanaka,74,"18' 2""",1943.0829999999999,107,+0.13
131,T132,T132,Mark Brooks,90,"18' 3""",2330.667,128,-0.13
132,T132,T132,Rod Pampling,89,"18' 3""",1766.8329999999999,97,-0.07
133,T132,T132,Vance Veazey,59,"18' 3""",1478.0,81,-0.12
134,T135,T135,Billy Andrade,78,"18' 4""",1669.5829999999999,91,-0.05
135,T135,T135,Kent Jones,103,"18' 4""",2455.667,134,-0.01
136,T135,T135,Tim Petrovic,95,"18' 4""",1889.5,103,-0.05
137,T135,T135,Rory Sabbatini,84,"18' 4""",1299.25,71,-0.23
138,139,139,Carl Pettersson,95,"18' 5""",1747.75,95,-0.04
139,T140,T140,Aaron Baddeley,78,"18' 6""",1237.083,67,+0.04
140,T140,T140,David Branshaw,98,"18' 6""",2014.25,109,-0.11
141,T140,T140,Steve Elkington,52,"18' 6""",1221.833,66,-0.20
142,T140,T140,Harrison Frazar,95,"18' 6""",1925.4170000000001,104,-0.09
143,144,144,Trevor Immelman,86,"18' 7""",1984.5829999999999,107,-0.08
144,T145,T145,Fred Couples,52,"18' 8""",653.9169999999999,35,-0.09
145,T145,T145,Robert Garrigus,85,"18' 8""",1534.0,82,+0.11
146,T145,T145,Larry Mize,53,"18' 8""",1117.667,60,-0.18
147,T145,T145,Joey Sindelar,90,"18' 8""",1570.5829999999999,84,-0.01
148,T149,T149,Robert Allenby,79,"18' 9""",1014.25,54,+0.06
149,T149,T149,Craig Barlow,77,"18' 9""",1746.1670000000001,93,-0.03
150,T149,T149,Marco Dawson,87,"18' 9""",1911.0,102,-0.10
151,T149,T149,Matt Hansen,68,"18' 9""",1125.5,60,+0.02
152,T149,T149,Tom Pernice Jr.,108,"18' 9""",2078.75,111,-0.13
153,T149,T149,Chris Smith,67,"18' 9""",1574.5829999999999,84,-0.18
154,T149,T149,Kevin Sutherland,100,"18' 9""",2083.917,111,-0.16
155,156,156,Charles Howell III,96,"18' 10""",1771.4170000000001,94,-0.04
156,T157,T157,Doug Barron,74,"18' 11""",2232.583,118,-0.06
157,T157,T157,Ted Purdy,103,"18' 11""",1970.5829999999999,104,+0.01
158,T157,T157,Bob Tway,81,"18' 11""",1989.25,105,-0.10
159,T160,T160,Jason Bohn,104,"19' 0""",2300.083,121,-0.06
160,T160,T160,"John Engler, Jr.",69,"19' 0""",1404.5829999999999,74,-0.09
161,T160,T160,Jason Gore,86,"19' 0""",1921.25,101,-0.10
162,T160,T160,Peter Lonard,77,"19' 0""",1896.3329999999999,100,+0.06
163,T160,T160,Jason Schultz,77,"19' 0""",1766.8329999999999,93,-0.04
164,T160,T160,Charles Warren,93,"19' 0""",2374.0,125,+0.02
165,T166,T166,Daniel Chopra,110,"19' 1""",2161.083,113,-0.12
166,T166,T166,Tjaart van der Walt,60,"19' 1""",1260.083,66,-0.09
167,168,168,Tom Lehman,70,"19' 2""",1476.5829999999999,77,+0.06
168,169,169,Tommy Armour III,65,"19' 3""",1693.8329999999999,88,-0.08
169,T170,T170,Danny Ellis,68,"19' 4""",1586.0,82,-0.13
170,T170,T170,Jon Mills,68,"19' 4""",1467.9170000000001,76,E
171,T170,T170,Duffy Waldorf,96,"19' 4""",1898.3329999999999,98,-0.06
172,173,173,Davis Love III,85,"19' 5""",1069.5,55,-0.05
173,174,174,Jonathan Byrd,66,"19' 6""",1366.1670000000001,70,-0.17
174,T175,T175,Olin Browne,108,"19' 7""",2570.167,131,-0.15
175,T175,T175,Troy Matteson,101,"19' 7""",1643.8329999999999,84,-0.05
176,T177,T177,Jeff Maggert,81,"19' 8""",1472.3329999999999,75,+0.01
177,T177,T177,Kenny Perry,73,"19' 8""",2102.5,107,-0.03
178,T179,T179,Hunter Mahan,98,"19' 9""",2133.083,108,-0.05
179,T179,T179,Nicholas Thompson,96,"19' 9""",2057.5,104,-0.02
180,181,181,Ryan Palmer,101,"19' 10""",1843.9170000000001,93,+0.01
181,182,182,Will MacKenzie,91,"20' 2""",2501.583,124,-0.18
182,T183,T183,Tim Herron,82,"20' 3""",1700.3329999999999,84,+0.11
183,T183,T183,Paul Stankowski,70,"20' 3""",1455.6670000000001,72,-0.01
184,185,185,Tag Ridings,103,"20' 4""",2217.0,109,+0.01
185,T186,T186,Sean O'Hair,100,"20' 6""",1535.6670000000001,75,+0.16
186,T186,T186,Bo Van Pelt,102,"20' 6""",2190.667,107,-0.07
187,188,188,J.L. Lewis,57,"20' 7""",1768.5829999999999,86,+0.02
188,189,189,Mike Sposa,68,"21' 0""",1949.9170000000001,93,-0.03
189,190,190,Brad Faxon,78,"21' 1""",2379.583,113,-0.04
190,T191,T191,Henrik Bjornstad,97,"21' 5""",2166.083,101,+0.01
191,T191,T191,David McKenzie,82,"21' 5""",2267.583,106,-0.06
192,T193,T193,Carlos Franco,86,"21' 6""",1615.0829999999999,75,+0.05
193,T193,T193,Steve Jones,83,"21' 6""",1783.5,83,-0.01
194,195,195,D.J. Trahan,92,"22' 0""",1779.4170000000001,81,+0.05
195,196,196,Alex Aragon,63,"22' 2""",1417.5,64,+0.14
