,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
55,56,56,Will MacKenzie,91,-.157
56,T57,T57,Bill Haas,99,-.155
57,T57,T57,Bernhard Langer,77,-.155
58,T57,T57,Pat Perez,50,-.155
59,T60,T60,Jeff Brehaut,100,-.152
60,T60,T60,Harrison Frazar,95,-.152
61,T62,T62,Craig Barlow,77,-.151
62,T62,T62,Jeff Overton,95,-.151
63,T64,T64,John Huston,74,-.150
64,T64,T64,Jeff Sluman,101,-.150
65,66,66,Charles Howell III,96,-.146
66,T67,T67,Justin Leonard,83,-.145
67,T67,T67,Joe Ogilvie,95,-.145
68,T69,T69,Ben Crane,85,-.143
69,T69,T69,Steve Elkington,52,-.143
70,71,71,Ryan Moore,68,-.142
71,T72,T72,Jason Bohn,104,-.141
72,T72,T72,Ryan Hietala,61,-.141
73,T72,T72,Thomas Levet,53,-.141
74,75,75,Kent Jones,103,-.140
75,76,76,Vance Veazey,59,-.138
76,T77,T77,Rich Beem,85,-.137
77,T77,T77,Kris Cox,83,-.137
78,T77,T77,Danny Ellis,68,-.137
79,T77,T77,Steve Jones,83,-.137
80,T77,T77,Camilo Villegas,95,-.137
81,82,82,David Branshaw,98,-.136
82,T83,T83,Jonathan Byrd,66,-.133
83,T83,T83,Roger Tambellini,64,-.133
84,T83,T83,Duffy Waldorf,96,-.133
85,T86,T86,Fred Funk,106,-.132
86,T86,T86,Daisuke Maruyama,83,-.132
87,T88,T88,Tommy Armour III,65,-.130
88,T88,T88,D.J. Trahan,92,-.130
89,T90,T90,Robert Damron,91,-.129
90,T90,T90,Rod Pampling,89,-.129
91,T90,T90,Corey Pavin,74,-.129
92,T93,T93,Kirk Triplett,58,-.128
93,T93,T93,Mike Weir,88,-.128
94,95,95,J.P. Hayes,55,-.126
95,T96,T96,Zach Johnson,98,-.125
96,T96,T96,Tom Pernice Jr.,108,-.125
97,T96,T96,Vijay Singh,103,-.125
98,T99,T99,John Cook,67,-.124
99,T99,T99,Bob Tway,81,-.124
100,T101,T101,Aaron Baddeley,78,-.122
101,T101,T101,Joey Sindelar,90,-.122
102,103,103,Doug Barron,74,-.120
103,104,104,Alex Cejka,93,-.118
104,T105,T105,Charley Hoffman,100,-.117
105,T105,T105,John Rollins,93,-.117
106,107,107,Shaun Micheel,96,-.115
107,T108,T108,Billy Andrade,78,-.114
108,T108,T108,Jeff Maggert,81,-.114
109,T110,T110,Skip Kendall,72,-.113
110,T110,T110,Jimmy Walker,60,-.113
111,T112,T112,J.J. Henry,96,-.112
112,T112,T112,J.B. Holmes,81,-.112
113,T114,T114,Bart Bryant,87,-.111
114,T114,T114,José María Olazábal,62,-.111
115,116,116,Sergio Garcia,59,-.109
116,117,117,Charles Warren,93,-.108
117,118,118,Lucas Glover,105,-.107
118,119,119,Justin Rose,98,-.104
119,T120,T120,Robert Garrigus,85,-.102
120,T120,T120,Steve Lowery,99,-.102
121,T122,T122,Mark Brooks,90,-.098
122,T122,T122,Jason Gore,86,-.098
123,T122,T122,Todd Hamilton,72,-.098
124,T125,T125,Brad Faxon,78,-.097
125,T125,T125,Tjaart van der Walt,60,-.097
126,127,127,Mathew Goggin,72,-.095
127,128,128,Kenny Perry,73,-.094
128,T129,T129,Stuart Appleby,83,-.092
129,T129,T129,Brandt Jobe,91,-.092
130,T131,T131,Michael Allen,84,-.091
131,T131,T131,Chad Campbell,91,-.091
132,T133,T133,Hunter Mahan,98,-.090
133,T133,T133,Len Mattiace,59,-.090
134,135,135,"Wes Short, Jr.",96,-.088
135,136,136,Nathan Green,108,-.087
136,T137,T137,Larry Mize,53,-.085
137,T137,T137,Ryan Palmer,101,-.085
138,T137,T137,Tag Ridings,103,-.085
139,140,140,Brett Wetterich,82,-.084
140,141,141,Jonathan Kaye,95,-.083
141,T142,T142,Scott Gutschewski,53,-.082
142,T142,T142,Kevin Sutherland,100,-.082
143,144,144,Greg Kraft,79,-.080
144,145,145,Dean Wilson,115,-.077
145,T146,T146,Chris Couch,75,-.074
146,T146,T146,Billy Mayfair,94,-.074
147,T148,T148,Brian Davis,92,-.073
148,T148,T148,Brent Geiberger,99,-.073
149,T150,T150,Marco Dawson,87,-.071
150,T150,T150,D.A. Points,82,-.071
151,152,152,Mathias Grönberg,92,-.070
152,153,153,Joe Durant,101,-.067
153,154,154,Ron Whittaker,81,-.064
154,T155,T155,Olin Browne,108,-.063
155,T155,T155,Nick Watney,97,-.063
156,157,157,Mark O'Meara,52,-.061
157,T158,T158,Brian Bateman,69,-.060
158,T158,T158,Henrik Bjornstad,97,-.060
159,T158,T158,Bob Estes,85,-.060
160,161,161,Jesper Parnevik,84,-.059
161,T162,T162,Matt Hansen,68,-.058
162,T162,T162,Peter Lonard,77,-.058
163,164,164,Ted Purdy,103,-.057
164,T165,T165,James Driscoll,80,-.054
165,T165,T165,"John Engler, Jr.",69,-.054
166,T167,T167,Carl Pettersson,95,-.044
167,T167,T167,Chris Smith,67,-.044
168,T167,T167,Paul Stankowski,70,-.044
169,170,170,Mark Wilson,79,-.043
170,171,171,Michael Connell,51,-.041
171,T172,T172,J.L. Lewis,57,-.040
172,T172,T172,Jason Schultz,77,-.040
173,174,174,Bubba Dickerson,98,-.037
174,175,175,Mark Calcavecchia,94,-.035
175,176,176,Patrick Sheehan,104,-.033
176,177,177,Arjun Atwal,97,-.031
177,178,178,Steve Flesch,119,-.030
178,179,179,Nicholas Thompson,96,-.028
179,180,180,Tim Petrovic,95,-.025
180,181,181,Bob May,65,-.021
181,182,182,Mike Sposa,68,-.020
182,183,183,Tom Lehman,70,-.016
183,184,184,Jon Mills,68,-.010
184,T185,T185,Carlos Franco,86,-.009
185,T185,T185,Dudley Hart,83,-.009
186,187,187,Jeff Gove,91,-.007
187,T188,T188,David Duval,71,E
188,T188,T188,Ian Leggatt,80,E
189,T188,T188,Geoff Ogilvy,76,E
190,191,191,Heath Slocum,96,+.007
191,192,192,Alex Aragon,63,+.013
192,193,193,Greg Chalmers,71,+.025
193,T194,T194,John Daly,51,+.032
194,T194,T194,Sean O'Hair,100,+.032
195,196,196,Hidemichi Tanaka,74,+.112
