,Approaches_200-225_yards-Rgh_RTP_RANK THIS WEEK,Approaches_200-225_yards-Rgh_RTP_RANK LAST WEEK,Approaches_200-225_yards-Rgh_RTP_PLAYER NAME,Approaches_200-225_yards-Rgh_RTP_ROUNDS,Approaches_200-225_yards-Rgh_RTP_AVG RTP
0,1,1,Larry Mize,53,-.500
1,2,2,Brett Wetterich,82,-.400
2,3,3,Lucas Glover,105,-.357
3,4,4,J.B. Holmes,81,-.350
4,5,5,Davis Love III,85,-.333
5,6,6,Steve Elkington,52,-.300
6,7,7,John Senden,96,-.296
7,T8,T8,Robert Allenby,79,-.286
8,T8,T8,Scott Gutschewski,53,-.286
9,10,10,Camilo Villegas,95,-.280
10,11,11,Charley Hoffman,100,-.267
11,12,12,Trevor Immelman,86,-.250
12,13,13,Bubba Watson,83,-.238
13,14,14,Nick Watney,97,-.214
14,T15,T15,Sergio Garcia,59,-.200
15,T15,T15,Ian Poulter,53,-.200
16,17,17,Harrison Frazar,95,-.190
17,18,18,Ryan Palmer,101,-.182
18,T19,T19,Chad Campbell,91,-.167
19,T19,T19,Retief Goosen,68,-.167
20,T19,T19,D.A. Points,82,-.167
21,T19,T19,John Rollins,93,-.167
22,23,23,Todd Hamilton,72,-.154
23,24,24,Troy Matteson,101,-.150
24,T25,T25,Freddie Jacobson,56,-.143
25,T25,T25,Jason Schultz,77,-.143
26,T25,T25,Tiger Woods,55,-.143
27,T28,T28,Arjun Atwal,97,-.133
28,T28,T28,Patrick Sheehan,104,-.133
29,T28,T28,Vance Veazey,59,-.133
30,31,31,Phil Mickelson,74,-.125
31,32,32,Jeff Gove,91,-.111
32,33,33,Bo Van Pelt,102,-.095
33,34,34,Tag Ridings,103,-.091
34,35,35,Jeff Overton,95,-.083
35,36,36,Tim Herron,82,-.077
36,37,37,Justin Rose,98,-.074
37,T38,T38,Henrik Bjornstad,97,-.071
38,T38,T38,Ryan Moore,68,-.071
39,T38,T38,Adam Scott,70,-.071
40,41,41,Stewart Cink,93,-.048
41,T42,T42,Stephen Ames,63,E
42,T42,T42,Stuart Appleby,83,E
43,T42,T42,Brian Bateman,69,E
44,T42,T42,John Daly,51,E
45,T42,T42,Robert Damron,91,E
46,T42,T42,Mathew Goggin,72,E
47,T42,T42,Justin Leonard,83,E
48,T42,T42,Hunter Mahan,98,E
49,T42,T42,Bob May,65,E
50,T42,T42,Billy Mayfair,94,E
