,Approaches_from_250-275_yards_RANK THIS WEEK,Approaches_from_250-275_yards_RANK LAST WEEK,Approaches_from_250-275_yards_PLAYER NAME,Approaches_from_250-275_yards_ROUNDS,Approaches_from_250-275_yards_AVG,Approaches_from_250-275_yards_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_# OF ATTEMPTS,Approaches_from_250-275_yards_RELATIVE TO PAR
30,31,31,Lee Janzen,79,"60' 4""",1568.6670000000001,26,-12
31,32,32,Charles Warren,93,"60' 5""",2053.0,34,-16
32,T33,T33,Aaron Baddeley,78,"60' 7""",1394.0829999999999,23,-12
33,T33,T33,Bo Van Pelt,102,"60' 7""",2120.333,35,-22
34,35,35,Rory Sabbatini,84,"60' 8""",1274.833,21,-7
35,36,36,Shaun Micheel,96,"60' 9""",1823.5,30,-14
36,T37,T37,Jonathan Kaye,95,"60' 11""",2133.25,35,-21
37,T37,T37,Duffy Waldorf,96,"60' 11""",2496.417,41,-24
38,39,39,Chris Smith,67,"61' 0""",1768.0829999999999,29,-19
39,40,40,Scott Gutschewski,53,"61' 1""",1221.0,20,-7
40,41,41,Daniel Chopra,110,"61' 4""",1348.75,22,-14
41,42,42,Robert Damron,91,"61' 7""",2340.667,38,-20
42,T43,T43,K.J. Choi,93,"61' 8""",1911.8329999999999,31,-16
43,T43,T43,Stephen Leaney,84,"61' 8""",1972.25,32,-16
44,45,45,David Toms,76,"61' 10""",1421.9170000000001,23,-15
45,46,46,Ben Crane,85,"61' 11""",990.9169999999999,16,-11
46,47,47,Rich Beem,85,"62' 4""",1495.0,24,-8
47,T48,T48,Sergio Garcia,59,"62' 8""",1315.5,21,-9
48,T48,T48,Geoff Ogilvy,76,"62' 8""",1315.5,21,-14
49,50,50,Ted Purdy,103,"62' 9""",2572.167,41,-22
50,T51,T51,Jason Bohn,104,"62' 10""",2891.917,46,-28
51,T51,T51,Jeff Brehaut,100,"62' 10""",2323.583,37,-14
52,53,53,Charley Hoffman,100,"62' 11""",3398.333,54,-32
53,54,54,Ryan Moore,68,"63' 0""",1575.8329999999999,25,-18
54,55,55,Vijay Singh,103,"63' 2""",2401.167,38,-18
55,T56,T56,Luke Donald,66,"63' 3""",1265.417,20,-10
56,T56,T56,Jesper Parnevik,84,"63' 3""",2277.0,36,-24
57,T56,T56,John Senden,96,"63' 3""",1328.6670000000001,21,-9
58,59,59,Stephen Ames,63,"63' 6""",1206.167,19,-10
59,60,60,Ernie Els,69,"63' 9""",1338.4170000000001,21,-10
60,T61,T61,Carl Pettersson,95,"63' 10""",1978.5,31,-18
61,T61,T61,Omar Uresti,61,"63' 10""",1659.5,26,-16
62,T63,T63,Eric Axley,91,"63' 11""",1980.5829999999999,31,-15
63,T63,T63,Ryan Palmer,101,"63' 11""",2173.333,34,-15
64,T63,T63,Tag Ridings,103,"63' 11""",1598.9170000000001,25,-13
65,T63,T63,Justin Rose,98,"63' 11""",2045.3329999999999,32,-21
66,67,67,Steve Jones,83,"64' 0""",1855.5829999999999,29,-10
67,68,68,Sean O'Hair,100,"64' 1""",1922.8329999999999,30,-14
68,T69,T69,Alex Cejka,93,"64' 4""",2445.333,38,-23
69,T69,T69,Hunter Mahan,98,"64' 4""",3215.833,50,-23
70,71,71,Steve Lowery,99,"64' 5""",2639.833,41,-28
71,72,72,Camilo Villegas,95,"64' 6""",1805.5,28,-16
72,73,73,John Daly,51,"64' 8""",1163.417,18,-7
73,74,74,Carlos Franco,86,"64' 11""",1558.4170000000001,24,-11
74,T75,T75,Harrison Frazar,95,"65' 1""",2214.083,34,-17
75,T75,T75,Arron Oberholser,82,"65' 1""",1562.4170000000001,24,-10
76,T75,T75,Heath Slocum,96,"65' 1""",1886.25,29,-18
77,T78,T78,Steve Elkington,52,"65' 3""",1239.083,19,-8
78,T78,T78,Kenny Perry,73,"65' 3""",1044.417,16,-7
79,80,80,Vance Veazey,59,"65' 4""",1110.25,17,-7
80,T81,T81,Joe Durant,101,"65' 6""",3341.583,51,-27
81,T81,T81,John Huston,74,"65' 6""",1572.6670000000001,24,-13
82,T81,T81,Troy Matteson,101,"65' 6""",2162.5,33,-22
83,T84,T84,Billy Andrade,78,"65' 8""",1576.6670000000001,24,-7
84,T84,T84,Freddie Jacobson,56,"65' 8""",1969.25,30,-15
85,86,86,Woody Austin,107,"65' 9""",2762.167,42,-30
86,T87,T87,Jeff Gove,91,"65' 11""",2307.25,35,-22
87,T87,T87,José María Olazábal,62,"65' 11""",1318.75,20,-11
88,89,89,Brett Quigley,109,"66' 0""",2838.667,43,-26
89,90,90,Roger Tambellini,64,"66' 1""",1586.8329999999999,24,-9
90,91,91,Ron Whittaker,81,"66' 2""",1521.5829999999999,23,-12
91,92,92,Padraig Harrington,54,"66' 4""",1194.25,18,-13
92,93,93,Tom Pernice Jr.,108,"66' 5""",1926.5829999999999,29,-10
93,94,94,David Duval,71,"66' 7""",1464.75,22,-3
94,95,95,Ian Poulter,53,"66' 8""",1466.5829999999999,22,-9
95,T96,T96,Tom Lehman,70,"66' 10""",1136.5,17,-9
96,T96,T96,John Rollins,93,"66' 10""",2206.583,33,-23
97,T98,T98,"John Engler, Jr.",69,"67' 4""",1481.4170000000001,22,-13
98,T98,T98,Jim Furyk,89,"67' 4""",1683.1670000000001,25,-9
99,T100,T100,Chris Couch,75,"67' 6""",2361.167,35,-13
100,T100,T100,Ian Leggatt,80,"67' 6""",2160.167,32,-15
101,T100,T100,Joey Sindelar,90,"67' 6""",2092.5,31,-12
102,T100,T100,Nicholas Thompson,96,"67' 6""",1823.0829999999999,27,-11
103,104,104,Robert Gamez,94,"67' 7""",2298.917,34,-14
104,T105,T105,Brian Bateman,69,"67' 10""",1085.833,16,-8
105,T105,T105,Henrik Bjornstad,97,"67' 10""",2036.1670000000001,30,-15
106,107,107,Pat Perez,50,"68' 0""",1088.167,16,-8
107,T108,T108,Greg Chalmers,71,"68' 1""",1566.5,23,-10
108,T108,T108,Bubba Dickerson,98,"68' 1""",2246.083,33,-12
109,T108,T108,Kevin Sutherland,100,"68' 1""",2587.833,38,-21
110,T111,T111,Todd Hamilton,72,"68' 2""",1295.833,19,-8
111,T111,T111,J.P. Hayes,55,"68' 2""",1295.417,19,-13
112,T113,T113,Jason Gore,86,"68' 3""",1296.917,19,-9
113,T113,T113,Nick Watney,97,"68' 3""",2933.917,43,-17
114,115,115,Richard Johnson,94,"68' 4""",2528.417,37,-22
115,116,116,Will MacKenzie,91,"68' 8""",2060.25,30,-18
116,117,117,Frank Lickliter II,99,"68' 9""",3506.667,51,-27
117,118,118,Tim Clark,80,"68' 10""",2477.75,36,-18
118,119,119,Bart Bryant,87,"68' 11""",1721.9170000000001,25,-11
119,T120,T120,Tommy Armour III,65,"69' 3""",1524.1670000000001,22,-4
120,T120,T120,Trevor Immelman,86,"69' 3""",2146.917,31,-21
121,122,122,Jeff Sluman,101,"69' 7""",2715.333,39,-19
122,123,123,Bob May,65,"69' 8""",1254.417,18,-7
123,124,124,J.J. Henry,96,"69' 9""",1464.0,21,-7
124,125,125,Arjun Atwal,97,"69' 10""",2862.917,41,-12
125,126,126,Billy Mayfair,94,"70' 4""",2814.333,40,-13
126,127,127,Greg Owen,79,"70' 5""",1337.4170000000001,19,-11
127,T128,T128,Alex Aragon,63,"70' 9""",778.5830000000001,11,-7
128,T128,T128,Mike Weir,88,"70' 9""",2194.417,31,-14
129,T130,T130,Ryan Hietala,61,"71' 0""",567.6669999999999,8,-6
130,T130,T130,Shigeki Maruyama,94,"71' 0""",2270.833,32,-16
131,132,132,Fred Couples,52,"71' 2""",996.3330000000001,14,-3
132,133,133,Dudley Hart,83,"71' 7""",1789.25,25,-13
133,T134,T134,Kent Jones,103,"71' 10""",3374.5,47,-22
134,T134,T134,Peter Lonard,77,"71' 10""",1868.1670000000001,26,-12
135,136,136,David Branshaw,98,"72' 0""",3671.917,51,-21
136,137,137,Charles Howell III,96,"72' 2""",2309.333,32,-16
137,138,138,Hidemichi Tanaka,74,"72' 3""",1372.3329999999999,19,-6
138,139,139,Mark Calcavecchia,94,"72' 5""",3475.75,48,-19
139,T140,T140,D.A. Points,82,"72' 7""",2104.5,29,-13
140,T140,T140,Paul Stankowski,70,"72' 7""",1742.1670000000001,24,-13
141,142,142,Mathew Goggin,72,"72' 8""",2034.9170000000001,28,-10
142,143,143,Justin Leonard,83,"72' 10""",1675.8329999999999,23,-11
143,144,144,Chris Riley,86,"73' 3""",1977.8329999999999,27,-14
144,145,145,Larry Mize,53,"73' 4""",1100.333,15,-8
145,146,146,Paul Azinger,87,"73' 7""",2061.333,28,-21
146,147,147,Dean Wilson,115,"73' 8""",2725.0,37,-23
147,148,148,Vaughn Taylor,88,"73' 9""",2875.0,39,-23
148,T149,T149,Marco Dawson,87,"74' 1""",2446.0,33,-15
149,T149,T149,Steve Stricker,64,"74' 1""",1630.3329999999999,22,-16
150,151,151,Mark Wilson,79,"74' 4""",2528.0,34,-19
151,T152,T152,Chris DiMarco,83,"74' 7""",2013.8329999999999,27,-10
152,T152,T152,Jerry Smith,94,"74' 7""",1864.25,25,-10
153,154,154,Zach Johnson,98,"74' 10""",2095.583,28,-14
154,T155,T155,Olin Browne,108,"75' 2""",1954.5829999999999,26,-17
155,T155,T155,Bernhard Langer,77,"75' 2""",1654.3329999999999,22,-10
156,157,157,Todd Fischer,101,"75' 3""",2858.667,38,-20
157,158,158,Jeff Overton,95,"75' 4""",2259.833,30,-8
158,159,159,Jon Mills,68,"75' 5""",1357.9170000000001,18,-5
159,160,160,Tim Petrovic,95,"75' 6""",3396.583,45,-20
160,161,161,Doug Barron,74,"75' 7""",2115.667,28,-12
161,162,162,Brad Faxon,78,"75' 9""",1438.5829999999999,19,-4
162,163,163,Tjaart van der Walt,60,"75' 10""",1593.25,21,-6
163,164,164,Daisuke Maruyama,83,"76' 0""",2583.417,34,-13
164,165,165,Bob Estes,85,"76' 2""",2589.583,34,-13
165,166,166,Robert Allenby,79,"76' 5""",1833.0829999999999,24,-13
166,T167,T167,Michael Connell,51,"76' 7""",918.8330000000001,12,-3
167,T167,T167,David Howell,52,"76' 7""",1302.333,17,-9
168,169,169,Shane Bertsch,104,"76' 9""",2532.417,33,-17
169,170,170,Bubba Watson,83,"77' 1""",1542.4170000000001,20,-12
170,T171,T171,Brian Gay,107,"77' 6""",2868.75,37,-20
171,T171,T171,David McKenzie,82,"77' 6""",2092.083,27,-14
172,173,173,Brent Geiberger,99,"77' 8""",2564.0,33,-11
173,174,174,Steve Flesch,119,"77' 9""",3496.917,45,-18
174,175,175,Joe Ogilvie,95,"78' 2""",2892.0,37,-15
175,T176,T176,Jerry Kelly,100,"78' 6""",2667.667,34,-15
176,T176,T176,Greg Kraft,79,"78' 6""",1726.6670000000001,22,-6
177,178,178,Danny Ellis,68,"78' 7""",1413.9170000000001,18,-11
178,179,179,Bob Tway,81,"79' 1""",1502.0,19,-9
179,180,180,Jimmy Walker,60,"79' 2""",1029.25,13,-4
180,181,181,Briny Baird,81,"79' 9""",2392.833,30,-10
181,182,182,Fred Funk,106,"80' 2""",1924.75,24,-11
182,183,183,Jeff Maggert,81,"80' 4""",3374.083,42,-19
183,184,184,J.L. Lewis,57,"82' 0""",1475.4170000000001,18,-7
184,185,185,Skip Kendall,72,"82' 5""",2226.0,27,-10
185,186,186,Ryuji Imada,105,"83' 6""",2755.333,33,-13
186,187,187,Ben Curtis,86,"83' 9""",1507.25,18,-7
187,188,188,Kirk Triplett,58,"83' 10""",921.75,11,-7
188,189,189,Matt Hansen,68,"85' 4""",1878.1670000000001,22,-5
189,190,190,Paul Goydos,72,"85' 10""",2402.833,28,-9
190,191,191,Brian Davis,92,"86' 2""",3188.333,37,-14
191,192,192,Scott Verplank,88,"86' 3""",1982.8329999999999,23,-12
192,193,193,John Cook,67,"88' 7""",1594.25,18,-7
193,194,194,Corey Pavin,74,"89' 0""",1067.917,12,-6
194,195,195,Mark O'Meara,52,"97' 1""",485.333,5,-2
195,196,196,Mark Brooks,90,"100' 1""",2201.583,22,-1
