,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
97,T98,T98,Todd Hamilton,72,"110' 0""",439.833,4,-2
98,T98,T98,J.B. Holmes,81,"110' 0""",330.0,3,+2
99,100,100,Troy Matteson,101,"110' 5""",662.6669999999999,6,-4
100,T101,T101,Eric Axley,91,"111' 1""",666.25,6,-4
101,T101,T101,Billy Mayfair,94,"111' 1""",222.083,2,+1
102,103,103,Steve Lowery,99,"111' 2""",555.6669999999999,5,-2
103,104,104,Justin Rose,98,"111' 4""",111.333,1,+2
104,105,105,Paul Azinger,87,"112' 1""",224.167,2,E
105,106,106,Bubba Dickerson,98,"112' 2""",224.333,2,E
106,107,107,Scott Verplank,88,"112' 3""",561.4169999999999,5,-3
107,108,108,John Cook,67,"113' 1""",113.083,1,-1
108,109,109,Charles Howell III,96,"113' 7""",340.833,3,-1
109,110,110,Greg Owen,79,"113' 11""",227.833,2,-1
110,111,111,Ernie Els,69,"114' 5""",228.75,2,-1
111,112,112,John Rollins,93,"114' 8""",573.3330000000001,5,-1
112,T113,T113,James Driscoll,80,"114' 9""",229.5,2,-1
113,T113,T113,Brett Quigley,109,"114' 9""",573.8330000000001,5,-3
114,115,115,David Howell,52,"115' 4""",115.333,1,+1
115,116,116,Daisuke Maruyama,83,"116' 1""",464.167,4,-1
116,117,117,Duffy Waldorf,96,"116' 2""",464.667,4,-1
117,118,118,Jeff Sluman,101,"116' 4""",232.583,2,+1
118,119,119,Greg Chalmers,71,"116' 11""",233.833,2,-1
119,120,120,Paul Goydos,72,"117' 3""",117.25,1,E
120,121,121,Sergio Garcia,59,"117' 4""",117.333,1,-1
121,T122,T122,Shane Bertsch,104,"117' 5""",469.75,4,-3
122,T122,T122,David Duval,71,"117' 5""",117.417,1,-1
123,124,124,Tag Ridings,103,"118' 5""",473.75,4,-1
124,125,125,Roger Tambellini,64,"119' 3""",119.25,1,E
125,T126,T126,Jeff Maggert,81,"121' 0""",121.0,1,+1
126,T126,T126,Pat Perez,50,"121' 0""",242.0,2,-1
127,128,128,Steve Elkington,52,"121' 3""",242.5,2,-2
128,129,129,Nicholas Thompson,96,"122' 8""",245.333,2,-2
129,130,130,Omar Uresti,61,"122' 10""",122.833,1,E
130,131,131,Dean Wilson,115,"123' 2""",739.0830000000001,6,-1
131,132,132,Tom Pernice Jr.,108,"123' 3""",123.25,1,-1
132,T133,T133,Jeff Gove,91,"124' 7""",498.25,4,+2
133,T133,T133,Skip Kendall,72,"124' 7""",249.083,2,E
134,135,135,Tommy Armour III,65,"124' 8""",249.333,2,-1
135,136,136,J.P. Hayes,55,"125' 6""",125.5,1,E
136,137,137,Craig Barlow,77,"125' 9""",251.5,2,E
137,T138,T138,Woody Austin,107,"126' 5""",632.0830000000001,5,-2
138,T138,T138,Chris DiMarco,83,"126' 5""",505.667,4,-2
139,140,140,Tiger Woods,55,"126' 7""",379.75,3,-1
140,141,141,John Senden,96,"127' 0""",381.083,3,-1
141,142,142,Mark O'Meara,52,"127' 5""",254.75,2,E
142,143,143,Ian Leggatt,80,"128' 6""",899.3330000000001,7,-2
143,144,144,Sean O'Hair,100,"128' 11""",644.4169999999999,5,-2
144,145,145,Brian Davis,92,"129' 7""",388.667,3,-1
145,146,146,Aaron Baddeley,78,"130' 3""",260.41700000000003,2,-1
146,147,147,Marco Dawson,87,"132' 1""",792.4169999999999,6,-3
147,148,148,Arjun Atwal,97,"133' 3""",266.41700000000003,2,-1
148,149,149,Olin Browne,108,"133' 5""",266.75,2,-1
149,150,150,Mike Sposa,68,"133' 11""",133.917,1,E
150,151,151,Mathew Goggin,72,"134' 7""",134.583,1,E
151,152,152,Kent Jones,103,"134' 9""",539.0,4,-1
152,153,153,Bart Bryant,87,"134' 10""",134.833,1,-1
153,154,154,David Toms,76,"135' 4""",135.333,1,E
154,155,155,Danny Ellis,68,"135' 5""",677.1669999999999,5,-3
155,156,156,Bob May,65,"136' 0""",136.0,1,-1
156,157,157,Brent Geiberger,99,"136' 2""",408.5,3,+1
157,158,158,Tim Herron,82,"136' 8""",546.6669999999999,4,E
158,159,159,Bob Estes,85,"138' 2""",276.25,2,-1
159,160,160,Chad Campbell,91,"138' 4""",276.58299999999997,2,E
160,161,161,Chris Riley,86,"139' 0""",417.0,3,-2
161,162,162,Jerry Kelly,100,"143' 1""",143.083,1,+1
162,163,163,Richard Johnson,94,"143' 5""",143.417,1,E
163,164,164,Tjaart van der Walt,60,"144' 0""",144.0,1,-1
164,165,165,Steve Jones,83,"148' 3""",444.833,3,+2
165,166,166,Carl Pettersson,95,"150' 0""",300.0,2,-1
166,167,167,"John Engler, Jr.",69,"153' 3""",153.25,1,E
167,168,168,José María Olazábal,62,"153' 7""",153.583,1,-1
168,169,169,Heath Slocum,96,"154' 1""",154.083,1,E
169,170,170,Michael Allen,84,"155' 8""",155.667,1,E
170,171,171,Dudley Hart,83,"166' 0""",498.083,3,-2
171,172,172,Ben Crane,85,"168' 3""",168.25,1,E
172,173,173,Corey Pavin,74,"193' 10""",193.833,1,E
