,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
0,1,1,Mike Weir,86,-.250
1,T2,T2,Fulton Allem,56,E
2,T2,T2,Stephen Ames,88,E
3,T2,T2,Jeremy Anderson,69,E
4,T2,T2,"David Berganio, Jr.",76,E
5,T2,T2,Mark Calcavecchia,81,E
6,T2,T2,Brandel Chamblee,77,E
7,T2,T2,K.J. Choi,95,E
8,T2,T2,Keith Clearwater,62,E
9,T2,T2,Russ Cochran,76,E
10,T2,T2,Richie Coughlan,66,E
11,T2,T2,Glen Day,89,E
12,T2,T2,Scott Dunlap,80,E
13,T2,T2,Joel Edwards,99,E
14,T2,T2,Steve Elkington,64,E
15,T2,T2,Ernie Els,70,E
16,T2,T2,Bill Glasson,69,E
17,T2,T2,Paul Gow,79,E
18,T2,T2,Gabriel Hjertstedt,76,E
19,T2,T2,Bradley Hughes,96,E
20,T2,T2,John Huston,64,E
21,T2,T2,Per-Ulrik Johansson,82,E
22,T2,T2,Steve Jones,75,E
23,T2,T2,Kent Jones,74,E
24,T2,T2,Cliff Kresge,84,E
25,T2,T2,Neal Lancaster,107,E
26,T2,T2,Bob May,86,E
27,T2,T2,Frank Nobilo,91,E
28,T2,T2,Craig Perks,78,E
29,T2,T2,Chris Perry,80,E
30,T2,T2,Nick Price,74,E
31,T2,T2,Chris Riley,104,E
32,T2,T2,Chris Smith,101,E
33,T2,T2,Jerry Smith,95,E
34,T2,T2,David Toms,100,E
35,T2,T2,Kirk Triplett,88,E
36,T2,T2,Tiger Woods,76,E
37,38,38,Jay Don Blake,100,+.111
38,T39,T39,David Duval,78,+.143
39,T39,T39,Bob Estes,91,+.143
40,T39,T39,Jesper Parnevik,91,+.143
41,T39,T39,Tom Pernice Jr.,106,+.143
42,43,43,Vijay Singh,98,+.154
43,T44,T44,Stewart Cink,102,+.167
44,T44,T44,Andrew Magee,97,+.167
45,T44,T44,Blaine McCallister,80,+.167
46,T44,T44,Scott Verplank,99,+.167
47,48,48,Chris DiMarco,108,+.182
48,T49,T49,Stuart Appleby,105,+.200
49,T49,T49,Danny Ellis,76,+.200
50,T49,T49,Charles Howell III,89,+.200
51,T49,T49,Brandt Jobe,96,+.200
52,T49,T49,Larry Mize,76,+.200
53,T49,T49,Loren Roberts,84,+.200
54,55,55,Jim Furyk,88,+.222
55,56,56,Davis Love III,75,+.235
56,T57,T57,Ian Leggatt,84,+.250
57,T57,T57,Tom Lehman,82,+.250
58,T57,T57,Scott McCarron,98,+.250
59,T57,T57,Rocco Mediate,69,+.250
60,T57,T57,Bob Tway,109,+.250
61,62,62,Billy Mayfair,102,+.273
62,63,63,Esteban Toledo,116,+.286
63,64,64,Kenny Perry,94,+.300
64,T65,T65,Tommy Armour III,93,+.333
65,T65,T65,Mark Brooks,88,+.333
66,T65,T65,Michael Clark II,87,+.333
67,T65,T65,Harrison Frazar,88,+.333
68,T65,T65,David Frost,87,+.333
69,T65,T65,Fred Funk,118,+.333
70,T65,T65,Paul Goydos,86,+.333
71,T65,T65,Scott Hoch,84,+.333
72,T65,T65,Jerry Kelly,104,+.333
73,T65,T65,Greg Kraft,105,+.333
74,T65,T65,Geoff Ogilvy,60,+.333
75,T65,T65,David Peoples,96,+.333
76,T65,T65,Kevin Sutherland,101,+.333
77,T65,T65,Ted Tryba,110,+.333
78,T65,T65,Grant Waite,78,+.333
79,T65,T65,Rocky Walcher,59,+.333
80,T81,T81,Olin Browne,99,+.400
81,T81,T81,Mathew Goggin,96,+.400
82,T81,T81,Jonathan Kaye,116,+.400
83,84,84,Hal Sutton,96,+.444
84,T85,T85,Bob Burns,92,+.500
85,T85,T85,Jim Carter,103,+.500
86,T85,T85,José Coceres,60,+.500
87,T85,T85,Robert Damron,91,+.500
88,T85,T85,Doug Dunakey,83,+.500
89,T85,T85,Brent Geiberger,84,+.500
