,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
0,1,1,Cameron Beckman,103,100.0,1.0,1,E
1,T2,T2,Tom Byrum,85,0.0,,1,E
2,T2,T2,Bob Estes,91,0.0,,1,E
3,T2,T2,Sergio Garcia,64,0.0,,1,E
4,T2,T2,Paul Gow,79,0.0,,1,E
5,T2,T2,Scott Hoch,84,0.0,,1,E
6,T2,T2,Bradley Hughes,96,0.0,,1,E
7,T2,T2,Justin Leonard,106,0.0,,1,E
8,T2,T2,Chris Riley,104,0.0,,1,E
9,T2,T2,Tom Scherrer,69,0.0,,1,E
10,T2,T2,Rocky Walcher,59,0.0,,1,E
