,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
0,T1,T1,John Cook,91,100.0,1.0,1,E
1,T1,T1,Edward Fryatt,93,100.0,1.0,1,E
2,T1,T1,Blaine McCallister,80,100.0,1.0,1,-1.00
3,T4,T4,"David Berganio, Jr.",76,0.0,,1,E
4,T4,T4,Jim Carter,103,0.0,,1,E
5,T4,T4,Glen Day,89,0.0,,1,E
6,T4,T4,Chris DiMarco,108,0.0,,1,E
7,T4,T4,David Duval,78,0.0,,1,E
8,T4,T4,Sergio Garcia,64,0.0,,1,E
9,T4,T4,Matt Gogel,83,0.0,,1,E
10,T4,T4,Skip Kendall,111,0.0,,1,E
11,T4,T4,Chris Riley,104,0.0,,1,E
12,T4,T4,Loren Roberts,84,0.0,,1,E
13,T4,T4,Tom Scherrer,69,0.0,,1,E
14,T4,T4,Jeff Sluman,106,0.0,,1,E
15,T4,T4,Paul Stankowski,91,0.0,,1,E
16,T4,T4,Steve Stricker,73,0.0,,1,E
17,T4,T4,Kevin Sutherland,101,0.0,,1,E
