,Victory_Leaders_RANK THIS WEEK,Victory_Leaders_RANK LAST WEEK,Victory_Leaders_PLAYER NAME,Victory_Leaders_EVENTS,Victory_Leaders_VICTORIES
569,T39,T39,Charl Schwartzel,11,
570,T39,T39,Zane Scotland,1,
571,T39,T39,John Senden,30,
572,T39,T39,Peter Senior,1,
573,T39,T39,Patrick Sheehan,0,
574,T39,T39,Paul Sheehan,1,
575,T39,T39,Mark Sheftic,1,
576,T39,T39,Tyson Shinaut,1,
577,T39,T39,Eric Shriver,1,
578,T39,T39,Marcel Siem,1,
579,T39,T39,Mark Silvers,1,
580,T39,T39,Michael Sim,20,
581,T39,T39,Webb Simpson,31,
582,T39,T39,Michael Sims,0,
583,T39,T39,Vijay Singh,24,
584,T39,T39,Jeev Milkha Singh,19,
585,T39,T39,Geoffrey Sisk,0,
586,T39,T39,Ron Skayhan,1,
587,T39,T39,Sonny Skinner,1,
588,T39,T39,Mike Small,8,
589,T39,T39,Chris Smith,10,
590,T39,T39,Jerry Smith,1,
591,T39,T39,Bruce Smith,1,
592,T39,T39,Nathan Smith,1,
593,T39,T39,Nate Smith,0,
594,T39,T39,Brian Smock,0,
595,T39,T39,Brandt Snedeker,26,
596,T39,T39,Pierre-Henri Soero,1,
597,T39,T39,Shunsuke Sonoda,1,
598,T39,T39,Bob Sowards,1,
599,T39,T39,Jordan Spieth,2,
600,T39,T39,Craig Stadler,2,
601,T39,T39,Kevin Stadler,28,
602,T39,T39,Scott Stallings,0,
603,T39,T39,Mike Standly,1,
604,T39,T39,Paul Stankowski,18,
605,T39,T39,Kyle Stanley,3,
606,T39,T39,B.J. Staten,0,
607,T39,T39,Brett Stegmaier,1,
608,T39,T39,Rich Steinmetz,1,
609,T39,T39,Henrik Stenson,15,
610,T39,T39,Darron Stiles,0,
611,T39,T39,Ron Streck,1,
612,T39,T39,Kevin Streelman,28,
613,T39,T39,Paul Streeter,1,
614,T39,T39,Will Strickler,0,
615,T39,T39,Chris Stroud,27,
616,T39,T39,Brian Stuard,28,
617,T39,T39,Miguel Suarez,1,
618,T39,T39,Zack Sucher,0,
619,T39,T39,Chip Sullivan,1,
620,T39,T39,Daniel Summerhays,1,
621,T39,T39,Kevin Sutherland,25,
622,T39,T39,Andrew Svoboda,1,
623,T39,T39,Hudson Swafford,1,
624,T39,T39,Brett Swedberg,0,
625,T39,T39,Roger Tambellini,26,
626,T39,T39,Toru Taniguchi,2,
627,T39,T39,Phil Tataurangi,4,
628,T39,T39,Vaughn Taylor,26,
629,T39,T39,Nick Taylor,2,
630,T39,T39,Josh Teater,31,
631,T39,T39,Jeff Templeton,1,
632,T39,T39,Lance Ten Broeck,1,
633,T39,T39,Roland Thatcher,26,
634,T39,T39,Tim Thelen,3,
635,T39,T39,Nicholas Thompson,29,
636,T39,T39,Michael Thompson,0,
637,T39,T39,Chris Tidland,24,
638,T39,T39,Steven Tiley,1,
639,T39,T39,Derek Tolan,1,
640,T39,T39,Esteban Toledo,1,
641,T39,T39,David Toms,25,
642,T39,T39,D.J. Trahan,27,
643,T39,T39,Jose Trauwitz,1,
644,T39,T39,Blake Trimble,1,
645,T39,T39,Cameron Tringale,22,
646,T39,T39,Kirk Triplett,11,
647,T39,T39,Ty Tryon,1,
648,T39,T39,Jerod Turner,21,
649,T39,T39,Marc Turnesa,7,
650,T39,T39,Nathan Tyler,1,
651,T39,T39,Omar Uresti,27,
652,T39,T39,Martín Ureta,0,
653,T39,T39,Tyrone Van Aswegen,0,
654,T39,T39,Dawie van der Walt,0,
655,T39,T39,Bo Van Pelt,28,
656,T39,T39,Jaco Van Zyl,0,
657,T39,T39,Vance Veazey,23,
658,T39,T39,Jhonattan Vegas,1,
659,T39,T39,Scott Verplank,22,
660,T39,T39,Manuel Villegas,2,
661,T39,T39,Dean Vomacka,1,
662,T39,T39,Brian Vranesh,0,
663,T39,T39,Johnson Wagner,28,
664,T39,T39,Grant Waite,4,
665,T39,T39,Brett Waldman,0,
666,T39,T39,Jimmy Walker,27,
667,T39,T39,Charles Warren,21,
668,T39,T39,Aaron Watkins,0,
669,T39,T39,Nick Watney,24,
670,T39,T39,Tom Watson,3,
671,T39,T39,Danny Wax,1,
672,T39,T39,Scott Weatherly,0,
673,T39,T39,Drew Weaver,2,
674,T39,T39,Brennan Webb,1,
675,T39,T39,Boo Weekley,27,
676,T39,T39,Matt Weibring,10,
677,T39,T39,Tim Weinhart,1,
678,T39,T39,Isaac Weintraub,1,
679,T39,T39,Mike Weir,19,
680,T39,T39,Brett Wetterich,16,
681,T39,T39,Steve Wheatcroft,27,
682,T39,T39,Tom Whitehouse,1,
683,T39,T39,Ron Whittaker,0,
684,T39,T39,Charlie Wi,27,
685,T39,T39,Gunner Wiebe,1,
686,T39,T39,Willy Wilcox,1,
687,T39,T39,Tim Wilkinson,15,
688,T39,T39,Danny Willett,1,
689,T39,T39,Jay Williamson,24,
690,T39,T39,Gene Williams,1,
691,T39,T39,Garrett Willis,24,
692,T39,T39,Dean Wilson,18,
693,T39,T39,Mark Wilson,28,
694,T39,T39,Chris Wilson,26,
695,T39,T39,Oliver Wilson,9,
696,T39,T39,Thaworn Wiratchant,0,
697,T39,T39,Casey Wittenberg,1,
698,T39,T39,Dan Woltman,0,
699,T39,T39,Eugene Wong,1,
700,T39,T39,Willie Wood,2,
701,T39,T39,Chris Wood,5,
702,T39,T39,Joshua Wooding,1,
703,T39,T39,Gary Woodland,8,
704,T39,T39,Tiger Woods,12,
705,T39,T39,Ian Woosnam,1,
