,Power_Rating_RANK THIS WEEK,Power_Rating_RANK LAST WEEK,Power_Rating_PLAYER NAME,Power_Rating_EVENTS,Power_Rating_RATING
58,T59,T59,Troy Matteson,16,7.9
59,T59,T59,Greg Owen,11,7.9
60,T59,T59,Kyle Reifers,9,7.9
61,T59,T59,Paul Stankowski,6,7.9
62,T63,T63,Retief Goosen,8,7.8
63,T63,T63,Ryan Palmer,14,7.8
64,T63,T63,D.J. Trahan,18,7.8
65,T66,T66,Andrew Buckle,12,7.7
66,T66,T66,Andres Gonzales,1,7.7
67,T66,T66,Neal Lancaster,6,7.7
68,T66,T66,John Merrick,15,7.7
69,T66,T66,Pat Perez,13,7.7
70,T66,T66,Chris Smith,3,7.7
71,T72,T72,Paul Casey,4,7.6
72,T72,T72,Stewart Cink,17,7.6
73,T72,T72,Brendon de Jonge,11,7.6
74,T72,T72,Niclas Fasth,2,7.6
75,T72,T72,J.J. Henry,14,7.6
76,T72,T72,George McNeill,16,7.6
77,T72,T72,Kevin Stadler,14,7.6
78,T72,T72,Bo Van Pelt,22,7.6
79,80,80,Jason Schultz,8,7.5
80,T81,T81,Aaron Baddeley,16,7.4
81,T81,T81,Jonathan Byrd,12,7.4
82,T81,T81,Padraig Harrington,11,7.4
83,T81,T81,Hunter Mahan,15,7.4
84,T81,T81,Hennie Otto,1,7.4
85,T81,T81,Ted Purdy,18,7.4
86,T81,T81,John Rollins,20,7.4
87,T88,T88,Stuart Appleby,11,7.3
88,T88,T88,Peter Lonard,14,7.3
89,T88,T88,Carl Pettersson,21,7.3
90,T88,T88,Charl Schwartzel,3,7.3
91,T92,T92,Sergio Garcia,14,7.2
92,T92,T92,J.P. Hayes,15,7.2
93,T92,T92,Chris Tidland,7,7.2
94,T95,T95,Jarrod Lyle,13,7.1
95,T95,T95,John Senden,19,7.1
96,T97,T97,Mark Calcavecchia,16,7.0
97,T97,T97,Mike Grob,1,7.0
98,T97,T97,David Howell,4,7.0
99,T97,T97,John Huston,6,7.0
100,T97,T97,Will MacKenzie,19,7.0
101,T97,T97,Michael Putnam,17,7.0
102,T97,T97,"Wes Short, Jr.",3,7.0
103,104,104,Paul Broadhurst,1,6.9
104,T105,T105,Rich Beem,15,6.8
105,T105,T105,Michael Bradley,3,6.8
106,T105,T105,Jeff Brehaut,7,6.8
107,T105,T105,Ben Crane,5,6.8
108,T105,T105,Ryan Moore,16,6.8
109,T110,T110,Brian Bateman,7,6.7
110,T110,T110,David Hearn,1,6.7
111,T110,T110,Rod Pampling,18,6.7
112,T110,T110,Rory Sabbatini,15,6.7
113,T110,T110,Mike Weir,15,6.7
114,T115,T115,Dan Forsman,4,6.6
115,T115,T115,Trevor Immelman,11,6.6
116,T115,T115,Lee Janzen,7,6.6
117,T115,T115,Joe Ogilvie,18,6.6
118,T119,T119,Eric Axley,16,6.5
119,T119,T119,Ricky Barnes,1,6.5
120,T119,T119,"David Berganio, Jr.",1,6.5
121,T119,T119,"Jim Gallagher, Jr.",4,6.5
122,T119,T119,Tim Herron,19,6.5
123,T119,T119,Thongchai Jaidee,2,6.5
124,T119,T119,Steve Lowery,14,6.5
125,T119,T119,Bryce Molder,7,6.5
126,T119,T119,Brett Quigley,13,6.5
127,T119,T119,Kevin Sutherland,15,6.5
128,T129,T129,Cameron Beckman,18,6.4
129,T129,T129,Tom Johnson,11,6.4
130,T129,T129,WC Liang,1,6.4
131,T129,T129,B.J. Staten,2,6.4
132,T133,T133,Briny Baird,25,6.3
133,T133,T133,Thomas Bjørn,1,6.3
134,T133,T133,Brent Geiberger,5,6.3
135,T136,T136,Ryan Blaum,1,6.2
136,T136,T136,Jason Dufner,16,6.2
137,T136,T136,Joe Durant,15,6.2
138,T136,T136,Jeff Gove,20,6.2
139,T136,T136,Michael Sim,9,6.2
140,T136,T136,Y.E. Yang,3,6.2
141,T142,T142,Arjun Atwal,6,6.1
142,T142,T142,Jason Bohn,11,6.1
143,T142,T142,Jay Williamson,11,6.1
144,T145,T145,Woody Austin,19,6.0
145,T145,T145,David Duval,4,6.0
146,T145,T145,Danny Ellis,1,6.0
147,T145,T145,Carlos Franco,5,6.0
148,T145,T145,Tadd Fujikawa,1,6.0
149,T145,T145,Tom Lehman,10,6.0
150,T145,T145,Chris Stroud,9,6.0
151,T145,T145,Lee Williams,1,6.0
152,T153,T153,Michael Allen,14,5.9
153,T153,T153,K.J. Choi,15,5.9
154,T153,T153,Ken Duke,22,5.9
155,T153,T153,Mark Hensby,16,5.9
156,T153,T153,Arron Oberholser,13,5.9
157,T153,T153,Jesper Parnevik,15,5.9
158,T153,T153,Phil Tataurangi,2,5.9
159,T160,T160,D.J. Brigman,9,5.8
160,T160,T160,Alex Cejka,16,5.8
161,T160,T160,Darren Clarke,2,5.8
162,T160,T160,Tom Gillis,1,5.8
163,T160,T160,Todd Hamilton,8,5.8
164,T160,T160,Frank Lickliter II,17,5.8
165,T160,T160,Vance Veazey,3,5.8
166,T160,T160,Azuma Yano,1,5.8
167,T168,T168,Rich Barcelo,13,5.7
168,T168,T168,Todd Demsey,1,5.7
169,T168,T168,Richard Sterne,1,5.7
170,T168,T168,Vaughn Taylor,16,5.7
171,T168,T168,Duffy Waldorf,11,5.7
172,T168,T168,Garrett Willis,6,5.7
173,T174,T174,Marco Dawson,13,5.6
174,T174,T174,Colt Knost,3,5.6
175,T174,T174,Justin Rose,10,5.6
176,T174,T174,Graeme Storm,1,5.6
177,T174,T174,Johnson Wagner,15,5.6
178,T174,T174,Steve Wheatcroft,9,5.6
179,T174,T174,Mark Wilson,17,5.6
180,T181,T181,Ryan Armour,20,5.5
181,T181,T181,David Branshaw,10,5.5
182,T181,T181,Chad Campbell,15,5.5
183,T181,T181,Cliff Kresge,23,5.5
184,T181,T181,Jeff Maggert,15,5.5
185,T181,T181,Daisuke Maruyama,14,5.5
186,T181,T181,Parker McLachlin,12,5.5
187,T181,T181,Oliver Thomson,1,5.5
188,T181,T181,Grant Waite,5,5.5
189,T190,T190,Billy Andrade,16,5.4
190,T190,T190,Tommy Armour III,15,5.4
191,T190,T190,Shane Bertsch,2,5.4
192,T190,T190,J.L. Lewis,1,5.4
193,T190,T190,Kevin Na,16,5.4
194,T190,T190,Tim Petrovic,20,5.4
195,T190,T190,Andrew Ruthkoski,2,5.4
196,T197,T197,Shaun Micheel,14,5.3
197,T197,T197,Jaco Van Zyl,4,5.3
198,T199,T199,Stephen Ames,14,5.2
199,T199,T199,Jay Delsing,6,5.2
200,T199,T199,Franklin Langham,1,5.2
201,T199,T199,Brandt Snedeker,20,5.2
202,T199,T199,Bob Tway,17,5.2
203,T204,T204,Steve Flesch,18,5.1
204,T204,T204,Bob Heintz,14,5.1
205,T204,T204,Freddie Jacobson,15,5.1
206,T204,T204,Jerry Kelly,17,5.1
207,T204,T204,José Manuel Lara,1,5.1
208,T204,T204,Darron Stiles,7,5.1
209,T204,T204,Charlie Wi,18,5.1
210,T211,T211,Paul Azinger,7,5.0
211,T211,T211,Alejandro Cañizares,1,5.0
212,T211,T211,Billy Mayfair,16,5.0
213,T211,T211,Ian Poulter,9,5.0
214,T211,T211,Jim Rutledge,4,5.0
215,T216,T216,Nathan Green,20,4.9
216,T216,T216,Kent Jones,17,4.9
217,T216,T216,John Mallinger,18,4.9
218,T216,T216,Joey Sindelar,12,4.9
219,T216,T216,David Toms,15,4.9
220,T221,T221,Jeff Quinney,18,4.8
221,T221,T221,Steve Stricker,15,4.8
222,T223,T223,Chris DiMarco,13,4.7
223,T223,T223,Luke Donald,11,4.7
224,T223,T223,Robert Gamez,12,4.7
225,T223,T223,Tripp Isenhour,13,4.7
226,T223,T223,Justin Leonard,17,4.7
227,T228,T228,Anders Hansen,6,4.6
228,T228,T228,Brandt Jobe,1,4.6
229,T228,T228,Bill Lunde,1,4.6
230,T228,T228,Jeff Sluman,6,4.6
231,232,232,Steve Jones,2,4.5
232,T233,T233,Bob Burns,2,4.4
233,T233,T233,Ben Curtis,13,4.4
234,T233,T233,Ryuji Imada,19,4.4
235,T233,T233,Zach Johnson,14,4.4
236,T233,T233,Kyle Thompson,1,4.4
237,T238,T238,Bart Bryant,17,4.3
238,T238,T238,Tom Byrum,5,4.3
239,T238,T238,Grégory Havret,1,4.3
240,T238,T238,Kirk Triplett,12,4.3
241,T238,T238,Paul Trittler,1,4.3
242,T238,T238,Anthony Wall,1,4.3
243,T244,T244,Guy Boros,1,4.2
244,T244,T244,Jim Furyk,16,4.2
245,T244,T244,Craig Lile,14,4.2
246,T244,T244,Omar Uresti,1,4.2
247,T248,T248,Notah Begay III,2,4.1
248,T248,T248,Steve Elkington,16,4.1
249,T248,T248,Paul Gow,8,4.1
250,T248,T248,Larry Mize,2,4.1
251,T248,T248,Colin Montgomerie,3,4.1
252,T248,T248,Dicky Pride,9,4.1
253,T248,T248,Heath Slocum,21,4.1
254,T255,T255,Michael Campbell,2,4.0
255,T255,T255,Brian Davis,20,4.0
256,T255,T255,Glen Day,15,4.0
257,T255,T255,Richard Green,2,4.0
258,T255,T255,Raphael Jacquelin,1,4.0
259,T255,T255,Richard Johnson,15,4.0
260,T255,T255,Tom Pernice Jr.,18,4.0
261,T262,T262,Bob Estes,15,3.9
262,T262,T262,Bernhard Langer,9,3.9
263,T262,T262,Dean Wilson,16,3.9
264,T265,T265,Skip Kendall,1,3.8
265,T265,T265,Matt Kuchar,15,3.8
266,T265,T265,Nick O'Hern,11,3.8
267,T265,T265,José María Olazábal,8,3.8
268,T265,T265,Paul Sheehan,1,3.8
269,T270,T270,Russ Cochran,1,3.7
270,T270,T270,Craig Kanada,19,3.7
271,T270,T270,Spike McRoy,2,3.7
272,273,273,Rocco Mediate,14,3.6
273,T274,T274,Tim Clark,12,3.5
274,T274,T274,Paul McGinley,3,3.5
275,T274,T274,Jim McGovern,3,3.5
276,T274,T274,Chris Riley,11,3.5
277,T274,T274,Martin Rominger,1,3.5
278,T274,T274,Scott Verplank,14,3.5
279,T280,T280,Todd Fischer,2,3.4
280,T280,T280,Dudley Hart,6,3.4
281,T280,T280,Shingo Katayama,2,3.4
282,T280,T280,Doug LaBelle II,17,3.4
283,T280,T280,Jerry Smith,5,3.4
284,285,285,Joe Daley,1,3.3
285,T286,T286,Olin Browne,6,3.2
286,T286,T286,Shigeki Maruyama,13,3.2
287,288,288,Greg Kraft,5,3.1
288,T289,T289,José Coceres,8,3.0
289,T289,T289,Stephen Leaney,15,3.0
290,T291,T291,Michael Boyd,8,2.9
291,T291,T291,Alan Morin,1,2.9
292,T293,T293,Brad Faxon,5,2.8
293,T293,T293,Paul Goydos,11,2.8
294,T293,T293,Kaname Yokoo,1,2.8
295,296,296,Mark O'Meara,1,2.7
296,297,297,Mark Brooks,6,2.6
297,298,298,John Cook,3,2.5
298,T299,T299,Kelly Mitchum,1,2.4
299,T299,T299,Hideto Tanihara,1,2.4
300,T299,T299,Willie Wood,1,2.4
301,T302,T302,Robert Damron,1,2.3
302,T302,T302,Fred Funk,10,2.3
303,T302,T302,Blaine McCallister,1,2.3
304,305,305,Craig Bowden,13,2.2
305,306,306,John Bickerton,1,2.1
306,T307,T307,Brian Gay,20,2.0
307,T307,T307,Tom Watson,1,2.0
308,309,309,Corey Pavin,14,1.9
309,310,310,Gavin Coles,15,1.8
310,311,311,Loren Roberts,1,1.6
311,312,312,Prom Meesawat,1,1.4
