,Last_15_Events_-_Scoring_RANK THIS WEEK,Last_15_Events_-_Scoring_RANK LAST WEEK,Last_15_Events_-_Scoring_PLAYER NAME,Last_15_Events_-_Scoring_EVENTS,Last_15_Events_-_Scoring_RATING
0,1,1,Tiger Woods,10,9.0
1,2,2,Andy Bare,1,8.9
2,2,2,Andres Romero,1,8.9
3,2,2,Tom Watson,1,8.9
4,5,5,Tim Clark,10,8.7
5,5,5,Phil Mickelson,8,8.7
6,7,7,Steve Stricker,10,8.6
7,7,7,Scott Verplank,10,8.6
8,9,9,K.J. Choi,9,8.5
9,9,9,Nick Flanagan,2,8.5
10,9,9,Justin Leonard,10,8.5
11,9,9,Shigeki Maruyama,8,8.5
12,9,14,Rory Sabbatini,10,8.5
13,9,9,Dean Wilson,9,8.5
14,15,14,Jonathan Byrd,7,8.4
15,15,14,Ben Crane,8,8.4
16,15,14,Tadd Fujikawa,1,8.4
17,15,14,Sergio Garcia,12,8.4
18,15,14,Lucas Glover,10,8.4
19,15,14,Gabriel Hjertstedt,1,8.4
20,15,14,Tom Lehman,8,8.4
21,15,14,Peter Lonard,6,8.4
22,15,14,Adam Scott,10,8.4
23,15,14,Heath Slocum,10,8.4
24,15,14,Camilo Villegas,9,8.4
25,26,26,Russ Cochran,1,8.3
26,26,26,Steve Elkington,10,8.3
27,26,26,Danny Ellis,2,8.3
28,26,26,Ernie Els,10,8.3
29,26,26,Niclas Fasth,2,8.3
30,26,26,Jim Furyk,10,8.3
31,26,26,Bob Heintz,7,8.3
32,26,26,Brian Henninger,1,8.3
33,26,26,Freddie Jacobson,12,8.3
34,26,26,Zach Johnson,6,8.3
35,26,26,Franklin Langham,1,8.3
36,26,26,Billy Mayfair,10,8.3
37,26,26,George McNeill,8,8.3
38,26,26,Shaun Micheel,6,8.3
39,26,26,Arron Oberholser,9,8.3
40,26,26,Jesper Parnevik,10,8.3
41,26,26,Pat Perez,7,8.3
42,26,26,Carl Pettersson,11,8.3
43,26,26,Ian Poulter,7,8.3
44,26,26,Brandt Snedeker,11,8.3
45,26,26,Paul Stankowski,5,8.3
46,26,26,Bo Van Pelt,10,8.3
47,26,26,Johnson Wagner,7,8.3
48,26,26,Mike Weir,9,8.3
49,50,50,Arjun Atwal,7,8.2
50,50,50,Aaron Baddeley,10,8.2
51,50,50,Cameron Beckman,12,8.2
52,50,50,Jason Bohn,10,8.2
53,50,50,Tom Byrum,3,8.2
54,50,50,Alejandro Cañizares,1,8.2
55,50,50,Alex Cejka,12,8.2
56,50,50,Harrison Frazar,3,8.2
57,50,50,Anders Hansen,5,8.2
58,50,50,J.J. Henry,7,8.2
59,50,50,Charley Hoffman,8,8.2
60,50,50,Kent Jones,13,8.2
61,50,50,Greg Kraft,6,8.2
62,50,50,Matt Kuchar,9,8.2
63,50,50,Hunter Mahan,9,8.2
64,50,50,Troy Matteson,9,8.2
65,50,50,Ryan Moore,9,8.2
66,50,50,Sean O'Hair,12,8.2
67,50,50,Joe Ogilvie,10,8.2
68,50,50,Jeff Overton,9,8.2
69,50,50,Rod Pampling,10,8.2
70,50,50,Kenny Perry,10,8.2
71,50,50,Tim Petrovic,10,8.2
72,50,50,Dicky Pride,6,8.2
73,50,50,Justin Rose,8,8.2
74,50,50,Chris Stroud,7,8.2
75,50,50,Kyle Thompson,1,8.2
76,50,50,David Toms,9,8.2
77,50,50,D.J. Trahan,10,8.2
78,50,50,Omar Uresti,2,8.2
79,50,50,Duffy Waldorf,6,8.2
80,50,50,Charlie Wi,11,8.2
81,82,82,Stuart Appleby,6,8.1
82,82,82,Daniel Chopra,8,8.1
83,82,82,Stewart Cink,9,8.1
84,82,82,Kris Cox,4,8.1
85,82,82,Luke Donald,8,8.1
86,82,82,Dan Forsman,4,8.1
87,82,82,Robert Gamez,7,8.1
88,82,82,Tom Gillis,1,8.1
89,82,82,Mathew Goggin,10,8.1
90,82,82,John Huston,6,8.1
91,82,82,Steve Jones,4,8.1
92,82,82,Bernhard Langer,9,8.1
93,82,82,Stephen Leaney,9,8.1
94,82,82,Bill Lunde,1,8.1
95,82,82,Geoff Ogilvy,10,8.1
96,82,82,Vijay Singh,10,8.1
97,82,82,Kevin Stadler,7,8.1
98,82,82,Kevin Sutherland,8,8.1
99,82,82,Phil Tataurangi,3,8.1
100,82,82,Garrett Willis,6,8.1
101,102,103,Tommy Armour III,8,8.0
102,102,103,Craig Bowden,8,8.0
103,102,103,José Coceres,7,8.0
104,102,103,Gavin Coles,6,8.0
105,102,103,John Cook,4,8.0
106,102,103,Chris Couch,4,8.0
107,102,103,Marco Dawson,8,8.0
108,102,103,Jay Delsing,6,8.0
109,102,103,Bob Estes,9,8.0
110,102,103,Todd Fischer,4,8.0
111,102,103,Steve Flesch,11,8.0
112,102,103,Carlos Franco,5,8.0
113,102,103,Brian Gay,9,8.0
114,102,103,Jason Gore,11,8.0
115,102,103,Nathan Green,10,8.0
116,102,103,Mathias Grönberg,9,8.0
117,102,82,Padraig Harrington,8,8.0
118,102,103,Dudley Hart,6,8.0
119,102,103,J.P. Hayes,8,8.0
120,102,103,Mark Hensby,9,8.0
121,102,103,J.B. Holmes,8,8.0
