,Last_15_Events_-_Power_RANK THIS WEEK,Last_15_Events_-_Power_RANK LAST WEEK,Last_15_Events_-_Power_PLAYER NAME,Last_15_Events_-_Power_EVENTS,Last_15_Events_-_Power_RATING
44,T42,T41,Geoff Ogilvy,10,8.3
45,T42,T41,Kyle Reifers,5,8.3
46,47,47,Brady Schnell,1,8.2
47,T48,T48,Nick Flanagan,2,8.1
48,T48,T48,Jeev Milkha Singh,3,8.1
49,T50,T50,Robert Allenby,8,8.0
50,T50,T50,Craig Barlow,10,8.0
51,T50,T50,Mathew Goggin,10,8.0
52,T50,T50,Robert Karlsson,7,8.0
53,T50,T50,Bob May,8,8.0
54,T50,T50,John Merrick,8,8.0
55,T50,T50,Kenny Perry,10,8.0
56,T50,T50,D.J. Trahan,10,8.0
57,T58,T59,Andrew Buckle,7,7.9
58,T58,T59,Stewart Cink,9,7.9
59,T58,T59,Ryan Palmer,8,7.9
60,T58,T59,Ted Purdy,7,7.9
61,T58,T59,Camilo Villegas,9,7.9
62,T63,T64,Jonathan Byrd,7,7.8
63,T63,T64,Brendon de Jonge,9,7.8
64,T63,T64,Retief Goosen,8,7.8
65,T63,T64,Phil Mickelson,8,7.8
66,T63,T64,Greg Owen,8,7.8
67,T63,T64,Pat Perez,7,7.8
68,T63,T64,Paul Stankowski,5,7.8
69,T70,T71,Andres Gonzales,1,7.7
70,T70,T71,Neal Lancaster,6,7.7
71,T70,T71,George McNeill,8,7.7
72,T70,T71,Kevin Stadler,7,7.7
73,T74,T75,Stuart Appleby,6,7.6
74,T74,T50,Paul Casey,4,7.6
75,T74,T75,Niclas Fasth,2,7.6
76,T74,T75,Lucas Glover,10,7.6
77,T74,T75,Charles Howell III,5,7.6
78,T74,T75,Peter Lonard,6,7.6
79,80,80,Hunter Mahan,9,7.5
80,T81,T81,Hennie Otto,1,7.4
81,T81,T81,Chris Smith,5,7.4
82,T83,T83,Sergio Garcia,12,7.3
83,T83,T83,J.P. Hayes,8,7.3
84,T83,T83,J.J. Henry,7,7.3
85,T83,T83,Steve Marino,9,7.3
86,T83,T83,Charl Schwartzel,4,7.3
87,T83,T83,Bo Van Pelt,10,7.3
88,T89,T90,Aaron Baddeley,10,7.2
89,T89,T90,Joe Ogilvie,10,7.2
90,T89,T90,Carl Pettersson,11,7.2
91,T89,T90,John Rollins,9,7.2
92,T89,T90,Mike Weir,9,7.2
93,T94,T83,Padraig Harrington,8,7.1
94,T94,T95,Ian Leggatt,2,7.1
95,T94,T95,Jarrod Lyle,9,7.1
96,T97,T97,Mike Grob,1,7.0
97,T97,T97,David Howell,4,7.0
98,T97,T97,John Huston,6,7.0
99,T97,T97,Chris Tidland,6,7.0
100,T101,T101,Paul Broadhurst,1,6.9
101,T101,T101,Steve Lowery,9,6.9
102,T101,T101,Michael Putnam,6,6.9
103,T101,T101,John Senden,8,6.9
104,T101,T101,"Wes Short, Jr.",5,6.9
105,T106,T106,Jeff Brehaut,7,6.8
106,T106,T106,Will MacKenzie,11,6.8
107,T106,T106,Ryan Moore,9,6.8
108,T106,T106,Rod Pampling,10,6.8
109,T106,T106,Rory Sabbatini,10,6.8
110,T111,T111,Brian Bateman,7,6.7
111,T111,T111,David Duval,6,6.7
112,T111,T111,David Hearn,1,6.7
113,T111,T111,Lee Janzen,3,6.7
114,T111,T111,Jason Schultz,5,6.7
115,T116,T116,Eric Axley,6,6.6
116,T116,T116,Cameron Beckman,12,6.6
117,T116,T116,Rich Beem,9,6.6
118,T116,T116,Mark Calcavecchia,8,6.6
119,T116,T116,Dan Forsman,4,6.6
120,T116,T116,Mark Hensby,9,6.6
121,T116,T116,Tom Johnson,5,6.6
122,T116,T116,Kevin Sutherland,8,6.6
123,T124,T124,Woody Austin,11,6.5
124,T124,T124,Ricky Barnes,1,6.5
125,T124,T124,"David Berganio, Jr.",1,6.5
126,T124,T124,Danny Ellis,2,6.5
127,T124,T124,"Jim Gallagher, Jr.",4,6.5
128,T124,T124,Thongchai Jaidee,2,6.5
129,T124,T124,Bryce Molder,7,6.5
130,T131,T131,Ben Crane,8,6.4
131,T131,T131,Brandt Jobe,2,6.4
132,T131,T131,WC Liang,1,6.4
133,T134,T134,Briny Baird,14,6.3
134,T134,T134,Brent Geiberger,5,6.3
135,T134,T134,Tom Lehman,8,6.3
136,T137,T137,Rich Barcelo,7,6.2
137,T137,T137,Ryan Blaum,1,6.2
138,T137,T137,Joe Durant,10,6.2
139,T137,T137,Johnson Wagner,7,6.2
140,T137,T137,Y.E. Yang,3,6.2
141,T142,T142,Jason Bohn,10,6.1
142,T142,T142,Jeff Gove,10,6.1
143,T142,T142,Todd Hamilton,6,6.1
144,T142,T142,Parker McLachlin,5,6.1
145,T142,T142,Chris Stroud,7,6.1
146,T142,T142,Jay Williamson,11,6.1
147,T148,T148,Michael Allen,11,6.0
148,T148,T148,D.J. Brigman,6,6.0
149,T148,T148,Alex Cejka,12,6.0
150,T148,T148,Jason Dufner,10,6.0
151,T148,T148,Ken Duke,11,6.0
152,T148,T148,Carlos Franco,5,6.0
153,T148,T148,Tadd Fujikawa,1,6.0
154,T148,T148,Tim Herron,13,6.0
155,T148,T148,Trevor Immelman,6,6.0
156,T148,T148,Arron Oberholser,9,6.0
157,T148,T148,Brett Quigley,7,6.0
158,T148,T148,Justin Rose,8,6.0
159,T148,T148,Michael Sim,8,6.0
160,T148,T148,B.J. Staten,4,6.0
161,T148,T148,Lee Williams,1,6.0
162,T163,T163,Ryan Armour,9,5.9
163,T163,T163,Chad Campbell,9,5.9
164,T163,T163,Daisuke Maruyama,9,5.9
165,T166,T166,Tommy Armour III,8,5.8
166,T166,T166,Arjun Atwal,7,5.8
167,T166,T166,Thomas Bjørn,2,5.8
168,T166,T166,Darren Clarke,2,5.8
169,T166,T166,Tom Gillis,1,5.8
170,T166,T166,Thomas Levet,1,5.8
171,T166,T166,Jaco Van Zyl,3,5.8
172,T166,T166,Vance Veazey,3,5.8
173,T166,T166,Azuma Yano,1,5.8
174,T175,T175,Stephen Ames,10,5.7
175,T175,T175,Michael Bradley,4,5.7
176,T175,T175,Todd Demsey,1,5.7
177,T175,T175,Shaun Micheel,6,5.7
178,T175,T175,Richard Sterne,1,5.7
179,T175,T175,Phil Tataurangi,3,5.7
180,T175,T175,Garrett Willis,6,5.7
181,T175,T175,Mark Wilson,9,5.7
182,T183,T183,K.J. Choi,9,5.6
183,T183,T183,Steve Flesch,11,5.6
184,T183,T183,Colt Knost,3,5.6
185,T183,T183,Jesper Parnevik,10,5.6
186,T183,T183,Graeme Storm,1,5.6
187,T183,T183,Bob Tway,8,5.6
188,T189,T189,Jerry Kelly,10,5.5
189,T189,T189,J.L. Lewis,4,5.5
190,T189,T189,Frank Lickliter II,10,5.5
191,T189,T189,Billy Mayfair,10,5.5
192,T189,T189,Brandt Snedeker,11,5.5
193,T189,T189,Oliver Thomson,1,5.5
194,T189,T189,Grant Waite,5,5.5
195,T196,T196,Cliff Kresge,11,5.4
196,T196,T196,Scott Miller,1,5.4
197,T196,T196,Andrew Ruthkoski,2,5.4
198,T196,T196,Vaughn Taylor,9,5.4
199,T200,T200,Billy Andrade,12,5.3
200,T200,T200,David Branshaw,6,5.3
201,T200,T200,Bill Glasson,1,5.3
202,T200,T200,Tripp Isenhour,7,5.3
203,T200,T200,Jeff Maggert,9,5.3
204,T200,T200,Tim Petrovic,10,5.3
205,T206,T206,Tom Byrum,3,5.2
206,T206,T206,Jay Delsing,6,5.2
207,T206,T206,Franklin Langham,1,5.2
208,T206,T206,John Mallinger,12,5.2
209,T206,T206,Kevin Na,9,5.2
210,T206,T206,David Toms,9,5.2
211,T206,T206,Steve Wheatcroft,7,5.2
212,T206,T206,Charlie Wi,11,5.2
213,T214,T214,Marco Dawson,8,5.1
214,T214,T214,Ryuji Imada,8,5.1
215,T214,T214,Freddie Jacobson,12,5.1
216,T214,T214,José Manuel Lara,1,5.1
217,T214,T214,Jim Rutledge,3,5.1
218,T219,T219,Alejandro Cañizares,1,5.0
219,T219,T219,Steve Stricker,10,5.0
220,T221,T221,Paul Azinger,9,4.9
221,T221,T221,Ian Poulter,7,4.9
222,T223,T223,Chris DiMarco,6,4.8
223,T223,T223,Nathan Green,10,4.8
224,T223,T223,Joey Sindelar,8,4.8
225,T223,T223,Darron Stiles,2,4.8
226,T223,T223,Kirk Triplett,7,4.8
227,T223,T223,Omar Uresti,2,4.8
228,T223,T223,Duffy Waldorf,6,4.8
229,T230,T230,Gabriel Hjertstedt,1,4.7
230,T230,T230,Zach Johnson,6,4.7
231,T230,T230,Kent Jones,13,4.7
232,T230,T230,Justin Leonard,10,4.7
233,T230,T230,Dicky Pride,6,4.7
234,T235,T235,Robert Gamez,7,4.6
235,T235,T235,Bob Heintz,7,4.6
236,T235,T235,Bill Lunde,1,4.6
237,T235,T235,Tom Pernice Jr.,9,4.6
238,T235,T235,Jeff Sluman,5,4.6
239,240,240,Ben Curtis,6,4.5
240,T241,T241,Bob Burns,2,4.4
241,T241,T241,Jim Furyk,10,4.4
242,T241,T241,Anders Hansen,5,4.4
243,T241,T241,Craig Lile,11,4.4
244,T241,T241,Kyle Thompson,1,4.4
245,T241,T241,Kaname Yokoo,2,4.4
246,T247,T247,Shane Bertsch,6,4.3
247,T247,T247,Grégory Havret,1,4.3
248,T247,T247,Richard Johnson,5,4.3
249,T247,T247,Paul Trittler,1,4.3
250,T247,T247,Anthony Wall,1,4.3
251,T252,T252,Guy Boros,1,4.2
252,T252,T252,Luke Donald,8,4.2
253,T252,T252,Steve Elkington,10,4.2
254,T255,T255,Notah Begay III,2,4.1
255,T255,T255,Bart Bryant,10,4.1
256,T255,T255,Len Mattiace,1,4.1
257,T255,T255,Larry Mize,2,4.1
258,T255,T255,Colin Montgomerie,3,4.1
259,T260,T260,Michael Campbell,2,4.0
260,T260,T260,Paul Gow,6,4.0
261,T260,T260,Richard Green,2,4.0
262,T260,T260,Raphael Jacquelin,1,4.0
263,T264,T264,Bernhard Langer,9,3.9
264,T264,T264,Nick O'Hern,8,3.9
265,T264,T264,Heath Slocum,10,3.9
266,T267,T267,Tim Clark,10,3.8
267,T267,T267,Brian Davis,14,3.8
268,T267,T267,Glen Day,7,3.8
269,T267,T267,Bob Estes,9,3.8
270,T267,T267,Steve Jones,4,3.8
271,T267,T267,Shingo Katayama,3,3.8
272,T267,T267,Skip Kendall,1,3.8
273,T267,T267,José María Olazábal,8,3.8
274,T267,T267,Jeff Quinney,8,3.8
275,T267,T267,Paul Sheehan,1,3.8
276,T267,T267,Dean Wilson,9,3.8
277,T278,T278,Russ Cochran,1,3.7
278,T278,T278,Stephen Leaney,9,3.7
279,T278,T278,Rocco Mediate,11,3.7
280,T281,T281,Robert Damron,2,3.6
281,T281,T281,Chris Riley,10,3.6
282,T283,T283,Todd Fischer,4,3.5
283,T283,T283,Billy Hurley III,1,3.5
284,T283,T283,Shigeki Maruyama,8,3.5
285,T283,T283,Jim McGovern,3,3.5
286,T283,T283,Martin Rominger,1,3.5
287,T288,T288,Dudley Hart,6,3.4
288,T288,T288,Spike McRoy,3,3.4
289,T290,T290,Joe Daley,1,3.3
290,T290,T290,Mark O'Meara,3,3.3
291,T290,T290,Scott Verplank,10,3.3
292,T293,T293,Olin Browne,6,3.2
293,T293,T293,Peter Jacobsen,1,3.2
294,T293,T293,Matt Kuchar,9,3.2
295,T293,T293,Doug LaBelle II,7,3.2
296,T293,T293,Paul McGinley,5,3.2
297,298,298,Jerry Smith,3,3.1
298,T299,T299,José Coceres,7,3.0
299,T299,T299,Craig Kanada,5,3.0
300,T299,T299,Greg Kraft,6,3.0
301,302,302,Alan Morin,1,2.9
302,T303,T303,Michael Boyd,6,2.8
303,T303,T303,Brad Faxon,5,2.8
304,305,305,Mark Brooks,6,2.6
305,T306,T306,Craig Bowden,8,2.4
306,T306,T306,Kelly Mitchum,1,2.4
307,T306,T306,Hideto Tanihara,1,2.4
308,T309,T309,John Cook,4,2.3
309,T309,T309,Brian Henninger,1,2.3
310,311,311,Paul Goydos,8,2.2
311,T312,T312,John Bickerton,1,2.1
312,T312,T312,Fred Funk,8,2.1
313,T312,T312,Willie Wood,2,2.1
314,315,315,Tom Watson,1,2.0
315,T316,T316,Gavin Coles,6,1.9
316,T316,T316,Loren Roberts,3,1.9
317,T318,T318,Brian Gay,9,1.8
318,T318,T318,Blaine McCallister,2,1.8
319,T318,T318,Corey Pavin,10,1.8
320,321,321,Prom Meesawat,1,1.4
