,Last_5_Events_-_Short_Game_RANK THIS WEEK,Last_5_Events_-_Short_Game_RANK LAST WEEK,Last_5_Events_-_Short_Game_PLAYER NAME,Last_5_Events_-_Short_Game_EVENTS,Last_5_Events_-_Short_Game_RATING
0,T1,T1,Brian Henninger,1,9.3
1,T1,T1,Tom Watson,1,9.3
2,3,3,Robert Garrigus,2,9.0
3,4,4,Eric Axley,1,8.8
4,T5,T5,Tim Clark,4,8.1
5,T5,T5,Scott Miller,1,8.1
6,T7,T7,Robert Gamez,2,8.0
7,T7,T7,Andres Romero,1,8.0
8,T9,T9,Michael Bradley,2,7.9
9,T9,T9,Craig Kanada,2,7.9
10,T9,T9,Paul Sheehan,1,7.9
11,T9,T9,D.J. Trahan,2,7.9
12,T13,T13,Bob Heintz,1,7.8
13,T13,T13,Cliff Kresge,3,7.8
14,T13,T13,Phil Mickelson,3,7.8
15,T13,T13,Mike Weir,4,7.8
16,T17,T18,Thomas Bjørn,1,7.7
17,T17,T18,Ken Duke,5,7.7
18,T17,T18,Nick Flanagan,2,7.7
19,T17,T18,Loren Roberts,2,7.7
20,T17,T18,Grant Waite,2,7.7
21,T22,T23,David Duval,1,7.6
22,T22,T23,Todd Fischer,2,7.6
23,T22,T23,Jarrod Lyle,3,7.6
24,T22,T23,Mark O'Meara,1,7.6
25,T22,T23,Duffy Waldorf,3,7.6
26,T27,T28,Daniel Chopra,5,7.5
27,T27,T28,Rory Sabbatini,4,7.5
28,T27,T28,Y.E. Yang,1,7.5
29,T30,T31,Alex Cejka,4,7.4
30,T30,T31,Jeff Gove,4,7.4
31,T30,T31,Bill Lunde,1,7.4
32,T30,T31,Shigeki Maruyama,4,7.4
33,T30,T31,Sean O'Hair,5,7.4
34,T30,T31,Tag Ridings,2,7.4
35,T30,T31,Justin Rose,3,7.4
36,T37,T38,John Cook,1,7.3
37,T37,T38,Marco Dawson,3,7.3
38,T37,T38,Alan Morin,1,7.3
39,T37,T38,Kevin Na,3,7.3
40,T37,T38,Corey Pavin,4,7.3
41,T37,T38,Tim Petrovic,4,7.3
42,T37,T38,Tiger Woods,2,7.3
43,T44,T45,Arjun Atwal,4,7.2
44,T44,T45,José Coceres,1,7.2
45,T44,T45,Jay Delsing,3,7.2
46,T44,T45,Paul Gow,3,7.2
47,T44,T45,Parker McLachlin,1,7.2
48,T44,T45,Jeff Quinney,3,7.2
49,T44,T45,Adam Scott,2,7.2
50,T44,T45,Lee Williams,1,7.2
51,T52,T53,Paul Azinger,3,7.1
52,T52,T53,Ben Crane,4,7.1
53,T52,T53,Doug LaBelle II,2,7.1
54,T52,T53,Neal Lancaster,2,7.1
55,T52,T53,Justin Leonard,4,7.1
56,T52,T53,Jim McGovern,2,7.1
57,T52,T53,Arron Oberholser,3,7.1
58,T52,T53,Ian Poulter,2,7.1
59,T52,T53,Heath Slocum,3,7.1
60,T52,T53,Bubba Watson,1,7.1
61,T62,T63,Woody Austin,3,7.0
62,T62,T63,Craig Bowden,1,7.0
63,T62,T63,K.J. Choi,3,7.0
64,T62,T63,Brian Davis,4,7.0
65,T62,T63,Robert Karlsson,1,7.0
66,T62,T63,Jeev Milkha Singh,1,7.0
67,T62,T63,Brandt Snedeker,4,7.0
68,T69,T70,Briny Baird,5,6.9
69,T69,T70,John Daly,1,6.9
70,T69,T70,Brad Faxon,2,6.9
71,T69,T70,Jim Furyk,3,6.9
72,T69,T70,Freddie Jacobson,5,6.9
73,T69,T70,Stephen Leaney,1,6.9
74,T69,T70,Bob May,2,6.9
75,T69,T70,George McNeill,3,6.9
76,T69,T70,Pat Perez,2,6.9
77,T69,T70,Vaughn Taylor,3,6.9
78,T69,T70,David Toms,2,6.9
79,T80,T13,Luke Donald,2,6.8
80,T80,T82,Steve Flesch,4,6.8
81,T80,T82,Harrison Frazar,1,6.8
82,T80,T82,Sergio Garcia,4,6.8
83,T80,T82,Bernhard Langer,4,6.8
84,T80,T82,Franklin Langham,1,6.8
85,T80,T82,Billy Mayfair,4,6.8
86,T80,T82,Yusaku Miyazato,1,6.8
87,T80,T82,Steve Stricker,4,6.8
88,T89,T91,Andy Bare,1,6.7
89,T89,T91,Rich Beem,5,6.7
90,T89,T91,Tadd Fujikawa,1,6.7
91,T89,T91,Bill Haas,4,6.7
92,T89,T91,John Mallinger,4,6.7
93,T89,T91,Hennie Otto,1,6.7
94,T89,T70,Brett Wetterich,2,6.7
95,T96,T97,Ryan Armour,3,6.6
96,T96,T97,Richard Green,2,6.6
97,T96,T97,Nathan Green,3,6.6
98,T96,T97,Mark Hensby,3,6.6
99,T96,T97,Anthony Kim,2,6.6
100,T96,T97,Craig Lile,3,6.6
101,T96,T97,Paul McGinley,3,6.6
102,T96,T97,Spike McRoy,1,6.6
103,T96,T97,Jeff Overton,4,6.6
104,T96,T97,Chris Riley,3,6.6
105,T96,T97,John Senden,3,6.6
106,T96,T97,Charles Warren,4,6.6
107,T108,T109,Carlos Franco,3,6.5
108,T108,T109,Tim Herron,5,6.5
109,T108,T109,Trevor Immelman,2,6.5
110,T108,T109,Peter Jacobsen,1,6.5
111,T108,T109,Thongchai Jaidee,2,6.5
112,T108,T109,Shaun Micheel,2,6.5
113,T108,T109,Geoff Ogilvy,4,6.5
114,T108,T109,Jeff Sluman,3,6.5
115,T108,T109,Bo Van Pelt,5,6.5
116,T108,T109,Jaco Van Zyl,1,6.5
117,T108,T109,Scott Verplank,4,6.5
118,T119,T120,J.B. Holmes,4,6.4
119,T119,T120,John Huston,2,6.4
120,T119,T120,Steve Jones,2,6.4
121,T119,T120,Brady Schnell,1,6.4
