,Last_15_Events_-_Accuracy_RANK THIS WEEK,Last_15_Events_-_Accuracy_RANK LAST WEEK,Last_15_Events_-_Accuracy_PLAYER NAME,Last_15_Events_-_Accuracy_EVENTS,Last_15_Events_-_Accuracy_RATING
308,T307,T307,Andrew Ruthkoski,2,5.4
309,T307,T307,Kyle Thompson,1,5.4
310,T307,T307,Jaco Van Zyl,3,5.4
311,T307,T307,Y.E. Yang,3,5.4
312,313,313,Grégory Havret,1,5.3
313,T314,T314,Tom Gillis,1,5.2
314,T314,T314,Louis Oosthuizen,1,5.2
315,316,316,Todd Demsey,1,5.1
316,317,317,Paul Broadhurst,1,5.0
317,318,318,Paul Trittler,1,4.8
318,319,319,Prom Meesawat,1,4.5
319,320,320,Tony Finau,1,4.4
320,321,321,Raphael Jacquelin,1,4.3
