,Top_10_Finishes_RANK THIS WEEK,Top_10_Finishes_RANK LAST WEEK,Top_10_Finishes_PLAYER NAME,Top_10_Finishes_EVENTS,Top_10_Finishes_TOP 10,Top_10_Finishes_1ST,Top_10_Finishes_2ND,Top_10_Finishes_3RD
60,T60,T60,Michael Allen,28,3,,,1.0
61,T60,T60,Eric Axley,35,3,,,
62,T60,T60,Aaron Baddeley,22,3,,1.0,
63,T60,T60,Briny Baird,30,3,,,
64,T60,T60,Tim Clark,27,3,,1.0,
65,T60,T60,Fred Couples,18,3,,,
66,T60,T60,Luke Donald,11,3,,1.0,1.0
67,T60,T60,Steve Elkington,25,3,,,
68,T60,T60,Jason Gore,33,3,,,
69,T60,T60,Paul Goydos,25,3,,1.0,
70,T60,T60,Tim Herron,28,3,,,
71,T60,T60,Charley Hoffman,29,3,,,
72,T60,T60,J.B. Holmes,26,3,1.0,,
73,T60,T60,Trevor Immelman,22,3,1.0,1.0,
74,T60,T60,Freddie Jacobson,24,3,,1.0,
75,T60,T60,Miguel Angel Jiménez,8,3,,,
76,T60,T60,Zach Johnson,25,3,1.0,,
77,T60,T60,Dustin Johnson,30,3,1.0,,
78,T60,T60,Robert Karlsson,8,3,,,
79,T60,T60,Greg Kraft,21,3,1.0,,
80,T60,T60,Martin Laird,29,3,,,
81,T60,T60,Peter Lonard,30,3,,1.0,
82,T60,T60,Davis Love III,23,3,1.0,,1.0
83,T60,T60,Parker McLachlin,27,3,1.0,,
84,T60,T60,George McNeill,29,3,,2.0,
85,T60,T60,Ryan Moore,24,3,,1.0,
86,T60,T60,Kevin Na,29,3,,,
87,T60,T60,Sean O'Hair,25,3,1.0,,2.0
88,T60,T60,Jeff Overton,32,3,,,
89,T60,T60,Ryan Palmer,22,3,1.0,,
90,T60,T60,Tim Petrovic,32,3,,,
91,T60,T60,Jeff Quinney,28,3,,1.0,1.0
92,T60,T60,Andres Romero,20,3,1.0,,
93,T60,T60,Rory Sabbatini,23,3,,1.0,1.0
94,T60,T60,Adam Scott,15,3,1.0,,
95,T60,T60,John Senden,28,3,,1.0,
96,T60,T60,Scott Verplank,24,3,,,1.0
97,T60,T60,Bubba Watson,29,3,,1.0,
98,T60,T60,Tim Wilkinson,29,3,,1.0,1.0
99,T60,T60,Dean Wilson,32,3,,,2.0
100,T101,T101,Cameron Beckman,29,2,1.0,,
101,T101,T101,Jason Bohn,15,2,,,1.0
102,T101,T101,Bart Bryant,23,2,,1.0,1.0
103,T101,T101,Jonathan Byrd,27,2,,,
104,T101,T101,Mark Calcavecchia,25,2,,,
105,T101,T101,Brian Davis,34,2,,1.0,
106,T101,T101,Marco Dawson,21,2,,,
107,T101,T101,Jason Day,28,2,,,
108,T101,T101,Joe Durant,28,2,,,
109,T101,T101,Bob Estes,28,2,,,
110,T101,T101,Steve Flesch,29,2,,,
111,T101,T101,Robert Garrigus,29,2,,,1.0
112,T101,T101,Lucas Glover,26,2,,,
113,T101,T101,Retief Goosen,18,2,,1.0,
114,T101,T101,Bill Haas,31,2,,,
115,T101,T101,J.J. Henry,34,2,,,
116,T101,T101,Matt Jones,31,2,,,
117,T101,T101,Tom Lehman,17,2,,,
118,T101,T101,Steve Lowery,25,2,1.0,,
119,T101,T101,Will MacKenzie,21,2,1.0,,
120,T101,T101,Scott McCarron,22,2,,1.0,
121,T101,T101,Rocco Mediate,27,2,,1.0,
122,T101,T101,Corey Pavin,20,2,,,1.0
123,T101,T101,Brett Quigley,25,2,,,
124,T101,T101,Chez Reavie,30,2,1.0,,
125,T101,T101,Tag Ridings,29,2,,,
126,T101,T101,John Rollins,28,2,,1.0,
127,T101,T101,Justin Rose,15,2,,1.0,
128,T101,T101,Patrick Sheehan,35,2,,,
129,T101,T101,Scott Sterling,28,2,,,
130,T101,T101,Chris Stroud,29,2,,,
131,T101,T101,Vaughn Taylor,32,2,,1.0,
132,T101,T101,Roland Thatcher,15,2,,,
133,T101,T101,Marc Turnesa,29,2,1.0,1.0,
134,T101,T101,Charles Warren,29,2,,,1.0
135,T101,T101,Lee Westwood,10,2,,1.0,1.0
136,T137,T137,Rich Beem,29,1,,,1.0
137,T137,T137,Shane Bertsch,29,1,,,
138,T137,T137,Justin Bolli,28,1,,,
139,T137,T137,Ángel Cabrera,17,1,,,
140,T137,T137,Daniel Chopra,27,1,1.0,,
141,T137,T137,Darren Clarke,2,1,,,
142,T137,T137,Gavin Coles,16,1,,,
143,T137,T137,Glen Day,19,1,,,
144,T137,T137,Chris DiMarco,29,1,,,
145,T137,T137,James Driscoll,28,1,,,
146,T137,T137,Brad Elder,23,1,,,
147,T137,T137,Niclas Fasth,10,1,,,
148,T137,T137,Nick Flanagan,29,1,,,
149,T137,T137,Alastair Forsyth,2,1,,,
150,T137,T137,Harrison Frazar,23,1,,,
151,T137,T137,Fred Funk,14,1,,,
152,T137,T137,Tommy Gainey,24,1,,1.0,
153,T137,T137,Brent Geiberger,12,1,,,
154,T137,T137,Jeff Gove,18,1,,,
155,T137,T137,Nathan Green,30,1,,,1.0
156,T137,T137,J.P. Hayes,26,1,,,
157,T137,T137,Mark Hensby,26,1,,,
158,T137,T137,David Howell,3,1,,,
159,T137,T137,John Huston,18,1,,,
160,T137,T137,Lee Janzen,28,1,,,
161,T137,T137,Richard Johnson,21,1,1.0,,
162,T137,T137,Doug LaBelle II,22,1,,,
163,T137,T137,Larry Mize,16,1,,,
164,T137,T137,Colin Montgomerie,7,1,,,
165,T137,T137,Greg Norman,4,1,,,1.0
166,T137,T137,Arron Oberholser,10,1,,,
167,T137,T137,Brenden Pappas,24,1,,,
168,T137,T137,Ian Poulter,15,1,,1.0,
169,T137,T137,Dicky Pride,14,1,,,
170,T137,T137,Ted Purdy,25,1,,,
171,T137,T137,Chris Riley,17,1,,,1.0
172,T137,T137,Brett Rumford,26,1,,,
173,T137,T137,Tom Scherrer,20,1,,,
174,T137,T137,Michael Sim,7,1,,,
175,T137,T137,Jeev Milkha Singh,5,1,,,
176,T137,T137,Bob Sowards,22,1,,,
177,T137,T137,Kevin Stadler,30,1,,,
178,T137,T137,Graeme Storm,3,1,,,
179,T137,T137,David Toms,20,1,,,
180,T137,T137,Bob Tway,20,1,,,
181,T137,T137,Bo Van Pelt,32,1,,1.0,
182,T137,T137,Johnson Wagner,26,1,1.0,,
183,T137,T137,Nick Watney,27,1,,,
184,T137,T137,Jay Williamson,33,1,,1.0,
185,T137,T137,Casey Wittenberg,4,1,,,
186,T137,T137,Chris Wood,1,1,,,
187,T137,T137,Y.E. Yang,29,1,,,
