,Driving_Pct._280-300_All_Drives_RANK THIS WEEK,Driving_Pct._280-300_All_Drives_RANK LAST WEEK,Driving_Pct._280-300_All_Drives_PLAYER NAME,Driving_Pct._280-300_All_Drives_ROUNDS,Driving_Pct._280-300_All_Drives_%,Driving_Pct._280-300_All_Drives_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._280-300_All_Drives_RELATIVE TO PAR
0,1,1,Steve Wheatcroft,74,38.71,312,806,-0.035
1,2,2,Boo Weekley,88,38.33,396,1033,-0.061
2,3,3,Adam Scott,70,37.98,275,724,-0.076
3,4,4,Steve Marino,81,37.87,334,882,-0.129
4,5,5,Roland Thatcher,72,37.84,358,946,-0.064
5,6,6,Mark Calcavecchia,50,37.74,174,461,0.034
6,7,7,Cameron Percy,73,37.3,307,823,-0.10400000000000001
7,8,8,Cameron Tringale,55,37.26,234,628,0.017
8,9,9,Chris Stroud,90,37.06,371,1001,-0.11599999999999999
9,10,10,Nicholas Thompson,88,36.32,389,1071,-0.018000000000000002
10,11,11,Joe Ogilvie,99,36.29,434,1196,-0.035
11,12,12,Joe Durant,67,36.11,286,792,-0.10800000000000001
12,13,13,Rickie Fowler,98,36.04,417,1157,-0.077
13,14,14,Ian Poulter,55,35.86,170,474,-0.1
14,15,15,Will MacKenzie,72,35.83,340,949,-0.05
15,16,16,Jonathan Byrd,85,35.81,409,1142,-0.068
16,17,17,Ryan Moore,80,35.64,304,853,-0.086
17,18,18,Tim Herron,79,35.55,342,962,-0.018000000000000002
18,19,19,Charles Howell III,103,35.36,442,1250,-0.124
19,20,20,Andrew McLardy,52,35.34,217,614,-0.046
20,21,21,Kenny Perry,69,35.33,277,784,-0.07200000000000001
21,22,22,Greg Owen,69,35.23,304,863,-0.049
22,23,23,Hunter Mahan,85,35.22,329,934,-0.07
23,24,24,David Lutterus,69,35.21,275,781,0.015
24,25,25,Alex Prugh,88,35.19,392,1114,-0.079
25,26,26,Kevin Streelman,90,35.04,391,1116,-0.064
26,27,27,Ben Crane,85,35.03,323,922,-0.142
27,T28,T28,Matt Every,60,34.94,247,707,-0.027999999999999997
28,T28,T28,Mathew Goggin,85,34.94,370,1059,-0.11599999999999999
29,T30,T30,Paul Stankowski,62,34.86,258,740,-0.085
30,T30,T30,Jay Williamson,76,34.86,296,849,-0.078
