,Smash_Factor_RANK THIS WEEK,Smash_Factor_RANK LAST WEEK,Smash_Factor_PLAYER NAME,Smash_Factor_ROUNDS,Smash_Factor_AVG.,Smash_Factor_TOTAL SMASH FACTOR,Smash_Factor_TOTAL ATTEMPTS,Smash_Factor_HIGHEST VALUE,Smash_Factor_LOWEST VALUE
20,T13,T13,Derek Lamely,81,1.48,85.82799999999999,58,1.485,1.433
21,T13,T13,John Mallinger,78,1.48,73.991,50,1.49,1.4369999999999998
22,T13,T13,Carl Pettersson,99,1.48,133.194,90,1.485,1.4369999999999998
23,T13,T13,Aron Price,70,1.48,72.497,49,1.485,1.445
24,T13,T13,Chris Riley,73,1.48,85.81200000000001,58,1.495,1.439
25,T13,T13,Rory Sabbatini,79,1.48,82.90100000000001,56,1.485,1.4369999999999998
26,T13,T13,Vijay Singh,75,1.48,90.275,61,1.485,1.439
27,T13,T13,Jeev Milkha Singh,59,1.48,50.318000000000005,34,1.485,1.443
28,T13,T13,Brian Stuard,81,1.48,102.145,69,1.485,1.429
29,T13,T13,David Toms,86,1.48,102.131,69,1.485,1.439
30,T31,T31,Matt Bettencourt,91,1.479,75.419,51,1.485,1.443
31,T31,T31,K.J. Choi,82,1.479,90.245,61,1.4869999999999999,1.425
32,T31,T31,Tim Clark,88,1.479,100.6,68,1.485,1.445
33,T31,T31,David Duval,71,1.479,57.675,39,1.4869999999999999,1.443
34,T31,T31,Dustin Johnson,83,1.479,96.131,65,1.485,1.4269999999999998
35,T31,T31,Spencer Levin,110,1.479,124.23,84,1.4869999999999999,1.4409999999999998
36,T31,T31,Bill Lunde,79,1.479,87.251,59,1.485,1.443
37,T31,T31,David Lutterus,69,1.479,72.453,49,1.485,1.445
38,T31,T31,Jarrod Lyle,54,1.479,60.619,41,1.485,1.439
39,T31,T31,Hunter Mahan,85,1.479,109.44,74,1.485,1.435
40,T31,T31,Billy Mayfair,78,1.479,81.319,55,1.485,1.4409999999999998
41,T31,T31,Shaun Micheel,70,1.479,69.493,47,1.485,1.433
42,T31,T31,Garth Mulroy,53,1.479,54.717,37,1.485,1.443
43,T31,T31,Sean O'Hair,84,1.479,103.538,70,1.495,1.4409999999999998
44,T31,T31,Joe Ogilvie,99,1.479,119.836,81,1.5,1.439
45,T31,T31,Jeff Overton,89,1.479,103.529,70,1.5,1.4369999999999998
46,T31,T31,Greg Owen,69,1.479,88.734,60,1.4869999999999999,1.443
47,T31,T31,Rod Pampling,77,1.479,90.209,61,1.485,1.4409999999999998
48,T31,T31,Brett Quigley,96,1.479,115.396,78,1.4869999999999999,1.431
49,T31,T31,John Rollins,81,1.479,109.47200000000001,74,1.485,1.445
50,T31,T31,Chris Stroud,90,1.479,90.19,61,1.485,1.4369999999999998
51,T31,T31,Kevin Sutherland,86,1.479,109.416,74,1.4909999999999999,1.429
52,T31,T31,Steve Wheatcroft,74,1.479,69.51899999999999,47,1.485,1.423
53,T54,T54,Blake Adams,84,1.4780000000000002,101.977,69,1.485,1.4409999999999998
54,T54,T54,Jason Bohn,84,1.4780000000000002,118.262,80,1.4909999999999999,1.433
55,T54,T54,Craig Bowden,56,1.4780000000000002,54.693000000000005,37,1.489,1.439
56,T54,T54,Ángel Cabrera,64,1.4780000000000002,82.742,56,1.485,1.4369999999999998
57,T54,T54,Michael Connell,89,1.4780000000000002,104.943,71,1.4909999999999999,1.419
58,T54,T54,Jason Day,82,1.4780000000000002,96.09100000000001,65,1.485,1.433
59,T54,T54,Bob Estes,79,1.4780000000000002,94.56200000000001,64,1.485,1.443
60,T54,T54,Lucas Glover,75,1.4780000000000002,88.67,60,1.485,1.453
61,T54,T54,Paul Goydos,78,1.4780000000000002,100.536,68,1.485,1.445
62,T54,T54,Lee Janzen,77,1.4780000000000002,87.225,59,1.489,1.4369999999999998
63,T54,T54,Cliff Kresge,50,1.4780000000000002,51.715,35,1.485,1.445
64,T54,T54,Will MacKenzie,72,1.4780000000000002,88.664,60,1.499,1.435
65,T54,T54,Troy Merritt,86,1.4780000000000002,100.52600000000001,68,1.485,1.439
66,T54,T54,Bryce Molder,84,1.4780000000000002,107.89,73,1.485,1.4409999999999998
67,T54,T54,James Nitties,92,1.4780000000000002,90.15,61,1.49,1.439
68,T54,T54,Scott Piercy,88,1.4780000000000002,94.568,64,1.485,1.439
69,T54,T54,Paul Stankowski,62,1.4780000000000002,56.152,38,1.4909999999999999,1.4409999999999998
70,T54,T54,Vaughn Taylor,87,1.4780000000000002,104.90799999999999,71,1.504,1.439
71,T54,T54,Josh Teater,101,1.4780000000000002,116.735,79,1.485,1.429
72,T54,T54,Chris Tidland,77,1.4780000000000002,93.087,63,1.499,1.449
73,T54,T54,Camilo Villegas,78,1.4780000000000002,81.303,55,1.485,1.425
74,T54,T54,Nick Watney,91,1.4780000000000002,106.432,72,1.485,1.433
75,T54,T54,Mike Weir,59,1.4780000000000002,60.597,41,1.485,1.413
76,T77,T77,Stuart Appleby,101,1.4769999999999999,127.006,86,1.485,1.435
77,T77,T77,Ben Crane,85,1.4769999999999999,107.79,73,1.5,1.433
78,T77,T77,Brian Davis,101,1.4769999999999999,116.70100000000001,79,1.4869999999999999,1.443
79,T77,T77,Brendon de Jonge,114,1.4769999999999999,134.363,91,1.489,1.4409999999999998
80,T77,T77,Ernie Els,72,1.4769999999999999,85.676,58,1.485,1.405
81,T77,T77,Mathew Goggin,85,1.4769999999999999,82.714,56,1.485,1.415
82,T77,T77,Charles Howell III,103,1.4769999999999999,126.99799999999999,86,1.493,1.4409999999999998
83,T77,T77,Skip Kendall,58,1.4769999999999999,56.11600000000001,38,1.485,1.4409999999999998
84,T77,T77,Greg Kraft,52,1.4769999999999999,48.725,33,1.485,1.433
85,T77,T77,Justin Leonard,89,1.4769999999999999,109.324,74,1.485,1.433
86,T77,T77,Michael Letzig,84,1.4769999999999999,106.334,72,1.485,1.435
87,T77,T77,Rocco Mediate,71,1.4769999999999999,85.654,58,1.485,1.4409999999999998
88,T77,T77,Ryan Moore,80,1.4769999999999999,93.069,63,1.485,1.4409999999999998
89,T77,T77,Geoff Ogilvy,62,1.4769999999999999,81.227,55,1.485,1.4369999999999998
90,T77,T77,Cameron Percy,73,1.4769999999999999,79.742,54,1.485,1.4409999999999998
91,T77,T77,Kenny Perry,69,1.4769999999999999,87.163,59,1.485,1.443
92,T77,T77,Ian Poulter,55,1.4769999999999999,59.076,40,1.4869999999999999,1.4409999999999998
93,T77,T77,Jeff Quinney,91,1.4769999999999999,98.934,67,1.4909999999999999,1.439
94,T77,T77,Brandt Snedeker,89,1.4769999999999999,121.116,82,1.485,1.4409999999999998
95,T77,T77,Steve Stricker,73,1.4769999999999999,94.553,64,1.5,1.433
96,T77,T77,Roger Tambellini,77,1.4769999999999999,85.694,58,1.485,1.419
97,T77,T77,Roland Thatcher,72,1.4769999999999999,93.059,63,1.485,1.439
98,T77,T77,Jerod Turner,54,1.4769999999999999,57.608000000000004,39,1.5,1.4409999999999998
99,T77,T77,Scott Verplank,74,1.4769999999999999,87.137,59,1.485,1.4269999999999998
100,T77,T77,Jimmy Walker,82,1.4769999999999999,82.728,56,1.485,1.4369999999999998
101,T77,T77,Bubba Watson,77,1.4769999999999999,101.947,69,1.485,1.4369999999999998
102,T77,T77,Brett Wetterich,54,1.4769999999999999,57.606,39,1.4909999999999999,1.4369999999999998
103,T77,T77,Charlie Wi,95,1.4769999999999999,116.70100000000001,79,1.489,1.433
104,T77,T77,Garrett Willis,82,1.4769999999999999,96.023,65,1.485,1.423
105,T106,T106,Aaron Baddeley,94,1.476,119.525,81,1.4909999999999999,1.429
106,T106,T106,Kris Blanks,91,1.476,101.84899999999999,69,1.4869999999999999,1.4469999999999998
107,T106,T106,Michael Bradley,77,1.476,76.77199999999999,52,1.4969999999999999,1.443
108,T106,T106,Chad Campbell,94,1.476,109.18700000000001,74,1.506,1.4269999999999998
109,T106,T106,Paul Casey,64,1.476,51.67100000000001,35,1.485,1.421
110,T106,T106,Greg Chalmers,93,1.476,129.88,88,1.485,1.435
111,T106,T106,John Daly,63,1.476,44.28,30,1.485,1.445
112,T106,T106,Brent Delahoussaye,57,1.476,54.603,37,1.485,1.431
113,T106,T106,Jim Furyk,76,1.476,101.863,69,1.485,1.4369999999999998
114,T106,T106,Matt Kuchar,97,1.476,115.101,78,1.5,1.4269999999999998
115,T106,T106,Marc Leishman,87,1.476,106.271,72,1.5,1.431
116,T106,T106,Steve Lowery,67,1.476,72.309,49,1.485,1.443
117,T106,T106,John Merrick,109,1.476,128.441,87,1.485,1.429
118,T106,T106,Ted Purdy,86,1.476,88.554,60,1.4869999999999999,1.443
119,T106,T106,Jay Williamson,76,1.476,78.205,53,1.485,1.443
120,T121,T121,Cameron Beckman,68,1.475,81.10300000000001,55,1.4869999999999999,1.4369999999999998
121,T121,T121,Robert Garrigus,71,1.475,64.9,44,1.485,1.439
122,T121,T121,Jeff Gove,57,1.475,51.641000000000005,35,1.4869999999999999,1.443
123,T121,T121,Nathan Green,86,1.475,103.244,70,1.485,1.4469999999999998
124,T121,T121,Rory McIlroy,54,1.475,61.952,42,1.485,1.439
125,T121,T121,Phil Mickelson,76,1.475,72.27199999999999,49,1.5,1.389
126,T121,T121,Tim Petrovic,105,1.475,122.45100000000001,83,1.4869999999999999,1.433
127,T121,T121,D.A. Points,90,1.475,107.68299999999999,73,1.4869999999999999,1.395
128,T121,T121,Adam Scott,70,1.475,88.50399999999999,60,1.485,1.415
129,T121,T121,Nicholas Thompson,88,1.475,98.82700000000001,67,1.4869999999999999,1.411
130,T121,T121,Y.E. Yang,72,1.475,78.199,53,1.4969999999999999,1.431
131,T132,T132,Brian Gay,101,1.474,129.746,88,1.489,1.431
132,T132,T132,Zach Johnson,93,1.474,116.48299999999999,79,1.485,1.431
133,T132,T132,Matt Jones,89,1.474,110.559,75,1.485,1.429
134,T132,T132,George McNeill,79,1.474,89.889,61,1.4869999999999999,1.443
135,T132,T132,Mark Wilson,87,1.474,104.685,71,1.485,1.443
136,T137,T137,Chris DiMarco,88,1.473,94.24600000000001,64,1.4869999999999999,1.429
137,T137,T137,James Driscoll,78,1.473,92.82700000000001,63,1.485,1.449
138,T137,T137,Steve Flesch,78,1.473,81.006,55,1.485,1.409
139,T137,T137,Sergio Garcia,58,1.473,51.565,35,1.485,1.445
140,T137,T137,J.J. Henry,92,1.473,106.05,72,1.485,1.411
141,T137,T137,Ryuji Imada,90,1.473,120.75399999999999,82,1.4869999999999999,1.4369999999999998
142,T137,T137,Trevor Immelman,55,1.473,60.403,41,1.485,1.425
143,T137,T137,Davis Love III,79,1.473,88.4,60,1.4869999999999999,1.435
144,T137,T137,Troy Matteson,84,1.473,101.65700000000001,69,1.485,1.4269999999999998
145,T137,T137,Andrew McLardy,52,1.473,51.567,35,1.4869999999999999,1.435
146,T137,T137,Tom Pernice Jr.,74,1.473,64.804,44,1.485,1.435
147,T137,T137,Alex Prugh,88,1.473,103.084,70,1.485,1.4409999999999998
148,T137,T137,Webb Simpson,98,1.473,131.09799999999998,89,1.5,1.4369999999999998
149,T150,T150,Stephen Ames,75,1.472,85.36399999999999,58,1.485,1.429
150,T150,T150,Jonathan Byrd,85,1.472,105.95200000000001,72,1.485,1.421
151,T150,T150,Chad Collins,87,1.472,108.93799999999999,74,1.485,1.433
152,T150,T150,Joe Durant,67,1.472,69.165,47,1.485,1.405
153,T150,T150,Martin Flores,75,1.472,80.935,55,1.485,1.443
154,T150,T150,Andres Romero,73,1.472,92.764,63,1.485,1.439
155,T156,T156,Ben Curtis,78,1.4709999999999999,100.012,68,1.485,1.4369999999999998
156,T156,T156,Kevin Johnson,62,1.4709999999999999,64.72399999999999,44,1.485,1.443
157,T156,T156,Chris Wilson,65,1.4709999999999999,64.73,44,1.485,1.429
158,T159,T159,Rickie Fowler,98,1.47,126.459,86,1.5,1.423
159,T159,T159,Charley Hoffman,85,1.47,108.78,74,1.485,1.431
160,T159,T159,Richard Johnson,90,1.47,89.68299999999999,61,1.4869999999999999,1.391
161,T159,T159,Jerry Kelly,99,1.47,108.75,74,1.4869999999999999,1.421
162,T159,T159,Pat Perez,90,1.47,117.588,80,1.485,1.413
163,T159,T159,Justin Rose,78,1.47,101.406,69,1.5,1.409
164,T159,T159,Kevin Streelman,90,1.47,105.846,72,1.4869999999999999,1.425
165,T159,T159,D.J. Trahan,92,1.47,119.081,81,1.485,1.425
166,T159,T159,Boo Weekley,88,1.47,110.244,75,1.489,1.419
167,T168,T168,Rich Barcelo,70,1.469,71.96300000000001,49,1.485,1.4369999999999998
168,T168,T168,John Senden,103,1.469,123.4,84,1.5119999999999998,1.415
169,T170,T170,Briny Baird,87,1.4680000000000002,101.259,69,1.485,1.401
170,T170,T170,Freddie Jacobson,83,1.4680000000000002,108.662,74,1.485,1.4169999999999998
171,T172,T172,Ricky Barnes,103,1.4669999999999999,120.27799999999999,82,1.485,1.413
172,T172,T172,Henrik Bjornstad,72,1.4669999999999999,79.234,54,1.4969999999999999,1.419
173,T172,T172,Scott McCarron,90,1.4669999999999999,107.09,73,1.4909999999999999,1.358
174,T172,T172,Brenden Pappas,66,1.4669999999999999,61.61600000000001,42,1.485,1.439
175,T172,T172,Johnson Wagner,85,1.4669999999999999,101.20299999999999,69,1.485,1.433
176,T177,T177,Luke Donald,71,1.466,85.01899999999999,58,1.485,1.435
177,T177,T177,Dean Wilson,54,1.466,55.7,38,1.493,1.439
178,T179,T179,Mark Calcavecchia,50,1.465,58.61,40,1.485,1.443
179,T179,T179,Bill Haas,87,1.465,114.304,78,1.485,1.415
180,T179,T179,Charles Warren,64,1.465,63.015,43,1.485,1.409
181,T182,T182,Graham DeLaet,88,1.464,70.288,48,1.485,1.419
182,T182,T182,Matt Every,60,1.464,65.883,45,1.485,1.413
183,T182,T182,Kevin Na,94,1.464,108.318,74,1.489,1.431
184,T182,T182,Kevin Stadler,86,1.464,89.275,61,1.485,1.395
185,186,186,Daniel Chopra,74,1.462,87.723,60,1.49,1.429
186,187,187,Vance Veazey,58,1.4609999999999999,58.456,40,1.485,1.411
187,T188,T188,Tom Gillis,97,1.46,124.075,85,1.485,1.399
188,T188,T188,Michael Sim,64,1.46,73.014,50,1.485,1.413
189,190,190,Cameron Tringale,55,1.454,55.246,38,1.4869999999999999,1.383
190,191,191,Chris Couch,66,1.4469999999999998,67.995,47,1.485,1.405
191,192,192,Woody Austin,93,1.444,98.167,68,1.475,1.374
