,Driving_Pct._300_All_Drives_RANK THIS WEEK,Driving_Pct._300_All_Drives_RANK LAST WEEK,Driving_Pct._300_All_Drives_PLAYER NAME,Driving_Pct._300_All_Drives_ROUNDS,Driving_Pct._300_All_Drives_%,Driving_Pct._300_All_Drives_TOTAL DRIVES FOR 300+,Driving_Pct._300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300_All_Drives_RELATIVE TO PAR
0,1,1,Robert Garrigus,71,52.75,450,853,-0.11800000000000001
1,2,2,John Daly,63,52.38,341,651,-0.085
2,3,3,Dustin Johnson,83,50.79,449,884,-0.17600000000000002
3,4,4,J.B. Holmes,100,50.57,621,1228,-0.196
4,5,5,Bubba Watson,77,50.43,470,932,-0.20600000000000002
5,6,6,Ángel Cabrera,64,45.13,324,718,-0.17300000000000001
6,7,7,Phil Mickelson,76,44.36,354,798,-0.158
7,8,8,Graham DeLaet,88,42.36,449,1060,-0.16899999999999998
8,9,9,Brett Wetterich,54,41.89,310,740,-0.187
9,10,10,Rory McIlroy,54,40.36,226,560,-0.075
10,11,11,Charles Warren,64,40.1,308,768,-0.14300000000000002
11,12,12,Charley Hoffman,85,39.33,422,1073,-0.185
12,13,13,Martin Flores,75,39.24,350,892,-0.077
13,14,14,D.J. Trahan,92,38.48,441,1146,-0.195
14,15,15,Martin Laird,91,38.01,420,1105,-0.126
15,T16,T16,Jason Day,82,37.78,374,990,-0.166
16,T16,T16,Nick Watney,91,37.78,365,966,-0.214
17,18,18,Jeff Overton,89,37.34,370,991,-0.17800000000000002
18,19,19,Aaron Baddeley,94,36.82,451,1225,-0.166
19,20,20,Troy Matteson,84,36.2,396,1094,-0.083
20,21,21,Alex Prugh,88,35.28,393,1114,-0.13
21,22,22,Scott Piercy,88,34.57,391,1131,-0.217
22,23,23,Garth Mulroy,53,33.85,198,585,-0.23199999999999998
23,24,24,Daniel Chopra,74,33.58,312,929,-0.163
24,25,25,Ryan Palmer,84,33.5,331,988,-0.157
25,26,26,Andres Romero,73,33.33,335,1005,-0.188
26,27,27,Davis Love III,79,33.01,305,924,-0.161
27,28,28,Marc Leishman,87,31.25,315,1008,-0.184
28,29,29,John Rollins,81,31.21,328,1051,-0.128
29,30,30,Derek Lamely,81,31.12,277,890,-0.11599999999999999
30,31,31,Josh Teater,101,30.86,395,1280,-0.165
31,32,32,Paul Casey,64,30.58,189,618,-0.212
32,33,33,Lucas Glover,75,30.39,251,826,-0.147
33,34,34,Jarrod Lyle,54,30.37,195,642,-0.16899999999999998
34,35,35,Vijay Singh,75,30.08,240,798,-0.196
35,36,36,Cameron Tringale,55,29.94,188,628,-0.165
36,37,37,Bo Van Pelt,104,29.85,363,1216,-0.196
37,38,38,Roger Tambellini,77,29.81,257,862,-0.125
38,39,39,Matt Bettencourt,91,29.32,285,972,-0.193
39,40,40,Charles Howell III,103,29.2,365,1250,-0.214
40,41,41,Retief Goosen,75,28.59,211,738,-0.209
41,42,42,Mathias Grönberg,61,28.08,196,698,-0.168
42,43,43,Hunter Mahan,85,27.84,260,934,-0.242
43,44,44,Matt Every,60,27.72,196,707,-0.14300000000000002
44,45,45,Rory Sabbatini,79,27.66,260,940,-0.215
45,46,46,Chris Couch,66,27.58,227,823,-0.21600000000000003
46,47,47,James Driscoll,78,27.38,282,1030,-0.23
47,48,48,Rickie Fowler,98,27.31,316,1157,-0.139
48,49,49,Adam Scott,70,27.21,197,724,-0.218
49,50,50,Bill Lunde,79,27.2,253,930,-0.182
50,51,51,Cameron Percy,73,27.1,223,823,-0.135
51,T52,T52,Stewart Cink,84,26.97,246,912,-0.21100000000000002
52,T52,T52,Bill Haas,87,26.97,281,1042,-0.18899999999999997
53,54,54,Chris Wilson,65,26.93,195,724,-0.062
54,55,55,Camilo Villegas,78,26.54,207,780,-0.251
55,56,56,Jimmy Walker,82,26.47,257,971,-0.136
56,57,57,Matt Jones,89,25.9,288,1112,-0.18100000000000002
57,58,58,Kenny Perry,69,25.77,202,784,-0.183
58,59,59,Kevin Streelman,90,25.72,287,1116,-0.16
59,60,60,Sergio Garcia,58,25.6,128,500,-0.16399999999999998
60,61,61,Boo Weekley,88,25.56,264,1033,-0.174
61,62,62,Stuart Appleby,101,25.45,312,1226,-0.179
62,63,63,Blake Adams,84,25.41,265,1043,-0.177
63,64,64,Sean O'Hair,84,25.38,231,910,-0.19899999999999998
64,65,65,J.J. Henry,92,25.3,278,1099,-0.212
65,66,66,Kevin Stadler,86,25.2,253,1004,-0.18600000000000003
66,67,67,Steve Marino,81,24.94,220,882,-0.105
