,Driving_Pct._240-260_Measured_RANK THIS WEEK,Driving_Pct._240-260_Measured_RANK LAST WEEK,Driving_Pct._240-260_Measured_PLAYER NAME,Driving_Pct._240-260_Measured_ROUNDS,Driving_Pct._240-260_Measured_%,Driving_Pct._240-260_Measured_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_Measured_TOTAL DRVS - OVERALL,Driving_Pct._240-260_Measured_RELATIVE TO PAR
29,30,30,Kevin Johnson,62,14.29,16.0,112,+0.63
30,31,31,Spencer Levin,110,14.22,29.0,204,+0.14
31,32,32,Rocco Mediate,71,14.18,19.0,134,+0.16
32,33,33,Kevin Na,94,14.12,24.0,170,+0.04
33,T34,T34,Richard Johnson,90,14.1,22.0,156,-0.14
34,T34,T34,Garrett Willis,82,14.1,22.0,156,-0.14
35,36,36,J.P. Hayes,79,14.0,21.0,150,-0.14
36,37,37,Zach Johnson,93,13.92,22.0,158,+0.23
37,38,38,Brian Davis,101,13.64,27.0,198,+0.15
38,39,39,Heath Slocum,97,13.25,22.0,166,-0.05
39,40,40,John Mallinger,78,13.19,19.0,144,+0.16
40,41,41,Jerod Turner,54,13.04,12.0,92,+0.58
41,T42,T42,Bryce Molder,84,12.5,20.0,160,-0.05
42,T42,T42,Vance Veazey,58,12.5,13.0,104,+0.08
43,T42,T42,Dean Wilson,54,12.5,12.0,96,-0.25
44,45,45,Carl Pettersson,99,12.09,22.0,182,+0.14
45,46,46,Shaun Micheel,70,12.07,14.0,116,+0.14
46,47,47,K.J. Choi,82,11.76,16.0,136,-0.13
47,T48,T48,Michael Connell,89,11.73,19.0,162,+0.32
48,T48,T48,Johnson Wagner,85,11.73,19.0,162,E
49,50,50,Rod Pampling,77,11.69,18.0,154,+0.06
50,51,51,Geoff Ogilvy,62,11.54,12.0,104,+0.08
51,52,52,Billy Mayfair,78,11.43,16.0,140,-0.19
52,53,53,Tom Pernice Jr.,74,11.29,14.0,124,-0.14
53,54,54,Luke Donald,71,11.21,13.0,116,+0.38
54,55,55,Stephen Ames,75,11.11,16.0,144,+0.13
55,56,56,Jason Bohn,84,10.98,18.0,164,+0.39
56,57,57,Greg Chalmers,93,10.75,20.0,186,+0.10
57,58,58,Charlie Wi,95,10.53,20.0,190,-0.05
58,59,59,Freddie Jacobson,83,10.24,17.0,166,E
59,60,60,Justin Bolli,55,10.2,10.0,98,+0.20
60,T61,T61,Trevor Immelman,55,10.0,9.0,90,+0.11
61,T61,T61,Steve Stricker,73,10.0,12.0,120,E
62,T63,T63,Jason Dufner,87,9.74,15.0,154,+0.67
63,T63,T63,Bob Estes,79,9.74,15.0,154,+0.27
64,65,65,Brett Quigley,96,9.47,18.0,190,+0.17
65,66,66,Ian Poulter,55,9.46,7.0,74,-0.14
66,67,67,Ricky Barnes,103,9.34,17.0,182,-0.18
67,68,68,Bill Lunde,79,9.33,14.0,150,+0.07
68,69,69,Sean O'Hair,84,9.29,13.0,140,E
69,70,70,Ernie Els,72,9.17,11.0,120,+0.18
70,71,71,Troy Merritt,86,8.93,15.0,168,+0.13
71,72,72,Steve Wheatcroft,74,8.87,11.0,124,+0.27
72,73,73,Ben Crane,85,8.78,13.0,148,-0.08
73,74,74,Steve Lowery,67,8.73,11.0,126,+0.55
74,75,75,Kevin Sutherland,86,8.72,15.0,172,+0.07
75,76,76,Jeev Milkha Singh,59,8.65,9.0,104,+0.67
76,77,77,Cameron Beckman,68,8.59,11.0,128,+0.27
77,78,78,Justin Rose,78,8.55,13.0,152,-0.15
78,79,79,Martin Flores,75,8.45,12.0,142,+0.17
79,80,80,Woody Austin,93,8.43,15.0,178,-0.07
80,81,81,Brenden Pappas,66,8.06,10.0,124,-0.10
81,82,82,Vaughn Taylor,87,8.05,14.0,174,+0.07
82,83,83,Brendon de Jonge,114,7.84,16.0,204,+0.19
83,T84,T84,Briny Baird,87,7.83,13.0,166,+0.15
84,T84,T84,Kris Blanks,91,7.83,13.0,166,-0.08
85,T84,T84,Mathew Goggin,85,7.83,13.0,166,+0.38
86,87,87,Aron Price,70,7.81,10.0,128,-0.20
87,88,88,Lee Janzen,77,7.79,12.0,154,+0.33
88,T89,T89,Chris Stroud,90,7.69,12.0,156,E
89,T89,T89,Jimmy Walker,82,7.69,12.0,156,+0.25
90,91,91,Retief Goosen,75,7.63,9.0,118,-0.11
91,92,92,Cliff Kresge,50,7.61,7.0,92,E
92,93,93,Mathias Grönberg,61,7.55,8.0,106,+0.63
93,94,94,Joe Ogilvie,99,7.53,14.0,186,E
94,95,95,Sergio Garcia,58,7.5,6.0,80,+0.83
95,96,96,Jay Williamson,76,7.35,10.0,136,E
96,97,97,Padraig Harrington,57,7.29,7.0,96,E
97,98,98,Stewart Cink,84,7.14,10.0,140,+0.30
98,99,99,Kevin Stadler,86,7.05,11.0,156,+0.09
99,100,100,Vijay Singh,75,7.03,9.0,128,-0.22
100,101,101,Rory Sabbatini,79,6.94,10.0,144,E
101,102,102,Kenny Perry,69,6.9,8.0,116,+0.25
102,T103,T103,Rory McIlroy,54,6.82,6.0,88,-0.50
103,T103,T103,Cameron Percy,73,6.82,9.0,132,+0.33
104,105,105,Chad Campbell,94,6.74,12.0,178,+0.50
105,106,106,Blake Adams,84,6.71,11.0,164,-0.36
106,T107,T107,Pat Perez,90,6.67,12.0,180,E
107,T107,T107,Y.E. Yang,72,6.67,8.0,120,E
108,T109,T109,Mark Calcavecchia,50,6.58,5.0,76,E
109,T109,T109,Nick Watney,91,6.58,10.0,152,+0.30
110,T111,T111,Steve Marino,81,6.52,9.0,138,+0.33
111,T111,T111,Roger Tambellini,77,6.52,9.0,138,+0.11
112,113,113,Rickie Fowler,98,6.38,12.0,188,-0.17
113,T114,T114,Will MacKenzie,72,6.25,9.0,144,-0.22
114,T114,T114,D.A. Points,90,6.25,11.0,176,E
115,116,116,Henrik Bjornstad,72,6.06,8.0,132,E
116,117,117,Brian Stuard,81,6.0,9.0,150,+0.22
117,118,118,Nicholas Thompson,88,5.95,10.0,168,E
118,119,119,Jeff Gove,57,5.88,6.0,102,+0.33
119,120,120,James Nitties,92,5.81,10.0,172,E
120,121,121,Stuart Appleby,101,5.79,11.0,190,+0.36
121,122,122,Jason Day,82,5.77,9.0,156,-0.22
122,123,123,David Duval,71,5.74,7.0,122,E
123,124,124,Rich Barcelo,70,5.65,7.0,124,E
124,125,125,Webb Simpson,98,5.61,11.0,196,+0.27
125,T126,T126,Scott McCarron,90,5.56,10.0,180,E
126,T126,T126,Roland Thatcher,72,5.56,8.0,144,E
127,128,128,Tim Herron,79,5.48,8.0,146,+0.13
128,129,129,Michael Letzig,84,5.36,9.0,168,+0.22
129,130,130,Jonathan Byrd,85,5.29,9.0,170,+0.11
130,131,131,Andrew McLardy,52,5.21,5.0,96,E
131,T132,T132,Matt Every,60,5.17,6.0,116,+0.50
132,T132,T132,Adam Scott,70,5.17,6.0,116,+0.33
133,134,134,Steve Elkington,74,5.15,7.0,136,E
134,T135,T135,Garth Mulroy,53,5.1,5.0,98,+0.20
135,T135,T135,Cameron Tringale,55,5.1,5.0,98,-0.20
136,137,137,Michael Sim,64,5.08,6.0,118,+0.33
137,138,138,Ryan Moore,80,5.07,7.0,138,E
138,139,139,Charles Howell III,103,5.05,10.0,198,+0.20
139,140,140,Camilo Villegas,78,5.0,6.0,120,+0.17
140,141,141,Matt Kuchar,97,4.82,8.0,166,-0.13
141,142,142,Chris Tidland,77,4.79,7.0,146,+0.29
142,143,143,David Lutterus,69,4.76,6.0,126,+0.17
143,144,144,John Senden,103,4.74,9.0,190,+0.44
144,145,145,Paul Stankowski,62,4.63,5.0,108,E
145,146,146,Chris Couch,66,4.55,6.0,132,+0.33
146,147,147,Matt Bettencourt,91,4.43,7.0,158,+0.14
147,148,148,Paul Casey,64,4.17,4.0,96,-0.25
148,T149,T149,Alex Prugh,88,4.07,7.0,172,+0.14
149,T149,T149,Kevin Streelman,90,4.07,7.0,172,E
150,151,151,Daniel Chopra,74,4.05,6.0,148,+0.33
151,152,152,Robert Allenby,76,4.03,5.0,124,+0.40
152,153,153,George McNeill,79,3.9,6.0,154,+0.33
153,154,154,Aaron Baddeley,94,3.8,7.0,184,+0.71
154,155,155,Ángel Cabrera,64,3.77,4.0,106,+0.25
155,156,156,J.J. Henry,92,3.66,6.0,164,+0.17
156,157,157,Bo Van Pelt,104,3.65,7.0,192,+0.14
157,158,158,Greg Owen,69,3.62,5.0,138,+0.20
158,159,159,John Merrick,109,3.54,7.0,198,+0.43
159,160,160,Chris Wilson,65,3.39,4.0,118,E
160,161,161,Jarrod Lyle,54,3.26,3.0,92,E
161,162,162,Lucas Glover,75,3.23,4.0,124,-0.25
162,T163,T163,Tom Gillis,97,3.09,6.0,194,E
163,T163,T163,Jeff Overton,89,3.09,5.0,162,E
164,165,165,Ted Purdy,86,3.05,5.0,164,+0.40
165,166,166,Troy Matteson,84,2.98,5.0,168,-0.20
166,167,167,John Daly,63,2.94,3.0,102,E
167,T168,T168,Matt Jones,89,2.81,5.0,178,E
168,T168,T168,Martin Laird,91,2.81,5.0,178,+0.20
169,170,170,Derek Lamely,81,2.74,4.0,146,+0.75
170,171,171,Hunter Mahan,85,2.7,4.0,148,-0.25
171,172,172,Josh Teater,101,2.53,5.0,198,+0.40
172,173,173,Boo Weekley,88,2.5,4.0,160,+0.75
173,174,174,Bill Haas,87,2.47,4.0,162,+0.25
174,175,175,Joe Durant,67,2.46,3.0,122,+0.67
175,176,176,Ryan Palmer,84,2.44,4.0,164,+1.00
176,177,177,Charley Hoffman,85,2.41,4.0,166,+0.25
177,178,178,Phil Mickelson,76,2.34,3.0,128,+0.33
178,179,179,Robert Garrigus,71,2.31,3.0,130,+0.67
179,180,180,D.J. Trahan,92,2.17,4.0,184,E
180,181,181,Andres Romero,73,2.05,3.0,146,-0.33
181,182,182,John Rollins,81,1.95,3.0,154,+0.33
182,183,183,James Driscoll,78,1.92,3.0,156,-0.33
183,184,184,Marc Leishman,87,1.9,3.0,158,+0.33
184,185,185,Brett Wetterich,54,1.85,2.0,108,+1.50
185,186,186,Scott Piercy,88,1.7,3.0,176,+0.33
186,187,187,J.B. Holmes,100,1.56,3.0,192,+0.33
187,188,188,Davis Love III,79,1.37,2.0,146,E
188,189,189,Bubba Watson,77,1.33,2.0,150,+1.00
189,190,190,Dustin Johnson,83,0.71,1.0,140,E
190,191,191,Graham DeLaet,88,0.61,1.0,164,E
191,192,192,Charles Warren,64,0.0,,112,E
