,SG_Tee-to-Green_RANK THIS WEEK,SG_Tee-to-Green_RANK LAST WEEK,SG_Tee-to-Green_PLAYER NAME,SG_Tee-to-Green_ROUNDS,SG_Tee-to-Green_AVERAGE,SG_Tee-to-Green_SG:OTT,SG_Tee-to-Green_SG:APR,SG_Tee-to-Green_SG:ARG,SG_Tee-to-Green_MEASURED ROUNDS
27,28,28,Chad Campbell,94,0.75,0.102,0.606,0.042,81
28,29,29,John Senden,103,0.7490000000000001,0.37200000000000005,0.455,-0.078,87
29,30,30,John Rollins,81,0.71,0.56,-0.07400000000000001,0.22399999999999998,75
30,31,31,Sean O'Hair,84,0.6970000000000001,0.431,0.198,0.068,65
31,32,32,Davis Love III,79,0.68,0.297,0.364,0.019,66
32,33,33,Rickie Fowler,98,0.665,0.408,0.395,-0.138,83
33,34,34,Jerry Kelly,99,0.6579999999999999,0.051,0.24600000000000002,0.361,82
34,35,35,Kenny Perry,69,0.645,0.605,0.151,-0.111,56
35,36,36,Will MacKenzie,72,0.644,0.363,0.177,0.10300000000000001,68
36,37,37,Stewart Cink,84,0.628,0.431,0.309,-0.111,65
37,38,38,Luke Donald,71,0.619,-0.506,0.6609999999999999,0.46399999999999997,53
38,39,39,Jason Dufner,87,0.606,0.435,0.17600000000000002,-0.006,69
39,40,40,Hunter Mahan,85,0.596,0.642,0.069,-0.115,67
40,41,41,Ben Crane,85,0.594,0.16899999999999998,0.379,0.046,66
41,42,42,Paul Casey,64,0.5870000000000001,0.215,0.483,-0.111,44
42,43,43,Ricky Barnes,103,0.58,-0.244,0.675,0.149,83
43,44,44,Tim Clark,88,0.564,-0.025,0.591,-0.003,68
44,45,45,Marc Leishman,87,0.563,0.07400000000000001,0.41700000000000004,0.07200000000000001,72
45,T46,T46,Kevin Sutherland,86,0.5579999999999999,0.201,0.054000000000000006,0.303,78
46,T46,T46,Boo Weekley,88,0.5579999999999999,0.662,0.057999999999999996,-0.162,74
47,48,48,Billy Mayfair,78,0.5429999999999999,0.053,0.424,0.067,65
48,49,49,Charles Warren,64,0.521,0.581,0.327,-0.387,55
49,50,50,Jonathan Byrd,85,0.491,0.091,0.046,0.354,82
50,51,51,Freddie Jacobson,83,0.479,-0.064,0.302,0.24100000000000002,77
51,52,52,Martin Laird,91,0.44799999999999995,0.354,0.14300000000000002,-0.049,79
52,53,53,Vaughn Taylor,87,0.446,0.07400000000000001,0.33299999999999996,0.039,79
53,T54,T54,Spencer Levin,110,0.433,0.054000000000000006,0.413,-0.034,98
54,T54,T54,David Toms,86,0.433,0.254,0.122,0.057999999999999996,70
55,56,56,Sergio Garcia,58,0.424,0.272,0.19899999999999998,-0.046,36
56,57,57,Lucas Glover,75,0.41600000000000004,0.285,0.138,-0.006,59
57,58,58,Kris Blanks,91,0.408,0.201,0.41700000000000004,-0.21,74
58,59,59,Ángel Cabrera,64,0.4,0.598,-0.027000000000000003,-0.17,51
59,60,60,Alex Cejka,81,0.396,-0.146,0.46399999999999997,0.077,68
60,61,61,Ryan Moore,80,0.385,0.45,0.026000000000000002,-0.091,61
61,62,62,Rocco Mediate,71,0.37799999999999995,-0.08199999999999999,0.568,-0.107,61
62,63,63,Geoff Ogilvy,62,0.364,-0.165,0.488,0.040999999999999995,50
63,64,64,Kevin Na,94,0.36200000000000004,-0.247,0.33299999999999996,0.276,76
64,65,65,Rory Sabbatini,79,0.358,0.3,-0.218,0.276,67
65,66,66,Justin Leonard,89,0.35600000000000004,-0.184,0.299,0.242,72
66,67,67,Chris Riley,73,0.35100000000000003,0.16399999999999998,-0.177,0.364,63
67,68,68,Charles Howell III,103,0.32899999999999996,-0.040999999999999995,0.046,0.324,90
68,69,69,Scott Verplank,74,0.32299999999999995,-0.12,0.456,-0.013000000000000001,56
69,70,70,Steve Marino,81,0.307,0.27,-0.016,0.053,63
70,71,71,Jason Bohn,84,0.303,0.08199999999999999,0.324,-0.10300000000000001,74
71,72,72,D.A. Points,90,0.302,0.045,0.191,0.066,79
72,73,73,Troy Matteson,84,0.287,0.515,0.042,-0.26899999999999996,78
73,74,74,Tom Pernice Jr.,74,0.284,-0.212,0.225,0.271,58
74,75,75,Tom Gillis,97,0.261,0.348,-0.297,0.21,90
75,T76,T76,Cameron Percy,73,0.255,-0.128,0.589,-0.20600000000000002,59
76,T76,T76,Tim Petrovic,105,0.255,0.028999999999999998,0.031,0.195,94
77,78,78,Shaun Micheel,70,0.251,-0.136,0.182,0.205,53
78,T79,T79,Cameron Tringale,55,0.243,0.131,-0.055,0.16699999999999998,45
79,T79,T79,Omar Uresti,74,0.243,-0.001,0.042,0.20199999999999999,61
80,81,81,Aron Price,70,0.24100000000000002,-0.1,0.29100000000000004,0.051,62
81,82,82,Paul Stankowski,62,0.233,0.016,0.377,-0.16,53
82,83,83,Brett Wetterich,54,0.23,0.415,0.106,-0.29100000000000004,53
83,84,84,Steve Elkington,74,0.226,0.368,-0.191,0.049,59
84,85,85,Jeff Overton,89,0.222,0.23199999999999998,0.064,-0.07400000000000001,71
85,86,86,Zach Johnson,93,0.21,0.11800000000000001,0.221,-0.129,75
86,87,87,Josh Teater,101,0.20600000000000002,0.428,-0.142,-0.08,92
87,88,88,Pat Perez,90,0.193,-0.005,-0.001,0.19899999999999998,83
88,89,89,Stuart Appleby,101,0.18899999999999997,-0.23600000000000002,0.077,0.348,88
89,90,90,Briny Baird,87,0.188,-0.2,0.33399999999999996,0.054000000000000006,79
90,91,91,Stephen Ames,75,0.18600000000000003,0.011000000000000001,0.054000000000000006,0.12,69
91,92,92,Chris Stroud,90,0.16899999999999998,0.01,0.077,0.081,72
92,93,93,Jeev Milkha Singh,59,0.165,-0.092,-0.139,0.396,52
93,94,94,Garth Mulroy,53,0.147,0.124,0.17800000000000002,-0.154,42
94,95,95,John Merrick,109,0.14400000000000002,0.217,0.01,-0.084,92
95,96,96,J.J. Henry,92,0.141,0.38299999999999995,-0.19,-0.052000000000000005,79
96,97,97,Charlie Wi,95,0.12,-0.28600000000000003,0.28,0.127,89
97,98,98,Chris DiMarco,88,0.115,-0.244,0.196,0.163,78
98,99,99,Michael Letzig,84,0.11199999999999999,0.115,-0.121,0.11800000000000001,80
99,100,100,Brandt Snedeker,89,0.109,-0.287,0.08800000000000001,0.308,75
100,101,101,Lee Janzen,77,0.10099999999999999,-0.177,0.192,0.086,70
101,102,102,Woody Austin,93,0.094,-0.01,0.048,0.055999999999999994,83
102,103,103,Kevin Streelman,90,0.086,0.478,-0.23600000000000002,-0.155,80
103,104,104,Garrett Willis,82,0.085,-0.155,0.261,-0.022000000000000002,71
104,105,105,Cliff Kresge,50,0.083,-0.191,0.41,-0.136,45
105,106,106,Brian Davis,101,0.067,-0.006999999999999999,0.08900000000000001,-0.015,89
106,107,107,Kevin Stadler,86,0.055,0.237,0.12,-0.301,72
107,108,108,Bryce Molder,84,0.034,-0.406,0.235,0.205,73
108,109,109,Nicholas Thompson,88,0.011000000000000001,0.261,0.081,-0.331,77
109,110,110,Ben Curtis,78,0.004,-0.159,0.054000000000000006,0.11,66
110,111,111,Chris Couch,66,0.002,0.444,-0.242,-0.19899999999999998,59
111,112,112,Brett Quigley,96,-0.013999999999999999,-0.42200000000000004,0.425,-0.016,88
112,113,113,Jarrod Lyle,54,-0.018000000000000002,0.266,-0.441,0.157,46
113,114,114,Y.E. Yang,72,-0.019,0.316,-0.252,-0.083,58
114,115,115,Matt Jones,89,-0.02,-0.122,-0.21899999999999997,0.321,80
115,116,116,Dean Wilson,54,-0.044000000000000004,-0.341,0.158,0.139,47
116,117,117,J.P. Hayes,79,-0.057,0.039,-0.4,0.304,68
117,118,118,Bob Estes,79,-0.064,-0.33,0.14300000000000002,0.12300000000000001,71
118,119,119,Jay Williamson,76,-0.066,0.125,0.027999999999999997,-0.21899999999999997,61
119,120,120,Rod Pampling,77,-0.067,0.068,-0.35600000000000004,0.22,70
120,121,121,Robert Garrigus,71,-0.09,0.73,0.025,-0.845,61
121,122,122,Mathias Grönberg,61,-0.099,0.222,-0.23600000000000002,-0.085,50
122,123,123,Greg Owen,69,-0.10800000000000001,0.2,-0.10300000000000001,-0.205,62
123,124,124,Alex Prugh,88,-0.11199999999999999,0.39,-0.304,-0.19699999999999998,80
124,125,125,Andres Romero,73,-0.11800000000000001,0.16699999999999998,-0.10099999999999999,-0.184,72
125,126,126,Mathew Goggin,85,-0.122,0.264,-0.177,-0.209,76
126,127,127,Mark Calcavecchia,50,-0.126,-0.177,0.363,-0.311,33
127,128,128,Mark Wilson,87,-0.134,-0.196,-0.292,0.354,79
128,129,129,Ryan Palmer,84,-0.139,0.175,0.01,-0.324,71
129,130,130,Roger Tambellini,77,-0.151,0.085,-0.235,0.0,62
130,131,131,Jimmy Walker,82,-0.155,-0.5379999999999999,0.336,0.047,70
131,132,132,Johnson Wagner,85,-0.16,-0.35600000000000004,0.32299999999999995,-0.128,74
132,133,133,Paul Goydos,78,-0.175,-0.257,0.244,-0.162,66
133,134,134,Michael Connell,89,-0.195,-0.284,0.081,0.006999999999999999,77
134,135,135,Webb Simpson,98,-0.2,-0.308,-0.046,0.153,92
135,136,136,Brian Gay,101,-0.21100000000000002,-0.597,0.159,0.228,82
136,137,137,Jeff Gove,57,-0.212,0.081,-0.045,-0.248,44
137,138,138,Scott Piercy,88,-0.22,-0.013000000000000001,-0.065,-0.142,81
138,139,139,Mike Weir,59,-0.221,-1.246,0.466,0.5589999999999999,40
139,140,140,John Mallinger,78,-0.228,-0.131,-0.32299999999999995,0.226,65
140,141,141,Chris Tidland,77,-0.239,0.285,-0.508,-0.015,68
141,142,142,Cameron Beckman,68,-0.253,-0.228,-0.02,-0.004,59
142,143,143,James Driscoll,78,-0.255,-0.013999999999999999,-0.26,0.019,74
143,144,144,Carl Pettersson,99,-0.263,-0.18,-0.152,0.069,83
144,145,145,Ryuji Imada,90,-0.265,-0.298,-0.207,0.24,84
145,146,146,Michael Sim,64,-0.28300000000000003,-0.35100000000000003,-0.237,0.306,53
146,147,147,Aaron Baddeley,94,-0.294,0.11199999999999999,-0.797,0.391,88
147,148,148,George McNeill,79,-0.29600000000000004,-0.488,0.175,0.018000000000000002,70
148,T149,T149,Michael Bradley,77,-0.31,-0.6759999999999999,0.21899999999999997,0.147,68
149,T149,T149,Matt Every,60,-0.31,0.166,-0.292,-0.185,51
150,151,151,John Daly,63,-0.335,0.336,-0.374,-0.298,47
151,152,152,Joe Ogilvie,99,-0.33799999999999997,-0.005,-0.19,-0.142,86
152,153,153,Scott McCarron,90,-0.35700000000000004,0.09300000000000001,-0.529,0.079,83
153,154,154,Jeff Maggert,76,-0.384,0.12300000000000001,-0.06,-0.447,63
154,155,155,James Nitties,92,-0.38799999999999996,-0.188,0.057999999999999996,-0.258,81
155,156,156,David Duval,71,-0.397,-0.354,0.20199999999999999,-0.245,56
156,157,157,Tim Herron,79,-0.4,-0.233,-0.21100000000000002,0.044000000000000004,69
157,158,158,Trevor Immelman,55,-0.401,-0.501,0.005,0.095,43
158,159,159,Roland Thatcher,72,-0.408,-0.061,-0.095,-0.253,68
159,160,160,Henrik Bjornstad,72,-0.41600000000000004,-0.022000000000000002,0.096,-0.49,59
160,161,161,Greg Chalmers,93,-0.424,-0.555,0.06,0.07,87
161,162,162,Jeff Quinney,91,-0.42700000000000005,-0.402,0.207,-0.23199999999999998,80
162,163,163,Blake Adams,84,-0.43200000000000005,0.292,-0.726,0.002,75
163,164,164,Bill Lunde,79,-0.461,-0.265,-0.263,0.068,67
164,165,165,Chad Collins,87,-0.483,-0.66,-0.11599999999999999,0.293,75
165,166,166,Richard Johnson,90,-0.486,-0.38799999999999996,0.006,-0.10400000000000001,73
166,167,167,Ian Poulter,55,-0.542,-0.109,-0.655,0.221,34
167,168,168,Steve Flesch,78,-0.57,-0.386,-0.493,0.309,65
168,169,169,Nathan Green,86,-0.5920000000000001,-0.5660000000000001,-0.192,0.16699999999999998,81
169,170,170,Derek Lamely,81,-0.611,-0.19899999999999998,-0.332,-0.081,64
170,171,171,Brenden Pappas,66,-0.637,-0.593,-0.07400000000000001,0.03,55
171,172,172,Rich Barcelo,70,-0.6679999999999999,-1.0270000000000001,0.228,0.13,58
172,173,173,Craig Bowden,56,-0.698,-0.253,-0.45799999999999996,0.013000000000000001,48
173,174,174,David Lutterus,69,-0.7070000000000001,-0.368,-0.439,0.1,56
174,175,175,Martin Flores,75,-0.7759999999999999,-0.223,-0.5529999999999999,-0.001,64
175,176,176,Ted Purdy,86,-0.784,-0.124,-0.405,-0.256,75
176,177,177,Steve Lowery,67,-0.794,0.122,-0.31,-0.607,56
177,178,178,Andrew McLardy,52,-0.8320000000000001,0.079,-0.536,-0.375,44
178,179,179,Steve Wheatcroft,74,-0.833,0.002,-0.65,-0.185,58
179,180,180,Matt Bettencourt,91,-0.853,0.08900000000000001,-0.831,-0.111,70
180,181,181,Troy Merritt,86,-0.9540000000000001,-0.177,-0.45,-0.326,77
181,182,182,Chris Wilson,65,-0.9620000000000001,-0.11199999999999999,-0.629,-0.221,52
182,183,183,Brian Stuard,81,-1.033,-0.204,-0.77,-0.057999999999999996,71
183,184,184,Brent Delahoussaye,57,-1.046,-0.467,-0.114,-0.465,47
184,185,185,Skip Kendall,58,-1.168,-0.486,-0.6509999999999999,-0.031,49
185,186,186,Vance Veazey,58,-1.329,-1.117,-0.084,-0.128,48
186,187,187,Justin Bolli,55,-1.361,-0.475,-0.46299999999999997,-0.423,42
187,188,188,Daniel Chopra,74,-1.4609999999999999,-0.307,-1.07,-0.084,67
188,189,189,Kevin Johnson,62,-1.795,-0.8220000000000001,-0.895,-0.077,49
189,190,190,Greg Kraft,52,-1.8559999999999999,-0.8759999999999999,-0.5720000000000001,-0.408,39
190,191,191,Jerod Turner,54,-1.883,-0.35100000000000003,-1.179,-0.353,40
191,192,192,Brad Faxon,58,-2.519,-1.3430000000000002,-0.622,-0.5529999999999999,48
