,Driving_Pct._300-320_All_Drives_RANK THIS WEEK,Driving_Pct._300-320_All_Drives_RANK LAST WEEK,Driving_Pct._300-320_All_Drives_PLAYER NAME,Driving_Pct._300-320_All_Drives_ROUNDS,Driving_Pct._300-320_All_Drives_%,Driving_Pct._300-320_All_Drives_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300-320_All_Drives_RELATIVE TO PAR
0,1,1,John Daly,63,32.1,209,651,-0.019
1,2,2,Charles Warren,64,30.08,231,768,-0.130
2,3,3,Rory McIlroy,54,29.46,165,560,-0.048
3,4,4,Robert Garrigus,71,28.37,242,853,-0.025
4,5,5,Charley Hoffman,85,28.15,302,1073,-0.185
5,6,6,Phil Mickelson,76,27.32,218,798,-0.115
6,7,7,J.B. Holmes,100,27.2,334,1228,-0.159
7,8,8,Bubba Watson,77,26.5,247,932,-0.117
8,9,9,Brett Wetterich,54,26.49,196,740,-0.117
9,10,10,Aaron Baddeley,94,26.04,319,1225,-0.107
10,11,11,Troy Matteson,84,25.96,284,1094,-0.039
11,12,12,Graham DeLaet,88,25.94,275,1060,-0.098
12,13,13,Nick Watney,91,25.57,247,966,-0.174
13,14,14,Martin Laird,91,25.52,282,1105,-0.110
14,15,15,Dustin Johnson,83,25.45,225,884,-0.107
15,16,16,D.J. Trahan,92,25.22,289,1146,-0.232
16,17,17,Alex Prugh,88,25.04,279,1114,-0.093
17,18,18,Jeff Overton,89,25.03,248,991,-0.165
18,19,19,Andres Romero,73,24.58,247,1005,-0.146
19,20,20,Jason Day,82,24.55,243,990,-0.156
20,21,21,Ryan Palmer,84,24.39,241,988,-0.166
21,22,22,Davis Love III,79,24.13,223,924,-0.130
22,23,23,Martin Flores,75,23.88,213,892,+0.009
23,24,24,Josh Teater,101,23.59,302,1280,-0.132
24,25,25,Ángel Cabrera,64,23.4,168,718,-0.119
25,26,26,Jarrod Lyle,54,23.21,149,642,-0.154
26,T27,T27,Scott Piercy,88,22.81,258,1131,-0.163
27,T27,T27,Vijay Singh,75,22.81,182,798,-0.159
28,29,29,Roger Tambellini,77,22.16,191,862,-0.110
29,30,30,Derek Lamely,81,22.13,197,890,-0.066
30,31,31,Bo Van Pelt,104,22.12,269,1216,-0.216
31,32,32,Garth Mulroy,53,22.05,129,585,-0.194
32,33,33,Adam Scott,70,21.69,157,724,-0.197
33,34,34,Daniel Chopra,74,21.64,201,929,-0.154
34,35,35,Marc Leishman,87,21.63,218,1008,-0.179
35,36,36,Bill Lunde,79,21.61,201,930,-0.159
36,37,37,Cameron Percy,73,21.51,177,823,-0.124
37,38,38,John Rollins,81,21.5,226,1051,-0.106
38,39,39,Steve Marino,81,21.43,189,882,-0.079
39,40,40,Matt Every,60,21.36,151,707,-0.159
40,41,41,Charles Howell III,103,20.8,260,1250,-0.208
41,42,42,Hunter Mahan,85,20.66,193,934,-0.181
42,43,43,Kevin Streelman,90,20.61,230,1116,-0.148
43,44,44,Rickie Fowler,98,20.57,238,1157,-0.105
44,45,45,Paul Casey,64,20.39,126,618,-0.183
45,46,46,Chris Wilson,65,20.3,147,724,-0.054
46,47,47,Bill Haas,87,20.25,211,1042,-0.166
47,48,48,Kevin Stadler,86,20.12,202,1004,-0.208
48,49,49,Jimmy Walker,82,19.98,194,971,-0.129
49,50,50,Chris Couch,66,19.93,164,823,-0.195
50,51,51,Matt Jones,89,19.78,220,1112,-0.141
51,T52,T52,Cameron Tringale,55,19.75,124,628,-0.177
52,T52,T52,Boo Weekley,88,19.75,204,1033,-0.176
53,54,54,Stuart Appleby,101,19.66,241,1226,-0.170
54,55,55,Matt Bettencourt,91,19.65,191,972,-0.173
55,56,56,James Driscoll,78,19.61,202,1030,-0.223
56,57,57,Lucas Glover,75,19.37,160,826,-0.075
57,58,58,Mathias Grönberg,61,19.34,135,698,-0.141
58,59,59,Blake Adams,84,19.27,201,1043,-0.164
59,60,60,J.J. Henry,92,19.11,210,1099,-0.157
60,61,61,Camilo Villegas,78,19.1,149,780,-0.208
61,62,62,Brenden Pappas,66,18.98,145,764,-0.083
