,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
174,T173,T173,Paul Stankowski,24,106,106.0
175,T173,T173,Gary Woodland,25,106,39.0
176,177,177,Jeff Maggert,18,105,11.0
177,178,178,Alex Cejka,21,104,
178,T179,T179,K.J. Choi,22,103,30.0
179,T179,T179,Pablo Larrazabal,3,103,28.0
180,T179,T179,Jesper Parnevik,10,103,36.0
181,T182,T182,Ben Curtis,23,102,19.0
182,T182,T182,Martin Kaymer,10,102,11.0
183,T182,T182,Steve Marino,23,102,12.0
184,T182,T182,Michael Putnam,21,102,1.0
185,T186,T186,Keegan Bradley,28,101,18.0
186,T186,T186,Padraig Harrington,18,101,61.0
187,T186,T186,Jarrod Lyle,29,101,1.0
188,T186,T186,Alvaro Quiros,8,101,1.0
189,T186,T186,Kirk Triplett,8,101,
190,T191,T191,Robert Garrigus,26,100,47.0
191,T191,T191,William McGirt,32,100,35.0
192,T191,T191,Alexandre Rocha,22,100,17.0
193,T194,T194,Ross Fisher,8,99,18.0
194,T194,T194,Scott McCarron,22,99,18.0
195,T194,T194,Louis Oosthuizen,15,99,66.0
196,T197,T197,Joe Durant,25,98,35.0
197,T197,T197,John Mallinger,15,98,98.0
198,T197,T197,Jimmy Walker,24,98,51.0
199,200,200,Seung-Yul Noh,6,97,16.0
200,201,201,Charl Schwartzel,15,96,2.0
201,T202,T202,Rich Beem,21,95,3.0
202,T202,T202,Kris Blanks,29,95,81.0
203,T202,T202,Matt Every,5,95,95.0
204,T202,T202,Dustin Johnson,21,95,7.0
205,T202,T202,Will MacKenzie,14,95,13.0
206,T207,T207,Paul Casey,15,94,7.0
207,T207,T207,Scott Gutschewski,23,94,94.0
208,T207,T207,Tom Lehman,5,94,
209,T207,T207,Geoff Ogilvy,21,94,19.0
210,T207,T207,Chez Reavie,27,94,13.0
211,212,212,Phil Mickelson,21,93,30.0
212,T213,T213,Hiroyuki Fujita,7,92,12.0
213,T213,T213,Scott Gordon,19,92,3.0
214,T213,T213,Anders Hansen,7,92,30.0
215,T213,T213,Colt Knost,27,92,36.0
216,T213,T213,Jamie Lovemark,9,92,2.0
217,T213,T213,Michael Thompson,25,92,
218,T219,T219,Ricky Barnes,23,91,3.0
219,T219,T219,Garth Mulroy,4,91,
220,T219,T219,Michael Sim,19,91,7.0
221,T222,T222,Todd Fischer,3,90,4.0
222,T222,T222,Peter Uihlein,5,90,5.0
223,T224,T224,Tommy Gainey,34,88,28.0
224,T224,T224,Tom Pernice Jr.,12,88,14.0
225,T224,T224,Jhonattan Vegas,25,88,88.0
226,227,227,Mark Brooks,5,87,59.0
227,T228,T228,D.J. Brigman,23,86,10.0
228,T228,T228,WC Liang,2,86,21.0
229,T228,T228,Mike Weir,15,86,19.0
230,T231,T231,Johan Edfors,2,84,11.0
231,T231,T231,Adam Hadwin,5,84,12.0
232,T231,T231,Roland Thatcher,22,84,59.0
233,T234,T234,Raphael Jacquelin,2,83,9.0
234,T234,T234,Zack Miller,30,83,5.0
235,T234,T234,Sam Saunders,8,83,1.0
236,T234,T234,Tiger Woods,9,83,83.0
237,238,238,Fred Couples,5,82,20.0
238,239,239,Harrison Frazar,19,81,40.0
239,T240,T240,Marco Dawson,3,80,80.0
240,T240,T240,Matteo Manassero,8,80,36.0
241,242,242,Alex Aragon,2,79,28.0
242,T243,T243,Dicky Pride,8,78,28.0
243,T243,T243,Mike Small,6,78,7.0
244,T243,T243,D.J. Trahan,30,78,26.0
245,T243,T243,Boo Weekley,23,78,3.0
246,T247,T247,John Daly,18,77,14.0
247,T247,T247,Grégory Havret,3,77,7.0
248,T249,T249,Mark Calcavecchia,6,76,6.0
249,T249,T249,Will Strickler,19,76,16.0
250,251,251,Peter Tomasulo,12,73,55.0
251,T252,T252,SSP Chawrasia,1,72,72.0
252,T252,T252,Do-Hoon Kim,1,72,72.0
253,T252,T252,Martin Flores,2,72,72.0
254,T252,T252,Erick Justesen,1,72,72.0
255,T256,T256,Simon Dyson,3,71,8.0
256,T256,T256,Marcus Fraser,1,71,
257,T256,T256,Jung-gon Hwang,1,71,
258,T259,T259,Tom Byrum,1,70,1.0
259,T259,T259,Tom Gillis,19,70,15.0
260,T259,T259,Morgan Hoffmann,4,70,22.0
261,T262,T262,Notah Begay III,4,69,19.0
262,T262,T262,Jason Dufner,23,69,16.0
263,264,264,Brett Quigley,10,68,50.0
264,T265,T265,Yuta Ikeda,9,67,7.0
265,T265,T265,Miguel Angel Jiménez,7,67,15.0
266,T267,T267,Will Claxton,1,65,
267,T267,T267,Justin Hicks,23,65,41.0
268,T267,T267,Scott Verplank,15,65,21.0
269,270,270,Derek Lamely,26,64,45.0
270,T271,T271,Billy Andrade,3,63,1.0
271,T271,T271,Sangmoon Bae,2,63,12.0
272,273,273,Martin Trainer,1,62,62.0
273,T274,T274,Len Mattiace,5,61,18.0
274,T274,T274,Carl Paulson,11,61,34.0
275,T274,T274,Jordan Spieth,1,61,1.0
276,T274,T274,Matt Weibring,5,61,14.0
277,T278,T278,Peter Lonard,2,60,3.0
278,T278,T278,Alex Noren,4,60,54.0
279,T278,T278,José María Olazábal,6,60,10.0
280,281,281,Edoardo Molinari,12,59,16.0
281,T282,T282,Michael Allen,5,58,18.0
282,T282,T282,Thomas Bjørn,5,58,
283,T284,T284,Craig Bowden,4,57,15.0
284,T284,T284,Mathew Goggin,1,57,57.0
285,T284,T284,Hennie Otto,1,57,57.0
286,287,287,Jason Gore,6,56,2.0
287,T288,T288,Robert Damron,3,55,52.0
288,T288,T288,Richard Green,4,55,35.0
289,T290,T290,Russell Henley,1,54,13.0
290,T290,T290,Brad Lardon,2,54,1.0
291,T290,T290,Mark O'Meara,3,54,6.0
292,T293,T293,Thomas Aiken,4,53,9.0
293,T293,T293,Steve Allan,1,53,13.0
294,T293,T293,Steve Jones,1,53,2.0
295,T293,T293,Skip Kendall,6,53,35.0
296,T293,T293,Charles Warren,10,53,53.0
297,T298,T298,Rhys Davies,2,52,7.0
298,T298,T298,Matthew Millar,1,52,6.0
299,T298,T298,Anthony Paolucci,2,52,10.0
300,T298,T298,Eugene Wong,2,52,1.0
301,T302,T302,Fulton Allem,2,51,10.0
302,T302,T302,Erik Compton,6,51,14.0
303,T302,T302,Jin Jeong,4,51,27.0
304,T302,T302,Ted Purdy,6,51,14.0
305,T302,T302,Chris Smith,4,51,26.0
306,T302,T302,Jerod Turner,5,51,16.0
307,T308,T308,Robert Rock,2,50,
308,T308,T308,Andre Stolz,2,50,36.0
309,T308,T308,Kevin Tway,4,50,20.0
310,311,311,Corey Pavin,4,49,17.0
311,T312,T312,Craig Barlow,5,48,31.0
312,T312,T312,Kenneth Ferrie,1,48,1.0
313,T312,T312,Fred Funk,7,48,33.0
314,315,315,Marcel Siem,1,47,6.0
315,T316,T316,Tim Clark,4,46,10.0
316,T316,T316,Stephen Gallacher,3,46,24.0
317,318,318,Bob May,2,45,18.0
318,T319,T319,Brad Fritsch,1,43,18.0
319,T319,T319,Mark Hensby,6,43,30.0
320,T319,T319,Matt Hill,2,43,10.0
321,T319,T319,Billy Hurley III,3,43,9.0
322,T319,T319,Jonathan Randolph,1,43,16.0
323,T324,T324,Joe Affrunti,6,42,1.0
324,T324,T324,David Chung,2,42,7.0
325,T326,T326,Simon Khan,1,41,30.0
326,T326,T326,Kenichi Kuboya,1,41,15.0
327,T326,T326,Willie Wood,2,41,41.0
328,T329,T329,Gary Boyd,1,40,2.0
329,T329,T329,Darren Clarke,3,40,27.0
330,T329,T329,Robert Gamez,9,40,3.0
331,T332,T332,Brian Bateman,1,39,6.0
332,T332,T332,Grégory Bourdy,2,39,19.0
333,T332,T332,Parker McLachlin,3,39,
334,T335,T335,Glen Day,2,37,23.0
335,T335,T335,Tetsuji Hiratsuka,2,37,2.0
336,T335,T335,Marty Jertson,2,37,14.0
337,T338,T338,Mark Anderson,1,36,36.0
338,T338,T338,Kurt Barnes,1,36,36.0
339,T338,T338,Scott Barr,1,36,36.0
340,T338,T338,Olin Browne,1,36,36.0
341,T338,T338,Alex Carpenter,1,36,36.0
342,T338,T338,Keith Clearwater,1,36,36.0
343,T338,T338,Jeff Coston,1,36,36.0
344,T338,T338,Graham DeLaet,2,36,3.0
345,T338,T338,Dave Eichelberger,1,36,36.0
346,T338,T338,Mitch Evanecz,1,36,36.0
347,T338,T338,Erik Flores,1,36,36.0
348,T338,T338,David Frost,1,36,36.0
349,T338,T338,Andreas Hartø,1,36,36.0
350,T338,T338,Kip Henley,1,36,36.0
351,T338,T338,David Horsey,1,36,36.0
352,T338,T338,Beau Hossler,1,36,36.0
353,T338,T338,David Howell,1,36,36.0
354,T338,T338,Billy Kennerly,1,36,36.0
355,T338,T338,Daehyun Kim,1,36,36.0
356,T338,T338,Lion Kim,1,36,36.0
357,T338,T338,Russell Knox,1,36,36.0
358,T338,T338,Maarten Lafeber,1,36,36.0
359,T338,T338,Mark Laskey,1,36,36.0
360,T338,T338,Brian Locke,1,36,36.0
361,T338,T338,Shane Lowry,1,36,36.0
362,T338,T338,Bryden MacPherson,1,36,36.0
363,T338,T338,Michio Matsumura,1,36,36.0
364,T338,T338,Nyasha Mauchaza,1,36,36.0
365,T338,T338,Rob Moss,1,36,36.0
366,T338,T338,Ryan Nelson,1,36,36.0
367,T338,T338,Thorbjørn Olesen,1,36,36.0
368,T338,T338,Dan Olsen,1,36,36.0
369,T338,T338,Jerry Pate,1,36,36.0
370,T338,T338,Chad Proehl,1,36,36.0
371,T338,T338,Anthony Rodriguez,1,36,36.0
372,T338,T338,Neil Schietekat,1,36,36.0
373,T338,T338,Brandon Smith,1,36,36.0
374,T338,T338,Stuart Smith,1,36,36.0
375,T338,T338,Jeff Sorenson,1,36,36.0
376,T338,T338,Ty Tryon,1,36,36.0
377,T338,T338,Chris Williams,1,36,36.0
378,T379,T379,Bobby Hudson,1,35,
379,T379,T379,Troy Kelly,1,35,2.0
380,T379,T379,Savio Nazareth,1,35,35.0
381,T379,T379,Peter Senior,1,35,2.0
382,T379,T379,Nick Taylor,2,35,35.0
383,T379,T379,Vance Veazey,1,35,
384,T385,T385,Floris De Vries,1,34,8.0
385,T385,T385,Hideki Matsuyama,2,34,2.0
386,T385,T385,Prom Meesawat,1,34,1.0
387,T385,T385,Kyle Thompson,1,34,1.0
388,T385,T385,Rick Woodson,1,34,1.0
389,T390,T390,Brad Adamonis,1,33,2.0
390,T390,T390,Fredrik Andersson Hed,2,33,13.0
391,T390,T390,Garrett Frank,1,33,33.0
392,T390,T390,Mathias Grönberg,1,33,11.0
393,T390,T390,Jeff Hart,1,33,1.0
394,T390,T390,Scott Hend,1,33,2.0
395,T390,T390,James Oh,1,33,33.0
396,T390,T390,Chris Starkjohann,1,33,
397,T390,T390,Tom Watson,3,33,9.0
398,T399,T399,Christo Greyling,1,32,32.0
399,T399,T399,Parker LaBarge,1,32,32.0
400,T399,T399,Paul Lawrie,1,32,32.0
401,T399,T399,Francis McGuirk,1,32,32.0
402,T399,T399,Brady Schnell,1,32,32.0
403,T399,T399,Graeme Storm,1,32,32.0
404,T399,T399,Phil Tataurangi,1,32,3.0
405,T406,T406,Richard McEvoy,1,31,31.0
406,T406,T406,Greg O'Mahony,1,31,4.0
407,T406,T406,Steve Schneiter,1,31,1.0
408,T406,T406,Richard Scott,1,31,31.0
409,T406,T406,Tadahiro Takayama,2,31,9.0
410,T411,T411,Todd Camplin,2,30,16.0
411,T411,T411,Matt Fast,1,30,5.0
412,T411,T411,Jon Fiedler,2,30,3.0
413,T411,T411,Nolan Henke,1,30,30.0
414,T411,T411,Steve Irwin,1,30,5.0
415,T411,T411,Olafur Loftsson,1,30,30.0
416,T411,T411,Nick Price,1,30,27.0
417,T411,T411,Omar Uresti,5,30,17.0
418,T419,T419,Michael Arnaud,1,29,6.0
419,T419,T419,Eric Axley,2,29,20.0
420,T419,T419,Rich Barcelo,1,29,29.0
421,T419,T419,Brad Benjamin,1,29,5.0
422,T419,T419,Bryan Bigley,1,29,29.0
423,T419,T419,Guy Boros,1,29,21.0
424,T419,T419,Dave Bunker,1,29,6.0
425,T419,T419,Bubba Dickerson,1,29,2.0
426,T419,T419,John Ellis,2,29,29.0
427,T419,T419,J.L. Lewis,1,29,16.0
428,T419,T419,Larry Mize,1,29,29.0
429,T419,T419,Phil Schmitt,2,29,29.0
430,T419,T419,Geoffrey Sisk,1,29,29.0
431,T419,T419,Brian Smock,1,29,6.0
432,T419,T419,Danny Willett,1,29,6.0
433,T434,T434,Daniel Balin,1,28,1.0
434,T434,T434,Daniel Chopra,2,28,7.0
435,T434,T434,Christopher DeForest,2,28,14.0
436,T434,T434,Brad Kennedy,1,28,7.0
437,T434,T434,Bernhard Langer,1,28,7.0
438,T434,T434,Adam Long,1,28,28.0
439,T434,T434,Robert McClellan,2,28,28.0
440,T441,T441,Kevin Hayashi,1,27,8.0
441,T441,T441,Greg Huxman,1,27,27.0
442,T441,T441,Scott Langley,1,27,8.0
443,T441,T441,Hugo León,1,27,27.0
444,T441,T441,Andrew Loupe,1,27,2.0
445,T441,T441,Joost Luiten,2,27,1.0
446,T447,T447,Michael Clark II,1,26,9.0
447,T447,T447,Scott Erdmann,1,26,9.0
448,T447,T447,Jeff Freeman,1,26,7.0
449,T447,T447,Creighton Honeck,1,26,26.0
450,T447,T447,John Huston,3,26,26.0
451,T447,T447,Sandy Lyle,2,26,14.0
452,T447,T447,John Morse,1,26,1.0
453,T447,T447,Craig Stadler,1,26,2.0
454,T455,T455,Josh Anderson,1,25,8.0
455,T455,T455,Zack Byrd,1,25,25.0
456,T455,T455,Phillip Choi,1,25,
457,T455,T455,Ben Crenshaw,1,25,2.0
458,T455,T455,Dan Forsman,1,25,10.0
459,T455,T455,Carlos Franco,3,25,10.0
460,T455,T455,Brian Hutton,1,25,7.0
461,T455,T455,Andrew Johnston,1,25,25.0
462,T455,T455,Steve Lee,1,25,7.0
463,T455,T455,Prayad Marksaeng,1,25,5.0
464,T455,T455,Leif Olson,1,25,4.0
465,T455,T455,Darren Wallace,1,25,25.0
466,T455,T455,Chris Wilson,1,25,10.0
467,T468,T468,Steve Dartnall,1,24,11.0
468,T468,T468,Robert Dinwiddie,1,24,2.0
469,T468,T468,Brendan Jones,2,24,24.0
470,T468,T468,Hiroo Kawai,1,24,4.0
471,T468,T468,Tom Lewis,1,24,9.0
472,T468,T468,Jae-bum Park,1,24,
473,T468,T468,Roger Sloan,1,24,11.0
474,T468,T468,Drew Weaver,2,24,22.0
475,T476,T476,Lonny Alexander,1,23,12.0
476,T476,T476,Josh Broadaway,1,23,7.0
477,T476,T476,Brian Cairns,1,23,12.0
478,T476,T476,Lanto Griffin,2,23,3.0
479,T476,T476,Jason Knutzon,1,23,10.0
480,T476,T476,Jeff Peck,1,23,23.0
481,T476,T476,Sam Smith,1,23,23.0
482,T476,T476,Shunsuke Sonoda,1,23,23.0
483,T476,T476,Nathan Stamey,1,23,23.0
484,T485,T485,Chris Epperson,1,22,13.0
485,T485,T485,Robin Freeman,1,22,13.0
486,T485,T485,Chih-Bing Lam,1,22,22.0
487,T485,T485,Andrew Magee,1,22,11.0
488,T485,T485,Jon Mills,1,22,12.0
489,T485,T485,Rod Perry,2,22,22.0
490,T485,T485,David Saka,1,22,13.0
491,T485,T485,Scott Smith,1,22,22.0
492,T485,T485,Matthew Swan,1,22,13.0
493,T485,T485,Ted Tryba,1,22,13.0
494,T485,T485,Tim Wilkinson,1,22,22.0
495,T496,T496,Jim Carter,1,21,14.0
496,T496,T496,George Coetzee,1,21,21.0
497,T496,T496,Lee Corfield,1,21,1.0
498,T496,T496,Thongchai Jaidee,1,21,8.0
499,T496,T496,Mitch Lowe,1,21,4.0
500,T496,T496,Larry Nelson,1,21,21.0
501,T496,T496,"Jerry Richardson, Jr.",1,21,13.0
502,T496,T496,Craig Stevens,1,21,2.0
503,T496,T496,Peter Whiteford,1,21,5.0
504,T505,T505,Michael Barbosa,1,20,1.0
505,T505,T505,Michael Campbell,1,20,15.0
506,T505,T505,Mark Carnevale,1,20,15.0
507,T505,T505,Travis Hampshire,1,20,2.0
508,T505,T505,Jason Kokrak,1,20,15.0
509,T505,T505,Thomas Levet,1,20,20.0
510,T505,T505,David May,1,20,20.0
511,T505,T505,Andrew McLardy,1,20,20.0
512,T505,T505,Nathan Smith,1,20,15.0
513,T505,T505,Darron Stiles,1,20,15.0
514,T505,T505,"Michael Tobiason, Jr.",1,20,15.0
515,T516,T516,Benjamín Alvarado,1,19,19.0
516,T516,T516,John Riegger,1,19,19.0
517,T516,T516,Bob Sowards,1,19,16.0
518,T516,T516,Adam Wootton,1,19,5.0
519,T520,T520,Bob Burns,1,18,18.0
520,T520,T520,Alejandro Cañizares,2,18,6.0
521,T520,T520,Stuart Deane,1,18,18.0
522,T520,T520,Matthew Edwards,1,18,18.0
523,T520,T520,Jesse Hutchins,1,18,18.0
524,T520,T520,Doug LaBelle II,1,18,17.0
525,T520,T520,Joey Lamielle,1,18,17.0
526,T520,T520,Joe Panzeri,1,18,18.0
527,T520,T520,Dustin Risdon,1,18,3.0
528,T520,T520,Tim Weinhart,1,18,3.0
529,T520,T520,Michael Whitehead,1,18,18.0
530,T531,T531,Bennett Blakeman,1,17,
531,T531,T531,David Bradshaw,2,17,1.0
532,T531,T531,Albin Choi,1,17,9.0
533,T531,T531,Wes Heffernan,1,17,17.0
534,T531,T531,C.T. Pan,1,17,17.0
535,T531,T531,Lee Rinker,1,17,17.0
536,T531,T531,Michael Smith,1,17,17.0
537,T538,T538,Tom Hoge,1,16,15.0
538,T538,T538,Rick Kulacz,1,16,16.0
539,T538,T538,Simon Lilly,1,16,16.0
540,T538,T538,Dick Mast,1,16,1.0
541,T538,T538,Brian Maurer,1,16,4.0
542,T538,T538,Koumei Oda,1,16,12.0
543,T538,T538,Jason Schmuhl,2,16,2.0
544,T545,T545,Nicolas Colsaerts,1,15,8.0
545,T545,T545,Jamie Donaldson,1,15,10.0
546,T545,T545,Sean Dougherty,1,15,7.0
547,T545,T545,Tony Finau,1,15,5.0
548,T545,T545,Josh Habig,1,15,9.0
549,T545,T545,David Hutsell,1,15,13.0
550,T545,T545,Nate Olivo,1,15,15.0
551,T545,T545,Brett Patterson,1,15,2.0
552,T545,T545,Jeff Rangel,1,15,11.0
553,T545,T545,Dave Rummells,1,15,2.0
554,T545,T545,Andy Smith,1,15,15.0
555,T556,T556,Lucas Bjerregaard,1,14,7.0
556,T556,T556,Markus Brier,1,14,7.0
557,T556,T556,Faber Jamerson,1,14,8.0
558,T556,T556,Tyler Leon,1,14,1.0
559,T556,T556,Mike Northern,1,14,14.0
560,T556,T556,Clark Richardson,1,14,6.0
561,T562,T562,Andy Bean,1,13,7.0
562,T562,T562,Scott Pinckney,1,13,
563,T562,T562,José de Jesús Rodríguez,2,13,6.0
564,T565,T565,Elliot Gealy,1,12,10.0
565,T565,T565,Craig Hinton,1,12,6.0
566,T565,T565,Martin Maritz,1,12,12.0
567,T565,T565,Matthew Richardson,1,12,7.0
