,Consecutive_Cuts_RANK THIS WEEK,Consecutive_Cuts_RANK LAST WEEK,Consecutive_Cuts_PLAYER NAME,Consecutive_Cuts_TOTAL,Consecutive_Cuts_START TOURNAMENT ID
135,T103,T103,Jeff Overton,2,2011440
136,T103,T103,Brenden Pappas,2,2010460
137,T103,T103,Craig Parry,2,2008320
138,T103,T103,Cameron Percy,2,2011420
139,T103,T103,Tom Pernice Jr.,2,2011430
140,T103,T103,Kenny Perry,2,2011300
141,T103,T103,Nick Price,2,2008080
142,T103,T103,Patrick Reed,2,2011370
143,T103,T103,Alexandre Rocha,2,2011440
144,T103,T103,John Schroeder,2,1995300
145,T103,T103,Jason Schultz,2,2007480
146,T103,T103,Bob Smith,2,1985280
147,T103,T103,Henrik Stenson,2,2011440
148,T103,T103,Andre Stolz,2,2011300
149,T103,T103,Toru Taniguchi,2,2010260
150,T103,T103,Nicholas Thompson,2,2010460
151,T103,T103,D.J. Trahan,2,2011440
152,T103,T103,Peter Uihlein,2,2011280
153,T103,T103,Duffy Waldorf,2,2011330
154,T103,T103,Charles Warren,2,2011290
155,T103,T103,Matt Weibring,2,2011300
156,T103,T103,Lee Westwood,2,2011350
157,T103,T103,Casey Wittenberg,2,2009480
