,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
516,T449,T449,Mike Nicolette,4,,
517,T449,T449,Frank Nobilo,4,,
518,T449,T449,Keith Nolan,4,,
519,T449,T449,Andy North,4,,
520,T449,T449,Dan Olsen,4,,
521,T449,T449,Peter Oosterhuis,4,,
522,T449,T449,Louis Oosthuizen,4,4.0,
523,T449,T449,Deane Pappas,4,,
524,T449,T449,Dicky Pride,4,1.0,
525,T449,T449,Jeff Quinney,4,2.0,
526,T449,T449,Larry Rinker,4,,
527,T449,T449,Brian Rowell,4,,
528,T449,T449,Tom Scherrer,4,,
529,T449,T449,Jeev Milkha Singh,4,,
530,T449,T449,Ed Sneed,4,,
531,T449,T449,Bob Sowards,4,1.0,
532,T449,T449,Mike Sposa,4,,
533,T449,T449,Mike Standly,4,,
534,T449,T449,Scott Sterling,4,,
535,T449,T449,Andre Stolz,4,2.0,
536,T449,T449,Brian Stuard,4,,
537,T449,T449,Daniel Summerhays,4,4.0,
538,T449,T449,Roger Tambellini,4,,
539,T449,T449,Nicholas Thompson,4,,
540,T449,T449,Vance Veazey,4,,
541,T449,T449,Steve Wheatcroft,4,,
542,T449,T449,Ron Whittaker,4,,
543,T449,T449,Casey Wittenberg,4,,
544,T449,T449,Y.E. Yang,4,4.0,
545,T546,T546,Alex Aragon,3,,
546,T546,T546,Wally Armstrong,3,,
547,T546,T546,Miller Barber,3,,
548,T546,T546,Rich Barcelo,3,,
549,T546,T546,Woody Blackburn,3,,
550,T546,T546,Bob Byman,3,,
551,T546,T546,Michael Campbell,3,,
552,T546,T546,Patrick Cantlay,3,3.0,
553,T546,T546,T.C. Chen,3,,
554,T546,T546,Bobby Cochran,3,,
555,T546,T546,Bobby Cole,3,,
556,T546,T546,Wil Collins,3,,
557,T546,T546,Andrew Coltart,3,,
558,T546,T546,Erik Compton,3,1.0,
559,T546,T546,Charles Coody,3,,
560,T546,T546,Dale Douglass,3,,
561,T546,T546,Derek Fathauer,3,,
562,T546,T546,John Fought,3,,
563,T546,T546,Jeff Freeman,3,,
564,T546,T546,Bobby Gates,3,3.0,
565,T546,T546,Al Geiberger,3,,
566,T546,T546,Ernie Gonzalez,3,,
567,T546,T546,Richard Green,3,2.0,
568,T546,T546,Alex Hamilton,3,,
569,T546,T546,Peter Hanson,3,3.0,
570,T546,T546,Matt Harmon,3,,
571,T546,T546,Jerry Heard,3,,
572,T546,T546,Matt Hendrix,3,,
573,T546,T546,Jim Herman,3,3.0,
574,T546,T546,Justin Hicks,3,3.0,
575,T546,T546,Dave Hill,3,,
576,T546,T546,David Howell,3,,
577,T546,T546,Richard Johnson,3,,
578,T546,T546,Shingo Katayama,3,,
579,T546,T546,Kevin Kisner,3,3.0,
580,T546,T546,Colt Knost,3,3.0,
581,T546,T546,Kenichi Kuboya,3,,
582,T546,T546,Doug LaBelle II,3,,
583,T546,T546,José Manuel Lara,3,1.0,
584,T546,T546,Brad Lardon,3,,
585,T546,T546,WC Liang,3,1.0,
586,T546,T546,Pat Lindsey,3,,
587,T546,T546,Gene Littler,3,,
588,T546,T546,Lyn Lott,3,,
589,T546,T546,Brock Mackenzie,3,,
590,T546,T546,Rik Massengale,3,,
591,T546,T546,Graeme McDowell,3,3.0,
592,T546,T546,Katsumasa Miyamoto,3,,
593,T546,T546,Hirofumi Miyase,3,,
594,T546,T546,Francesco Molinari,3,3.0,
595,T546,T546,Jack Newton,3,,
596,T546,T546,Arnold Palmer,3,,
597,T546,T546,Michael Putnam,3,3.0,
598,T546,T546,Alvaro Quiros,3,1.0,
599,T546,T546,Victor Regalado,3,,
600,T546,T546,"Jerry Richardson, Jr.",3,1.0,
601,T546,T546,Alexandre Rocha,3,3.0,
602,T546,T546,Chi Chi Rodriguez,3,,
603,T546,T546,Anthony Rodriguez,3,,
604,T546,T546,Sam Saunders,3,1.0,
605,T546,T546,Jason Schultz,3,,
606,T546,T546,Charl Schwartzel,3,2.0,
607,T546,T546,Mike Small,3,1.0,
608,T546,T546,Nate Smith,3,3.0,
609,T546,T546,Jordan Spieth,3,2.0,
610,T546,T546,Dave Stockton,3,,
611,T546,T546,Will Strickler,3,3.0,
612,T546,T546,Toru Taniguchi,3,,
613,T546,T546,Tim Thelen,3,,
614,T546,T546,Rocky Thompson,3,,
615,T546,T546,Brendon Todd,3,,
616,T546,T546,Peter Tomasulo,3,2.0,
617,T546,T546,Jerod Turner,3,1.0,
618,T546,T546,Drew Weaver,3,,
619,T546,T546,Oliver Wilson,3,,
620,T546,T546,Ian Woosnam,3,,
621,T622,T622,Thomas Aiken,2,1.0,
622,T622,T622,Andy Bare,2,,
623,T622,T622,Chris Baryla,2,2.0,
624,T622,T622,Homero Blancas,2,,
625,T622,T622,Markus Brier,2,,
626,T622,T622,Josh Broadaway,2,2.0,
627,T622,T622,Jason Caron,2,,
628,T622,T622,George Coetzee,2,2.0,
629,T622,T622,Terry Dill,2,,
630,T622,T622,Nick Dougherty,2,,
